FECHA,HORA,VAL,SUR,TAC,FAC,LLA,LPR,LVI,SAG,AZC,TLA,XAL,MER,PED,CES,HAN,ARA,TLI,ATI,VIF,TAH,LAG,PLA,UIZ,TAX
16/04/2006,3,-99,3,-99,-99,0,4,3,2,4,0,-99,-99,0,-99,4,-99,0,2,3,2,5,3,2,0
16/04/2006,4,-99,3,-99,-99,1,3,1,2,4,0,-99,-99,0,-99,2,-99,2,2,3,2,2,3,3,0
16/04/2006,5,-99,3,-99,-99,0,4,2,4,4,0,-99,-99,0,-99,0,-99,3,2,3,2,2,3,3,0
16/04/2006,6,-99,3,-99,-99,1,4,2,4,4,0,-99,-99,0,-99,1,-99,1,2,3,3,3,3,3,1
16/04/2006,7,-99,4,-99,-99,2,4,4,4,4,0,-99,-99,0,-99,0,-99,1,2,4,3,5,4,3,1
16/04/2006,8,-99,4,-99,-99,2,6,2,5,5,3,-99,-99,0,-99,0,-99,2,3,4,3,4,5,5,1
16/04/2006,9,-99,4,-99,-99,2,5,1,4,7,7,-99,-99,0,-99,1,-99,2,6,5,4,4,5,6,2
16/04/2006,10,-99,4,-99,-99,2,5,2,3,9,6,-99,-99,0,-99,1,-99,3,5,5,3,4,6,6,2
16/04/2006,11,-99,5,-99,-99,1,5,1,3,13,2,-99,-99,1,-99,0,-99,2,4,4,3,4,6,5,3
16/04/2006,12,-99,4,-99,-99,1,4,0,2,6,0,-99,-99,1,-99,0,-99,1,2,4,4,5,6,3,1
16/04/2006,13,-99,5,-99,-99,0,4,0,1,5,0,-99,-99,0,-99,0,-99,0,2,4,3,4,4,2,1
16/04/2006,14,-99,5,-99,-99,0,3,0,2,6,0,-99,-99,0,-99,0,-99,0,2,3,2,4,3,2,1
16/04/2006,15,-99,5,-99,-99,0,4,0,1,6,1,-99,-99,0,-99,0,-99,1,3,5,2,7,3,3,2
16/04/2006,16,-99,5,-99,-99,0,4,1,2,6,1,-99,-99,1,-99,0,-99,0,3,5,2,5,3,3,2
16/04/2006,17,-99,3,-99,-99,0,4,0,2,5,0,-99,-99,0,-99,0,-99,1,4,5,1,5,0,2,0
16/04/2006,18,-99,2,-99,-99,0,3,0,1,5,0,-99,-99,0,-99,0,-99,1,2,5,2,3,0,1,0
16/04/2006,19,-99,2,-99,-99,0,3,0,0,5,0,-99,-99,0,-99,0,-99,0,2,4,2,3,0,1,0
16/04/2006,20,-99,1,-99,-99,0,3,0,0,4,0,-99,-99,0,-99,0,-99,0,2,4,-99,3,0,2,0
16/04/2006,21,-99,1,-99,-99,0,2,0,1,4,0,-99,-99,0,-99,0,-99,0,2,4,-99,3,0,2,0
16/04/2006,22,-99,1,-99,-99,0,3,0,2,4,0,-99,-99,0,-99,0,-99,0,2,4,0,1,0,2,0
16/04/2006,23,-99,1,-99,-99,0,2,0,1,4,0,-99,-99,0,-99,0,-99,0,2,3,0,2,0,2,0
16/04/2006,24,-99,1,-99,-99,0,2,0,1,4,0,-99,-99,0,-99,0,-99,0,2,3,0,1,0,2,0
17/04/2006,1,-99,2,-99,-99,0,2,0,1,4,0,-99,-99,0,-99,0,-99,0,2,2,0,1,0,2,0
17/04/2006,2,-99,1,-99,-99,0,2,0,1,4,0,-99,-99,0,-99,0,-99,0,2,2,0,1,0,2,0
17/04/2006,3,-99,1,-99,-99,0,2,0,1,3,0,-99,-99,0,-99,0,-99,0,1,2,0,1,0,2,0
17/04/2006,4,-99,1,-99,-99,0,2,0,1,3,0,-99,-99,0,-99,0,-99,0,1,2,1,1,0,3,0
17/04/2006,5,-99,1,-99,-99,1,2,0,0,3,0,-99,-99,0,-99,0,-99,1,1,2,0,1,0,5,0
17/04/2006,6,-99,2,-99,-99,2,3,0,3,4,0,-99,-99,0,-99,1,-99,1,3,2,0,1,2,4,0
17/04/2006,7,-99,4,-99,-99,5,2,4,5,6,4,-99,-99,1,-99,4,-99,4,3,3,0,3,3,4,0
17/04/2006,8,-99,4,-99,-99,6,3,5,8,11,5,-99,-99,3,-99,3,-99,2,3,3,0,7,6,6,1
17/04/2006,9,-99,6,-99,-99,5,4,4,7,8,6,-99,-99,3,-99,4,-99,3,4,4,1,6,8,4,2
17/04/2006,10,-99,5,-99,-99,4,6,2,5,8,5,-99,-99,4,-99,1,-99,2,4,4,1,5,11,5,1
17/04/2006,11,-99,4,-99,-99,3,5,1,4,7,7,-99,-99,3,-99,0,-99,1,3,4,1,4,9,3,1
17/04/2006,12,-99,4,-99,-99,3,5,0,4,5,2,-99,-99,2,2,0,-99,1,3,4,0,3,8,2,1
17/04/2006,13,3,4,-99,-99,1,4,0,3,5,0,-99,-99,1,1,0,-99,1,3,3,1,3,6,2,0
17/04/2006,14,1,4,-99,2,1,3,0,3,5,1,-99,-99,1,0,0,-99,0,3,4,0,3,5,2,0
17/04/2006,15,1,3,-99,1,1,3,0,3,5,0,-99,-99,0,0,0,3,1,3,4,0,3,4,1,0
17/04/2006,16,1,3,-99,0,1,3,0,3,5,0,-99,-99,0,1,0,1,1,3,4,0,3,3,1,0
17/04/2006,17,1,3,-99,0,0,3,0,3,5,0,-99,-99,0,0,0,0,1,2,3,0,3,2,1,0
17/04/2006,18,1,2,-99,0,0,3,0,2,5,0,-99,-99,0,0,1,0,0,2,4,0,3,1,1,0
17/04/2006,19,3,3,-99,0,0,3,0,2,4,0,-99,-99,0,0,1,0,0,2,4,0,3,1,1,0
17/04/2006,20,3,2,-99,0,1,4,0,2,5,0,-99,-99,0,0,1,0,1,2,4,0,3,1,2,0
17/04/2006,21,3,3,-99,0,1,4,0,3,5,0,-99,-99,0,0,0,1,1,2,5,0,3,2,3,2
17/04/2006,22,5,4,-99,1,2,3,0,4,4,1,-99,-99,0,3,2,2,0,4,5,0,2,2,3,0
17/04/2006,23,5,3,-99,2,4,3,1,5,4,4,-99,-99,0,2,7,3,1,2,4,0,3,3,3,0
17/04/2006,24,6,3,-99,1,4,3,2,4,5,1,-99,-99,0,2,3,4,2,2,4,0,4,3,4,0
18/04/2006,1,8,3,-99,0,3,3,2,7,4,0,-99,-99,0,1,1,6,2,2,4,0,3,3,3,0
18/04/2006,2,8,3,-99,0,4,3,0,6,7,1,-99,-99,0,1,1,6,1,2,4,0,4,3,3,0
18/04/2006,3,8,3,-99,0,3,3,1,6,5,0,-99,-99,0,1,1,6,3,2,4,0,2,3,3,0
18/04/2006,4,7,3,-99,0,3,3,1,5,4,0,-99,-99,0,0,1,6,3,2,4,0,2,3,3,0
18/04/2006,5,12,4,-99,0,4,4,0,6,4,0,-99,-99,0,0,1,7,3,2,4,0,3,3,3,0
18/04/2006,6,10,4,-99,2,5,4,3,8,4,1,-99,-99,0,1,3,7,5,2,5,1,5,4,5,0
18/04/2006,7,16,5,-99,5,6,7,4,8,7,2,-99,-99,0,3,11,9,6,3,6,2,6,7,5,2
18/04/2006,8,20,7,-99,6,7,10,6,12,14,6,-99,-99,0,5,4,10,8,5,6,5,9,8,8,2
18/04/2006,9,20,5,-99,3,6,11,5,8,10,6,-99,-99,1,6,7,10,10,6,9,5,7,7,11,2
18/04/2006,10,18,5,-99,6,11,9,3,7,9,10,-99,-99,1,6,6,9,8,6,6,3,-99,7,8,1
18/04/2006,11,16,4,-99,2,6,7,2,6,7,5,-99,-99,-99,5,3,9,5,5,5,3,-99,7,6,1
18/04/2006,12,12,5,-99,2,3,6,2,7,7,-99,8,-99,-99,6,1,-99,4,3,6,4,-99,7,8,1
18/04/2006,13,10,6,-99,1,2,6,1,6,7,-99,4,-99,-99,3,0,5,4,3,6,5,-99,6,5,1
18/04/2006,14,8,6,-99,1,1,6,2,5,7,5,0,-99,2,1,0,3,2,3,6,4,-99,5,5,1
18/04/2006,15,6,7,-99,1,1,4,1,6,7,4,0,-99,2,0,1,1,2,3,8,3,6,5,4,1
18/04/2006,16,4,8,3,1,1,4,1,7,7,3,-99,-99,2,0,2,0,9,6,15,2,6,4,4,1
18/04/2006,17,6,8,1,1,2,4,0,8,6,7,-99,-99,2,0,2,0,22,22,14,2,5,3,4,0
18/04/2006,18,16,7,3,11,5,11,1,10,12,20,-99,-99,2,0,2,0,19,25,14,1,6,3,4,0
18/04/2006,19,17,5,13,19,3,13,1,9,22,20,-99,-99,1,0,3,0,11,17,10,1,6,2,4,0
18/04/2006,20,3,4,3,9,0,5,1,7,8,7,-99,-99,2,0,5,0,3,11,5,1,6,3,4,0
18/04/2006,21,3,4,3,3,3,4,1,5,6,4,-99,-99,3,0,5,0,2,4,5,1,5,4,4,0
18/04/2006,22,3,4,2,2,1,4,0,7,6,3,-99,-99,3,0,1,0,2,4,5,1,5,4,3,0
18/04/2006,23,3,4,2,1,1,5,0,8,5,7,-99,-99,3,1,2,0,2,4,5,1,4,4,3,0
18/04/2006,24,4,3,1,0,1,5,0,-99,5,3,-99,-99,2,2,0,3,2,3,5,0,4,4,4,0
19/04/2006,1,5,3,2,0,1,6,0,-99,5,2,-99,-99,2,2,3,3,2,3,5,0,5,4,5,1
19/04/2006,2,4,3,2,0,1,5,0,-99,4,2,-99,-99,2,1,4,3,2,2,6,0,4,5,5,0
19/04/2006,3,3,3,0,0,1,5,0,-99,8,3,-99,-99,1,1,8,3,2,2,4,0,3,6,4,0
19/04/2006,4,4,3,0,0,1,5,1,-99,7,2,-99,-99,1,1,4,4,2,2,4,0,3,6,4,0
19/04/2006,5,3,3,0,0,1,4,0,3,5,10,-99,-99,1,0,4,3,2,2,4,0,3,6,4,0
19/04/2006,6,5,3,-99,2,3,4,2,2,5,4,-99,-99,2,1,3,2,3,2,4,0,3,6,4,0
19/04/2006,7,8,4,-99,5,7,5,11,5,7,8,-99,-99,3,1,4,4,3,3,5,1,6,9,5,0
19/04/2006,8,11,5,-99,3,8,8,6,5,6,6,-99,-99,4,5,7,4,6,4,6,1,10,11,11,1
19/04/2006,9,12,4,-99,4,7,8,4,5,9,10,-99,-99,5,6,7,6,7,9,9,2,9,13,10,1
19/04/2006,10,11,4,-99,5,14,9,4,11,10,10,-99,-99,4,6,2,6,9,11,21,3,8,12,7,2
19/04/2006,11,8,4,-99,4,10,8,3,12,8,6,-99,-99,5,5,2,7,4,5,12,4,7,13,6,3
19/04/2006,12,6,5,-99,3,6,8,3,8,7,5,-99,-99,6,5,1,7,4,4,8,4,7,12,7,3
19/04/2006,13,5,6,-99,1,4,7,3,6,6,5,-99,-99,5,3,-99,5,2,4,7,4,7,11,6,3
19/04/2006,14,4,5,-99,0,1,6,2,4,5,3,-99,-99,4,2,-99,1,1,3,5,4,6,9,5,1
19/04/2006,15,3,6,-99,0,3,5,1,6,6,3,-99,-99,4,1,3,1,2,3,6,5,7,8,5,1
19/04/2006,16,2,4,-99,0,3,5,2,7,7,4,-99,-99,3,0,4,0,5,5,10,3,7,7,4,1
19/04/2006,17,4,4,-99,2,5,5,1,9,7,5,-99,-99,3,0,4,0,6,10,15,1,6,6,3,0
19/04/2006,18,4,3,-99,1,4,5,1,6,6,5,-99,-99,3,0,4,0,5,7,12,1,6,6,4,0
19/04/2006,19,6,3,-99,1,2,6,2,2,6,6,-99,-99,3,0,3,0,7,8,13,0,6,5,3,0
19/04/2006,20,9,5,-99,1,9,11,5,6,7,5,-99,-99,5,1,7,3,7,6,12,1,9,7,7,3
19/04/2006,21,6,5,-99,1,8,9,3,5,6,4,-99,-99,4,0,4,3,5,3,10,4,8,7,5,2
19/04/2006,22,7,5,-99,1,3,9,2,4,7,7,-99,-99,3,0,3,2,4,3,5,2,7,6,5,3
19/04/2006,23,6,5,-99,0,0,6,3,2,5,4,-99,-99,3,0,3,0,2,3,4,2,7,6,7,2
19/04/2006,24,2,4,-99,1,1,4,0,1,8,11,-99,-99,3,1,2,0,1,9,4,2,5,7,7,2
20/04/2006,1,18,5,-99,9,0,3,8,1,29,36,-99,-99,3,1,4,1,7,27,3,1,13,10,6,5
20/04/2006,2,16,6,-99,10,0,3,19,0,25,36,-99,-99,2,8,16,6,35,14,3,2,22,7,15,12
20/04/2006,3,21,4,-99,5,0,3,28,0,13,33,-99,-99,2,6,16,3,42,9,7,3,24,6,15,12
20/04/2006,4,21,5,-99,1,1,3,29,0,7,14,-99,-99,2,2,10,2,28,4,13,3,20,6,14,1
20/04/2006,5,19,4,-99,0,0,6,8,1,5,8,-99,-99,2,3,3,0,18,4,17,3,11,6,11,1
20/04/2006,6,8,4,-99,1,1,7,5,2,5,6,-99,-99,2,2,2,0,16,4,8,2,9,6,10,1
20/04/2006,7,9,6,-99,3,2,7,7,3,6,7,-99,-99,2,3,3,3,10,4,7,3,11,8,8,2
20/04/2006,8,15,8,-99,4,3,9,9,4,8,8,-99,-99,4,10,2,5,14,6,8,3,15,10,12,3
20/04/2006,9,15,9,-99,4,5,12,9,5,10,11,-99,-99,6,9,7,8,15,9,10,5,13,12,12,4
20/04/2006,10,15,13,-99,4,8,12,6,7,10,11,-99,-99,6,13,9,11,18,7,14,10,9,13,16,10
20/04/2006,11,12,8,-99,2,8,10,4,10,9,7,-99,-99,5,8,7,10,10,4,12,6,8,12,10,5
20/04/2006,12,9,5,-99,0,5,10,4,8,8,6,-99,-99,4,4,4,8,5,5,7,5,6,10,7,2
20/04/2006,13,7,6,-99,0,3,8,3,6,7,5,-99,-99,3,4,2,5,3,3,5,5,7,9,6,4
20/04/2006,14,7,8,-99,0,1,6,1,6,7,5,-99,-99,3,1,2,2,3,4,4,4,7,8,5,3
20/04/2006,15,5,8,-99,0,0,5,2,9,8,7,-99,-99,3,1,3,1,2,4,4,3,7,7,4,2
20/04/2006,16,4,5,-99,1,0,5,1,11,7,5,-99,-99,3,1,3,0,1,4,4,2,7,5,4,1
20/04/2006,17,4,5,-99,1,0,5,1,10,6,5,-99,-99,3,4,3,0,0,-99,4,1,7,5,4,0
20/04/2006,18,4,3,-99,0,1,5,1,9,5,4,-99,-99,2,0,4,0,3,-99,7,1,6,4,3,0
20/04/2006,19,3,3,-99,0,1,5,1,8,7,6,-99,-99,1,0,3,0,2,-99,7,1,7,3,5,1
20/04/2006,20,3,3,-99,0,0,4,2,7,6,4,-99,-99,3,0,1,0,2,1,6,1,7,5,5,1
20/04/2006,21,2,3,-99,0,0,3,0,9,5,6,-99,-99,2,0,0,0,2,4,5,1,6,3,5,1
20/04/2006,22,1,3,-99,0,0,3,0,9,4,5,-99,-99,2,0,0,0,1,3,4,1,4,3,4,0
20/04/2006,23,0,2,-99,0,0,2,0,4,4,6,-99,-99,1,0,0,0,0,2,3,0,4,3,3,0
20/04/2006,24,1,2,-99,0,0,2,0,1,4,3,-99,-99,1,0,0,-99,0,2,3,0,4,2,3,0
21/04/2006,1,0,2,-99,0,0,2,0,0,5,1,-99,-99,1,0,0,-99,0,2,2,0,4,2,3,0
21/04/2006,2,0,1,-99,0,0,3,0,0,4,3,-99,-99,0,0,0,-99,0,1,3,0,3,2,2,0
21/04/2006,3,0,2,-99,0,-99,2,0,0,8,5,-99,-99,0,0,0,-99,0,2,3,0,2,2,3,0
21/04/2006,4,0,2,-99,0,-99,2,0,0,6,10,-99,-99,0,0,0,-99,0,1,3,0,2,2,2,0
21/04/2006,5,0,2,-99,0,-99,2,0,0,9,2,-99,-99,0,0,1,-99,0,1,3,0,3,2,2,0
21/04/2006,6,5,2,-99,0,1,3,1,0,4,3,-99,-99,1,0,0,-99,0,2,2,1,4,2,3,0
21/04/2006,7,11,3,-99,2,3,4,1,1,5,6,-99,-99,2,1,2,-99,1,2,3,1,5,5,4,2
21/04/2006,8,13,5,-99,3,3,5,4,2,9,11,-99,-99,3,3,5,-99,3,4,4,3,7,5,7,1
21/04/2006,9,11,4,-99,5,3,5,5,3,9,11,-99,-99,3,3,5,-99,3,5,5,3,8,7,4,1
21/04/2006,10,13,3,-99,4,3,5,4,2,8,14,-99,-99,3,3,4,-99,3,5,6,2,10,7,5,1
21/04/2006,11,10,3,-99,3,3,5,2,2,11,7,-99,-99,3,6,2,-99,3,4,5,2,7,7,7,1
21/04/2006,12,6,4,-99,0,2,3,1,2,6,3,-99,-99,4,4,3,-99,2,3,4,3,6,8,4,2
21/04/2006,13,5,4,7,0,1,3,0,2,-99,3,-99,-99,4,2,2,-99,2,3,5,2,5,5,3,2
21/04/2006,14,4,5,7,0,1,3,0,2,7,2,-99,-99,3,1,1,-99,2,3,6,2,6,5,2,1
21/04/2006,15,3,5,4,0,0,3,0,3,7,3,-99,-99,2,0,1,-99,2,4,4,1,6,4,2,1
21/04/2006,16,1,3,3,0,0,2,0,5,6,2,-99,-99,2,0,1,-99,0,3,4,1,5,4,2,2
21/04/2006,17,0,2,4,0,0,2,0,4,6,2,-99,-99,2,0,3,-99,0,2,4,1,5,3,3,0
21/04/2006,18,1,2,3,0,-99,3,0,4,5,4,-99,-99,1,0,1,-99,1,3,5,3,4,2,2,0
21/04/2006,19,0,2,3,0,-99,3,0,4,5,2,-99,-99,1,0,0,-99,0,1,4,1,5,2,3,0
21/04/2006,20,0,2,4,0,-99,2,0,3,4,1,-99,-99,1,0,0,-99,0,1,3,0,3,3,3,1
21/04/2006,21,0,2,4,0,0,2,0,5,5,3,-99,-99,1,0,0,-99,0,-99,3,0,3,2,3,1
21/04/2006,22,0,2,4,0,0,2,0,5,4,1,-99,-99,1,0,0,-99,0,-99,3,0,2,2,2,0
21/04/2006,23,0,1,5,0,0,2,0,1,4,1,-99,-99,1,0,0,-99,0,1,3,0,3,2,3,0
21/04/2006,24,0,1,4,0,0,2,0,0,4,-99,-99,-99,1,0,0,-99,0,1,3,0,2,2,3,0
22/04/2006,1,0,1,3,0,-99,2,0,0,4,1,-99,-99,1,0,0,-99,4,1,2,1,2,2,2,0
22/04/2006,2,0,1,1,0,0,2,0,0,4,2,-99,-99,0,0,0,-99,1,1,2,0,2,2,2,0
22/04/2006,3,0,1,1,0,0,3,0,0,4,1,-99,-99,1,0,0,-99,0,1,6,0,2,2,3,0
22/04/2006,4,1,2,1,0,-99,2,1,0,7,3,-99,-99,1,0,0,-99,3,2,8,0,2,2,3,0
22/04/2006,5,0,2,1,0,-99,2,0,0,4,5,-99,-99,1,0,0,-99,4,1,10,0,3,2,2,0
22/04/2006,6,0,2,3,0,0,2,0,0,4,3,-99,-99,1,0,1,-99,4,2,7,1,1,3,3,0
22/04/2006,7,4,2,7,0,-99,2,0,1,5,4,-99,-99,1,2,1,-99,3,3,10,1,2,4,5,1
22/04/2006,8,10,3,21,2,5,4,1,2,7,10,-99,-99,3,4,4,-99,7,4,19,2,3,6,9,2
22/04/2006,9,14,6,19,4,19,5,2,9,16,20,-99,-99,4,6,3,-99,22,5,25,3,5,7,7,5
22/04/2006,10,19,6,22,6,-99,7,6,8,20,16,-99,-99,5,5,4,-99,16,11,21,6,9,9,7,3
22/04/2006,11,15,5,20,5,5,7,4,4,16,12,-99,-99,4,5,2,-99,9,10,11,4,9,10,8,3
22/04/2006,12,11,5,15,5,3,4,0,3,12,8,-99,-99,4,4,0,-99,5,7,8,3,7,8,5,4
22/04/2006,13,6,5,15,4,1,3,0,2,9,4,-99,-99,5,1,0,-99,2,4,6,3,4,9,3,2
22/04/2006,14,3,4,9,0,1,3,0,2,7,2,-99,-99,4,0,0,-99,1,3,4,1,4,7,2,1
22/04/2006,15,1,4,6,0,0,3,0,4,6,2,-99,-99,3,0,0,-99,0,2,4,1,3,5,2,1
22/04/2006,16,0,4,3,0,0,3,0,6,6,2,-99,-99,2,0,0,-99,0,3,6,1,4,4,2,1
22/04/2006,17,0,2,3,1,0,3,0,6,6,4,-99,-99,1,0,0,-99,0,11,5,1,3,3,2,1
22/04/2006,18,0,2,3,1,0,3,0,8,5,3,-99,-99,1,0,0,-99,0,2,4,2,3,3,3,1
22/04/2006,19,0,2,6,0,0,3,0,12,5,3,-99,-99,2,0,0,-99,0,2,4,1,3,3,3,1
22/04/2006,20,0,2,8,0,0,3,0,18,5,3,-99,-99,2,0,0,-99,0,2,3,1,4,4,3,2
22/04/2006,21,0,3,6,0,0,2,0,20,5,7,-99,-99,2,0,0,-99,0,2,3,1,4,4,3,2
22/04/2006,22,0,3,6,0,0,3,0,13,4,1,-99,-99,2,0,0,-99,0,2,3,2,3,3,3,1
22/04/2006,23,0,2,5,0,0,2,0,5,4,1,-99,-99,1,0,0,-99,0,1,3,-99,3,2,2,0
22/04/2006,24,0,2,4,0,0,2,0,2,4,-99,-99,-99,1,0,0,-99,0,5,3,-99,3,3,2,0
23/04/2006,1,0,2,7,0,0,2,0,1,9,8,-99,-99,1,0,0,-99,0,8,3,-99,2,3,2,0
23/04/2006,2,3,2,9,1,0,2,0,0,11,11,-99,-99,1,0,0,-99,7,7,2,-99,2,2,2,0
23/04/2006,3,7,2,3,0,0,3,0,0,7,4,-99,-99,1,0,0,-99,7,3,5,-99,2,2,2,0
23/04/2006,4,14,2,7,0,4,10,2,0,13,12,-99,-99,2,0,0,-99,13,3,9,-99,3,3,2,0
23/04/2006,5,19,2,20,3,8,13,3,2,28,22,-99,-99,2,0,2,-99,17,6,9,-99,3,5,2,1
23/04/2006,6,23,5,25,7,7,18,4,3,25,25,-99,-99,3,0,7,-99,30,10,7,-99,4,3,2,3
23/04/2006,7,100,8,30,3,8,14,8,4,26,60,-99,-99,5,0,7,-99,28,6,5,-99,5,5,3,5
23/04/2006,8,58,9,10,2,8,25,34,6,12,96,-99,-99,4,2,9,-99,86,9,5,-99,7,8,6,1
23/04/2006,9,70,8,36,22,13,67,41,9,26,95,-99,-99,8,7,8,-99,46,59,24,-99,13,10,17,6
23/04/2006,10,54,8,26,36,14,48,14,13,29,57,-99,-99,9,11,7,-99,28,49,20,-99,12,11,15,9
23/04/2006,11,35,10,28,33,10,25,12,12,35,33,-99,-99,8,8,6,-99,14,25,14,-99,15,10,11,8
23/04/2006,12,6,8,16,15,4,15,7,5,11,6,-99,-99,10,5,6,-99,8,14,9,-99,13,13,9,6
23/04/2006,13,2,8,6,7,3,10,0,4,9,5,-99,-99,11,3,2,-99,7,9,12,-99,7,11,7,6
23/04/2006,14,1,5,5,6,7,8,1,5,9,7,-99,-99,7,0,0,-99,3,6,13,-99,5,7,4,2
23/04/2006,15,1,4,4,6,3,8,3,4,9,5,-99,-99,5,0,2,-99,3,16,6,-99,9,4,5,1
23/04/2006,16,0,3,2,3,-99,3,0,2,6,2,-99,-99,3,0,0,-99,0,3,3,-99,5,3,3,1
23/04/2006,17,0,3,3,2,-99,3,1,3,6,3,-99,-99,-99,0,0,-99,0,2,4,-99,5,3,3,0
23/04/2006,18,1,4,3,1,-99,5,1,3,7,2,-99,-99,-99,0,1,-99,1,3,4,-99,4,3,2,0
23/04/2006,19,2,4,4,1,2,6,0,3,7,2,-99,-99,1,0,1,-99,1,2,4,-99,2,2,3,0
23/04/2006,20,0,2,3,0,0,4,0,3,5,1,-99,-99,1,0,0,-99,0,2,3,-99,2,1,3,0
23/04/2006,21,0,2,2,0,0,4,0,3,4,1,-99,-99,0,0,0,-99,0,1,3,-99,2,1,3,0
23/04/2006,22,0,2,2,0,0,3,0,3,4,1,-99,-99,1,0,0,-99,0,1,3,-99,2,1,3,0
23/04/2006,23,0,2,3,1,0,3,0,3,4,2,-99,-99,1,0,0,-99,0,2,3,-99,2,1,3,0
23/04/2006,24,9,3,4,3,5,6,0,4,7,9,-99,-99,1,0,0,-99,10,2,16,-99,2,1,3,0
24/04/2006,1,12,4,13,2,4,16,9,4,15,13,-99,-99,1,0,4,-99,6,15,5,-99,6,2,4,6
24/04/2006,2,7,4,6,1,4,12,7,4,9,8,-99,-99,0,3,4,-99,7,3,7,-99,4,1,5,3
24/04/2006,3,7,3,3,1,4,13,6,5,7,6,-99,-99,0,1,3,-99,4,3,11,-99,5,1,4,1
24/04/2006,4,4,3,1,2,3,11,5,7,6,4,-99,-99,0,0,6,-99,3,2,8,-99,5,1,4,1
24/04/2006,5,1,3,1,3,1,8,3,6,7,5,-99,-99,0,0,5,-99,3,2,6,-99,4,1,4,2
24/04/2006,6,1,4,4,6,1,7,4,4,8,14,-99,-99,1,0,4,-99,2,3,6,-99,5,2,5,3
24/04/2006,7,6,4,7,3,3,7,5,4,10,18,-99,-99,2,4,7,-99,3,3,7,-99,5,3,5,3
24/04/2006,8,8,6,9,8,7,8,6,7,10,12,-99,-99,3,7,8,7,4,5,8,-99,8,5,10,4
24/04/2006,9,6,6,15,16,5,6,9,10,9,14,-99,-99,4,8,7,8,3,6,8,-99,7,7,10,5
24/04/2006,10,6,5,14,15,3,5,3,7,8,7,-99,-99,4,7,6,7,-99,7,6,-99,8,7,6,3
24/04/2006,11,4,3,15,11,2,6,3,4,8,7,-99,-99,3,5,2,5,-99,5,5,-99,7,7,3,1
24/04/2006,12,3,3,12,4,1,5,0,3,-99,5,-99,-99,3,3,1,3,-99,3,4,-99,4,6,3,1
24/04/2006,13,2,4,8,0,0,3,0,2,-99,2,-99,-99,2,2,1,2,-99,2,3,-99,3,5,3,1
24/04/2006,14,0,7,5,0,0,3,0,2,-99,2,-99,-99,2,1,0,0,-99,3,5,-99,3,5,3,2
24/04/2006,15,7,-99,3,0,15,11,1,10,6,5,-99,-99,2,0,0,1,-99,4,36,-99,3,4,2,2
24/04/2006,16,21,-99,10,1,10,32,21,17,14,15,-99,23,2,3,18,20,-99,6,11,-99,25,4,14,6
24/04/2006,17,13,-99,12,-99,7,17,17,13,15,14,-99,26,1,13,17,12,-99,3,6,-99,22,3,27,5
24/04/2006,18,10,2,9,0,13,16,13,12,12,9,-99,21,1,9,10,8,-99,2,21,-99,18,3,19,1
24/04/2006,19,14,4,9,1,12,20,12,15,14,15,-99,20,2,8,13,12,-99,4,11,-99,17,4,17,6
24/04/2006,20,9,10,18,0,0,7,7,2,18,12,-99,17,3,4,5,3,-99,2,3,-99,14,15,7,9
24/04/2006,21,0,3,5,2,0,3,0,1,5,2,-99,8,2,0,0,0,-99,3,4,-99,3,4,3,1
24/04/2006,22,0,4,4,3,0,3,0,2,4,3,-99,9,2,1,1,0,-99,3,3,-99,3,4,3,2
24/04/2006,23,0,4,5,3,0,2,0,2,3,1,-99,9,-99,0,1,0,-99,2,3,-99,3,3,4,1
24/04/2006,24,0,3,3,1,0,3,0,2,4,1,-99,8,-99,0,0,0,-99,2,3,-99,3,3,4,0
25/04/2006,1,0,3,2,1,0,2,0,2,4,1,-99,7,-99,0,0,0,-99,2,3,-99,3,2,4,0
25/04/2006,2,0,3,1,-99,0,2,0,1,4,2,-99,9,-99,0,0,0,-99,1,3,-99,2,2,3,0
25/04/2006,3,0,3,0,-99,0,2,0,2,6,3,-99,8,-99,0,0,0,-99,1,2,-99,2,2,3,0
25/04/2006,4,0,3,0,-99,0,2,0,3,4,1,-99,8,-99,0,0,0,-99,1,2,-99,1,1,2,0
25/04/2006,5,1,2,0,-99,0,2,0,2,3,1,-99,9,-99,0,0,0,-99,1,2,-99,2,1,2,1
25/04/2006,6,4,2,2,0,1,4,2,4,4,4,-99,12,-99,0,1,1,-99,2,3,-99,2,2,3,1
25/04/2006,7,10,4,9,1,2,6,2,5,6,6,-99,18,-99,2,4,3,-99,4,4,-99,5,3,5,2
25/04/2006,8,15,6,16,2,3,5,4,7,9,11,-99,23,-99,8,5,6,-99,7,5,-99,10,5,9,4
25/04/2006,9,14,6,23,7,3,7,4,6,9,22,-99,30,3,8,4,7,-99,7,5,-99,9,6,6,-99
25/04/2006,10,13,4,26,10,2,7,4,4,9,10,-99,31,3,8,7,7,-99,6,7,-99,9,5,5,-99
25/04/2006,11,12,3,20,3,2,6,2,4,7,8,-99,28,3,7,6,7,-99,5,5,-99,7,6,4,-99
25/04/2006,12,10,4,17,0,1,4,1,3,8,5,-99,25,3,6,2,7,-99,3,5,-99,5,7,6,2
25/04/2006,13,6,5,14,0,1,4,1,7,8,3,-99,21,4,3,1,4,-99,3,4,-99,5,-99,4,3
