FECHA,HORA,LVI,TLA,XAL,MER,PED,CES,TLI,VIF,TAH,SUR,FAC,PLA,SAG,TAX,IZT
12/04/2007,14,31,18,80,-99,56,44,-99,42,-99,85,28,45,77,34,-99
12/04/2007,15,40,30,63,57,54,43,-99,-99,23,60,37,50,64,41,-99
12/04/2007,16,57,44,80,51,58,33,-99,-99,32,68,47,65,82,43,-99
12/04/2007,17,48,62,76,62,58,56,-99,147,61,66,48,42,80,39,-99
12/04/2007,18,55,65,75,68,50,55,-99,115,59,43,59,32,75,42,-99
12/04/2007,19,50,60,58,58,36,47,-99,96,44,31,57,21,56,36,-99
12/04/2007,20,38,52,49,44,30,30,-99,79,28,26,48,15,40,24,-99
12/04/2007,21,36,42,41,40,27,29,-99,33,14,25,53,24,36,25,-99
12/04/2007,22,38,48,44,38,22,22,-99,40,11,26,43,24,67,20,-99
12/04/2007,23,37,35,111,40,25,16,-99,62,62,11,28,28,61,13,-99
12/04/2007,24,73,23,62,28,27,19,-99,105,-99,12,19,20,40,10,-99
13/04/2007,1,75,22,67,27,14,18,-99,103,27,15,19,21,43,1,-99
13/04/2007,2,49,19,80,30,25,37,-99,90,23,17,14,22,54,21,-99
13/04/2007,3,43,21,46,42,30,28,-99,86,33,26,16,20,30,38,-99
13/04/2007,4,50,27,59,47,18,22,-99,65,27,29,13,13,41,33,-99
13/04/2007,5,57,28,142,43,14,33,-99,73,33,25,23,17,52,25,-99
13/04/2007,6,79,44,189,60,20,36,-99,124,44,33,42,26,98,31,-99
13/04/2007,7,117,73,224,80,38,45,-99,151,55,52,90,45,95,42,-99
13/04/2007,8,134,89,190,70,51,64,-99,156,44,65,95,63,85,53,-99
13/04/2007,9,98,-99,137,64,66,75,-99,153,91,50,79,63,90,59,-99
13/04/2007,10,64,69,92,48,65,52,-99,132,-99,-99,59,35,62,43,-99
13/04/2007,11,20,-99,30,45,20,47,-99,60,-99,83,36,12,-99,-99,-99
13/04/2007,12,29,-99,29,53,19,71,-99,-99,42,95,29,-99,-99,49,-99
13/04/2007,13,34,-99,38,54,44,84,-99,27,82,91,38,-99,105,58,-99
13/04/2007,14,40,40,45,49,41,66,-99,36,66,144,51,23,75,45,-99
13/04/2007,15,50,60,53,65,59,68,-99,55,74,88,69,36,74,55,-99
13/04/2007,16,66,76,94,83,-99,85,-99,180,103,73,80,38,273,63,-99
13/04/2007,17,81,87,131,86,-99,76,-99,340,90,65,87,51,187,65,-99
13/04/2007,18,58,78,92,73,-99,58,-99,172,65,88,82,46,135,58,-99
13/04/2007,19,59,66,90,58,-99,38,-99,114,36,38,69,37,93,44,-99
13/04/2007,20,39,87,44,41,-99,25,-99,71,19,23,65,27,74,28,-99
13/04/2007,21,39,59,48,37,-99,29,-99,43,31,30,53,20,66,25,-99
13/04/2007,22,37,47,54,39,83,30,-99,43,41,40,41,21,68,34,-99
13/04/2007,23,55,40,59,38,51,26,-99,49,64,43,38,18,68,36,-99
13/04/2007,24,90,35,48,37,39,33,-99,74,44,27,28,7,47,29,-99
14/04/2007,1,44,36,52,40,33,35,-99,50,33,33,35,7,43,34,-99
14/04/2007,2,39,33,62,39,20,26,-99,98,30,42,33,1,37,45,-99
14/04/2007,3,37,29,44,37,16,35,-99,95,10,43,32,6,43,40,-99
14/04/2007,4,25,29,90,41,9,39,-99,73,37,28,24,8,59,42,-99
14/04/2007,5,47,35,75,46,17,47,-99,59,47,36,31,14,71,48,-99
14/04/2007,6,58,46,102,48,17,40,-99,48,34,33,33,14,85,58,-99
14/04/2007,7,82,61,168,73,23,58,-99,66,32,43,54,26,93,58,-99
14/04/2007,8,94,62,188,113,39,93,-99,126,128,52,82,39,99,76,-99
14/04/2007,9,101,117,131,98,59,112,-99,148,50,66,48,35,98,77,-99
14/04/2007,10,106,95,95,113,73,81,-99,100,66,65,63,53,77,80,-99
14/04/2007,11,56,61,38,83,44,90,-99,37,40,72,40,48,72,79,-99
14/04/2007,12,26,48,30,45,49,80,-99,13,49,43,37,65,41,72,-99
14/04/2007,13,36,45,12,44,48,61,-99,9,44,60,70,40,32,56,-99
14/04/2007,14,47,40,30,45,61,48,-99,11,-99,66,48,37,35,59,-99
14/04/2007,15,57,40,50,74,78,51,-99,42,82,52,49,54,55,56,-99
14/04/2007,16,66,49,58,77,63,66,-99,69,102,-99,55,53,76,47,-99
14/04/2007,17,90,66,77,110,74,83,-99,85,66,-99,66,54,97,59,-99
14/04/2007,18,109,63,139,130,64,79,-99,92,61,90,81,54,157,95,-99
14/04/2007,19,73,67,98,89,65,50,-99,135,62,60,70,49,99,60,-99
14/04/2007,20,84,102,91,88,78,54,-99,234,71,63,65,41,80,66,-99
14/04/2007,21,118,134,87,90,82,60,-99,150,28,77,106,55,118,59,-99
14/04/2007,22,127,97,118,110,98,91,-99,106,49,106,111,82,97,95,-99
14/04/2007,23,104,82,86,105,69,90,-99,91,93,80,57,69,73,85,-99
14/04/2007,24,92,79,52,90,49,76,-99,91,96,40,59,37,64,107,-99
15/04/2007,1,90,90,48,84,44,58,-99,70,55,42,60,32,78,63,-99
15/04/2007,2,80,72,69,102,36,27,-99,83,43,32,58,31,64,31,-99
15/04/2007,3,62,47,54,87,40,31,-99,92,40,31,38,35,70,13,-99
15/04/2007,4,67,71,50,79,40,93,-99,81,38,53,37,29,85,39,-99
15/04/2007,5,87,94,99,85,42,88,-99,66,92,52,49,36,80,57,-99
15/04/2007,6,105,83,102,92,48,38,-99,71,62,53,54,42,75,54,-99
15/04/2007,7,96,70,92,93,46,88,-99,72,73,65,71,46,72,61,-99
15/04/2007,8,104,86,98,99,81,102,-99,91,106,65,94,73,85,79,-99
15/04/2007,9,-99,112,98,113,112,92,-99,79,164,156,100,107,88,147,-99
15/04/2007,10,-99,112,102,123,118,99,-99,74,96,140,107,111,95,112,-99
15/04/2007,11,-99,121,102,132,120,88,-99,90,59,109,110,106,106,105,-99
15/04/2007,12,149,103,44,114,132,87,-99,54,35,80,118,104,70,83,-99
15/04/2007,13,84,110,54,78,97,81,-99,60,26,87,127,91,49,87,-99
15/04/2007,14,47,79,45,72,88,51,-99,-99,73,65,95,71,38,63,-99
15/04/2007,15,70,63,45,75,76,45,-99,44,75,64,84,62,50,54,-99
15/04/2007,16,82,81,59,83,65,79,-99,77,73,63,83,49,65,47,-99
15/04/2007,17,101,83,90,85,47,61,-99,88,50,46,87,45,100,60,-99
15/04/2007,18,53,89,68,64,51,55,-99,145,41,51,106,36,91,41,-99
15/04/2007,19,76,107,84,63,54,41,-99,151,7,48,80,57,87,39,-99
15/04/2007,20,87,91,72,97,95,56,-99,103,33,78,87,86,107,50,-99
15/04/2007,21,67,69,75,77,86,81,-99,79,55,86,56,74,74,95,-99
15/04/2007,22,69,52,59,70,67,59,-99,73,71,64,60,51,70,74,-99
15/04/2007,23,68,52,63,56,48,49,-99,71,72,42,56,45,63,59,-99
15/04/2007,24,63,64,62,75,46,53,-99,68,49,-99,49,45,60,53,-99
16/04/2007,1,66,68,43,65,61,46,-99,64,77,58,44,46,53,50,-99
16/04/2007,2,60,55,53,58,60,35,-99,66,41,53,40,43,58,46,-99
16/04/2007,3,59,44,56,54,17,30,-99,66,60,40,48,25,47,39,-99
16/04/2007,4,57,40,59,53,29,34,-99,67,43,40,43,30,57,41,-99
16/04/2007,5,62,42,72,57,27,43,-99,71,34,33,33,34,68,55,-99
16/04/2007,6,79,107,118,80,33,51,-99,91,45,44,56,41,79,80,-99
16/04/2007,7,101,127,162,121,47,69,-99,116,72,59,94,58,98,110,-99
16/04/2007,8,125,131,170,133,90,95,-99,142,102,83,107,86,110,86,-99
16/04/2007,9,130,110,149,114,84,107,-99,120,78,79,122,72,92,102,-99
16/04/2007,10,89,107,111,97,85,87,-99,157,70,-99,139,81,82,80,-99
16/04/2007,11,79,74,55,65,84,51,-99,103,35,-99,75,74,68,67,-99
16/04/2007,12,38,44,51,35,56,38,-99,-99,36,-99,49,35,44,34,-99
16/04/2007,13,30,39,36,48,50,53,-99,35,61,-99,44,32,39,40,-99
16/04/2007,14,36,40,61,38,58,61,-99,46,35,-99,45,51,72,26,-99
16/04/2007,15,37,41,101,41,63,50,-99,79,9,-99,49,47,131,38,-99
16/04/2007,16,44,52,125,45,36,40,-99,126,25,39,55,43,187,41,-99
16/04/2007,17,41,50,104,41,51,40,-99,97,31,65,51,52,-99,32,-99
16/04/2007,18,42,56,80,49,70,61,-99,85,32,63,68,43,-99,46,-99
16/04/2007,19,53,67,84,56,63,50,-99,82,35,61,78,47,-99,42,-99
16/04/2007,20,58,63,66,60,57,41,-99,115,35,45,58,44,74,47,-99
16/04/2007,21,71,61,59,71,44,24,-99,103,46,43,52,41,63,72,-99
16/04/2007,22,51,66,63,58,47,39,-99,101,50,43,50,31,53,47,-99
16/04/2007,23,38,55,49,34,40,42,-99,58,-99,36,101,26,46,36,-99
16/04/2007,24,33,38,34,32,32,41,-99,56,-99,37,50,17,33,43,-99
17/04/2007,1,24,22,26,30,35,30,-99,48,-99,31,32,10,39,39,-99
17/04/2007,2,41,26,50,44,30,31,-99,46,-99,36,31,25,35,32,-99
17/04/2007,3,41,43,36,38,32,35,-99,80,-99,33,31,24,-99,33,-99
17/04/2007,4,42,40,48,42,25,36,-99,68,-99,35,38,25,35,33,-99
17/04/2007,5,47,46,90,49,35,41,-99,78,-99,39,39,31,40,35,-99
17/04/2007,6,72,69,154,72,38,43,-99,123,-99,44,72,38,51,38,-99
17/04/2007,7,109,107,204,83,54,66,-99,132,-99,67,115,55,73,56,-99
17/04/2007,8,93,114,179,81,85,114,-99,195,-99,74,147,109,100,76,-99
17/04/2007,9,75,129,160,52,-99,106,-99,123,-99,60,68,77,118,79,-99
17/04/2007,10,114,111,149,74,-99,85,-99,72,-99,65,79,68,-99,76,-99
17/04/2007,11,124,81,122,90,-99,77,-99,74,-99,56,93,69,-99,87,-99
17/04/2007,12,98,66,127,88,64,59,-99,64,-99,51,66,64,-99,57,-99
17/04/2007,13,78,47,117,71,47,50,-99,53,-99,41,56,51,-99,54,-99
17/04/2007,14,64,40,73,54,36,45,-99,41,-99,37,38,28,-99,40,-99
17/04/2007,15,50,41,57,41,44,60,-99,29,-99,42,35,30,88,37,-99
17/04/2007,16,53,29,90,53,61,92,-99,30,-99,49,49,81,97,51,-99
17/04/2007,17,58,85,133,57,98,66,-99,120,-99,60,85,96,143,77,-99
17/04/2007,18,84,81,101,70,70,78,-99,92,-99,64,87,45,124,75,-99
17/04/2007,19,102,60,171,79,54,52,-99,95,-99,54,117,37,88,56,-99
17/04/2007,20,71,47,73,80,57,42,-99,67,-99,46,64,27,97,44,-99
17/04/2007,21,54,54,53,71,52,39,-99,40,-99,41,53,33,69,34,-99
17/04/2007,22,43,33,62,43,53,35,-99,54,-99,44,25,28,72,37,-99
17/04/2007,23,33,21,73,33,42,66,-99,92,-99,52,45,25,111,49,-99
17/04/2007,24,32,36,69,33,30,68,-99,65,-99,42,27,16,91,54,-99
18/04/2007,1,29,14,40,24,39,44,-99,53,-99,44,34,14,59,44,-99
18/04/2007,2,22,20,58,43,25,33,-99,40,-99,33,21,21,49,40,-99
18/04/2007,3,39,26,61,45,24,31,-99,59,-99,35,20,12,61,40,-99
18/04/2007,4,36,53,67,47,34,40,-99,54,-99,37,26,21,79,34,-99
18/04/2007,5,60,57,86,57,26,42,-99,69,-99,41,38,25,66,52,-99
18/04/2007,6,67,45,98,61,28,48,-99,93,-99,41,58,31,82,41,-99
18/04/2007,7,108,70,182,97,51,70,-99,123,-99,70,92,49,128,58,-99
18/04/2007,8,120,139,163,102,60,81,-99,131,-99,84,125,68,142,84,-99
18/04/2007,9,83,124,70,87,68,103,-99,90,-99,76,66,66,100,83,-99
18/04/2007,10,32,66,47,51,-99,82,-99,32,-99,59,53,48,72,80,-99
18/04/2007,11,23,49,-99,29,-99,79,-99,21,-99,35,29,43,45,40,-99
18/04/2007,12,34,58,-99,33,-99,87,-99,27,-99,35,38,31,35,7,-99
18/04/2007,13,36,37,-99,48,70,56,-99,9,-99,47,46,49,55,87,-99
18/04/2007,14,62,46,95,53,75,58,-99,51,-99,68,47,48,58,63,-99
18/04/2007,15,69,61,89,62,90,65,-99,51,-99,70,66,57,43,67,-99
18/04/2007,16,72,70,91,74,89,57,-99,56,-99,69,72,54,42,68,-99
18/04/2007,17,72,76,92,84,93,69,-99,93,-99,75,89,63,69,84,-99
18/04/2007,18,106,129,141,108,86,63,-99,142,-99,67,108,64,80,84,-99
18/04/2007,19,80,71,173,88,58,53,-99,191,-99,52,80,43,119,88,-99
18/04/2007,20,60,36,97,73,45,46,-99,71,-99,44,37,48,74,48,-99
18/04/2007,21,44,38,78,69,58,71,-99,75,-99,62,48,43,67,51,-99
18/04/2007,22,53,45,70,74,52,75,-99,118,-99,66,56,34,73,76,-99
18/04/2007,23,50,59,79,100,50,59,-99,81,-99,64,43,28,64,92,-99
18/04/2007,24,96,69,76,84,43,45,-99,75,-99,45,52,32,55,54,-99
19/04/2007,1,73,52,71,78,38,48,-99,26,-99,47,47,32,44,46,-99
19/04/2007,2,64,43,52,59,38,56,-99,10,-99,37,38,19,37,45,-99
19/04/2007,3,48,28,52,63,41,67,-99,30,-99,38,30,22,41,50,-99
19/04/2007,4,53,32,60,62,41,27,-99,45,-99,43,31,35,104,64,-99
19/04/2007,5,61,34,95,38,40,32,-99,67,-99,38,24,40,78,14,-99
19/04/2007,6,41,52,123,41,40,66,-99,82,-99,38,50,44,80,31,-99
19/04/2007,7,61,74,68,60,63,86,-99,89,-99,56,100,64,77,64,-99
19/04/2007,8,69,128,112,68,76,73,-99,135,-99,72,125,89,132,75,-99
19/04/2007,9,91,157,154,69,100,66,-99,112,-99,73,87,79,116,77,-99
19/04/2007,10,93,115,141,84,56,74,-99,85,-99,58,42,79,93,72,-99
19/04/2007,11,84,65,80,88,51,43,-99,38,-99,44,62,50,44,57,-99
19/04/2007,12,69,43,58,77,73,48,-99,59,-99,44,99,40,28,47,-99
19/04/2007,13,51,53,58,54,54,38,-99,33,-99,37,55,41,45,60,-99
19/04/2007,14,38,46,69,-99,39,35,-99,78,-99,27,39,22,60,31,-99
19/04/2007,15,23,99,61,86,52,43,-99,68,-99,44,40,23,71,16,-99
19/04/2007,16,33,53,58,74,47,21,-99,-99,-99,46,43,42,44,29,-99
19/04/2007,17,45,74,57,78,48,62,-99,42,-99,52,74,33,46,59,-99
19/04/2007,18,73,77,135,73,43,41,-99,130,-99,48,90,27,87,51,-99
19/04/2007,19,58,58,117,73,41,52,-99,189,-99,43,49,24,95,53,-99
19/04/2007,20,137,102,114,133,39,52,-99,63,-99,38,37,32,91,37,-99
19/04/2007,21,84,80,64,97,60,99,-99,73,-99,75,79,75,35,75,-99
19/04/2007,22,63,104,50,57,57,64,-99,100,-99,47,68,-99,27,126,-99
19/04/2007,23,56,102,50,53,60,36,-99,51,-99,55,86,7,45,-99,-99
19/04/2007,24,77,76,69,48,46,-99,-99,54,-99,43,69,8,61,66,-99
20/04/2007,1,113,68,73,58,21,45,-99,35,-99,36,62,10,36,48,-99
20/04/2007,2,106,43,69,74,14,31,-99,40,-99,18,37,10,44,22,-99
20/04/2007,3,77,33,54,70,15,36,-99,32,-99,12,44,17,42,65,-99
20/04/2007,4,79,46,81,70,22,31,-99,40,-99,23,35,15,52,68,-99
20/04/2007,5,76,26,100,86,23,41,-99,46,-99,39,47,18,56,53,-99
20/04/2007,6,86,41,121,84,46,39,-99,62,-99,49,57,34,55,64,-99
20/04/2007,7,94,70,143,110,69,61,-99,78,-99,54,85,68,73,74,-99
20/04/2007,8,133,119,236,100,91,70,-99,147,-99,95,115,84,102,68,-99
20/04/2007,9,114,130,218,90,95,-99,-99,139,-99,73,101,74,133,54,-99
20/04/2007,10,-99,115,156,126,79,111,-99,-99,-99,60,87,104,98,81,-99
20/04/2007,11,-99,63,80,54,81,73,-99,-99,-99,58,81,70,40,66,-99
20/04/2007,12,55,84,19,45,72,96,-99,21,-99,57,74,54,17,55,-99
20/04/2007,13,62,60,47,53,66,60,-99,41,-99,40,75,49,30,47,-99
20/04/2007,14,73,50,65,59,47,41,-99,46,-99,35,68,62,54,34,-99
20/04/2007,15,65,58,55,47,51,47,-99,65,-99,46,55,30,51,31,-99
20/04/2007,16,47,58,59,48,46,42,-99,68,-99,43,56,39,64,42,-99
20/04/2007,17,117,80,72,70,56,56,-99,166,-99,59,66,80,101,64,-99
20/04/2007,18,75,55,151,79,60,52,-99,138,-99,54,64,46,70,31,-99
20/04/2007,19,92,52,86,159,77,125,-99,57,-99,100,66,59,58,9,-99
20/04/2007,20,81,61,69,90,50,65,-99,52,-99,60,86,43,49,98,-99
20/04/2007,21,75,59,55,69,42,48,-99,79,-99,41,57,45,28,63,-99
20/04/2007,22,63,87,64,67,49,41,-99,59,-99,49,62,36,49,86,-99
20/04/2007,23,81,66,65,87,57,43,-99,25,-99,51,56,57,49,74,-99
20/04/2007,24,51,51,53,73,57,42,-99,8,-99,56,35,52,31,66,-99
21/04/2007,1,64,28,28,41,49,47,-99,27,-99,46,35,36,23,48,-99
21/04/2007,2,33,34,32,53,43,28,-99,28,-99,31,34,23,29,46,-99
21/04/2007,3,45,29,47,46,27,28,-99,38,-99,41,37,23,41,23,-99
21/04/2007,4,52,36,66,40,35,34,-99,59,-99,50,40,26,48,50,-99
21/04/2007,5,53,38,63,55,36,41,-99,65,-99,38,42,25,52,58,-99
21/04/2007,6,57,50,72,63,41,68,-99,82,-99,53,52,35,57,58,-99
21/04/2007,7,87,71,118,92,59,74,-99,84,-99,54,81,45,62,78,-99
21/04/2007,8,93,88,158,77,55,82,-99,86,-99,191,92,63,61,63,-99
21/04/2007,9,89,90,100,85,63,85,-99,149,-99,75,98,58,76,74,-99
21/04/2007,10,102,94,90,86,78,69,-99,168,-99,68,80,72,79,73,-99
21/04/2007,11,66,59,37,66,63,43,-99,47,-99,44,65,43,41,43,-99
21/04/2007,12,48,54,41,45,71,40,-99,14,-99,41,59,33,35,28,-99
21/04/2007,13,54,38,52,42,52,51,-99,8,-99,113,43,38,48,39,-99
21/04/2007,14,70,30,92,54,60,52,-99,41,-99,75,33,42,69,54,-99
21/04/2007,15,79,70,150,98,63,66,-99,58,-99,122,55,54,127,62,-99
21/04/2007,16,93,69,114,91,32,59,-99,-99,-99,-99,80,96,51,-99,-99
21/04/2007,17,55,32,-99,23,29,93,-99,-99,-99,28,50,18,31,5,-99
21/04/2007,18,58,42,28,25,29,55,-99,-99,-99,34,38,32,10,26,-99
21/04/2007,19,75,54,40,23,30,30,-99,24,-99,43,30,19,19,58,-99
21/04/2007,20,78,33,77,46,34,37,-99,90,-99,37,38,27,43,62,-99
21/04/2007,21,77,65,52,61,56,47,-99,-99,-99,50,60,47,21,57,-99
21/04/2007,22,67,63,50,34,49,43,-99,61,-99,55,64,26,28,63,-99
21/04/2007,23,47,54,59,38,31,36,-99,139,-99,54,68,13,23,59,-99
21/04/2007,24,71,45,55,57,49,40,-99,51,-99,54,55,70,32,46,-99
22/04/2007,1,36,44,39,28,32,37,-99,52,-99,17,41,38,28,42,-99
22/04/2007,2,35,29,54,29,35,33,-99,43,-99,45,37,27,32,25,-99
22/04/2007,3,54,30,45,40,33,32,-99,37,-99,43,36,20,43,48,-99
22/04/2007,4,61,25,64,47,33,36,-99,27,-99,26,32,21,48,44,-99
22/04/2007,5,63,26,70,49,25,39,-99,22,-99,35,30,16,36,90,-99
22/04/2007,6,51,26,106,55,27,38,-99,19,-99,44,31,22,49,64,-99
22/04/2007,7,56,35,89,58,27,50,-99,26,-99,48,45,21,50,60,-99
22/04/2007,8,70,54,97,69,45,54,-99,51,-99,57,84,51,52,58,-99
22/04/2007,9,73,100,65,76,53,70,-99,118,-99,53,70,50,57,47,-99
22/04/2007,10,91,58,72,73,54,73,-99,78,-99,47,75,46,56,69,-99
22/04/2007,11,43,54,34,48,61,51,-99,-99,-99,61,58,55,21,57,-99
22/04/2007,12,29,38,25,25,48,15,-99,21,-99,15,56,26,14,14,-99
22/04/2007,13,38,31,42,22,28,28,-99,-99,-99,19,50,21,17,-99,-99
22/04/2007,14,49,28,35,28,30,23,-99,9,-99,16,37,23,15,20,-99
22/04/2007,15,51,-99,22,44,56,17,-99,-99,-99,55,35,24,15,-99,-99
22/04/2007,16,39,79,16,55,81,109,-99,-99,-99,63,43,58,10,73,-99
22/04/2007,17,51,49,41,63,92,65,-99,83,-99,69,33,30,78,161,-99
22/04/2007,18,44,94,54,52,-99,45,-99,197,-99,45,66,48,65,-99,-99
22/04/2007,19,64,72,81,62,37,52,-99,124,-99,62,42,65,53,47,-99
22/04/2007,20,86,56,90,65,41,47,-99,81,-99,41,61,35,61,46,-99
22/04/2007,21,70,44,45,59,43,43,-99,149,-99,57,49,32,43,57,-99
22/04/2007,22,50,31,26,42,51,45,-99,-99,-99,60,24,38,21,57,-99
22/04/2007,23,27,30,15,31,42,30,-99,-99,-99,24,32,26,12,39,-99
22/04/2007,24,34,29,28,24,30,12,-99,-99,-99,-99,23,24,24,15,-99
23/04/2007,1,21,36,27,20,34,23,-99,60,-99,-99,27,24,40,15,-99
23/04/2007,2,25,24,38,24,20,28,-99,35,-99,-99,21,19,35,32,-99
23/04/2007,3,36,34,32,30,25,24,-99,21,-99,24,20,16,24,24,-99
23/04/2007,4,33,38,47,35,22,13,-99,33,-99,16,22,11,27,7,-99
23/04/2007,5,40,21,64,37,26,71,-99,53,-99,17,30,17,41,20,-99
23/04/2007,6,67,52,121,58,18,29,-99,52,-99,37,55,26,56,45,-99
23/04/2007,7,84,78,158,78,40,50,-99,91,-99,54,91,37,85,52,-99
23/04/2007,8,102,112,141,69,58,76,-99,85,-99,44,109,203,107,54,-99
23/04/2007,9,89,-99,120,74,64,91,-99,83,-99,52,73,71,82,42,-99
23/04/2007,10,74,81,60,62,66,90,-99,85,-99,39,82,62,38,64,-99
23/04/2007,11,-99,58,56,45,71,70,-99,70,-99,72,66,46,37,98,-99
23/04/2007,12,-99,30,28,31,51,30,-99,-99,-99,57,47,34,9,52,-99
23/04/2007,13,-99,43,35,28,29,30,-99,41,-99,20,18,-99,15,-99,-99
23/04/2007,14,-99,46,47,32,33,38,-99,-99,-99,33,27,12,16,36,-99
23/04/2007,15,-99,44,60,32,47,38,-99,8,-99,34,39,29,32,28,-99
23/04/2007,16,61,36,67,46,67,63,-99,9,-99,76,47,23,37,48,-99
23/04/2007,17,193,95,102,113,58,65,-99,34,-99,50,61,39,100,71,-99
23/04/2007,18,79,120,53,59,58,48,-99,160,-99,47,124,46,67,53,-99
23/04/2007,19,84,51,103,71,59,43,-99,169,-99,70,52,53,97,86,-99
23/04/2007,20,76,61,54,98,92,73,-99,109,-99,67,27,62,69,188,-99
23/04/2007,21,52,56,43,43,48,50,-99,68,-99,37,33,45,23,38,-99
23/04/2007,22,44,39,29,29,25,29,-99,-99,-99,20,-99,24,19,48,-99
23/04/2007,23,35,22,14,21,27,14,-99,-99,-99,11,8,28,23,-99,-99
23/04/2007,24,29,22,48,16,17,7,-99,-99,-99,16,20,19,16,10,-99
24/04/2007,1,26,-99,28,14,15,13,-99,-99,-99,-99,21,9,21,-99,-99
24/04/2007,2,28,30,38,17,21,11,-99,-99,-99,6,10,15,22,-99,-99
24/04/2007,3,34,22,59,29,9,19,-99,-99,-99,16,11,16,19,-99,-99
24/04/2007,4,39,24,46,22,12,25,-99,-99,-99,22,12,12,27,28,-99
24/04/2007,5,47,29,41,34,20,24,-99,-99,-99,15,17,21,27,19,-99
24/04/2007,6,75,70,133,45,25,31,-99,-99,-99,22,71,21,43,19,-99
24/04/2007,7,110,78,118,58,52,47,-99,-99,-99,41,112,24,47,35,-99
24/04/2007,8,117,99,102,69,37,69,-99,-99,-99,21,93,49,19,24,-99
24/04/2007,9,101,129,77,88,47,75,-99,-99,-99,26,75,49,34,24,-99
24/04/2007,10,85,122,73,79,56,74,-99,-99,-99,32,109,45,43,48,-99
24/04/2007,11,79,67,61,48,29,50,-99,-99,-99,34,107,79,18,53,-99
24/04/2007,12,29,-99,39,41,37,27,-99,-99,-99,16,40,20,29,27,-99
24/04/2007,13,31,29,74,31,54,32,-99,-99,-99,27,40,38,14,-99,-99
24/04/2007,14,43,38,33,56,71,53,-99,13,-99,44,-99,46,16,78,-99
24/04/2007,15,24,43,41,8,62,38,-99,83,-99,62,79,30,25,18,-99
24/04/2007,16,32,69,112,36,31,37,-99,-99,-99,-99,42,-99,44,49,-99
24/04/2007,17,49,-99,85,56,38,34,-99,86,-99,22,36,25,91,36,-99
24/04/2007,18,26,-99,38,36,17,24,-99,82,-99,18,15,14,37,46,-99
24/04/2007,19,37,27,55,27,17,23,-99,13,-99,12,15,9,13,11,-99
24/04/2007,20,23,47,57,14,13,14,-99,67,-99,11,62,20,53,6,-99
24/04/2007,21,37,60,70,32,18,41,-99,109,-99,29,62,38,56,16,-99
24/04/2007,22,65,81,47,45,34,44,-99,90,-99,34,68,23,68,47,-99
24/04/2007,23,76,44,74,54,32,48,-99,127,-99,35,41,18,42,51,-99
24/04/2007,24,68,47,83,62,36,39,-99,54,-99,33,45,22,29,51,-99
25/04/2007,1,63,32,55,54,41,42,-99,42,-99,29,39,37,28,31,-99
25/04/2007,2,64,35,88,43,30,27,-99,36,-99,29,25,24,54,29,-99
25/04/2007,3,53,42,68,51,29,29,-99,78,-99,31,28,26,31,31,-99
25/04/2007,4,56,34,68,53,25,28,-99,58,-99,28,26,27,41,33,-99
25/04/2007,5,67,41,80,50,30,35,-99,25,-99,36,29,30,46,38,-99
25/04/2007,6,90,50,149,48,30,41,-99,39,-99,37,56,42,62,38,-99
25/04/2007,7,126,64,214,63,47,52,-99,116,-99,54,80,52,78,51,-99
25/04/2007,8,117,85,189,63,62,69,-99,94,-99,63,82,63,56,64,-99
25/04/2007,9,85,71,117,69,52,98,-99,106,-99,61,85,50,66,48,-99
25/04/2007,10,72,47,102,63,57,83,-99,-99,-99,38,50,50,45,67,-99
25/04/2007,11,58,32,43,52,60,54,-99,38,-99,40,36,57,30,66,-99
25/04/2007,12,30,16,38,47,80,56,-99,-99,-99,55,24,49,47,48,-99
25/04/2007,13,36,27,42,34,39,37,-99,-99,-99,42,21,25,35,45,-99
25/04/2007,14,35,19,41,34,44,45,-99,-99,-99,14,15,15,24,28,-99
25/04/2007,15,49,16,27,24,43,35,-99,-99,-99,23,18,14,17,29,-99
25/04/2007,16,39,27,48,25,74,72,-99,12,-99,87,19,10,22,46,-99
25/04/2007,17,31,18,40,64,40,44,-99,10,-99,25,42,39,24,101,-99
25/04/2007,18,59,65,40,34,31,53,-99,14,-99,-99,55,24,19,79,-99
25/04/2007,19,50,33,66,33,27,39,-99,-99,-99,17,32,18,53,-99,-99
25/04/2007,20,44,45,84,43,38,66,-99,117,-99,70,35,23,107,57,-99
25/04/2007,21,91,56,92,75,65,42,-99,193,-99,89,56,51,79,61,-99
25/04/2007,22,95,55,93,78,42,52,-99,134,-99,72,74,44,62,69,-99
25/04/2007,23,133,70,119,81,46,67,-99,149,-99,57,52,42,81,71,-99
25/04/2007,24,77,87,59,65,44,73,-99,48,-99,42,32,31,19,58,-99
26/04/2007,1,64,45,84,61,30,52,-99,53,-99,28,31,26,38,61,-99
26/04/2007,2,52,42,69,38,35,40,-99,71,-99,33,42,22,42,36,-99
26/04/2007,3,51,47,58,42,34,31,-99,46,-99,52,23,21,53,50,-99
26/04/2007,4,63,36,73,50,33,35,-99,29,-99,29,30,24,70,29,-99
26/04/2007,5,62,45,101,59,28,43,-99,54,-99,35,40,26,59,40,-99
26/04/2007,6,81,59,130,64,31,39,-99,81,-99,42,79,38,83,63,-99
26/04/2007,7,104,104,199,77,50,49,-99,112,-99,66,97,54,82,50,-99
