"mes","mean.TLA","mean.MER","mean.UIZ","mean.PED","mean.SAG","mean.XAL","cont"
2005-01-01,21.4786450662739,20.700272479564,18.21140472879,9.43219076005961,10.4550408719346,20.2284541723666,744
2005-02-01,16.1972891566265,16.3451776649746,10.6533333333333,9.36734693877551,7.91153846153846,16.9415384615385,672
2005-03-01,7.35268505079826,7.47714285714286,6.09483960948396,2.93086003372681,8.50068027210884,18.3894165535957,744
2005-04-01,21.4139130434783,14.5561694290976,12.9937791601866,6.65783664459161,19.0128205128205,24.7560240963855,720
2005-05-01,10.12,10.5055555555556,5.55373134328358,5.41251778093883,4.89118457300275,12.1858237547893,744
2005-06-01,11.0130718954248,9.3078125,4.41036414565826,3.68235294117647,4.72697899838449,12.0141987829615,720
2005-07-01,13.5741556534508,9.83774834437086,6.94308943089431,5.54607046070461,7.26415094339623,14.6075778078484,744
2005-08-01,9.27272727272727,10.5868544600939,5.38969404186795,4.26057298772169,4.77235772357724,11.2387820512821,744
2005-09-01,10.0384615384615,9.45595054095827,6.57260726072607,4.29700854700855,3.46153846153846,6.88378766140603,720
2005-10-01,9.92243767313019,14.3429602888087,6.7372060857538,6.76510067114094,4.31854838709677,7.80878186968839,744
2005-11-01,22.422893481717,23.4824427480916,14.1501416430595,13.7779329608939,16.5923836389281,16.981308411215,720
2005-12-01,22.282967032967,24.4442748091603,12.9513212795549,10.7830940988836,13.8680981595092,19.1216429699842,744
2006-01-01,20.398891966759,20.7543103448276,10.7173601147776,9.87218045112782,7.85106382978723,14.3227146814404,744
2006-02-01,15.684375,15.3920187793427,6.28209191759113,7.86248131539611,8.27731092436975,11.3395061728395,672
2006-03-01,9.18698060941828,4.81455805892548,6.80809595202399,3.38731443994602,9.96246246246246,11.105,744
2006-04-01,6.64822695035461,6.95032397408207,4.49648382559775,1.92198581560284,5.7134670487106,9.39169139465875,720
2006-05-01,8.5130674002751,12.4289580514208,4.90773405698779,4.80189959294437,4.90300546448087,7.31714285714286,744
2006-06-01,7.89325842696629,6.33480825958702,4.37114845938375,4.56197183098592,4.20610687022901,5.09442724458204,720
2006-07-01,8.4478021978022,5.72012102874433,5.76947040498442,3.60821917808219,4.70963364993216,6.76261937244202,744
2006-08-01,12.0569877883311,5.98611111111111,3.16298342541436,3.98914518317503,4.22884882108183,4.73351648351648,744
2006-09-01,8.05438066465257,3.8810888252149,4.32797427652733,4.20856610800745,3.93342981186686,5.50689655172414,720
2006-10-01,7.26765188834154,6.62246278755074,4.12397820163488,3.09078590785908,5.99042407660739,7.9578231292517,744
2006-11-01,14.0283911671924,9.16220028208745,7.7695652173913,6.34458509142053,6.31533101045296,7.51768033946252,720
2006-12-01,11.5646258503401,9.10777626193724,8.63550135501355,4.80524861878453,7.31054131054131,9.20107962213225,744
2007-01-01,13.0880330123796,11.4778393351801,8.21525885558583,5.30163043478261,11.2396121883657,10.4081967213115,744
2007-02-01,7.38980509745127,6.83157894736842,5.71214392803598,2.83157894736842,7.75379939209726,8.45088566827697,672
2007-03-01,12.1518467852257,8.25920873124147,5.23455056179775,3.86301369863014,6.3360433604336,8.4774897680764,744
2007-04-01,8.60028050490884,5.83381924198251,3.40620592383639,2.87113402061856,6.78248175182482,6.31231671554252,720
2007-05-01,7.66091954022988,6.02611367127496,3.1268758526603,2.76093294460641,4.22540983606557,4.61800818553888,744
2007-06-01,10.2350299401198,8.86123032904149,6.03943661971831,2.76957163958641,4.68034557235421,6.2967032967033,720
2007-07-01,8.63786008230453,5.73734610123119,6.15279672578445,2.65527065527066,NA,6.3854748603352,744
2007-08-01,9.94917582417582,4.70880681818182,5.34699453551913,2.34289617486339,3.9327731092437,5.24748201438849,744
2007-09-01,11.0711111111111,5.33572453371593,6.37695590327169,3.38880484114977,2.40175953079179,5.87391304347826,720
2007-10-01,13.2430555555556,8.28843537414966,8.77731092436975,4.88508891928865,3.47805642633229,7.47632311977716,744
2007-11-01,19.8810888252149,13.556657223796,12.0142653352354,7.14022662889518,6.79148936170213,9.78528528528529,720
2007-12-01,12.2739916550765,9.33288227334235,7.30369357045144,5.29023383768913,4.42736486486486,9.3659217877095,744
2008-01-01,15.1442441054092,11.3919667590028,8.28016643550624,6.20580110497238,6.33562585969739,12.1139240506329,744
2008-02-01,10.5911854103343,7.76496350364963,5.3972602739726,4.32253313696613,3.81938325991189,9.90936106983655,696
2008-03-01,10.5760233918129,7.25240054869685,NA,6.82896551724138,4.09195402298851,7.83286908077994,744
2008-04-01,10.2594202898551,8.44702467343977,6.4025974025974,6.75071633237822,6.84487951807229,10.4557522123894,720
2008-05-01,7.66666666666667,6.48707482993197,5.03693181818182,5.3562412342216,3.30959302325581,7.62324929971989,744
2008-06-01,7.53571428571429,5.47391304347826,5.41889985895628,4.42028985507246,3.03012912482066,7.08321167883212,720
2008-07-01,6.85352112676056,5.79092159559835,6.02384291725105,4.69272976680384,2.1233671988389,7.26293103448276,744
2008-08-01,7.09230769230769,7.55411255411255,6.97655172413793,5.04951856946355,1.54985754985755,5.63456090651558,744
2008-09-01,8.06857142857143,4.58955223880597,3.14772727272727,6.62162162162162,4.64073550212164,4.15297450424929,720
2008-10-01,13.529810298103,8.44170096021948,7.30082417582418,10.2435020519836,6.2421875,6.65083798882682,744
2008-11-01,11.4866385372714,8.3041018387553,6.76345609065156,7.41678520625889,5.09154929577465,7.86789772727273,720
2008-12-01,12.1138888888889,10.1471801925722,8.56986301369863,6.23829201101928,5.95682451253482,11.8720770288858,744
