"Fecha","Noroeste.PM10","Noreste.PM10","Centro.PM10","Suroeste.PM10","Sureste.PM10"
"01/01/2019",64,94,57,38,52
"01/01/2019",70,103,63,43,60
"01/01/2019",77,107,74,51,77
"01/01/2019",91,115,84,61,96
"01/01/2019",101,125,93,70,103
"01/01/2019",105,135,101,77,107
"01/01/2019",107,143,103,81,111
"01/01/2019",109,150,105,84,116
"01/01/2019",110,157,107,88,117
"01/01/2019",112,161,108,93,117
"01/01/2019",112,164,110,94,118
"01/01/2019",113,166,111,93,119
"01/01/2019",113,163,112,93,118
"01/01/2019",113,159,113,93,120
"01/01/2019",113,159,114,94,119
"01/01/2019",113,163,114,94,119
"01/01/2019",114,162,115,97,118
"01/01/2019",114,162,115,100,117
"01/01/2019",115,162,115,101,117
"01/01/2019",116,162,115,101,117
"01/01/2019",115,161,115,101,117
"01/01/2019",114,163,114,101,116
"01/01/2019",114,160,115,100,114
"01/01/2019",114,159,115,96,114
"02/01/2019",113,155,114,93,113
"02/01/2019",111,151,113,88,112
"02/01/2019",108,147,113,81,110
"02/01/2019",105,139,112,71,108
"02/01/2019",103,131,111,65,107
"02/01/2019",96,122,108,58,106
"02/01/2019",90,114,107,54,104
"02/01/2019",86,109,105,55,102
"02/01/2019",84,108,105,55,100
"02/01/2019",86,107,105,55,97
"02/01/2019",87,107,105,55,94
"02/01/2019",90,107,105,57,93
"02/01/2019",91,106,105,60,93
"02/01/2019",97,107,105,63,96
"02/01/2019",99,107,105,64,96
"02/01/2019",100,107,105,67,93
"02/01/2019",100,107,106,68,91
"02/01/2019",99,108,106,70,93
"02/01/2019",99,108,106,67,94
"02/01/2019",99,109,106,67,94
"02/01/2019",100,109,106,65,96
"02/01/2019",101,110,106,64,96
"02/01/2019",101,109,106,61,96
"02/01/2019",102,108,106,60,94
"03/01/2019",102,109,106,58,93
"03/01/2019",102,109,106,57,91
"03/01/2019",102,110,106,55,91
"03/01/2019",101,111,106,55,90
"03/01/2019",101,112,105,58,88
"03/01/2019",101,112,105,58,88
"03/01/2019",101,113,104,58,86
"03/01/2019",101,114,103,58,83
"03/01/2019",101,115,102,60,83
"03/01/2019",102,116,102,60,86
"03/01/2019",102,116,100,60,86
"03/01/2019",101,114,99,55,86
"03/01/2019",101,114,97,52,87
"03/01/2019",102,114,99,52,84
"03/01/2019",102,114,99,51,84
"03/01/2019",102,115,97,50,81
"03/01/2019",102,116,94,49,80
"03/01/2019",102,116,93,49,80
"03/01/2019",100,116,94,49,80
"03/01/2019",101,117,94,50,77
"03/01/2019",102,117,94,51,74
"03/01/2019",103,116,94,54,73
"03/01/2019",104,117,96,57,76
"03/01/2019",105,118,97,58,76
"04/01/2019",106,118,99,60,77
"04/01/2019",106,118,99,63,80
"04/01/2019",106,118,99,63,81
"04/01/2019",107,119,99,64,81
"04/01/2019",107,122,100,63,83
"04/01/2019",107,122,100,64,86
"04/01/2019",107,121,100,64,84
"04/01/2019",107,121,100,64,84
"04/01/2019",108,121,101,64,83
"04/01/2019",108,121,101,65,78
"04/01/2019",108,121,101,65,80
"04/01/2019",109,121,100,65,78
"04/01/2019",108,121,97,67,76
"04/01/2019",107,119,93,70,74
"04/01/2019",107,117,91,71,73
"04/01/2019",107,116,90,74,74
"04/01/2019",107,115,91,74,74
"04/01/2019",108,115,93,74,74
"04/01/2019",108,116,93,76,77
"04/01/2019",108,115,93,76,77
"04/01/2019",107,114,91,74,78
"04/01/2019",105,114,90,73,80
"04/01/2019",105,113,90,74,81
"04/01/2019",104,112,90,73,80
"05/01/2019",103,112,90,73,80
"05/01/2019",103,112,90,74,81
"05/01/2019",102,113,90,74,83
"05/01/2019",102,113,91,73,84
"05/01/2019",102,113,93,74,87
"05/01/2019",102,113,94,74,88
"05/01/2019",102,114,96,74,88
"05/01/2019",101,112,97,74,90
"05/01/2019",100,112,94,76,90
"05/01/2019",100,113,94,76,93
"05/01/2019",101,112,96,74,94
"05/01/2019",102,114,97,74,93
"05/01/2019",102,116,101,76,93
"05/01/2019",102,117,102,76,96
"05/01/2019",102,117,103,74,97
"05/01/2019",101,117,103,74,101
"05/01/2019",101,117,103,74,101
"05/01/2019",100,117,104,74,101
"05/01/2019",99,116,104,74,102
"05/01/2019",97,116,105,74,103
"05/01/2019",99,116,105,74,103
"05/01/2019",99,116,106,74,102
"05/01/2019",97,116,105,74,102
"05/01/2019",97,116,105,73,102
"06/01/2019",96,116,105,73,102
"06/01/2019",94,116,105,71,102
"06/01/2019",93,115,104,71,102
"06/01/2019",91,114,103,70,101
"06/01/2019",91,113,103,70,101
"06/01/2019",90,112,103,68,100
"06/01/2019",90,111,103,68,101
"06/01/2019",88,111,103,68,101
"06/01/2019",88,109,103,68,100
"06/01/2019",86,108,103,70,100
"06/01/2019",84,107,102,68,101
"06/01/2019",83,105,102,68,101
"06/01/2019",81,103,102,67,99
"06/01/2019",80,103,101,65,97
"06/01/2019",80,103,100,64,94
"06/01/2019",78,102,99,64,93
"06/01/2019",76,102,97,64,91
"06/01/2019",73,102,94,61,88
"06/01/2019",73,101,91,60,83
"06/01/2019",71,101,91,60,83
"06/01/2019",70,101,88,58,83
"06/01/2019",68,101,87,57,86
"06/01/2019",68,99,87,55,86
"06/01/2019",68,99,87,55,84
"07/01/2019",68,99,87,54,86
"07/01/2019",68,99,88,54,86
"07/01/2019",68,100,88,54,86
"07/01/2019",70,100,90,52,83
"07/01/2019",70,100,90,52,84
"07/01/2019",70,101,90,51,83
"07/01/2019",70,102,93,50,83
"07/01/2019",70,104,94,50,83
"07/01/2019",74,106,97,50,84
"07/01/2019",76,107,100,50,86
"07/01/2019",80,108,101,50,88
"07/01/2019",84,110,102,50,93
"07/01/2019",84,111,103,49,94
"07/01/2019",86,110,103,48,96
"07/01/2019",88,110,103,46,99
"07/01/2019",93,110,103,46,100
"07/01/2019",94,111,103,48,101
"07/01/2019",96,112,103,49,102
"07/01/2019",100,112,104,49,102
"07/01/2019",101,112,104,49,91
"07/01/2019",100,112,104,49,88
"07/01/2019",97,112,104,49,88
"07/01/2019",96,112,104,49,88
"07/01/2019",97,112,103,49,87
"08/01/2019",99,111,103,49,87
"08/01/2019",100,111,103,49,87
"08/01/2019",101,110,103,49,87
"08/01/2019",100,111,103,49,87
"08/01/2019",100,111,103,49,87
"08/01/2019",99,111,103,49,87
"08/01/2019",97,111,102,49,88
"08/01/2019",97,110,102,49,87
"08/01/2019",94,110,101,49,88
"08/01/2019",94,111,101,50,88
"08/01/2019",94,110,100,51,88
"08/01/2019",90,110,96,51,86
"08/01/2019",88,109,94,54,84
"08/01/2019",87,109,96,55,84
"08/01/2019",84,109,99,55,81
"08/01/2019",81,109,97,55,81
"08/01/2019",83,108,97,57,78
"08/01/2019",84,108,99,57,78
"08/01/2019",84,110,99,55,77
"08/01/2019",83,110,100,57,81
"08/01/2019",84,110,100,60,103
"08/01/2019",86,110,100,61,103
"08/01/2019",88,110,100,60,102
"08/01/2019",90,110,100,58,103
"09/01/2019",90,110,100,58,103
"09/01/2019",90,110,99,57,102
"09/01/2019",91,111,97,57,103
"09/01/2019",93,110,96,57,103
"09/01/2019",94,110,96,55,103
"09/01/2019",96,110,96,55,103
"09/01/2019",96,110,94,54,103
"09/01/2019",94,108,93,54,103
"09/01/2019",93,106,93,52,104
"09/01/2019",90,105,91,52,104
"09/01/2019",87,104,91,54,105
"09/01/2019",84,103,90,55,105
"09/01/2019",83,102,91,55,104
"09/01/2019",83,102,90,55,103
"09/01/2019",84,102,88,54,105
"09/01/2019",86,102,87,52,105
"09/01/2019",84,102,86,52,105
"09/01/2019",83,102,84,52,106
"09/01/2019",83,101,84,54,106
"09/01/2019",81,101,86,54,106
"09/01/2019",81,101,87,54,106
"09/01/2019",78,101,87,54,106
"09/01/2019",76,101,87,55,107
"09/01/2019",71,99,87,57,106
"10/01/2019",70,96,86,58,106
"10/01/2019",68,96,84,60,106
"10/01/2019",68,91,83,61,106
"10/01/2019",68,87,81,63,105
"10/01/2019",67,83,80,63,105
"10/01/2019",65,80,78,63,104
"10/01/2019",65,77,78,63,103
"10/01/2019",64,76,77,63,102
"10/01/2019",64,73,73,64,101
"10/01/2019",61,67,70,63,99
"10/01/2019",60,64,67,61,91
"10/01/2019",60,64,64,60,87
"10/01/2019",61,67,63,58,87
"10/01/2019",64,68,60,61,87
"10/01/2019",65,70,61,63,86
"10/01/2019",67,70,61,64,87
"10/01/2019",67,70,63,61,84
"10/01/2019",68,70,63,61,81
"10/01/2019",68,68,64,61,78
"10/01/2019",68,68,63,61,73
"10/01/2019",71,67,60,61,71
"10/01/2019",73,68,60,61,68
"10/01/2019",73,71,60,60,64
"10/01/2019",74,74,60,60,64
"11/01/2019",76,81,63,60,63
"11/01/2019",77,93,65,61,63
"11/01/2019",78,97,67,61,64
"11/01/2019",78,100,67,61,64
"11/01/2019",78,101,67,63,64
"11/01/2019",78,101,67,63,64
"11/01/2019",78,102,67,64,65
"11/01/2019",78,103,68,64,67
"11/01/2019",81,104,71,64,67
"11/01/2019",87,105,74,65,68
"11/01/2019",91,106,74,65,68
"11/01/2019",96,107,77,65,68
"11/01/2019",97,107,78,65,65
"11/01/2019",97,107,77,64,64
"11/01/2019",97,107,76,63,67
"11/01/2019",99,106,76,61,64
"11/01/2019",100,107,76,61,65
"11/01/2019",101,107,76,61,74
"11/01/2019",101,108,74,60,78
"11/01/2019",100,108,73,58,77
"11/01/2019",97,108,71,55,77
"11/01/2019",93,107,71,54,76
"11/01/2019",91,106,71,52,78
"11/01/2019",90,104,70,54,80
"12/01/2019",88,103,70,54,81
"12/01/2019",87,102,67,52,81
"12/01/2019",84,102,67,51,80
"12/01/2019",83,102,68,50,78
"12/01/2019",83,102,70,50,81
"12/01/2019",84,101,71,50,84
"12/01/2019",84,102,73,50,87
"12/01/2019",84,102,73,50,87
"12/01/2019",81,102,73,50,90
"12/01/2019",76,102,73,50,90
"12/01/2019",71,101,74,51,91
"12/01/2019",65,100,74,51,94
"12/01/2019",61,99,76,52,99
"12/01/2019",60,100,77,52,99
"12/01/2019",58,99,78,52,97
"12/01/2019",58,97,80,54,100
"12/01/2019",60,97,81,54,101
"12/01/2019",60,97,83,54,97
"12/01/2019",58,96,87,54,91
"12/01/2019",58,96,86,55,96
"12/01/2019",58,96,86,55,99
"12/01/2019",58,93,87,57,99
"12/01/2019",57,93,86,57,96
"12/01/2019",55,93,86,55,94
"13/01/2019",54,91,84,54,91
"13/01/2019",55,90,83,54,90
"13/01/2019",54,91,81,54,90
"13/01/2019",54,88,81,52,88
"13/01/2019",54,86,80,52,87
"13/01/2019",54,81,78,51,87
"13/01/2019",52,73,76,50,86
"13/01/2019",51,68,73,49,86
"13/01/2019",50,63,71,48,83
"13/01/2019",46,58,68,46,78
"13/01/2019",44,52,65,44,60
"13/01/2019",44,50,63,43,55
"13/01/2019",43,48,58,39,51
"13/01/2019",40,48,55,39,49
"13/01/2019",38,48,54,38,49
"13/01/2019",35,46,51,35,45
"13/01/2019",34,44,51,36,43
"13/01/2019",33,43,49,36,41
"13/01/2019",33,41,46,38,39
"13/01/2019",31,39,46,39,39
"13/01/2019",31,39,45,40,35
"13/01/2019",31,38,44,40,35
"13/01/2019",33,38,44,39,34
"13/01/2019",34,38,45,39,34
"14/01/2019",33,39,44,39,34
"14/01/2019",33,39,44,39,34
"14/01/2019",33,39,45,39,35
"14/01/2019",33,39,45,39,35
"14/01/2019",34,38,45,40,36
"14/01/2019",34,39,45,40,36
"14/01/2019",34,40,45,40,36
"14/01/2019",34,43,45,41,38
"14/01/2019",35,45,46,41,39
"14/01/2019",36,46,49,43,39
"14/01/2019",38,48,51,44,40
"14/01/2019",39,49,52,45,43
"14/01/2019",40,50,55,46,45
"14/01/2019",41,50,57,48,48
"14/01/2019",41,50,60,48,50
"14/01/2019",41,50,60,48,50
"14/01/2019",41,52,60,46,51
"14/01/2019",41,52,58,45,52
"14/01/2019",41,51,58,45,54
"14/01/2019",41,50,60,45,55
"14/01/2019",41,49,60,45,55
"14/01/2019",43,50,61,45,55
"14/01/2019",43,49,61,45,57
"14/01/2019",43,48,61,46,57
"15/01/2019",41,48,63,46,57
"15/01/2019",41,48,63,46,57
"15/01/2019",41,49,64,46,58
"15/01/2019",41,50,64,46,58
"15/01/2019",41,51,64,46,58
"15/01/2019",41,51,64,46,58
"15/01/2019",41,54,65,46,60
"15/01/2019",43,57,65,46,60
"15/01/2019",41,63,65,48,61
"15/01/2019",43,68,65,48,63
"15/01/2019",45,68,64,49,63
"15/01/2019",48,70,64,49,64
"15/01/2019",49,70,64,50,64
"15/01/2019",52,71,63,51,64
"15/01/2019",55,78,64,52,64
"15/01/2019",58,83,65,54,65
"15/01/2019",58,86,68,55,68
"15/01/2019",60,90,70,57,70
"15/01/2019",61,93,71,58,70
"15/01/2019",64,97,73,60,67
"15/01/2019",67,97,74,61,67
"15/01/2019",70,101,76,64,68
"15/01/2019",73,102,77,67,70
"15/01/2019",74,102,78,68,73
"16/01/2019",77,103,80,70,77
"16/01/2019",78,103,83,71,80
"16/01/2019",80,103,83,71,81
"16/01/2019",81,103,86,71,83
"16/01/2019",83,104,87,71,84
"16/01/2019",83,105,88,71,86
"16/01/2019",83,106,88,71,87
"16/01/2019",83,107,88,71,90
"16/01/2019",83,107,88,71,90
"16/01/2019",83,108,91,71,91
"16/01/2019",83,109,91,71,91
"16/01/2019",84,110,93,73,91
"16/01/2019",80,110,93,71,88
"16/01/2019",78,110,93,68,84
"16/01/2019",80,108,91,65,84
"16/01/2019",80,108,90,64,84
"16/01/2019",81,108,87,64,86
"16/01/2019",83,108,87,64,88
"16/01/2019",81,108,87,64,90
"16/01/2019",81,107,88,65,91
"16/01/2019",80,107,87,65,94
"16/01/2019",78,107,86,65,96
"16/01/2019",77,107,86,64,96
"16/01/2019",77,107,86,63,93
"17/01/2019",77,107,84,61,93
"17/01/2019",78,106,83,61,91
"17/01/2019",80,107,81,61,94
"17/01/2019",80,107,81,61,101
"17/01/2019",80,107,80,61,100
"17/01/2019",80,106,80,61,100
"17/01/2019",78,106,80,63,100
"17/01/2019",78,105,80,63,97
"17/01/2019",77,106,81,61,99
"17/01/2019",74,106,80,61,96
"17/01/2019",80,107,80,60,93
"17/01/2019",81,108,80,60,94
"17/01/2019",80,108,81,60,94
"17/01/2019",80,109,81,61,93
"17/01/2019",80,109,81,63,93
"17/01/2019",80,109,83,64,93
"17/01/2019",78,108,81,64,91
"17/01/2019",77,108,80,63,90
"17/01/2019",76,108,80,63,90
"17/01/2019",76,108,80,61,90
"17/01/2019",77,108,81,61,88
"17/01/2019",80,108,80,60,87
"17/01/2019",80,109,80,60,87
"17/01/2019",80,109,81,61,88
"18/01/2019",80,110,83,61,86
"18/01/2019",78,111,83,61,84
"18/01/2019",78,111,84,61,83
"18/01/2019",78,112,84,61,81
"18/01/2019",77,112,84,61,84
"18/01/2019",77,112,84,63,87
"18/01/2019",77,113,84,63,77
"18/01/2019",78,112,84,64,77
"18/01/2019",77,111,83,64,77
"18/01/2019",77,111,83,64,78
"18/01/2019",78,110,81,65,80
"18/01/2019",77,108,80,65,80
"18/01/2019",76,106,78,65,78
"18/01/2019",74,106,78,64,80
"18/01/2019",74,105,77,63,78
"18/01/2019",74,105,76,63,78
"18/01/2019",74,106,76,61,77
"18/01/2019",76,107,76,60,76
"18/01/2019",76,107,74,57,76
"18/01/2019",74,107,73,55,74
"18/01/2019",73,107,71,54,73
"18/01/2019",71,106,70,52,71
"18/01/2019",68,106,68,52,70
"18/01/2019",68,106,67,51,70
"19/01/2019",67,105,67,50,68
"19/01/2019",67,105,67,48,67
"19/01/2019",67,104,65,48,65
"19/01/2019",67,104,65,48,63
"19/01/2019",65,104,64,48,63
"19/01/2019",64,105,63,46,65
"19/01/2019",63,105,61,45,68
"19/01/2019",61,105,60,44,68
"19/01/2019",64,105,58,43,73
"19/01/2019",64,105,60,40,76
"19/01/2019",64,106,61,39,77
"19/01/2019",64,107,63,39,80
"19/01/2019",61,107,64,38,81
"19/01/2019",60,107,65,38,84
"19/01/2019",57,107,67,39,84
"19/01/2019",55,106,68,39,84
"19/01/2019",55,105,68,40,81
"19/01/2019",55,104,67,40,78
"19/01/2019",55,103,67,43,78
"19/01/2019",57,104,68,45,80
"19/01/2019",55,103,70,48,83
"19/01/2019",54,103,70,49,86
"19/01/2019",55,103,70,49,86
"19/01/2019",57,103,68,50,87
"20/01/2019",54,103,68,51,88
"20/01/2019",52,103,68,51,88
"20/01/2019",51,103,68,52,87
"20/01/2019",51,102,68,54,87
"20/01/2019",51,101,68,55,87
"20/01/2019",52,99,68,57,83
"20/01/2019",52,91,68,58,78
"20/01/2019",52,84,68,60,77
"20/01/2019",52,77,67,61,71
"20/01/2019",51,73,65,61,64
"20/01/2019",50,65,64,60,63
"20/01/2019",50,63,63,60,60
"20/01/2019",50,63,61,57,60
"20/01/2019",50,60,58,57,60
"20/01/2019",50,60,54,54,58
"20/01/2019",50,60,52,52,57
"20/01/2019",50,60,52,51,57
"20/01/2019",50,58,50,51,55
"20/01/2019",49,58,49,51,58
"20/01/2019",48,54,49,50,57
"20/01/2019",46,52,49,50,57
"20/01/2019",46,52,50,50,54
"20/01/2019",46,54,50,50,54
"20/01/2019",46,52,50,50,54
"21/01/2019",46,57,51,50,52
"21/01/2019",46,57,51,50,52
"21/01/2019",46,60,51,50,54
"21/01/2019",48,61,51,49,55
"21/01/2019",49,64,52,48,58
"21/01/2019",49,65,52,48,60
"21/01/2019",50,68,54,46,63
"21/01/2019",51,76,55,45,67
"21/01/2019",54,86,60,45,71
"21/01/2019",61,96,63,48,74
"21/01/2019",65,102,64,50,76
"21/01/2019",68,103,65,50,77
"21/01/2019",70,104,67,52,78
"21/01/2019",70,106,68,54,78
"21/01/2019",67,107,70,55,78
"21/01/2019",70,108,71,58,80
"21/01/2019",68,108,73,60,80
"21/01/2019",71,109,73,61,81
"21/01/2019",70,109,73,61,80
"21/01/2019",71,109,74,61,80
"21/01/2019",77,109,74,61,80
"21/01/2019",86,110,73,60,80
"21/01/2019",90,111,74,58,81
"21/01/2019",96,112,76,57,80
"22/01/2019",100,113,77,55,84
"22/01/2019",101,115,78,54,86
"22/01/2019",101,116,78,52,84
"22/01/2019",101,116,78,51,84
"22/01/2019",101,117,78,50,84
"22/01/2019",102,118,78,49,84
"22/01/2019",102,119,80,48,86
"22/01/2019",103,121,81,48,86
"22/01/2019",103,123,84,48,88
"22/01/2019",103,126,86,46,93
"22/01/2019",105,127,84,46,96
"22/01/2019",106,127,84,45,96
"22/01/2019",107,126,84,44,94
"22/01/2019",107,125,84,43,91
"22/01/2019",108,124,83,41,93
"22/01/2019",107,124,81,40,97
"22/01/2019",108,124,80,40,100
"22/01/2019",108,126,80,39,100
"22/01/2019",108,127,80,39,101
"22/01/2019",109,128,80,39,100
"22/01/2019",108,127,78,39,99
"22/01/2019",107,127,77,38,99
"22/01/2019",106,126,77,38,103
"22/01/2019",105,125,74,38,103
"23/01/2019",104,123,73,39,103
"23/01/2019",103,122,70,39,102
"23/01/2019",103,121,70,39,102
"23/01/2019",103,121,68,39,102
"23/01/2019",103,119,67,39,103
"23/01/2019",103,119,67,38,103
"23/01/2019",102,118,67,38,103
"23/01/2019",102,116,64,38,103
"23/01/2019",101,114,60,36,102
"23/01/2019",101,110,57,36,102
"23/01/2019",97,107,57,36,100
"23/01/2019",90,106,54,35,99
"23/01/2019",84,106,52,35,99
"23/01/2019",87,106,50,35,99
"23/01/2019",84,105,50,35,96
"23/01/2019",83,105,50,35,96
"23/01/2019",83,106,50,35,94
"23/01/2019",84,104,51,35,94
"23/01/2019",81,103,52,35,91
"23/01/2019",77,102,52,36,91
"23/01/2019",76,101,54,38,91
"23/01/2019",76,102,54,38,90
"23/01/2019",78,104,55,39,81
"23/01/2019",80,105,55,39,81
"24/01/2019",80,106,57,40,86
"24/01/2019",77,106,57,41,88
"24/01/2019",77,106,57,43,88
"24/01/2019",78,106,58,44,90
"24/01/2019",80,107,60,45,88
"24/01/2019",80,107,60,44,88
"24/01/2019",81,107,61,45,88
"24/01/2019",83,108,63,46,90
"24/01/2019",87,108,64,48,93
"24/01/2019",84,109,67,50,94
"24/01/2019",87,110,70,51,96
"24/01/2019",91,111,73,49,96
"24/01/2019",96,111,73,49,96
"24/01/2019",94,112,74,49,99
"24/01/2019",99,112,74,49,102
"24/01/2019",99,111,76,49,102
"24/01/2019",96,111,74,49,102
"24/01/2019",93,111,73,48,102
"24/01/2019",90,111,71,48,102
"24/01/2019",90,111,70,46,102
"24/01/2019",87,111,68,45,102
"24/01/2019",86,110,67,44,102
"24/01/2019",86,110,67,43,101
"24/01/2019",86,110,65,43,102
"25/01/2019",86,110,65,41,101
"25/01/2019",87,111,64,40,101
"25/01/2019",88,112,63,40,102
"25/01/2019",90,112,61,39,102
"25/01/2019",88,112,60,38,102
"25/01/2019",88,112,58,38,102
"25/01/2019",88,112,57,38,101
"25/01/2019",90,112,57,35,100
"25/01/2019",90,110,57,34,99
"25/01/2019",94,110,54,33,96
"25/01/2019",94,111,51,33,99
"25/01/2019",93,111,50,31,100
"25/01/2019",93,111,51,31,99
"25/01/2019",93,112,51,31,100
"25/01/2019",91,112,52,31,101
"25/01/2019",94,112,52,31,102
"25/01/2019",97,112,52,31,102
"25/01/2019",99,112,52,31,102
"25/01/2019",99,111,54,31,104
"25/01/2019",99,111,54,31,104
"25/01/2019",99,112,54,31,104
"25/01/2019",99,112,54,31,104
"25/01/2019",96,111,52,31,104
"25/01/2019",96,111,52,31,103
"26/01/2019",96,110,52,31,102
"26/01/2019",94,110,54,33,101
"26/01/2019",94,109,55,33,100
"26/01/2019",91,109,57,34,97
"26/01/2019",90,110,58,35,94
"26/01/2019",88,109,60,35,91
"26/01/2019",87,108,60,34,91
"26/01/2019",84,107,58,34,88
"26/01/2019",83,107,55,33,84
"26/01/2019",83,107,55,31,78
"26/01/2019",77,106,55,31,77
"26/01/2019",74,105,55,31,74
"26/01/2019",71,105,54,30,74
"26/01/2019",70,103,55,30,71
"26/01/2019",71,103,54,31,64
"26/01/2019",70,103,55,31,61
"26/01/2019",65,104,55,30,61
"26/01/2019",67,105,55,30,65
"26/01/2019",64,105,55,30,61
"26/01/2019",64,105,55,30,60
"26/01/2019",63,104,57,30,58
"26/01/2019",63,103,57,30,57
"26/01/2019",61,103,57,30,54
"26/01/2019",60,103,57,30,54
"27/01/2019",58,102,54,29,52
"27/01/2019",55,101,52,29,52
"27/01/2019",52,99,50,29,51
"27/01/2019",52,96,48,29,50
"27/01/2019",50,91,45,30,50
"27/01/2019",49,87,44,30,49
"27/01/2019",49,83,41,30,48
"27/01/2019",49,77,40,29,46
"27/01/2019",46,70,39,29,48
"27/01/2019",43,63,38,29,49
"27/01/2019",38,60,36,29,49
"27/01/2019",34,58,36,28,49
"27/01/2019",33,58,34,29,48
"27/01/2019",31,57,34,28,48
"27/01/2019",33,54,33,26,45
"27/01/2019",33,51,33,25,43
"27/01/2019",33,51,31,25,43
"27/01/2019",30,50,31,24,40
"27/01/2019",30,48,30,24,39
"27/01/2019",30,45,29,25,40
"27/01/2019",31,45,29,25,44
"27/01/2019",31,45,30,26,46
"27/01/2019",35,45,30,26,49
"27/01/2019",36,45,30,26,49
"28/01/2019",39,44,31,26,51
"28/01/2019",39,46,31,26,52
"28/01/2019",40,48,33,26,54
"28/01/2019",40,49,35,26,57
"28/01/2019",41,51,36,28,57
"28/01/2019",43,54,38,29,58
"28/01/2019",45,55,39,29,58
"28/01/2019",46,58,40,30,60
"28/01/2019",52,61,44,31,61
"28/01/2019",63,67,46,31,64
"28/01/2019",64,71,49,33,64
"28/01/2019",68,73,50,34,64
"28/01/2019",68,74,51,35,63
"28/01/2019",67,76,51,36,63
"28/01/2019",67,77,54,36,64
"28/01/2019",65,78,54,38,65
"28/01/2019",65,80,55,39,67
"28/01/2019",65,84,58,39,70
"28/01/2019",68,88,61,40,74
"28/01/2019",73,94,63,41,74
"28/01/2019",74,99,64,41,71
"28/01/2019",77,100,63,41,68
"28/01/2019",78,101,64,41,67
"28/01/2019",80,102,64,43,67
"29/01/2019",81,102,65,41,65
"29/01/2019",83,102,65,43,67
"29/01/2019",81,103,67,43,65
"29/01/2019",81,103,67,43,64
"29/01/2019",81,103,68,43,64
"29/01/2019",81,104,68,43,64
"29/01/2019",80,106,70,43,64
"29/01/2019",80,109,64,41,67
"29/01/2019",80,111,64,41,68
"29/01/2019",81,113,64,43,73
"29/01/2019",80,114,67,44,77
"29/01/2019",80,114,68,44,83
"29/01/2019",81,114,70,45,84
"29/01/2019",83,113,73,46,84
"29/01/2019",84,113,74,49,86
"29/01/2019",86,114,74,50,87
"29/01/2019",87,114,74,51,86
"29/01/2019",90,114,76,51,84
"29/01/2019",91,115,74,51,83
"29/01/2019",91,115,76,51,81
"29/01/2019",91,114,76,51,81
"29/01/2019",91,114,76,51,83
"29/01/2019",87,114,76,51,83
"29/01/2019",88,114,76,51,83
"30/01/2019",93,114,76,51,84
"30/01/2019",96,114,76,51,84
"30/01/2019",100,114,76,51,84
"30/01/2019",101,114,74,50,81
"30/01/2019",102,114,70,50,81
"30/01/2019",103,113,67,50,80
"30/01/2019",103,111,65,50,78
"30/01/2019",104,109,65,50,74
"30/01/2019",104,107,65,51,71
"30/01/2019",104,105,65,50,67
"30/01/2019",103,103,63,50,64
"30/01/2019",103,103,61,49,58
"30/01/2019",102,102,58,49,58
"30/01/2019",102,102,55,46,58
"30/01/2019",100,103,54,45,60
"30/01/2019",99,103,51,43,58
"30/01/2019",96,103,50,43,57
"30/01/2019",96,103,50,40,57
"30/01/2019",94,102,49,39,58
"30/01/2019",93,101,48,39,58
"30/01/2019",91,90,45,38,58
"30/01/2019",90,90,45,38,57
"30/01/2019",88,90,45,38,55
"30/01/2019",83,90,45,36,55
"31/01/2019",77,88,45,36,57
"31/01/2019",74,87,46,36,58
"31/01/2019",71,87,48,35,58
"31/01/2019",68,87,49,35,60
"31/01/2019",67,87,50,35,60
"31/01/2019",67,88,51,34,60
"31/01/2019",67,90,52,34,60
"31/01/2019",67,93,54,34,60
"31/01/2019",65,96,54,34,61
"31/01/2019",64,99,55,34,61
"31/01/2019",63,101,57,33,64
"31/01/2019",68,102,60,33,65
"31/01/2019",74,102,61,31,65
"31/01/2019",76,103,61,31,67
"31/01/2019",74,103,61,31,60
"31/01/2019",73,103,61,30,60
"31/01/2019",71,103,61,30,63
"31/01/2019",68,103,58,30,61
"31/01/2019",68,102,58,30,63
"31/01/2019",70,101,58,30,63
"31/01/2019",73,101,58,30,63
"31/01/2019",73,101,60,30,63
"31/01/2019",74,102,58,29,64
"31/01/2019",77,102,61,30,67
"01/02/2019",78,102,63,30,65
"01/02/2019",80,102,63,31,68
"01/02/2019",80,102,63,31,70
"01/02/2019",81,102,63,31,73
"01/02/2019",81,103,63,31,74
"01/02/2019",81,104,61,31,74
"01/02/2019",83,105,61,31,76
"01/02/2019",83,105,61,31,80
"01/02/2019",81,108,60,30,81
"01/02/2019",81,110,60,31,83
"01/02/2019",83,110,60,30,83
"01/02/2019",86,110,61,33,81
"01/02/2019",91,110,63,33,83
"01/02/2019",93,109,64,35,81
"01/02/2019",93,108,64,38,83
"01/02/2019",93,108,64,39,81
"01/02/2019",94,108,65,39,81
"01/02/2019",93,109,67,39,81
"01/02/2019",91,110,68,39,83
"01/02/2019",90,111,67,39,83
"01/02/2019",91,111,67,39,81
"01/02/2019",93,111,67,39,81
"01/02/2019",94,111,65,39,81
"01/02/2019",91,111,65,40,83
"02/02/2019",93,112,64,40,84
"02/02/2019",90,112,64,39,84
"02/02/2019",91,113,64,40,86
"02/02/2019",93,115,64,40,86
"02/02/2019",93,114,67,40,88
"02/02/2019",93,114,70,41,88
