FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
04/01/2017,10,1,2,3,7,-99,3,6,1,5,4,4,2,7,6,5,6,5,2,2,2,2,5,1,3,2,13,10,3,4,-99,10
04/01/2017,11,2,2,5,6,-99,3,5,1,6,12,4,1,6,5,5,7,5,2,2,3,2,4,1,4,2,16,12,3,4,-99,7
04/01/2017,12,6,1,6,4,-99,2,4,1,5,5,3,1,-99,4,5,6,4,2,1,3,2,3,1,4,1,8,9,2,4,-99,18
04/01/2017,13,4,1,1,3,-99,1,2,1,4,3,3,1,-99,3,4,4,3,2,1,3,1,2,1,3,1,6,4,1,3,-99,6
04/01/2017,14,4,1,2,3,-99,2,2,1,4,2,2,1,-99,4,3,3,3,3,2,2,2,2,1,2,1,4,4,1,3,-99,2
04/01/2017,15,2,2,2,2,-99,2,2,1,8,2,1,1,-99,4,3,2,2,4,3,2,2,3,1,2,2,4,5,1,2,-99,4
04/01/2017,16,1,2,7,2,-99,2,3,2,19,4,2,2,-99,5,5,3,3,3,3,3,2,3,2,3,2,6,9,1,3,-99,5
04/01/2017,17,2,2,15,3,-99,3,3,3,13,12,4,2,-99,9,9,5,6,3,3,3,3,5,3,4,2,14,14,2,3,-99,8
04/01/2017,18,0,5,11,9,-99,8,3,22,16,15,-99,6,-99,8,10,13,13,7,3,6,9,6,13,8,2,13,13,4,5,-99,9
04/01/2017,19,0,9,23,12,-99,12,3,39,17,31,-99,16,-99,4,14,15,13,2,4,8,13,3,29,11,4,18,18,8,10,-99,12
04/01/2017,20,2,43,55,18,-99,22,3,60,7,76,-99,28,-99,2,4,15,58,2,7,2,38,1,50,5,4,21,10,11,9,-99,3
04/01/2017,21,2,60,32,43,-99,36,3,52,4,45,-99,45,-99,2,2,5,51,2,8,1,50,1,50,1,2,11,4,1,2,-99,2
04/01/2017,22,1,27,18,36,-99,31,6,28,3,28,-99,24,-99,2,2,16,25,2,9,2,26,2,27,1,2,20,4,19,3,-99,2
04/01/2017,23,1,8,11,21,-99,12,2,12,5,15,-99,7,-99,3,2,19,14,2,8,2,10,2,10,-99,2,17,6,21,-99,-99,6
04/01/2017,24,-99,6,10,11,-99,4,3,8,3,8,-99,-99,-99,3,5,18,10,-99,-99,2,6,2,7,-99,3,11,7,13,-99,-99,7
05/01/2017,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
05/01/2017,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
05/01/2017,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
05/01/2017,4,0,5,4,3,4,2,2,4,2,3,3,5,2,5,4,5,5,2,2,2,3,9,3,3,1,-99,11,1,3,-99,7
05/01/2017,5,0,5,3,3,4,2,2,8,2,3,2,5,2,4,4,4,4,2,2,1,2,12,4,3,1,-99,10,1,3,-99,7
05/01/2017,6,1,5,2,3,5,2,2,8,2,3,2,6,3,4,4,8,4,2,2,1,2,13,3,3,1,-99,7,1,3,-99,15
05/01/2017,7,1,3,3,4,7,1,3,8,3,3,3,5,7,4,4,12,4,2,2,1,2,8,3,4,1,-99,5,1,5,-99,17
05/01/2017,8,1,3,3,5,8,3,5,11,3,5,7,5,8,5,9,15,5,4,2,2,3,7,3,4,1,-99,6,1,6,-99,23
05/01/2017,9,2,3,4,4,9,4,8,15,5,5,4,6,5,6,10,15,5,4,2,4,3,8,2,7,2,-99,6,2,7,-99,70
05/01/2017,10,3,3,5,4,9,3,7,13,6,9,4,13,6,6,11,13,5,4,3,4,3,7,3,7,2,-99,9,3,7,-99,24
05/01/2017,11,4,3,6,4,8,3,3,7,16,20,5,17,6,6,13,10,5,5,3,4,3,7,4,5,2,-99,13,3,6,-99,11
05/01/2017,12,3,5,8,6,8,5,3,5,10,10,7,13,7,7,9,11,7,4,5,4,6,6,5,5,3,-99,12,5,7,-99,9
05/01/2017,13,3,5,6,7,7,5,4,4,8,6,6,8,7,7,8,10,7,5,6,5,5,6,4,7,5,-99,8,5,7,-99,9
05/01/2017,14,2,3,2,4,4,4,3,2,7,4,4,5,4,5,5,7,5,3,5,4,3,6,3,4,4,-99,6,4,5,-99,8
05/01/2017,15,2,2,1,3,4,2,3,2,3,2,2,2,2,2,4,5,2,3,4,2,2,3,1,3,2,-99,3,2,3,-99,8
05/01/2017,16,2,2,1,1,3,2,2,2,2,2,1,2,2,2,3,4,2,3,3,2,1,1,1,2,2,2,2,1,2,-99,6
05/01/2017,17,1,1,2,2,3,1,3,2,2,2,1,2,2,2,2,4,2,3,3,2,1,1,1,2,1,2,3,1,2,-99,4
05/01/2017,18,1,2,2,2,2,1,3,3,2,3,2,4,1,2,2,4,3,2,3,2,1,0,1,3,1,2,3,1,3,-99,3
05/01/2017,19,2,2,2,3,4,2,3,3,3,4,2,4,2,3,3,4,3,3,3,2,1,1,2,3,2,6,3,2,3,-99,4
05/01/2017,20,3,2,2,2,3,2,3,-99,7,4,2,-99,2,3,4,5,4,3,3,3,1,2,2,4,2,3,4,2,3,-99,5
05/01/2017,21,3,2,3,3,3,2,3,3,10,5,3,2,2,4,4,5,4,3,3,3,1,3,2,4,2,6,6,2,4,-99,6
05/01/2017,22,3,2,2,3,3,2,8,3,5,5,3,2,3,4,5,6,4,2,2,2,2,3,2,5,2,6,4,2,3,-99,10
05/01/2017,23,3,3,2,3,3,3,3,2,4,4,2,2,3,5,6,7,4,2,2,2,2,3,2,4,2,7,4,2,3,-99,8
05/01/2017,24,2,3,2,3,3,3,3,2,4,4,2,2,2,4,5,5,3,2,2,2,2,2,2,3,1,5,5,2,3,-99,10
06/01/2017,1,2,3,2,2,4,3,3,2,3,3,2,2,2,5,5,4,3,2,4,2,2,14,2,3,1,4,4,1,3,-99,11
06/01/2017,2,2,3,1,2,5,2,3,1,2,2,2,2,2,27,5,4,3,2,6,2,1,60,1,2,1,4,4,1,3,-99,12
06/01/2017,3,1,3,1,3,4,2,3,1,2,2,1,1,2,28,4,4,3,2,9,2,1,35,1,2,1,3,6,1,3,-99,10
06/01/2017,4,1,3,2,3,2,2,4,1,2,2,2,1,2,12,4,4,3,2,6,2,2,19,1,3,1,2,5,1,2,-99,12
06/01/2017,5,1,3,1,2,3,2,3,1,1,2,2,1,2,7,4,3,3,2,4,2,1,47,1,2,1,2,4,1,2,-99,17
06/01/2017,6,1,3,2,3,4,1,2,1,2,2,2,1,4,8,10,7,3,2,4,1,1,38,1,4,1,3,4,1,3,-99,17
06/01/2017,7,1,3,2,3,5,2,3,1,2,3,2,1,5,9,9,10,3,2,3,2,1,24,1,4,1,5,4,1,4,-99,26
06/01/2017,8,2,3,2,4,8,3,4,1,4,5,4,1,4,8,9,11,5,4,3,2,2,18,1,4,1,6,6,1,6,-99,27
06/01/2017,9,2,4,3,4,7,3,6,1,4,5,3,2,4,9,8,10,5,4,3,3,3,13,1,7,1,7,7,2,6,-99,20
06/01/2017,10,3,4,3,4,8,3,7,1,5,8,3,1,4,8,8,6,4,4,4,3,3,8,1,8,2,8,8,2,5,-99,15
06/01/2017,11,3,3,3,3,4,3,5,2,6,10,3,1,4,6,8,6,4,4,3,4,3,8,3,6,2,7,6,3,4,-99,9
06/01/2017,12,2,3,4,3,5,3,3,3,6,5,2,2,3,4,4,4,3,2,3,2,3,6,2,4,2,6,5,2,3,-99,5
06/01/2017,13,3,2,5,2,3,2,4,3,5,3,2,2,2,4,5,4,3,3,4,3,2,5,2,3,2,5,5,2,3,-99,6
06/01/2017,14,2,2,3,2,3,2,3,3,4,4,2,2,2,4,4,3,3,4,3,3,2,4,2,3,3,4,4,2,3,-99,6
06/01/2017,15,1,2,2,2,3,2,2,4,3,3,2,2,2,3,4,3,3,3,3,2,2,4,2,3,2,4,4,1,3,-99,5
06/01/2017,16,1,2,2,2,3,2,3,3,2,3,2,2,2,3,4,3,3,2,3,2,2,2,2,2,2,3,3,2,3,-99,4
06/01/2017,17,1,2,1,2,3,2,3,3,2,3,2,2,2,2,3,4,3,3,3,2,2,2,2,3,2,2,3,2,3,-99,3
06/01/2017,18,1,1,1,2,3,2,3,2,15,3,2,2,2,2,2,4,3,3,3,2,2,2,2,3,1,3,3,1,3,-99,3
06/01/2017,19,2,2,3,2,3,2,2,1,29,4,2,2,2,4,3,3,3,3,2,2,1,4,2,4,1,3,12,1,3,-99,4
06/01/2017,20,2,2,4,2,3,1,2,2,7,3,2,2,1,4,3,3,3,3,2,2,1,3,1,3,1,5,8,1,3,-99,5
06/01/2017,21,2,2,6,2,3,1,2,1,5,4,2,1,2,4,3,3,2,3,2,2,1,3,2,2,1,4,9,1,3,-99,5
06/01/2017,22,2,4,8,2,2,1,3,6,3,5,2,1,2,4,3,3,3,3,2,2,2,3,4,2,1,3,7,1,3,-99,6
06/01/2017,23,2,7,5,2,4,2,3,7,3,5,1,2,2,4,3,4,4,2,2,2,3,3,5,2,1,8,6,1,2,-99,6
06/01/2017,24,1,5,5,2,6,2,2,5,2,5,2,3,2,4,3,4,5,2,2,2,4,4,5,2,1,7,6,1,2,-99,6
07/01/2017,1,2,4,3,2,5,3,2,4,2,5,4,3,1,7,3,7,4,3,3,2,2,4,3,2,1,5,5,1,2,-99,7
07/01/2017,2,1,4,3,3,3,2,3,3,2,3,3,3,2,7,3,5,3,2,3,1,2,4,3,2,1,4,5,1,2,-99,6
07/01/2017,3,1,3,2,2,2,2,2,3,1,2,2,3,2,4,3,5,3,2,3,2,2,4,3,2,0,3,4,0,2,-99,6
07/01/2017,4,1,4,2,2,3,1,2,3,2,2,2,3,2,5,3,4,3,2,3,1,2,3,3,1,0,2,4,0,2,-99,6
07/01/2017,5,1,3,2,1,2,1,2,3,1,2,1,3,1,5,3,5,3,2,3,2,1,3,3,2,1,2,4,1,1,-99,6
07/01/2017,6,0,3,1,2,2,1,3,3,2,1,1,2,1,5,3,6,2,2,3,2,1,3,2,1,0,2,4,1,1,-99,7
07/01/2017,7,0,2,1,2,3,1,3,2,2,1,1,2,2,5,3,5,3,2,2,2,1,4,2,2,0,2,4,0,2,-99,10
07/01/2017,8,1,3,2,3,4,2,4,3,3,3,3,2,4,25,4,8,2,2,2,2,1,8,2,2,1,18,22,1,3,-99,10
07/01/2017,9,1,3,35,27,48,7,6,4,85,14,39,2,9,38,5,30,11,3,3,7,8,33,3,4,2,22,33,1,5,-99,13
07/01/2017,10,8,10,64,64,124,38,5,6,82,124,80,3,48,98,7,61,56,2,3,28,17,74,13,10,3,112,134,5,13,-99,21
07/01/2017,11,17,13,49,85,87,71,8,52,49,-99,108,3,53,64,15,89,93,11,4,32,55,57,73,26,9,65,42,25,30,-99,37
07/01/2017,12,8,31,57,71,54,58,6,64,36,53,77,3,35,51,28,69,60,13,5,18,49,35,68,24,13,41,47,27,25,-99,29
07/01/2017,13,11,39,29,40,53,46,4,44,48,27,38,11,17,50,25,20,37,15,7,13,49,21,44,14,10,28,31,18,15,-99,28
07/01/2017,14,13,35,16,19,40,28,3,22,56,19,16,13,10,38,19,12,32,8,6,8,35,14,22,14,6,28,31,10,10,-99,19
07/01/2017,15,10,21,16,12,21,13,2,12,69,14,12,19,8,24,18,10,25,7,4,6,19,20,12,9,3,17,22,7,8,-99,22
07/01/2017,16,9,9,33,7,15,7,2,11,19,10,7,12,6,15,18,8,16,6,3,6,10,9,12,10,2,19,34,5,5,-99,16
07/01/2017,17,5,6,14,8,16,6,2,10,7,15,11,9,8,11,12,12,11,5,2,7,6,12,11,10,2,16,8,4,8,-99,13
07/01/2017,18,2,6,41,11,5,9,1,13,4,11,10,11,9,4,5,9,10,2,2,4,9,4,10,6,1,6,5,5,8,-99,5
07/01/2017,19,1,26,148,6,9,25,2,84,5,138,6,42,3,4,2,3,69,2,2,1,56,2,77,3,1,53,8,2,3,-99,3
07/01/2017,20,1,86,163,62,5,116,1,32,51,123,26,36,4,3,3,3,109,2,2,2,88,2,36,2,1,104,7,4,3,-99,3
07/01/2017,21,1,33,111,96,12,86,1,26,349,108,76,13,24,4,5,4,105,2,2,1,62,1,36,2,1,46,87,48,3,-99,2
07/01/2017,22,0,28,37,85,62,66,2,39,286,29,71,8,39,29,38,74,49,3,10,1,52,4,40,26,42,55,209,69,18,-99,13
07/01/2017,23,1,38,9,36,44,41,2,19,400,14,45,5,63,77,60,90,24,11,30,6,26,31,11,116,47,28,186,62,94,-99,37
07/01/2017,24,2,28,7,45,102,26,5,14,164,20,54,3,54,212,47,94,26,11,24,48,20,131,6,87,34,175,291,40,55,-99,54
08/01/2017,1,2,22,6,51,195,39,8,14,144,15,125,3,94,183,43,151,32,5,16,102,35,188,6,81,22,224,175,43,71,-99,53
08/01/2017,2,1,28,6,42,139,29,5,10,57,14,109,3,102,112,71,149,26,2,11,46,24,74,5,91,16,144,158,59,71,-99,65
08/01/2017,3,0,23,5,50,117,59,4,15,33,9,71,3,42,92,88,111,14,2,9,30,33,89,4,76,11,120,83,23,26,-99,60
08/01/2017,4,0,18,4,31,66,29,2,20,36,10,47,2,55,35,76,87,10,2,6,46,31,26,11,36,8,64,94,21,38,-99,55
08/01/2017,5,0,9,22,45,76,40,2,25,47,16,58,2,22,36,63,63,16,1,4,9,32,23,10,13,4,83,73,17,13,-99,46
08/01/2017,6,0,11,30,65,60,29,2,5,55,31,62,2,77,12,45,77,36,1,4,11,21,14,5,26,4,47,45,8,13,-99,42
08/01/2017,7,0,9,25,39,42,34,1,4,50,32,48,2,46,5,53,51,26,1,4,3,19,4,5,21,4,40,42,13,11,-99,37
08/01/2017,8,0,8,24,34,39,26,1,6,35,29,40,2,11,3,42,44,26,1,3,1,22,2,7,11,8,35,37,7,6,-99,19
08/01/2017,9,0,9,18,22,33,13,2,9,25,28,33,2,5,2,32,34,23,1,3,1,14,2,11,8,4,26,26,6,4,-99,16
08/01/2017,10,0,10,17,9,28,12,2,10,18,26,28,2,7,4,28,28,22,2,3,3,12,2,14,9,8,23,19,9,6,-99,10
08/01/2017,11,1,9,16,12,20,10,12,11,14,18,23,2,8,6,22,14,20,6,5,10,10,4,13,10,10,19,16,8,10,-99,11
08/01/2017,12,3,7,16,16,17,7,15,11,7,17,19,2,10,6,17,19,18,16,6,8,7,6,11,10,8,17,18,7,9,-99,10
08/01/2017,13,3,7,17,16,17,14,10,11,5,18,16,2,13,8,13,16,16,15,7,7,13,7,12,14,7,19,18,6,9,-99,9
08/01/2017,14,5,8,15,14,17,14,12,10,5,17,14,3,13,6,11,15,15,11,7,7,14,5,11,15,6,17,18,7,11,-99,12
08/01/2017,15,5,9,11,12,15,12,11,9,6,14,13,3,11,6,11,14,12,9,7,8,12,6,10,13,5,16,15,7,12,-99,10
08/01/2017,16,4,10,9,10,13,11,9,7,5,12,11,3,9,5,10,12,10,8,6,7,11,5,8,10,5,15,12,9,11,-99,9
08/01/2017,17,3,10,7,8,10,10,7,6,5,11,9,3,8,4,10,10,9,7,6,7,10,4,7,9,5,13,6,9,9,-99,8
08/01/2017,18,4,9,4,7,9,9,6,6,52,10,8,2,7,3,10,9,8,7,6,6,-99,4,6,9,5,11,4,7,8,-99,8
08/01/2017,19,4,6,4,7,8,7,5,5,202,9,7,3,7,5,9,8,8,5,4,5,6,3,4,7,4,11,74,5,7,-99,9
