FECHA,HORA,VAL,SUR,TAC,FAC,LLA,LPR,LVI,SAG,AZC,TLA,XAL,MER,PED,CES,ARA,TLI,ATI,VIF,TAH,LAG,PLA,UIZ,TAX,ACO,IZT,CHO
01/01/2008,1,10,13,6,13,3,6,7,5,23,26,4,10,5,8,2,-99,19,13,4,8,7,10,7,3,10,6
01/01/2008,2,16,23,7,11,9,15,12,11,28,20,9,15,4,9,13,-99,10,16,5,14,8,11,7,7,16,7
01/01/2008,3,13,15,3,9,10,16,17,8,13,21,13,17,5,10,11,-99,5,20,3,15,6,11,8,10,15,8
01/01/2008,4,12,10,0,7,9,15,13,9,10,11,13,12,3,8,11,-99,3,13,4,11,4,10,9,7,14,9
01/01/2008,5,10,7,0,6,7,15,12,8,5,7,11,10,4,8,7,11,1,11,4,6,3,8,6,7,8,6
01/01/2008,6,7,6,0,5,5,10,11,7,3,6,12,9,2,8,5,9,0,7,3,6,2,8,4,5,5,5
01/01/2008,7,6,5,0,4,4,9,8,6,2,4,9,8,2,6,4,7,0,5,1,5,1,7,4,4,5,5
01/01/2008,8,6,4,0,4,3,8,8,5,3,7,8,7,2,5,4,6,0,5,0,3,1,6,5,4,6,5
01/01/2008,9,4,8,7,15,1,4,8,3,12,13,5,9,18,7,4,7,6,3,0,5,15,7,6,2,6,5
01/01/2008,10,3,8,0,6,1,2,5,2,3,6,4,5,7,4,3,6,5,5,0,3,5,3,5,1,2,6
01/01/2008,11,2,4,0,5,1,1,4,1,1,3,4,5,2,3,2,3,0,1,0,1,2,2,2,1,1,5
01/01/2008,12,1,3,0,4,0,0,3,0,0,2,2,3,2,3,0,1,0,0,0,0,1,1,1,0,0,3
01/01/2008,13,0,3,0,3,0,0,3,0,0,2,2,2,1,3,0,1,0,0,0,0,1,0,1,0,0,3
01/01/2008,14,2,2,0,3,0,0,3,0,0,2,4,3,1,3,0,1,0,0,0,0,1,-99,1,1,0,3
01/01/2008,15,2,2,0,4,0,0,3,0,0,3,3,3,1,3,0,1,0,1,0,0,1,-99,1,0,0,2
01/01/2008,16,3,2,0,4,0,0,4,0,0,3,3,3,1,3,0,1,0,0,0,1,1,1,1,0,0,2
01/01/2008,17,4,2,0,4,0,0,4,0,0,4,5,3,1,3,1,1,1,0,0,-99,1,1,1,0,0,3
01/01/2008,18,4,2,0,3,0,0,4,0,0,3,4,3,1,3,0,1,1,0,-99,1,1,1,1,0,0,3
01/01/2008,19,3,2,0,4,0,0,3,0,0,2,3,3,1,3,0,1,0,0,0,1,1,1,1,0,0,3
01/01/2008,20,3,2,0,3,0,0,3,0,0,2,3,3,1,3,0,1,0,0,0,0,1,0,1,0,0,4
01/01/2008,21,2,2,0,3,0,0,3,0,0,2,2,3,1,2,-99,1,0,0,0,0,1,0,1,0,0,4
01/01/2008,22,2,2,0,3,0,0,3,0,0,1,2,2,1,2,-99,0,0,0,0,0,1,0,1,0,0,3
01/01/2008,23,1,2,0,3,0,0,3,0,0,2,2,2,1,3,-99,1,0,0,0,0,1,0,1,0,0,3
01/01/2008,24,1,2,0,2,0,0,3,0,0,3,2,2,1,2,-99,1,0,0,0,0,1,0,0,0,0,2
02/01/2008,1,0,2,0,3,0,0,3,0,0,3,2,2,1,2,-99,1,0,0,0,0,0,0,0,0,0,3
02/01/2008,2,1,2,0,3,0,0,3,0,0,2,1,2,1,2,-99,1,0,0,0,0,1,0,1,0,0,4
02/01/2008,3,0,2,0,-99,0,0,2,0,0,2,1,2,1,2,-99,1,2,0,0,0,0,-99,0,0,0,4
02/01/2008,4,0,2,0,-99,0,0,2,0,0,6,1,2,1,2,-99,2,10,0,0,0,0,0,0,0,0,3
02/01/2008,5,0,2,0,-99,0,0,2,0,0,6,1,2,1,2,-99,2,13,0,0,0,1,0,0,0,0,3
02/01/2008,6,0,2,0,-99,0,0,2,0,0,3,2,2,2,2,-99,1,9,0,0,0,1,0,0,0,0,2
02/01/2008,7,0,2,0,-99,0,0,2,0,0,2,2,2,1,2,-99,1,6,0,0,0,1,0,1,0,0,3
02/01/2008,8,0,2,0,-99,0,0,3,0,0,2,2,3,1,2,-99,1,2,0,0,0,1,0,1,0,0,3
02/01/2008,9,0,2,0,-99,0,0,3,0,0,2,2,3,1,2,-99,1,0,0,0,0,1,0,2,0,0,2
02/01/2008,10,0,2,0,-99,0,0,3,0,0,2,3,4,1,3,0,1,0,0,0,0,1,0,2,0,0,2
02/01/2008,11,0,2,0,-99,0,0,3,-99,0,2,3,4,1,3,0,1,0,0,0,0,1,1,1,0,0,2
02/01/2008,12,0,2,0,-99,0,0,3,-99,0,2,3,4,1,3,0,-99,0,0,0,0,1,1,1,0,0,2
02/01/2008,13,0,2,0,-99,0,0,3,-99,0,4,3,3,1,3,0,-99,0,0,0,0,1,1,1,0,0,3
02/01/2008,14,0,3,0,-99,0,0,3,-99,0,6,3,3,1,3,0,1,0,0,0,0,1,1,1,0,0,3
02/01/2008,15,0,3,0,-99,0,0,3,-99,0,5,3,4,1,3,0,0,0,0,0,0,1,1,1,0,0,2
02/01/2008,16,0,3,0,-99,0,0,3,0,0,4,3,4,1,3,0,0,0,0,0,0,1,-99,2,0,0,2
02/01/2008,17,0,3,0,3,0,0,3,0,0,6,3,4,1,3,0,0,0,0,0,0,1,1,2,-99,0,2
02/01/2008,18,0,3,0,3,0,0,3,0,0,4,3,3,1,3,-99,0,0,0,0,0,1,1,2,0,0,2
02/01/2008,19,0,3,0,3,0,0,3,0,0,5,3,4,1,3,0,0,0,0,0,0,1,1,2,0,0,3
02/01/2008,20,0,3,0,3,0,0,3,0,0,7,2,4,1,3,-99,0,0,0,0,0,1,1,2,0,0,2
02/01/2008,21,0,3,0,3,0,-99,3,0,1,6,2,4,1,3,0,0,0,0,0,0,1,1,2,0,0,2
02/01/2008,22,0,2,0,3,0,0,3,0,0,2,2,3,1,3,0,1,0,0,0,0,1,1,1,0,1,3
02/01/2008,23,0,2,0,3,0,0,3,0,0,2,2,4,1,3,0,1,0,0,0,0,0,1,2,0,0,2
02/01/2008,24,0,-99,0,3,0,0,3,-99,0,1,1,3,1,3,-99,1,0,0,0,0,0,1,-99,0,0,3
03/01/2008,1,0,2,0,3,0,0,3,0,0,1,1,4,1,3,-99,1,0,0,0,0,0,1,0,0,0,3
03/01/2008,2,0,3,0,3,0,0,3,0,0,1,1,4,1,2,-99,0,0,0,0,0,0,1,0,0,0,3
03/01/2008,3,0,2,0,3,0,0,2,0,0,1,1,3,1,3,-99,0,0,0,0,0,0,0,0,0,0,3
03/01/2008,4,0,2,0,3,0,0,2,0,0,1,2,3,1,3,-99,0,0,0,0,0,0,0,0,0,0,3
03/01/2008,5,0,3,0,3,0,0,2,0,0,2,1,3,1,3,-99,0,0,0,0,0,1,1,0,0,1,3
03/01/2008,6,0,2,0,3,0,0,2,0,0,2,3,4,1,2,-99,0,0,0,0,0,0,1,1,0,1,4
03/01/2008,7,0,3,0,3,0,0,3,2,0,2,3,5,1,3,-99,0,0,0,0,0,1,2,2,0,1,4
03/01/2008,8,0,3,0,4,1,0,4,3,0,3,3,6,1,5,2,1,0,0,0,0,1,2,2,1,1,5
03/01/2008,9,0,3,0,4,1,1,4,3,0,3,8,6,2,5,1,2,0,0,0,2,1,4,2,1,-99,4
03/01/2008,10,0,3,0,4,0,2,4,3,0,6,9,6,2,5,2,1,0,0,0,3,2,5,3,1,4,8
03/01/2008,11,0,4,0,5,0,7,5,2,3,10,5,-99,2,7,2,1,0,0,0,3,2,5,4,1,-99,11
03/01/2008,12,0,5,0,4,0,6,5,1,3,8,5,-99,2,7,1,1,0,0,0,3,3,4,3,1,3,8
03/01/2008,13,1,5,0,5,0,5,5,1,4,8,4,-99,-99,6,1,1,0,0,0,3,-99,4,4,1,3,8
03/01/2008,14,0,5,0,6,0,4,5,1,2,7,4,-99,3,5,1,1,0,0,0,3,-99,3,4,1,2,6
03/01/2008,15,1,5,0,5,0,4,5,1,2,5,6,3,4,5,2,1,0,0,0,2,-99,3,4,1,2,7
03/01/2008,16,2,5,0,6,0,4,4,1,1,7,6,3,4,5,2,1,0,6,0,2,3,2,3,1,2,6
03/01/2008,17,3,4,0,6,5,3,4,2,1,7,6,3,3,4,2,17,1,18,0,2,3,2,3,-99,2,5
03/01/2008,18,35,4,6,14,14,21,6,9,20,44,15,2,3,4,2,55,38,9,0,2,3,2,3,5,1,7
03/01/2008,19,18,5,37,58,9,17,27,5,34,37,-99,23,3,9,15,12,83,6,0,25,18,9,5,1,15,5
03/01/2008,20,18,42,48,71,14,12,15,9,32,32,10,20,39,11,8,9,100,4,0,14,67,6,24,1,24,4
03/01/2008,21,22,71,87,84,8,-99,20,6,22,27,17,33,82,10,13,6,151,0,0,17,76,7,46,1,39,5
03/01/2008,22,15,100,124,90,3,15,13,3,91,29,19,33,64,7,17,22,155,6,0,12,90,29,69,1,40,3
03/01/2008,23,41,107,74,53,8,17,24,4,81,71,14,42,57,12,13,60,64,11,0,14,70,33,96,1,105,3
03/01/2008,24,59,94,48,26,29,17,44,15,57,72,17,61,51,6,23,50,45,11,0,24,62,6,69,0,73,3
04/01/2008,1,41,48,37,19,44,27,47,25,41,53,25,58,46,8,12,38,26,23,0,29,47,6,10,1,43,4
04/01/2008,2,35,15,25,17,31,38,32,25,34,38,28,23,28,12,6,34,10,23,0,25,41,9,11,0,12,4
04/01/2008,3,31,19,17,8,18,25,29,16,19,22,25,11,8,15,5,36,4,40,0,21,24,10,15,1,15,4
04/01/2008,4,26,20,12,6,22,19,23,14,16,21,23,10,9,13,6,39,6,38,0,16,30,9,12,1,10,3
04/01/2008,5,21,17,10,5,24,18,7,13,16,21,15,15,8,9,11,25,7,36,0,13,18,12,11,1,16,3
04/01/2008,6,12,20,10,5,23,13,18,20,12,18,17,23,8,8,25,21,3,34,0,12,10,16,10,0,21,4
04/01/2008,7,11,16,12,5,26,14,20,19,13,13,15,21,8,5,26,17,1,30,0,10,8,15,7,1,22,5
04/01/2008,8,12,10,16,7,17,23,16,13,13,14,14,18,8,7,20,19,2,27,2,10,9,11,4,0,16,5
04/01/2008,9,19,14,17,10,14,29,16,15,17,17,21,20,15,14,17,20,7,22,2,19,14,16,8,0,19,6
04/01/2008,10,22,17,16,19,14,25,24,19,19,20,39,25,15,18,19,21,11,22,7,35,18,23,12,3,21,8
04/01/2008,11,24,14,19,23,-99,24,22,16,21,25,35,23,14,18,16,21,13,19,10,26,16,17,12,14,18,11
04/01/2008,12,21,12,13,25,17,25,18,15,19,23,-99,22,12,15,16,18,15,17,7,20,15,13,11,11,15,13
04/01/2008,13,15,11,10,22,15,20,12,12,15,19,-99,17,9,12,12,15,13,13,5,17,13,12,11,7,12,12
04/01/2008,14,15,9,3,13,11,15,7,6,8,13,-99,11,7,9,8,12,11,6,3,9,8,8,8,5,9,10
04/01/2008,15,14,7,1,9,6,12,2,4,4,10,-99,6,6,7,5,8,8,3,1,5,6,5,6,3,5,8
04/01/2008,16,11,6,0,10,5,6,3,3,6,12,7,4,5,6,4,5,2,2,0,3,4,4,5,2,4,7
04/01/2008,17,7,6,3,7,4,5,2,2,4,9,6,7,5,6,3,2,1,1,0,5,5,3,5,2,3,8
04/01/2008,18,5,5,2,7,6,3,1,2,1,8,8,6,5,6,4,8,33,3,0,6,6,3,4,-99,4,6
04/01/2008,19,13,6,11,96,9,7,5,4,17,23,10,10,5,6,6,11,57,6,0,7,11,6,6,4,5,4
04/01/2008,20,15,6,67,133,9,12,9,5,12,18,13,11,8,6,6,14,77,7,0,13,81,8,9,2,6,5
04/01/2008,21,15,10,39,118,8,12,10,5,21,21,12,14,25,7,8,10,66,5,0,16,80,10,8,2,12,6
04/01/2008,22,12,64,80,124,6,9,10,4,81,53,12,27,50,7,12,12,80,4,0,30,83,14,30,2,25,7
04/01/2008,23,34,67,48,116,9,37,23,5,105,94,21,81,49,37,9,97,113,42,3,78,58,65,53,3,76,9
04/01/2008,24,77,49,26,64,62,89,83,13,79,106,12,84,33,42,9,82,56,115,13,75,41,65,34,3,66,7
05/01/2008,1,69,27,21,38,70,12,70,22,33,72,13,68,24,21,6,53,29,70,19,51,26,41,22,-99,46,6
05/01/2008,2,44,18,16,23,42,11,41,11,22,26,23,44,19,10,6,45,16,43,5,33,18,31,7,-99,23,6
05/01/2008,3,22,13,10,15,23,21,23,6,13,19,21,31,12,8,7,33,9,25,5,25,14,12,5,-99,9,5
05/01/2008,4,16,12,7,14,28,16,14,7,10,15,14,24,9,6,5,23,6,12,16,20,12,13,4,-99,8,5
05/01/2008,5,15,10,5,11,21,14,11,15,7,12,11,17,8,6,3,17,5,9,18,15,9,11,4,-99,6,6
05/01/2008,6,14,9,2,9,16,13,9,13,7,13,11,13,6,6,3,14,4,8,9,13,8,5,4,1,10,6
05/01/2008,7,13,9,2,8,14,13,10,10,6,13,12,12,5,5,4,11,4,6,9,12,8,5,5,2,10,7
05/01/2008,8,14,12,2,10,9,15,11,9,7,13,14,12,6,6,4,13,4,7,6,14,8,10,5,3,16,7
05/01/2008,9,18,15,6,19,13,21,15,11,12,17,25,19,10,14,7,22,11,10,10,22,11,21,7,3,22,9
05/01/2008,10,29,21,16,29,15,27,15,13,22,24,26,23,18,19,13,47,21,11,11,23,16,20,15,11,21,12
05/01/2008,11,34,28,16,37,28,33,19,19,29,41,30,28,23,34,21,40,24,-99,26,24,22,32,26,18,24,39
05/01/2008,12,25,23,11,25,32,30,17,23,21,32,31,24,18,30,25,27,22,29,24,23,20,27,24,11,20,36
05/01/2008,13,13,18,7,21,14,29,14,13,17,16,27,15,14,19,20,13,16,9,9,13,15,17,15,7,14,26
05/01/2008,14,5,9,2,10,8,22,14,4,5,9,7,11,7,11,10,7,8,14,8,13,8,9,8,11,6,20
05/01/2008,15,7,8,2,10,12,14,8,5,4,10,8,13,8,9,6,9,14,11,2,9,9,7,8,14,9,10
05/01/2008,16,11,9,2,13,11,-99,5,6,6,15,10,11,9,11,8,12,16,14,2,7,8,9,8,11,8,8
05/01/2008,17,14,10,4,17,12,11,4,6,10,16,11,10,9,10,9,15,17,15,1,6,8,9,9,10,7,7
05/01/2008,18,17,10,8,19,17,14,6,10,12,18,17,11,8,10,9,18,16,17,1,9,8,9,-99,10,6,6
05/01/2008,19,24,9,4,22,23,25,13,14,15,25,26,11,7,9,12,21,15,15,1,17,8,8,7,10,8,7
05/01/2008,20,24,7,2,20,12,17,7,6,11,18,17,8,7,9,6,18,10,12,1,10,8,7,5,3,6,7
05/01/2008,21,17,7,3,15,9,10,7,6,10,15,12,9,7,9,6,18,6,8,0,12,8,9,-99,3,7,8
05/01/2008,22,17,7,1,16,11,10,6,7,10,15,14,13,8,8,9,14,8,12,0,12,8,8,6,3,7,8
05/01/2008,23,21,9,3,17,13,14,7,8,11,15,15,14,9,7,12,14,13,13,0,11,8,7,6,2,7,5
05/01/2008,24,16,10,3,19,15,16,10,11,11,20,14,14,8,7,11,7,17,9,0,11,9,7,7,3,8,11
06/01/2008,1,13,11,3,17,12,15,11,12,13,18,16,14,7,6,11,8,21,7,0,13,7,6,6,3,8,7
06/01/2008,2,17,11,2,13,11,15,10,10,12,24,14,13,6,6,12,6,17,7,0,12,6,5,5,2,9,3
06/01/2008,3,19,10,1,12,10,12,9,8,10,24,9,14,4,6,11,9,14,10,0,9,5,5,4,2,10,7
06/01/2008,4,16,6,0,13,11,12,7,5,8,20,9,11,3,7,8,10,14,8,1,9,4,6,3,1,9,6
06/01/2008,5,13,6,0,13,13,12,3,4,7,13,9,8,3,5,5,5,12,5,0,7,4,6,3,1,5,5
06/01/2008,6,10,5,0,11,8,11,4,5,7,11,8,7,3,4,5,7,12,5,0,8,4,5,3,1,4,5
06/01/2008,7,9,7,0,10,8,11,4,4,6,10,9,9,3,6,4,7,10,3,0,8,4,5,2,1,6,6
06/01/2008,8,9,6,0,12,7,12,2,4,7,12,7,9,4,6,3,5,11,5,0,6,4,6,3,1,5,6
06/01/2008,9,12,6,1,16,9,12,4,4,9,12,11,11,5,7,5,9,14,9,0,8,5,10,3,2,5,6
06/01/2008,10,14,6,3,12,13,14,7,8,9,17,11,12,6,9,6,11,10,10,0,10,8,10,5,3,8,7
06/01/2008,11,14,8,4,13,14,15,8,10,8,22,13,13,8,12,9,18,-99,15,2,11,9,10,7,9,11,9
06/01/2008,12,13,11,7,17,13,14,9,10,10,20,14,14,9,15,11,15,11,15,5,11,13,15,12,11,12,12
06/01/2008,13,12,12,5,13,10,13,7,7,8,14,12,10,10,15,9,10,10,8,4,8,12,10,11,8,9,14
06/01/2008,14,10,11,3,11,7,8,5,4,6,9,7,8,9,10,6,9,7,6,3,6,9,8,8,-99,6,8
06/01/2008,15,8,8,0,9,5,5,2,3,3,7,6,6,7,7,4,6,4,3,1,4,6,5,5,-99,4,3
06/01/2008,16,7,5,0,7,4,3,1,2,1,5,4,4,4,5,2,2,3,1,0,2,4,2,3,-99,2,3
06/01/2008,17,8,3,0,7,4,3,0,2,0,4,4,3,2,4,2,2,-99,1,0,1,2,1,2,3,0,3
06/01/2008,18,9,4,0,7,3,3,0,2,0,5,3,2,2,3,0,2,2,1,1,1,2,1,2,2,1,3
06/01/2008,19,9,4,0,5,3,3,0,2,0,3,4,2,2,5,0,1,0,0,0,1,2,3,2,2,1,4
06/01/2008,20,9,4,0,5,3,4,1,5,0,4,4,3,2,5,1,1,0,1,0,2,3,3,2,2,2,3
06/01/2008,21,9,5,0,7,7,4,2,3,0,5,5,5,2,6,4,2,1,1,0,3,2,2,2,2,3,5
06/01/2008,22,10,6,0,8,6,5,5,3,2,6,8,7,-99,4,6,2,2,3,0,5,3,3,3,3,4,8
06/01/2008,23,10,6,0,9,6,5,4,2,5,8,9,13,5,5,3,3,3,3,0,6,3,16,4,3,9,6
06/01/2008,24,11,6,0,7,6,4,3,2,5,2,14,9,2,5,3,5,2,2,0,5,2,4,3,2,3,3
07/01/2008,1,9,6,0,6,5,3,2,4,1,-99,10,5,1,4,4,3,1,2,0,3,1,3,3,2,3,4
07/01/2008,2,6,4,0,5,4,3,1,3,1,-99,7,5,1,4,2,3,0,1,0,2,2,2,2,1,2,4
07/01/2008,3,6,3,0,5,4,3,1,3,1,-99,6,4,1,3,1,3,0,0,0,1,1,1,1,1,1,4
07/01/2008,4,6,3,0,4,5,2,2,3,1,-99,7,3,1,3,1,4,0,1,0,1,1,2,1,1,0,5
07/01/2008,5,4,3,0,4,6,2,2,2,0,-99,7,3,1,3,1,3,0,0,0,0,1,2,4,1,0,7
07/01/2008,6,6,4,0,4,5,3,2,3,1,-99,7,3,1,5,1,3,0,6,0,1,2,3,4,1,1,6
07/01/2008,7,8,7,0,7,7,9,4,4,2,10,6,5,3,6,4,4,0,4,0,2,5,4,5,1,4,6
07/01/2008,8,12,10,2,10,7,14,9,6,5,12,15,11,7,10,6,7,1,4,0,6,8,10,7,2,8,7
07/01/2008,9,11,6,2,13,11,16,11,8,9,14,28,16,7,12,7,8,1,4,0,10,7,22,7,2,8,10
07/01/2008,10,10,5,0,10,10,19,7,7,8,10,25,11,5,12,9,6,1,3,0,9,5,15,7,2,7,12
07/01/2008,11,7,4,0,7,7,14,6,6,6,15,12,8,3,13,5,5,4,4,0,-99,5,9,8,4,5,10
07/01/2008,12,3,-99,0,6,4,5,2,2,2,8,7,5,2,-99,2,2,2,2,0,-99,2,6,8,2,4,4
07/01/2008,13,3,-99,0,5,4,4,2,1,0,3,6,5,2,7,1,1,0,0,0,-99,3,4,8,3,3,4
07/01/2008,14,5,-99,0,4,8,6,2,2,0,4,6,5,3,6,-99,5,2,4,0,-99,3,4,8,4,3,4
07/01/2008,15,5,-99,0,5,5,3,2,1,0,4,7,5,4,6,3,2,0,5,0,-99,3,3,7,4,3,4
07/01/2008,16,6,7,0,6,4,2,1,1,0,4,-99,3,6,7,2,1,0,2,0,-99,4,3,8,3,2,4
07/01/2008,17,7,6,0,6,4,2,1,1,0,4,-99,4,5,13,1,1,0,0,0,-99,5,4,8,-99,3,4
07/01/2008,18,8,5,0,6,4,-99,2,1,0,4,-99,5,4,7,2,1,0,0,0,-99,3,4,7,2,3,4
07/01/2008,19,9,4,0,5,3,-99,2,1,0,3,-99,4,3,5,2,1,0,1,0,-99,2,3,5,2,2,3
07/01/2008,20,10,4,0,6,3,3,2,1,0,4,-99,3,2,7,2,2,0,4,0,-99,2,3,5,2,2,5
07/01/2008,21,9,4,0,7,4,3,3,2,1,4,6,3,2,9,3,1,1,1,0,-99,2,3,6,3,2,7
07/01/2008,22,9,7,0,9,6,5,4,4,1,5,15,5,2,9,7,2,1,2,0,-99,1,3,8,3,4,5
07/01/2008,23,10,6,0,8,8,8,2,5,2,10,24,6,4,7,9,2,0,2,0,-99,1,6,9,-99,7,4
07/01/2008,24,11,5,0,7,8,7,3,5,2,5,11,3,3,6,6,4,1,2,0,-99,2,6,8,-99,4,8
08/01/2008,1,12,9,0,5,6,5,3,2,1,4,8,5,2,5,3,2,0,1,0,-99,2,4,6,4,3,8
08/01/2008,2,8,5,0,5,5,7,4,2,1,4,7,4,2,4,3,2,-99,1,0,-99,2,2,5,2,2,6
08/01/2008,3,6,3,0,4,4,6,3,1,0,3,9,4,2,4,1,2,0,1,0,-99,2,3,5,2,1,8
08/01/2008,4,4,3,0,4,3,6,2,1,0,3,12,3,2,4,1,2,0,1,0,-99,1,2,5,2,1,8
08/01/2008,5,5,3,0,4,3,7,2,1,0,3,7,4,2,5,0,3,0,3,0,-99,2,4,6,-99,1,7
08/01/2008,6,5,3,0,4,4,7,2,3,0,4,8,5,2,5,1,2,0,3,0,-99,2,5,6,2,3,5
08/01/2008,7,7,7,0,7,8,9,6,4,1,7,6,6,2,9,5,5,0,3,0,-99,3,6,6,2,5,8
08/01/2008,8,9,9,0,10,11,16,12,6,4,11,11,11,6,10,8,4,1,4,2,-99,5,8,8,2,7,9
08/01/2008,9,14,9,4,13,15,21,11,9,7,16,14,17,9,13,8,4,4,9,5,-99,8,11,9,3,6,14
08/01/2008,10,12,6,0,9,10,18,8,9,7,20,20,13,6,15,8,6,6,6,1,-99,11,12,10,3,9,16
08/01/2008,11,9,6,1,9,8,17,7,6,6,11,14,10,4,12,5,6,7,5,1,-99,7,7,8,4,8,9
08/01/2008,12,5,5,0,8,5,9,4,3,4,6,9,6,-99,11,3,4,5,4,0,-99,4,8,10,-99,4,8
08/01/2008,13,2,6,0,5,3,4,2,1,0,3,7,4,-99,7,2,2,1,1,-99,-99,3,5,10,-99,3,4
08/01/2008,14,3,5,0,5,3,3,2,0,0,4,5,4,-99,5,2,1,0,0,0,-99,3,2,7,-99,3,3
08/01/2008,15,5,3,0,6,3,4,2,0,0,5,4,3,3,5,-99,1,0,0,-99,-99,2,1,5,-99,1,3
08/01/2008,16,6,3,0,5,3,2,2,0,0,4,4,3,2,6,2,1,0,0,-99,-99,2,1,6,1,1,3
08/01/2008,17,7,3,0,5,3,2,2,0,0,5,4,3,-99,10,2,1,0,0,0,-99,2,1,6,1,1,3
08/01/2008,18,8,3,0,7,3,2,3,0,0,5,13,3,2,8,2,1,0,0,0,-99,2,1,7,-99,1,5
08/01/2008,19,8,3,0,8,3,1,4,2,0,6,6,2,3,9,2,2,1,1,0,-99,2,2,6,-99,1,4
08/01/2008,20,9,4,0,9,4,2,3,2,1,6,6,3,3,14,5,1,1,1,0,-99,3,2,6,2,1,3
08/01/2008,21,8,5,0,9,4,2,4,3,2,7,6,4,4,10,5,1,1,0,0,-99,2,3,7,1,2,4
08/01/2008,22,7,5,0,8,4,2,4,2,1,9,6,7,6,6,5,2,1,1,0,-99,4,3,6,1,5,8
08/01/2008,23,10,9,0,6,5,2,4,1,3,8,5,6,6,8,4,2,0,0,0,-99,5,5,8,-99,6,10
08/01/2008,24,10,6,0,5,4,5,3,1,1,3,5,5,5,6,3,3,0,1,0,-99,3,3,10,1,3,6
09/01/2008,1,8,6,0,5,4,5,4,1,0,3,7,3,4,5,4,2,0,1,0,-99,3,4,7,1,1,5
09/01/2008,2,6,8,0,5,4,4,2,1,0,3,5,3,3,5,3,2,0,0,0,-99,3,2,7,1,1,6
09/01/2008,3,6,5,0,5,4,2,2,1,0,4,5,5,2,5,3,2,-99,0,0,-99,2,3,6,1,1,7
09/01/2008,4,4,4,0,5,3,3,2,1,0,3,5,4,2,5,2,1,-99,0,0,-99,2,2,6,1,1,8
09/01/2008,5,4,4,0,4,3,3,2,1,0,6,5,4,2,4,2,2,-99,0,0,-99,2,2,6,1,1,6
09/01/2008,6,6,5,0,4,5,4,2,2,0,8,8,4,2,4,2,6,3,0,0,-99,2,3,6,2,2,7
09/01/2008,7,11,5,0,7,7,5,6,3,2,20,16,7,2,7,4,10,14,1,0,-99,3,4,6,1,6,6
09/01/2008,8,12,7,0,10,8,5,10,6,6,28,19,12,3,9,9,11,10,5,0,-99,6,8,8,2,6,9
09/01/2008,9,16,9,4,13,11,11,14,7,9,29,24,12,6,13,10,15,26,10,1,-99,22,9,8,3,7,10
09/01/2008,10,17,10,13,28,9,12,14,5,17,22,21,14,9,16,8,35,27,6,0,-99,28,12,13,3,13,-99
09/01/2008,11,12,22,11,-99,7,11,9,4,14,15,12,11,15,16,7,22,-99,6,17,-99,24,14,17,4,13,-99
09/01/2008,12,7,13,4,-99,6,7,6,-99,7,10,10,7,15,15,6,9,11,5,12,-99,12,11,14,3,9,-99
09/01/2008,13,4,10,0,-99,5,4,4,-99,2,6,6,7,9,10,4,4,3,2,3,-99,8,7,11,2,6,-99
09/01/2008,14,6,7,0,-99,4,4,5,1,2,6,8,6,7,9,5,2,3,1,0,-99,6,4,9,2,3,-99
09/01/2008,15,7,4,0,9,5,3,4,0,2,7,6,4,4,8,3,-99,3,2,-99,-99,4,3,6,2,2,4
09/01/2008,16,7,4,0,8,3,-99,3,0,1,5,6,3,3,6,2,-99,2,2,1,4,3,2,6,1,1,4
09/01/2008,17,6,4,0,6,3,0,3,0,0,5,7,3,2,5,2,2,1,0,2,3,2,2,5,1,1,4
09/01/2008,18,7,3,0,6,3,0,2,0,0,4,10,3,2,5,2,0,0,0,2,4,2,2,5,1,1,5
09/01/2008,19,8,4,0,6,3,1,2,1,0,4,7,3,2,5,2,1,0,0,2,5,2,2,5,1,1,4
09/01/2008,20,9,4,0,8,4,2,3,1,0,6,5,3,3,7,4,1,1,1,2,6,2,4,6,1,1,5
09/01/2008,21,10,4,0,10,5,3,3,2,1,4,5,4,4,8,7,2,1,1,1,7,3,3,6,2,2,6
09/01/2008,22,9,5,0,11,6,5,5,2,2,7,10,5,4,5,9,2,1,2,1,7,2,3,7,3,3,8
09/01/2008,23,9,5,0,10,8,5,3,3,4,7,11,11,3,9,10,2,1,2,2,6,3,4,6,3,5,4
09/01/2008,24,10,5,0,7,8,4,2,3,2,5,13,4,3,5,8,3,1,2,1,5,2,5,7,2,4,4
10/01/2008,1,9,5,0,6,7,4,3,3,1,4,13,4,2,5,7,2,0,2,1,5,1,4,6,1,2,3
10/01/2008,2,7,5,0,5,6,3,3,3,1,4,10,3,2,4,5,2,0,1,1,6,1,3,6,2,1,6
10/01/2008,3,6,6,0,5,6,2,4,2,1,4,6,4,2,4,3,1,0,1,1,8,1,2,5,1,1,7
10/01/2008,4,7,4,0,5,5,2,4,2,0,3,5,3,2,4,3,1,0,0,1,7,2,3,5,1,1,6
10/01/2008,5,7,3,0,5,5,7,3,2,0,4,5,3,2,4,3,1,0,0,1,8,2,2,5,1,1,5
10/01/2008,6,8,4,0,5,6,5,4,2,0,5,6,5,2,4,3,1,0,3,2,9,2,3,7,1,1,6
10/01/2008,7,10,5,2,7,8,7,6,6,2,8,10,9,2,5,4,2,0,4,2,11,2,5,9,1,5,6
10/01/2008,8,10,8,0,11,12,12,7,5,6,10,14,10,4,8,8,4,0,6,2,13,5,8,7,2,15,8
