FECHA,HORA,LVI,TLA,XAL,MER,PED,CES,TLI,VIF,TAH,SUR,FAC,PLA,SAG,TAX,IZT
02/04/2008,13,28,41,84,25,27,37,-99,-99,-99,27,24,12,-99,64,24
02/04/2008,14,49,72,84,51,33,57,-99,-99,111,43,-99,44,-99,70,44
02/04/2008,15,48,-99,53,66,54,55,-99,-99,108,60,75,64,-99,98,61
02/04/2008,16,44,-99,99,55,51,86,-99,-99,106,49,83,50,-99,104,72
02/04/2008,17,-99,55,165,86,59,106,-99,-99,120,70,73,95,-99,123,67
02/04/2008,18,-99,143,136,112,99,107,-99,-99,208,94,191,85,-99,91,106
02/04/2008,19,92,89,196,104,79,101,-99,-99,50,81,111,68,-99,85,112
02/04/2008,20,99,11,136,74,58,83,-99,-99,-99,67,22,59,-99,72,99
02/04/2008,21,94,156,117,72,55,86,-99,-99,29,93,165,44,-99,68,103
02/04/2008,22,69,126,124,62,50,78,-99,-99,77,93,93,46,-99,74,118
02/04/2008,23,155,91,155,62,52,74,-99,-99,63,83,121,87,-99,75,132
02/04/2008,24,129,124,136,86,53,73,-99,-99,84,86,50,67,-99,72,103
03/04/2008,1,77,72,115,110,27,90,-99,-99,74,76,45,36,-99,97,103
03/04/2008,2,71,86,123,74,32,100,-99,-99,83,54,43,47,-99,72,100
03/04/2008,3,74,73,111,75,29,89,-99,-99,83,83,55,34,-99,88,96
03/04/2008,4,66,36,92,69,31,8,-99,-99,69,73,37,23,-99,77,130
03/04/2008,5,73,35,78,56,11,29,-99,-99,63,58,43,34,-99,53,106
03/04/2008,6,63,62,114,48,26,41,-99,-99,59,59,50,40,-99,23,88
03/04/2008,7,61,71,112,25,37,85,-99,-99,75,44,83,57,-99,53,69
03/04/2008,8,85,104,103,74,77,70,-99,-99,96,77,168,71,-99,109,90
03/04/2008,9,96,86,79,87,80,67,-99,-99,77,85,124,80,-99,75,93
03/04/2008,10,80,75,-99,150,58,64,-99,-99,71,68,66,75,-99,63,108
03/04/2008,11,64,64,-99,69,67,72,-99,-99,23,51,64,68,-99,69,101
03/04/2008,12,40,43,114,54,65,25,-99,-99,47,46,36,50,-99,65,91
03/04/2008,13,56,17,81,58,36,45,-99,-99,-99,35,34,12,-99,56,70
03/04/2008,14,37,-99,64,28,18,38,-99,-99,-99,16,34,23,-99,45,104
03/04/2008,15,29,27,99,16,48,38,-99,-99,-99,50,16,45,-99,41,43
03/04/2008,16,62,49,88,53,41,48,-99,-99,-99,37,46,24,-99,66,38
03/04/2008,17,47,39,91,49,48,41,-99,-99,97,46,59,37,-99,56,50
03/04/2008,18,41,40,94,52,48,44,-99,-99,81,50,82,40,-99,62,67
03/04/2008,19,68,88,101,103,55,167,-99,-99,137,108,106,53,-99,104,94
03/04/2008,20,179,206,224,148,98,118,-99,-99,131,117,196,120,-99,98,165
03/04/2008,21,137,240,137,90,83,116,-99,-99,111,111,191,84,-99,92,128
03/04/2008,22,173,142,92,109,62,90,-99,-99,100,105,164,65,-99,74,150
03/04/2008,23,199,98,107,101,51,88,-99,-99,104,108,113,66,-99,-99,162
03/04/2008,24,139,109,136,86,55,82,-99,-99,96,70,87,-99,-99,61,129
04/04/2008,1,95,99,100,83,53,84,-99,-99,92,56,68,-99,-99,61,103
04/04/2008,2,82,79,100,62,37,57,-99,-99,76,65,65,-99,-99,63,94
04/04/2008,3,77,55,85,53,31,56,-99,-99,69,58,55,35,-99,51,90
04/04/2008,4,62,60,91,56,36,58,-99,-99,65,57,56,31,-99,63,82
04/04/2008,5,81,63,94,60,30,59,-99,-99,72,59,60,34,-99,61,91
04/04/2008,6,96,78,154,77,55,64,-99,-99,58,61,47,47,-99,55,95
04/04/2008,7,111,70,127,134,72,78,-99,-99,81,66,101,63,-99,70,102
04/04/2008,8,113,94,197,124,67,89,-99,-99,92,84,176,85,-99,86,111
04/04/2008,9,110,131,133,85,56,94,-99,-99,97,75,109,58,-99,75,128
04/04/2008,10,69,54,162,71,58,-99,-99,-99,54,51,99,55,-99,-99,126
04/04/2008,11,78,63,154,63,71,-99,-99,-99,71,64,46,59,-99,101,108
04/04/2008,12,46,64,165,73,65,-99,-99,-99,95,61,79,54,-99,106,83
04/04/2008,13,63,33,101,56,61,67,-99,-99,92,70,44,56,-99,75,75
04/04/2008,14,46,42,419,49,56,62,-99,-99,69,55,61,51,-99,54,72
04/04/2008,15,37,45,120,50,53,79,-99,-99,48,54,42,53,-99,78,66
04/04/2008,16,52,58,117,48,59,74,-99,-99,74,57,61,48,-99,63,72
04/04/2008,17,64,64,114,65,60,78,-99,-99,98,59,98,51,-99,97,81
04/04/2008,18,71,70,121,72,98,103,-99,-99,224,145,109,59,-99,165,110
04/04/2008,19,129,87,84,177,-99,135,-99,-99,114,108,102,134,-99,102,125
04/04/2008,20,176,142,187,114,-99,120,-99,-99,88,74,214,88,-99,72,125
04/04/2008,21,152,79,159,91,62,121,-99,-99,66,105,66,71,-99,76,128
04/04/2008,22,115,84,149,63,67,118,-99,-99,55,87,84,59,-99,60,112
04/04/2008,23,135,135,138,134,64,92,-99,-99,97,72,109,76,-99,85,130
04/04/2008,24,123,133,90,70,74,96,-99,-99,92,79,83,73,-99,65,150
05/04/2008,1,101,140,87,78,43,71,-99,-99,103,76,78,48,-99,75,132
05/04/2008,2,106,38,97,120,35,59,-99,-99,77,68,54,52,-99,60,117
05/04/2008,3,64,141,90,59,24,70,-99,-99,78,79,149,50,-99,83,107
05/04/2008,4,89,97,75,89,30,77,-99,-99,74,46,125,51,-99,65,102
05/04/2008,5,117,81,62,129,46,76,-99,-99,81,52,90,106,-99,30,106
05/04/2008,6,64,54,72,87,63,66,-99,-99,80,87,53,65,-99,105,123
05/04/2008,7,66,46,155,65,53,83,-99,-99,85,67,21,70,-99,112,105
05/04/2008,8,74,75,80,67,91,110,-99,-99,82,81,2,70,-99,86,93
05/04/2008,9,63,71,101,55,-99,111,-99,-99,-99,79,137,50,-99,79,77
05/04/2008,10,66,44,93,54,-99,100,-99,-99,111,74,80,93,-99,73,88
05/04/2008,11,104,43,137,89,70,113,-99,-99,74,48,50,60,-99,67,100
05/04/2008,12,94,69,151,88,67,110,-99,-99,34,91,89,54,-99,76,153
05/04/2008,13,102,95,83,112,96,98,-99,-99,165,94,117,96,-99,97,159
05/04/2008,14,110,93,94,118,84,122,-99,-99,279,96,124,81,-99,76,139
05/04/2008,15,114,102,118,114,82,204,-99,-99,203,166,95,75,-99,126,165
05/04/2008,16,284,107,366,181,84,311,-99,-99,275,264,102,62,-99,156,246
05/04/2008,17,199,-99,-99,189,167,342,-99,-99,262,219,163,134,-99,220,280
05/04/2008,18,158,-99,-99,163,102,253,-99,-99,277,111,202,124,-99,123,215
05/04/2008,19,103,110,147,81,139,142,-99,-99,157,80,126,66,-99,90,143
05/04/2008,20,62,93,92,72,47,69,-99,-99,65,54,104,35,-99,48,154
05/04/2008,21,44,70,92,47,43,91,-99,-99,55,51,69,45,-99,35,101
05/04/2008,22,46,61,-99,50,49,78,-99,-99,100,42,33,41,-99,40,100
05/04/2008,23,74,30,69,47,57,57,-99,-99,60,42,54,32,-99,37,91
05/04/2008,24,50,35,61,37,50,56,-99,-99,20,37,65,34,55,25,72
06/04/2008,1,43,43,45,25,42,43,-99,-99,56,11,5,44,47,10,72
06/04/2008,2,58,21,31,31,40,42,-99,-99,58,32,32,35,46,20,66
06/04/2008,3,41,73,54,30,30,36,-99,-99,54,37,68,21,39,46,48
06/04/2008,4,36,49,58,57,34,31,-99,-99,45,46,50,31,29,54,59
06/04/2008,5,39,49,76,45,29,45,-99,-99,49,33,53,32,42,43,67
06/04/2008,6,47,46,85,53,35,40,-99,-99,57,46,46,29,49,43,68
06/04/2008,7,90,63,95,57,24,40,-99,-99,64,45,57,49,71,51,84
06/04/2008,8,77,81,119,77,44,86,-99,-99,70,54,96,60,59,47,91
06/04/2008,9,54,88,80,50,58,50,-99,-99,-99,73,109,40,68,53,80
06/04/2008,10,36,94,36,36,53,56,-99,-99,23,56,57,55,16,37,80
06/04/2008,11,44,28,85,33,19,27,-99,-99,36,13,119,34,15,-99,62
06/04/2008,12,58,45,72,41,44,31,-99,-99,64,31,82,53,16,27,55
06/04/2008,13,40,42,38,59,50,44,-99,-99,80,45,52,51,57,35,54
06/04/2008,14,32,42,39,43,43,52,-99,-99,97,41,37,-99,27,24,69
06/04/2008,15,31,43,43,58,30,82,-99,-99,100,45,35,23,61,44,62
06/04/2008,16,44,46,59,60,103,98,-99,-99,127,195,47,91,50,124,58
06/04/2008,17,147,34,104,239,60,93,-99,-99,93,69,36,88,132,65,103
06/04/2008,18,81,171,103,95,72,75,-99,-99,67,67,156,59,160,47,94
06/04/2008,19,54,94,88,78,35,60,-99,-99,27,41,51,35,101,24,102
06/04/2008,20,46,52,54,58,48,56,-99,-99,38,40,62,54,77,32,72
06/04/2008,21,46,71,66,49,44,50,-99,-99,59,49,62,63,69,46,78
06/04/2008,22,52,54,73,54,55,61,-99,-99,54,45,45,46,69,51,95
06/04/2008,23,38,47,53,48,47,56,-99,-99,65,37,43,49,61,28,76
06/04/2008,24,34,44,51,36,47,82,-99,-99,64,46,49,40,43,46,70
07/04/2008,1,31,50,78,47,21,38,-99,-99,49,53,38,29,36,40,79
07/04/2008,2,28,26,60,45,33,32,-99,-99,57,57,28,30,32,43,74
07/04/2008,3,25,32,39,45,21,44,-99,-99,57,51,38,32,49,46,69
07/04/2008,4,29,29,54,44,16,40,-99,-99,52,42,27,24,60,42,65
07/04/2008,5,51,33,139,51,18,52,-99,-99,50,47,47,25,78,46,73
07/04/2008,6,81,55,133,94,37,64,-99,-99,67,53,69,43,98,62,95
07/04/2008,7,118,79,244,123,44,96,-99,-99,136,78,112,74,162,84,109
07/04/2008,8,-99,149,250,136,85,98,-99,-99,157,87,141,108,227,81,123
07/04/2008,9,-99,148,176,128,94,127,-99,-99,137,-99,84,142,149,113,148
07/04/2008,10,114,113,439,113,88,115,-99,-99,89,-99,79,67,160,112,156
07/04/2008,11,66,58,112,85,62,84,-99,-99,88,-99,53,48,64,109,146
07/04/2008,12,40,40,55,54,42,82,-99,-99,73,-99,54,47,35,80,115
07/04/2008,13,44,42,73,52,50,70,-99,-99,70,85,53,43,20,71,72
07/04/2008,14,46,49,101,53,53,69,-99,-99,66,71,62,53,50,67,78
07/04/2008,15,39,53,-99,48,60,57,-99,-99,76,66,76,56,43,56,65
07/04/2008,16,41,-99,-99,56,67,51,-99,-99,-99,68,74,49,37,56,71
07/04/2008,17,51,-99,124,43,58,51,-99,-99,73,65,57,48,39,55,71
07/04/2008,18,60,50,71,50,89,82,-99,-99,158,94,57,43,58,90,73
07/04/2008,19,66,46,92,105,76,114,-99,-99,81,75,93,73,101,62,89
07/04/2008,20,109,81,121,78,59,98,-99,-99,63,72,133,66,174,53,112
07/04/2008,21,74,127,104,69,63,75,-99,-99,95,64,90,71,115,51,100
07/04/2008,22,75,93,85,64,64,89,-99,-99,97,61,65,73,81,53,96
07/04/2008,23,72,135,88,62,51,84,-99,-99,105,53,80,47,58,59,113
07/04/2008,24,91,53,91,77,49,70,-99,-99,103,56,39,48,60,62,89
08/04/2008,1,46,42,109,45,33,60,-99,-99,96,44,32,43,62,51,67
08/04/2008,2,59,31,75,57,35,72,-99,-99,69,51,34,39,48,43,81
08/04/2008,3,63,38,29,65,44,54,-99,-99,70,38,49,38,30,55,82
08/04/2008,4,49,55,67,66,33,50,-99,-99,79,47,36,32,40,51,85
08/04/2008,5,71,39,108,65,28,69,-99,-99,46,49,32,32,67,62,103
08/04/2008,6,82,60,165,99,31,58,-99,-99,85,52,64,44,98,64,101
08/04/2008,7,95,116,261,139,46,102,-99,-99,58,91,129,73,130,88,133
08/04/2008,8,102,133,242,115,88,115,-99,-99,152,88,207,105,132,74,120
08/04/2008,9,152,138,155,105,90,104,-99,-99,-99,81,88,76,153,81,124
08/04/2008,10,117,116,136,87,77,75,-99,-99,82,82,116,85,-99,79,123
08/04/2008,11,61,96,157,55,47,58,-99,-99,28,67,76,51,-99,61,146
08/04/2008,12,55,56,90,36,61,43,-99,-99,95,49,86,55,48,45,-99
08/04/2008,13,57,63,24,47,56,59,-99,-99,73,65,74,50,52,47,-99
08/04/2008,14,56,65,99,42,56,68,-99,-99,95,54,88,60,75,41,33
08/04/2008,15,62,71,188,53,113,64,-99,-99,103,-99,92,48,57,80,103
08/04/2008,16,200,90,207,258,110,325,-99,-99,230,-99,132,169,79,273,193
08/04/2008,17,107,336,197,98,76,186,-99,-99,110,-99,235,97,207,74,199
08/04/2008,18,50,88,132,47,69,79,-99,-99,73,92,120,42,78,55,105
08/04/2008,19,77,56,94,86,55,88,-99,-99,67,87,64,70,104,59,97
08/04/2008,20,60,68,85,74,66,83,-99,-99,62,92,25,66,93,74,105
08/04/2008,21,88,57,131,88,57,66,-99,-99,79,81,69,55,114,61,118
08/04/2008,22,89,66,84,68,51,106,-99,-99,-99,121,54,60,80,83,100
08/04/2008,23,65,64,93,76,131,102,-99,-99,-99,139,64,89,65,113,117
08/04/2008,24,58,120,71,62,56,65,-99,-99,64,105,31,57,63,77,107
09/04/2008,1,55,-99,58,69,34,52,-99,-99,57,69,38,10,62,56,106
09/04/2008,2,47,34,53,52,39,42,-99,-99,37,49,24,40,52,39,101
09/04/2008,3,36,50,17,36,52,37,-99,-99,38,48,23,43,57,26,74
09/04/2008,4,58,46,34,55,34,53,-99,-99,37,51,35,31,44,46,72
09/04/2008,5,41,55,45,52,13,48,-99,-99,76,43,44,41,46,57,70
09/04/2008,6,77,102,143,63,37,56,-99,-99,64,55,87,44,57,48,76
09/04/2008,7,90,116,217,81,67,78,-99,-99,87,80,175,67,82,76,99
09/04/2008,8,73,148,167,81,59,97,-99,-99,99,132,229,110,111,65,107
09/04/2008,9,89,137,138,46,73,83,-99,-99,-99,92,68,71,119,47,92
09/04/2008,10,75,120,91,57,42,77,-99,-99,16,63,58,66,-99,66,90
09/04/2008,11,61,59,169,62,35,53,-99,-99,32,50,44,39,-99,-99,82
09/04/2008,12,70,56,99,56,46,65,-99,-99,35,42,59,45,-99,-99,79
09/04/2008,13,52,-99,33,52,56,54,-99,-99,101,49,112,79,-99,-99,65
09/04/2008,14,-99,-99,66,58,72,73,-99,-99,123,64,69,68,-99,70,76
09/04/2008,15,-99,-99,102,70,85,124,-99,68,176,84,80,80,-99,89,75
09/04/2008,16,141,-99,227,115,53,120,-99,86,132,71,73,66,-99,89,118
09/04/2008,17,145,-99,231,110,54,114,-99,230,52,69,136,234,196,80,137
09/04/2008,18,338,-99,141,74,60,105,-99,83,77,59,157,-99,142,79,117
09/04/2008,19,107,-99,81,138,64,110,-99,48,111,71,80,49,50,86,111
09/04/2008,20,104,65,49,86,83,96,-99,48,137,118,43,82,36,157,116
09/04/2008,21,121,47,78,32,61,52,-99,68,71,103,54,55,44,86,120
09/04/2008,22,127,49,54,68,65,43,-99,40,81,54,64,29,40,71,89
09/04/2008,23,41,55,23,-99,-99,31,-99,30,93,26,53,-99,42,39,50
09/04/2008,24,38,32,37,-99,31,28,-99,45,38,35,66,32,54,31,55
10/04/2008,1,56,30,66,-99,18,14,-99,50,54,36,-99,23,64,40,61
10/04/2008,2,58,31,65,-99,24,28,-99,38,25,46,36,8,56,36,70
10/04/2008,3,66,37,87,42,29,53,-99,45,63,45,31,27,44,45,69
10/04/2008,4,83,41,97,59,15,55,-99,60,59,48,35,23,54,58,68
10/04/2008,5,82,39,129,56,27,55,-99,83,50,46,13,15,62,42,88
10/04/2008,6,96,83,200,62,47,61,-99,84,69,67,71,56,72,59,92
10/04/2008,7,134,98,312,122,59,81,-99,120,70,79,135,50,115,67,118
10/04/2008,8,105,205,185,102,94,136,-99,-99,77,74,221,92,124,83,127
10/04/2008,9,103,169,98,131,78,115,-99,-99,-99,76,126,57,128,93,137
10/04/2008,10,112,107,-99,101,77,120,-99,-99,-99,78,1,99,124,128,178
10/04/2008,11,81,47,-99,117,80,84,-99,-99,-99,106,49,106,52,108,146
10/04/2008,12,97,54,-99,52,125,58,-99,-99,76,87,51,50,53,84,113
10/04/2008,13,-99,51,95,73,70,75,-99,-99,81,69,61,58,47,71,85
10/04/2008,14,-99,50,40,74,67,71,-99,-99,90,71,55,62,64,71,92
10/04/2008,15,-99,59,88,64,70,69,-99,-99,87,74,60,52,73,68,93
10/04/2008,16,-99,66,108,89,123,118,-99,47,159,134,68,113,85,90,92
10/04/2008,17,-99,86,152,125,54,94,-99,63,96,67,-99,71,123,68,110
10/04/2008,18,-99,101,145,74,102,104,-99,163,92,85,-99,83,119,66,99
10/04/2008,19,-99,87,139,78,64,81,-99,128,78,67,87,-99,105,70,103
10/04/2008,20,79,72,109,76,41,61,-99,131,57,43,69,-99,88,41,92
10/04/2008,21,49,85,71,20,32,55,-99,110,61,46,75,10,85,40,80
10/04/2008,22,69,119,119,41,38,33,-99,66,70,50,47,36,89,42,98
10/04/2008,23,103,70,78,41,37,54,-99,61,47,43,54,27,48,55,80
10/04/2008,24,36,58,41,35,53,45,-99,29,87,44,34,18,48,44,59
11/04/2008,1,26,55,63,16,41,57,-99,54,67,46,43,25,42,42,44
11/04/2008,2,32,51,88,51,28,36,-99,60,68,44,36,22,66,36,67
11/04/2008,3,36,57,56,59,39,44,-99,60,55,42,14,45,82,35,65
11/04/2008,4,52,70,71,44,47,49,-99,64,36,56,46,46,69,43,63
11/04/2008,5,91,69,97,59,37,60,-99,92,47,43,42,37,82,47,77
11/04/2008,6,92,66,179,74,33,66,-99,134,52,73,110,61,101,61,82
11/04/2008,7,115,95,288,131,57,99,-99,161,108,86,145,74,168,74,101
11/04/2008,8,107,116,291,120,87,145,-99,-99,150,128,183,93,186,110,112
11/04/2008,9,78,108,160,93,-99,112,-99,-99,85,87,90,86,110,79,100
11/04/2008,10,51,52,181,48,-99,99,-99,-99,81,67,91,122,52,139,155
11/04/2008,11,73,53,108,-99,-99,69,-99,-99,86,64,27,53,58,78,106
11/04/2008,12,99,71,92,-99,71,69,-99,67,79,44,75,30,63,70,78
11/04/2008,13,76,62,44,-99,61,64,-99,53,73,69,82,73,70,78,89
11/04/2008,14,70,63,92,-99,71,58,-99,58,74,67,62,94,66,72,-99
11/04/2008,15,69,64,-99,-99,78,62,-99,51,68,65,-99,52,72,56,54
11/04/2008,16,26,61,-99,-99,73,53,-99,41,78,63,-99,53,72,77,83
11/04/2008,17,75,60,115,79,141,59,-99,90,79,98,103,91,100,-99,89
11/04/2008,18,152,107,374,170,75,267,-99,255,436,84,184,66,165,-99,145
11/04/2008,19,216,206,138,400,206,106,-99,189,210,207,342,278,142,286,330
11/04/2008,20,212,131,223,260,194,223,-99,190,207,235,272,135,201,361,263
11/04/2008,21,80,103,75,149,84,77,-99,132,162,90,106,62,64,117,254
11/04/2008,22,105,51,70,53,75,46,-99,68,127,59,65,57,56,53,89
11/04/2008,23,58,81,81,57,71,50,-99,64,70,67,106,69,52,59,71
11/04/2008,24,55,82,68,56,71,61,-99,67,175,84,106,56,-99,74,77
12/04/2008,1,35,56,39,59,63,59,-99,27,-99,72,64,74,15,57,90
12/04/2008,2,31,36,19,45,50,29,-99,20,83,51,50,52,6,49,75
12/04/2008,3,31,28,31,38,51,41,-99,26,58,45,26,45,29,44,71
12/04/2008,4,28,32,44,39,51,29,-99,30,54,30,19,32,24,32,52
12/04/2008,5,32,61,51,48,56,28,-99,56,58,31,39,51,28,35,50
12/04/2008,6,51,75,73,67,58,78,-99,65,58,43,56,37,64,46,65
12/04/2008,7,84,98,114,84,64,70,-99,72,98,54,55,-99,65,64,80
12/04/2008,8,73,98,123,111,67,86,-99,78,84,70,93,-99,83,88,131
12/04/2008,9,62,99,109,107,60,84,-99,70,78,63,105,-99,77,76,117
12/04/2008,10,72,114,128,104,68,86,-99,70,56,70,72,83,69,79,107
12/04/2008,11,103,103,126,101,79,107,-99,67,111,91,93,-99,91,96,138
12/04/2008,12,107,93,104,108,85,101,-99,88,132,92,83,79,73,94,132
12/04/2008,13,107,86,106,96,92,84,-99,86,121,108,74,102,52,97,147
12/04/2008,14,84,75,97,80,114,54,-99,79,81,80,61,81,53,84,105
12/04/2008,15,41,67,90,64,103,93,-99,67,149,83,38,81,76,84,97
12/04/2008,16,182,115,-99,132,-99,141,-99,237,108,76,178,185,-99,-99,144
12/04/2008,17,68,68,-99,55,-99,33,-99,104,30,7,132,-99,-99,-99,-99
12/04/2008,18,45,37,-99,34,59,35,-99,35,85,60,59,84,34,50,72
12/04/2008,19,63,57,-99,60,44,39,-99,55,75,51,58,78,17,55,72
12/04/2008,20,49,41,-99,62,33,69,-99,37,57,46,22,46,28,60,87
12/04/2008,21,26,25,-99,33,23,25,-99,37,48,33,30,10,25,32,88
12/04/2008,22,14,32,45,26,24,16,-99,34,34,17,-99,14,27,39,41
12/04/2008,23,27,36,28,30,20,36,-99,33,16,22,-99,14,21,32,46
12/04/2008,24,14,27,32,25,20,13,-99,24,18,17,16,1,18,27,45
13/04/2008,1,17,17,18,22,15,17,-99,26,13,17,16,15,17,13,45
13/04/2008,2,-99,17,15,9,19,18,-99,15,25,22,-99,12,13,19,43
13/04/2008,3,-99,23,15,1,11,-99,-99,18,23,20,21,6,8,5,11
13/04/2008,4,2,16,14,6,14,-99,-99,-99,6,18,13,20,3,5,13
13/04/2008,5,1,7,21,5,22,-99,-99,4,-99,-99,-99,18,5,1,14
13/04/2008,6,3,17,32,11,20,6,-99,11,3,9,3,6,6,7,7
13/04/2008,7,6,16,37,12,12,10,-99,10,6,18,2,18,8,15,16
13/04/2008,8,9,23,37,19,13,10,-99,14,17,12,-99,-99,15,17,22
13/04/2008,9,14,25,-99,18,14,9,-99,18,11,24,19,13,19,14,19
13/04/2008,10,14,29,40,28,12,19,-99,15,17,20,22,8,9,29,28
13/04/2008,11,13,21,39,21,15,17,-99,11,30,16,33,18,18,27,28
13/04/2008,12,23,18,32,18,18,15,-99,9,18,22,15,16,15,18,20
13/04/2008,13,18,8,39,17,18,10,-99,15,24,15,16,8,10,13,25
13/04/2008,14,33,23,-99,23,15,11,-99,24,27,17,59,3,18,17,29
13/04/2008,15,17,28,-99,42,21,16,-99,24,33,29,71,31,27,20,33
13/04/2008,16,35,29,48,38,24,29,-99,13,96,22,37,28,25,26,40
13/04/2008,17,29,26,41,38,25,25,-99,12,53,32,8,18,20,29,60
13/04/2008,18,17,25,43,21,19,9,-99,14,5,25,10,15,21,24,43
13/04/2008,19,23,21,43,30,30,18,-99,16,35,24,3,10,29,24,38
13/04/2008,20,22,38,32,31,19,15,-99,24,22,18,49,12,28,16,39
13/04/2008,21,32,38,43,42,28,32,-99,16,20,33,26,39,24,38,40
13/04/2008,22,15,33,45,24,29,14,-99,6,26,28,26,19,15,31,42
13/04/2008,23,16,26,29,22,26,15,-99,11,18,23,-99,10,11,22,33
13/04/2008,24,13,21,15,17,22,14,-99,22,5,17,-99,7,7,18,32
14/04/2008,1,12,16,14,14,20,12,-99,26,25,9,12,7,9,8,29
14/04/2008,2,17,20,19,18,20,12,-99,36,6,12,13,17,16,12,39
14/04/2008,3,17,23,24,19,23,9,-99,50,12,22,25,19,11,23,36
14/04/2008,4,20,29,34,19,24,8,-99,55,11,25,24,23,13,16,30
14/04/2008,5,24,49,60,23,37,17,-99,20,16,12,30,37,25,17,35
14/04/2008,6,45,42,82,34,46,24,-99,17,30,17,32,42,21,25,30
14/04/2008,7,35,51,77,55,52,33,-99,21,39,61,50,53,31,44,47
14/04/2008,8,69,57,88,77,46,50,-99,27,57,60,45,107,33,77,85
14/04/2008,9,67,44,80,84,40,77,-99,42,68,53,42,39,28,65,100
14/04/2008,10,67,44,98,66,36,61,-99,39,77,47,-99,32,35,51,90
14/04/2008,11,74,56,-99,55,28,50,-99,20,72,34,23,31,28,46,63
14/04/2008,12,77,70,108,67,34,-99,-99,46,72,38,35,32,30,53,67
14/04/2008,13,78,55,59,69,36,-99,-99,33,58,48,53,39,32,65,82
14/04/2008,14,75,30,61,60,50,-99,-99,25,74,46,30,44,35,64,74
14/04/2008,15,47,48,75,38,44,62,-99,49,59,46,48,45,37,62,88
14/04/2008,16,48,70,134,44,56,70,-99,45,67,50,99,49,109,62,45
14/04/2008,17,42,67,124,70,68,78,-99,33,104,67,80,92,45,76,58
14/04/2008,18,31,61,113,49,54,68,-99,39,138,54,51,43,45,60,73
14/04/2008,19,34,46,89,50,58,74,-99,37,59,75,52,101,49,94,65
14/04/2008,20,46,38,72,58,21,44,-99,35,7,44,47,36,46,20,70
14/04/2008,21,43,35,62,53,13,25,-99,35,21,-99,4,-99,44,8,31
14/04/2008,22,32,50,58,50,27,37,-99,25,6,23,30,4,40,24,60
14/04/2008,23,36,60,45,37,34,38,-99,25,26,28,40,38,29,34,52
14/04/2008,24,39,42,40,30,33,33,-99,20,39,35,40,25,27,32,52
15/04/2008,1,25,40,31,32,32,22,-99,15,26,37,15,20,27,31,53
15/04/2008,2,33,36,33,29,25,19,-99,26,33,21,22,19,20,20,51
15/04/2008,3,45,39,36,36,28,17,-99,28,28,29,33,23,36,24,49
15/04/2008,4,50,41,58,37,23,32,-99,47,30,22,42,22,33,25,40
15/04/2008,5,56,58,64,40,28,35,-99,63,32,38,42,35,39,48,57
15/04/2008,6,64,63,95,49,36,41,-99,71,40,37,50,48,63,45,68
15/04/2008,7,64,121,157,69,42,48,-99,85,58,41,57,46,68,64,73
15/04/2008,8,91,157,163,70,45,-99,-99,63,54,49,72,-99,69,72,94
15/04/2008,9,99,134,121,78,54,-99,-99,57,62,63,107,-99,59,74,90
15/04/2008,10,-99,123,127,89,64,-99,-99,70,85,76,-99,90,65,83,110
15/04/2008,11,-99,143,128,99,83,75,-99,72,89,83,-99,101,80,91,119
15/04/2008,12,-99,120,-99,106,84,75,-99,67,83,82,106,99,63,98,114
15/04/2008,13,-99,73,89,97,71,63,-99,37,66,43,-99,70,21,71,135
15/04/2008,14,60,59,103,63,62,64,-99,40,64,77,89,52,40,77,105
15/04/2008,15,46,53,110,67,47,57,-99,40,65,75,62,52,46,102,101
15/04/2008,16,49,66,91,64,62,65,-99,36,87,55,53,43,47,79,96
15/04/2008,17,51,60,93,68,54,66,-99,33,132,47,64,58,42,54,83
15/04/2008,18,78,61,122,103,63,121,-99,45,108,58,118,67,89,88,103
15/04/2008,19,110,100,95,128,72,84,-99,94,87,81,94,62,73,97,114
15/04/2008,20,63,75,85,49,63,96,-99,61,99,82,86,65,90,115,109
15/04/2008,21,69,89,91,68,41,54,-99,43,75,78,84,58,86,72,84
15/04/2008,22,65,48,71,70,39,89,-99,55,70,60,-99,54,63,43,68
15/04/2008,23,54,61,59,56,33,61,-99,51,-99,22,39,41,29,66,81
15/04/2008,24,34,35,36,29,32,64,-99,31,31,7,-99,29,20,45,103
16/04/2008,1,27,29,32,38,33,59,-99,28,-99,35,35,23,36,-99,84
16/04/2008,2,38,34,32,36,30,35,-99,59,104,22,2,26,34,16,62
16/04/2008,3,29,43,36,48,35,15,-99,71,48,34,47,30,55,27,62
16/04/2008,4,47,49,85,55,28,39,-99,52,28,38,20,36,59,47,74
16/04/2008,5,63,86,96,57,37,40,-99,56,36,39,35,44,55,54,87
16/04/2008,6,52,92,118,54,36,49,-99,74,29,53,48,58,69,68,81
16/04/2008,7,76,90,122,79,56,60,-99,122,79,60,97,79,97,62,95
16/04/2008,8,117,90,173,87,65,78,-99,97,85,62,178,110,109,80,115
16/04/2008,9,112,85,173,100,75,97,-99,81,90,72,144,68,93,96,113
16/04/2008,10,101,102,130,79,76,103,-99,57,68,97,127,77,-99,121,120
16/04/2008,11,89,119,121,80,75,94,-99,77,56,68,123,81,-99,115,139
16/04/2008,12,72,48,107,35,34,40,-99,59,37,17,-99,51,-99,53,98
16/04/2008,13,53,33,56,29,32,22,-99,27,-99,24,48,39,36,46,70
