"Fecha","Noroeste.Ozono","Noreste.Ozono","Centro.Ozono","Suroeste.Ozono","Sureste.Ozono"
2009-12-01,22.0819892473118,27.5766129032258,17.5927419354839,24.3333333333333,28.7231182795699
2010-01-01,21.494623655914,25.7916666666667,16.2150537634409,25.1075268817204,25.6209677419355
2010-02-01,22.7872023809524,25.5282738095238,18.5833333333333,30.1160714285714,28.2366071428571
2010-03-01,32.2715053763441,33.5120967741936,25.6236559139785,39.5215053763441,34.7715053763441
2010-04-01,36.7555555555556,39.5736111111111,31.4847222222222,43.3236111111111,38.4638888888889
2010-05-01,43.2836021505376,43.2849462365591,38.6572580645161,53.4059139784946,48.9731182795699
2010-06-01,37.2125,37.7625,32.6541666666667,45.6513888888889,42.0777777777778
2010-07-01,19.9543010752688,24.0443548387097,16.0887096774194,24.4032258064516,24.0860215053763
2010-08-01,24.0712365591398,24.8427419354839,19.7809139784946,27.744623655914,25.9502688172043
2010-09-01,21.4097222222222,22.9166666666667,16.7833333333333,25.5597222222222,21.6486111111111
2010-10-01,31.3588709677419,34.7930107526882,28.8951612903226,41.8333333333333,38.6975806451613
2010-11-01,28.5375,32.6236111111111,24.8277777777778,41.3208333333333,34.725
2010-12-01,22.4932795698925,29.1155913978495,19.1720430107527,37.0645161290323,31.6935483870968
2011-01-01,24.1908602150538,30.0188172043011,18.4381720430108,35.2459677419355,29.2029569892473
2011-02-01,24.9910714285714,32.6889880952381,23.3035714285714,38.1622023809524,34.6919642857143
2011-03-01,31.0796221322537,36.1572580645161,30.2755376344086,43.3951612903226,40.1438172043011
2011-04-01,38.5527777777778,44.7972222222222,38.7472222222222,54.1083333333333,49.0486787204451
2011-05-01,39.8575268817204,47.9919137466307,40.8475033738192,56.9851752021563,52.0712365591398
2011-06-01,31.4387186629526,37.9777777777778,30.1736111111111,39.3958333333333,39.1694444444444
2011-07-01,24.4650537634409,29.4852150537634,17.3018867924528,28.1774193548387,27.0295698924731
2011-08-01,28.6841397849462,33.7674731182796,22.7688172043011,33.3427419354839,32.5819892473118
2011-09-01,28.5527777777778,35.4625,24.55,34.1333333333333,32.5291666666667
2011-10-01,25.9395161290323,31.1129032258065,21.5551075268817,31.0819892473118,31.5147849462366
2011-11-01,26.9777777777778,34.7472222222222,21.7986111111111,34.6194444444444,29.2986111111111
2011-12-01,26.4502688172043,34.6989247311828,21.9422043010753,38.7043010752688,32.9368279569892
2012-01-01,23.3575268817204,30.4489247311828,19.1182795698925,30.5685483870968,26.8561827956989
2012-02-01,20.9640804597701,24.8448275862069,16.7212643678161,26.25,23.8060344827586
2012-03-01,32.5725806451613,37.7244623655914,30.2069892473118,42.7795698924731,39.2231182795699
2012-04-01,34.8347222222222,41.2833333333333,32.0541666666667,44.5736111111111,43.5388888888889
2012-05-01,41.2163978494624,46.5120967741936,38.3091397849462,50.4032258064516,50.2204301075269
2012-06-01,29.1069444444444,36.0236111111111,26.1070931849791,35.7111111111111,36.2347222222222
2012-07-01,25.5389784946237,30.5887096774194,21.0134408602151,29.4529569892473,30.258064516129
2012-08-01,24.3561827956989,29.8239247311828,19.8548387096774,29.2782258064516,28.9502688172043
2012-09-01,27.5861111111111,31.5638888888889,24.7777777777778,31.9444444444444,31.8819444444444
2012-10-01,23.4354838709677,28.9462365591398,21.7177419354839,29.6720430107527,30.0981182795699
2012-11-01,21.5222222222222,29.1111111111111,18.2277777777778,27.4486111111111,25.9638888888889
2012-12-01,24.8185483870968,32.4758064516129,21.5443548387097,35.7379032258064,31.4596774193548
2013-01-01,24.9502688172043,30.5685483870968,20.6545698924731,32.5752688172043,29.5120967741935
2013-02-01,28.9806547619048,35.3973214285714,23.9538002980626,38.21875,35.7068452380952
2013-03-01,33.5712365591398,37.9126344086022,27.0618279569892,38.9018817204301,35.7674731182796
2013-04-01,42.4319444444444,48.6097222222222,38.3361111111111,49.9930555555556,46.375
2013-05-01,45.4879032258064,52.497311827957,43.8575268817204,54.8293010752688,53.760752688172
2013-06-01,30.6625,34.3527777777778,27.025,34.8888888888889,34.6902777777778
2013-07-01,29.8413978494624,32.8588709677419,24.1061827956989,34.8212365591398,33.7620967741936
2013-08-01,29.2741935483871,33.6008064516129,23.6384408602151,32.1666666666667,29.8454301075269
2013-09-01,21.1319444444444,25.6597222222222,16.0694444444444,23.4138888888889,22.3319444444444
2013-10-01,26.1102150537634,29.4516129032258,20.866935483871,29.2822580645161,28.4637096774194
2013-11-01,23.2388888888889,28.1305555555556,17.8277777777778,24.5888888888889,25.9597222222222
2013-12-01,23.4811827956989,29.2163978494624,18.4690860215054,27.0725806451613,26.3091397849462
2014-01-01,26.8844086021505,36.4690860215054,21.5806451612903,34.0645161290323,30.9408602150538
2014-02-01,38.7217261904762,46.7247023809524,31.7857142857143,48.9464285714286,43.0104166666667
2014-03-01,32.9771505376344,36.2916666666667,26.6989247311828,38.7620967741936,34.6733870967742
2014-04-01,38.1652777777778,44.6694444444444,33.3638888888889,46.0805555555556,41.4652777777778
2014-05-01,34.5510752688172,40.8965053763441,30.2436069986541,41.3521505376344,40.125
2014-06-01,28.0319444444444,31.9083333333333,22.7097222222222,31.6347222222222,30.3069444444444
2014-07-01,27.1854838709677,29.3467741935484,22.3266129032258,31.1599462365591,32.0860215053763
2014-08-01,29.6671195652174,30.9592391304348,25.28125,33.9336941813261,34.4850543478261
2014-09-01,23.6783707865169,26.3089887640449,19.877808988764,25.2695530726257,28.4803370786517
2014-10-01,23.7926829268293,26.4708276797829,19.9131614654003,28.4905913978495,28.6784260515604
2014-11-01,18.8647887323944,23.7070422535211,17.0084507042254,23.6777777777778,25.2521126760563
2014-12-01,18.9714673913043,22.8899456521739,16.789402173913,25.4650537634409,24.5679347826087
2015-01-01,22.9660326086957,24.7676630434783,19.0122282608696,28.9301075268817,24.2595108695652
2015-02-01,22.3734939759036,27.0346385542169,20.8102409638554,29.6800595238095,28.0180722891566
2015-03-01,24.9128065395095,27.9386920980926,21.4482288828338,28.241935483871,26.8910081743869
2015-04-01,35.5400843881857,38.2939521800281,31.6666666666667,42.8541666666667,38.8860759493671
2015-05-01,30.0817438692098,34.1920980926431,28.7820163487738,38.2970027247956,37.3828337874659
2015-06-01,28.4691011235955,28.6137640449438,22.6657303370787,31.1488764044944,29.8665730337079
2015-07-01,28.6426630434783,28.9524456521739,24.687074829932,33.7288828337875,31.4402173913043
2015-08-01,27.9345156889495,29.6630581867388,24.7321428571429,32.681693989071,31.4412568306011
2015-09-01,23.0539007092199,23.3489361702128,22.8269503546099,30.1489361702128,26.422695035461
2015-10-01,20.0729023383769,21.1031636863824,18.7303988995873,25.9889958734525,24.7056396148556
2015-11-01,18.2312056737589,19.4099290780142,18.4354609929078,28.0212765957447,21.5049645390071
2015-12-01,18.4293552812071,22.6241426611797,20.3923182441701,34.1303155006859,24.2043895747599
2016-01-01,18.8861454046639,20.2482853223594,19.2921810699588,34.400548696845,27.8271604938272
2016-02-01,27.6740088105727,31.3641703377386,30.9148311306902,47.8766519823789,44.5521292217327
2016-03-01,27.4211248285322,32.0384087791495,27.960219478738,38.6008230452675,37.7225274725275
2016-04-01,35.5276595744681,39.5262411347518,35.1872340425532,49.6312056737589,45.7460992907801
2016-05-01,41.5102880658436,46.6255144032922,43.3031550068587,59.1508916323731,56.5377229080933
2016-06-01,29.5418439716312,33.2978723404255,32,41.5234042553192,39.9787234042553
2016-07-01,27.0301783264746,29.0603566529492,27.7325102880658,37.923182441701,35.2098765432099
2016-08-01,26.8148148148148,28.3813443072702,27.2057613168724,38.0493827160494,34.2153635116598
2016-09-01,20.3560283687943,23.0964539007092,22.2936170212766,31.645390070922,28.4241134751773
2016-10-01,19.8439226519337,22.9848066298343,22.0732044198895,30.5331491712707,29.0345303867403
2016-11-01,16.3508522727273,20.5170454545455,16.0269886363636,25.6326241134752,26.2798295454545
2016-12-01,20.4429160935351,22.8500687757909,19.2200825309491,30.8033012379642,30.2888583218707
2017-01-01,28.2139917695473,27.1522633744856,26.116598079561,38.3525377229081,30.4897119341564
2017-02-01,31.2863705972435,32.6753445635528,31.3399693721286,42.1010719754977,35.2098009188361
2017-03-01,27.5453296703297,29.4574175824176,28.7785419532325,39.6854395604396,31.956043956044
2017-04-01,34.0555555555556,37.7421652421652,36.5042735042735,45.7564102564103,42.5712250712251
2017-05-01,43.3058984910837,45.8559670781893,45.5775034293553,56.6831275720165,50.9506172839506
2017-06-01,29.8587731811698,31.2425106990014,31.8573466476462,37.3338088445078,36.5078459343795
2017-07-01,22.7620357634113,22.2365887207703,23.5460797799175,29.53507565337,26.2544704264099
2017-08-01,23.3017832647462,24.037037037037,25.2112482853224,27.6803840877915,26.8134430727023
2017-09-01,21.5840455840456,22.3817663817664,20.1768901569187,24.491452991453,21.6837606837607
2017-10-01,22.7834482758621,25.3613793103448,24.5503448275862,28.3875862068966,25.5862068965517
2017-11-01,21.1775568181818,22.0369843527738,22.7183499288762,30.3886524822695,25.5889046941679
2017-12-01,25.5269709543568,23.9004149377593,23.7524204702628,34.7261410788382,28.4661134163209
2018-01-01,23.8927097661623,22.6602475928473,22.9463548830812,29.1870701513067,25.3012379642366
2018-02-01,31.0106707317073,28.5266362252664,31.9041095890411,36.1234756097561,32.6905487804878
2018-03-01,32.8824343015214,32.5034578146611,33.7040110650069,38.4910096818811,34.3167358229599
2018-04-01,35.3942857142857,39.6442857142857,40.0114285714286,45.0571428571429,37.3185714285714
2018-05-01,31.7569060773481,35.7458563535912,35.9433701657459,39.7513812154696,35.6243093922652
2018-06-01,27.3242857142857,27.65,27.2685714285714,30.6485714285714,23.6530612244898
2018-07-01,27.4364640883978,27.3618784530387,28.6961325966851,33.4185082872928,27.0372928176796
2018-08-01,25.2790055248619,25.7389502762431,25.1491712707182,29.5580110497238,25.0303448275862
2018-09-01,26.8642857142857,25.5714285714286,25.3142857142857,30.9628571428571,24.9514285714286
2018-10-01,21.7209944751381,22.3135359116022,19.828729281768,23.3232044198895,19.8660220994475
2018-11-01,26.8214285714286,22.5,21.1657142857143,29.3528571428571,21.3471428571429
2018-12-01,26.67081604426,24.4287690179806,21.1230982019364,31.4813278008299,24.1230982019364
2019-01-01,25.2631578947368,25.8102493074792,22.2742382271468,32.6357340720222,27.1606648199446
2019-02-01,26.6478658536585,28.0762195121951,24.3018292682927,30.8475609756098,27.4100609756098
2019-03-01,35.5878284923928,36.2392807745505,31.3347164591978,40.045643153527,34.0788381742739
2019-04-01,46.7457142857143,46.7514285714286,42.0257142857143,49.7514285714286,44.6857142857143
2019-05-01,42.7583333333333,47.2111111111111,42.3611111111111,51.6847222222222,50.9569444444444
2019-06-01,28.02,30.8685714285714,29.2471428571429,33.3314285714286,32.0614285714286
2019-07-01,26.310773480663,27.6339779005525,26.4267955801105,30.2444751381215,27.9419889502762
2019-08-01,29.024861878453,29.3687845303867,30.2306629834254,34.2541436464088,30.2154696132597
2019-09-01,23.7542857142857,25.6914285714286,25.6942857142857,30.3171428571429,26.6995708154506
2019-10-01,20.9558011049724,22.2417127071823,18.7417127071823,24.9972375690608,21.871546961326
2019-11-01,19.5714285714286,21.6371428571429,18.8957142857143,25.3271428571429,24.1242857142857
2019-12-01,21.1049723756906,23.0511049723757,20.1823204419889,30.0732044198895,25.6325966850829
2020-01-01,21.2323651452282,21.8132780082988,18.0525587828492,27.417704011065,22.7040110650069
2020-02-01,27.1240768094535,26.8877400295421,24.7592319054653,28.7592319054653,29.1048744460857
2020-03-01,30.5048409405256,31.7053941908714,32.8616874135546,43.0691562932227,38.3845089903181
2020-04-01,39.8901569186876,41.1911554921541,42.0199714693295,49.9971469329529,43.8102710413695
2020-05-01,40.5625,42.8819444444444,43.9638888888889,52.2069444444444,46.7583333333333
2020-06-01,27.5828571428571,28.5042857142857,31.08,34.5,33.68
2020-07-01,26.32918395574,26.0386740331492,29.2033195020747,33.4495159059474,32.3969571230982
2020-08-01,20.0994475138122,22.4019337016575,20.6906077348066,27.578729281768,26.1850828729282
2020-09-01,21.52,23.6914285714286,20.6942857142857,26.8471428571429,25.2385714285714
2020-10-01,24.6858710562414,27.4705075445816,25.9753086419753,33.002743484225,31.0480769230769
2020-11-01,21.931914893617,26.9035460992908,23.8366477272727,31.6992907801418,29.2283687943262
2020-12-01,22.7064471879287,25.883401920439,21.076817558299,27.5377229080933,28.60219478738
