FECHA,HORA,MER,TLA,COY,UIZ,SJA,SAG,PER,CAM,ACO
07/04/2008,11,50,33,50,-99,34,28,49,30,17
07/04/2008,12,38,22,35,-99,33,18,17,30,13
07/04/2008,13,34,21,34,-99,25,16,29,34,35
07/04/2008,14,33,21,33,-99,25,21,39,36,54
07/04/2008,15,30,26,32,-99,26,21,-99,35,41
07/04/2008,16,27,43,32,-99,29,16,51,27,15
07/04/2008,17,26,-99,29,-99,24,18,41,24,11
07/04/2008,18,20,35,27,-99,22,22,47,29,33
07/04/2008,19,20,29,31,-99,21,42,60,40,25
07/04/2008,20,32,29,31,-99,36,69,70,47,55
07/04/2008,21,31,35,34,-99,27,57,69,53,42
07/04/2008,22,30,32,37,-99,28,35,90,52,27
07/04/2008,23,29,30,33,-99,39,25,96,59,19
07/04/2008,24,25,31,24,-99,38,23,54,56,15
08/04/2008,1,22,21,21,-99,38,31,43,22,37
08/04/2008,2,22,18,24,-99,25,35,80,35,30
08/04/2008,3,27,15,24,-99,31,54,66,30,29
08/04/2008,4,31,20,22,-99,28,39,58,37,34
08/04/2008,5,29,21,24,-99,23,38,124,44,31
08/04/2008,6,30,24,29,-99,24,38,55,39,44
08/04/2008,7,42,34,34,-99,44,47,58,40,65
08/04/2008,8,52,44,35,-99,52,40,63,42,66
08/04/2008,9,54,54,36,-99,50,41,49,40,30
08/04/2008,10,57,51,44,-99,37,41,52,49,30
08/04/2008,11,49,54,47,57,29,34,38,55,31
08/04/2008,12,31,53,33,24,26,20,47,25,11
08/04/2008,13,26,37,23,41,18,20,-99,29,21
08/04/2008,14,32,40,27,19,23,31,-99,32,25
08/04/2008,15,31,48,27,2,32,25,-99,37,25
08/04/2008,16,40,46,29,6,33,23,59,40,31
08/04/2008,17,38,46,27,27,33,41,51,35,43
08/04/2008,18,31,39,30,31,29,32,41,29,52
08/04/2008,19,-99,30,30,26,34,41,65,29,38
08/04/2008,20,-99,23,29,28,30,30,50,27,42
08/04/2008,21,-99,26,30,26,29,32,54,27,29
08/04/2008,22,29,22,28,25,25,26,43,34,22
08/04/2008,23,26,21,25,27,24,25,45,30,22
08/04/2008,24,23,24,24,25,20,-99,42,32,71
09/04/2008,1,23,22,26,36,40,32,35,32,61
09/04/2008,2,27,21,24,30,31,27,38,25,20
09/04/2008,3,27,21,25,24,22,24,37,22,21
09/04/2008,4,20,25,24,19,22,20,32,29,19
09/04/2008,5,23,26,23,13,30,22,42,30,52
09/04/2008,6,22,33,21,32,30,27,34,52,39
09/04/2008,7,24,47,24,31,34,34,44,67,46
09/04/2008,8,-99,48,25,-99,36,30,40,75,48
09/04/2008,9,-99,48,28,-99,39,33,35,71,24
09/04/2008,10,-99,57,32,-99,34,-99,29,42,21
09/04/2008,11,31,56,28,-99,33,-99,35,44,23
09/04/2008,12,40,40,27,-99,28,-99,29,36,13
09/04/2008,13,33,37,25,42,19,-99,33,34,20
09/04/2008,14,28,-99,22,31,24,-99,-99,33,23
09/04/2008,15,28,-99,21,23,31,-99,50,28,21
09/04/2008,16,30,-99,24,3,28,75,68,34,31
09/04/2008,17,31,-99,23,39,33,87,64,29,39
09/04/2008,18,27,-99,21,29,31,71,56,31,49
09/04/2008,19,29,-99,23,33,50,53,69,55,76
09/04/2008,20,30,-99,26,28,26,28,68,46,53
09/04/2008,21,32,-99,30,27,23,36,42,35,46
09/04/2008,22,23,27,29,18,21,28,45,38,34
09/04/2008,23,17,30,21,15,16,34,39,28,51
09/04/2008,24,20,27,17,19,20,25,41,32,23
10/04/2008,1,22,-99,29,22,19,30,61,39,66
10/04/2008,2,17,-99,23,25,30,43,63,43,63
10/04/2008,3,24,-99,17,23,33,38,69,44,29
10/04/2008,4,24,25,19,25,33,36,66,41,35
10/04/2008,5,27,23,20,29,36,36,68,44,32
10/04/2008,6,29,26,25,28,48,42,50,75,35
10/04/2008,7,34,45,30,29,52,38,61,49,47
10/04/2008,8,43,59,38,42,51,46,51,48,-99
10/04/2008,9,49,81,34,64,53,67,34,66,25
10/04/2008,10,63,65,42,54,50,107,40,74,25
10/04/2008,11,71,40,64,48,31,84,54,32,12
10/04/2008,12,58,25,79,70,34,41,49,28,22
10/04/2008,13,40,31,48,-99,28,32,42,30,16
10/04/2008,14,46,29,51,-99,31,35,46,33,19
10/04/2008,15,48,31,45,-99,32,44,36,34,17
10/04/2008,16,42,40,43,-99,42,54,-99,45,27
10/04/2008,17,40,45,33,-99,25,52,34,52,34
10/04/2008,18,30,41,24,-99,25,39,61,35,37
10/04/2008,19,31,35,25,-99,32,68,60,40,30
10/04/2008,20,31,32,24,-99,28,42,56,45,35
10/04/2008,21,21,32,17,-99,21,29,60,35,28
10/04/2008,22,18,29,16,-99,19,31,59,29,21
10/04/2008,23,20,32,17,-99,31,19,52,23,22
10/04/2008,24,17,27,17,-99,21,19,44,22,25
11/04/2008,1,14,24,13,-99,18,46,35,23,39
11/04/2008,2,12,27,17,-99,19,54,30,37,-99
11/04/2008,3,-99,26,18,-99,25,48,45,38,-99
11/04/2008,4,-99,32,19,-99,38,58,46,42,33
11/04/2008,5,-99,37,24,-99,44,48,74,42,21
11/04/2008,6,-99,32,27,-99,63,42,81,51,34
11/04/2008,7,-99,32,30,-99,61,71,104,61,47
11/04/2008,8,-99,42,32,-99,47,65,108,64,48
11/04/2008,9,-99,45,30,-99,49,74,91,56,31
11/04/2008,10,-99,34,34,-99,29,34,31,60,18
11/04/2008,11,-99,16,46,-99,31,21,29,35,11
11/04/2008,12,-99,21,24,-99,42,14,29,24,20
11/04/2008,13,-99,21,23,32,16,23,52,34,-99
11/04/2008,14,-99,24,34,31,21,26,46,32,22
11/04/2008,15,-99,25,29,41,24,16,40,43,9
11/04/2008,16,-99,22,28,24,14,17,26,33,23
11/04/2008,17,-99,20,25,28,24,20,38,41,-99
11/04/2008,18,26,22,29,37,29,37,70,40,-99
11/04/2008,19,52,34,34,44,40,41,65,60,53
11/04/2008,20,40,37,33,40,30,37,72,47,63
11/04/2008,21,33,33,33,24,22,25,51,41,33
11/04/2008,22,26,25,20,24,21,21,38,31,26
11/04/2008,23,26,28,23,28,23,24,43,44,38
11/04/2008,24,27,30,26,26,20,-99,43,32,27
12/04/2008,1,26,28,25,29,29,38,48,25,23
12/04/2008,2,26,21,26,32,24,24,51,37,12
12/04/2008,3,23,20,23,24,23,15,34,27,17
12/04/2008,4,21,19,21,24,24,19,35,24,17
12/04/2008,5,24,25,19,26,21,19,30,30,23
12/04/2008,6,27,30,21,25,25,23,47,31,31
12/04/2008,7,35,43,24,36,36,34,58,42,26
12/04/2008,8,43,44,31,49,47,34,53,46,28
12/04/2008,9,49,46,31,22,41,32,41,53,22
12/04/2008,10,51,48,34,27,35,66,48,50,20
12/04/2008,11,51,54,42,-99,48,90,51,54,22
12/04/2008,12,53,50,48,36,54,78,55,60,22
12/04/2008,13,53,43,60,74,59,68,47,50,16
12/04/2008,14,44,37,66,22,38,49,36,41,26
12/04/2008,15,35,34,47,25,28,55,36,48,16
12/04/2008,16,30,36,36,43,46,-99,70,-99,37
12/04/2008,17,27,33,26,30,46,-99,54,-99,49
12/04/2008,18,25,28,41,19,33,27,44,-99,42
12/04/2008,19,23,21,38,23,24,27,31,-99,24
12/04/2008,20,29,28,24,12,26,33,140,-99,40
12/04/2008,21,26,23,21,40,27,29,169,-99,34
12/04/2008,22,23,20,21,30,18,24,62,-99,26
12/04/2008,23,20,22,18,36,18,27,63,-99,28
12/04/2008,24,21,24,17,16,19,22,68,-99,15
13/04/2008,1,20,20,15,9,19,27,68,-99,16
13/04/2008,2,14,14,18,22,14,16,33,20,6
13/04/2008,3,5,17,17,-99,8,15,27,22,2
13/04/2008,4,4,15,16,9,5,13,17,23,-99
13/04/2008,5,5,9,10,-99,6,3,14,7,5
13/04/2008,6,4,6,1,15,7,7,9,12,7
13/04/2008,7,4,6,6,2,3,5,13,7,5
13/04/2008,8,7,8,8,19,5,9,35,7,7
13/04/2008,9,9,10,9,19,6,15,54,5,4
13/04/2008,10,6,10,13,10,10,36,68,9,11
13/04/2008,11,13,9,22,6,5,48,205,3,4
13/04/2008,12,9,9,29,6,1,50,11,9,4
13/04/2008,13,8,8,23,9,11,45,1,6,-99
13/04/2008,14,-99,7,27,4,13,34,-99,10,-99
13/04/2008,15,-99,8,31,9,10,20,95,18,-99
13/04/2008,16,-99,7,17,3,7,21,33,13,3
13/04/2008,17,-99,10,10,4,14,16,6,23,6
13/04/2008,18,-99,10,10,5,7,17,9,15,2
13/04/2008,19,8,7,8,3,10,19,17,-99,13
13/04/2008,20,8,8,6,4,5,10,18,-99,21
13/04/2008,21,11,21,11,18,11,7,28,22,16
13/04/2008,22,11,19,20,6,11,13,20,19,20
13/04/2008,23,10,21,19,11,6,8,1,17,9
13/04/2008,24,12,17,20,14,9,7,7,17,6
14/04/2008,1,12,15,12,15,7,10,4,21,-99
14/04/2008,2,14,15,12,16,12,15,10,14,9
14/04/2008,3,16,19,17,15,12,23,15,21,7
14/04/2008,4,16,23,22,10,14,6,15,28,11
14/04/2008,5,15,28,23,11,13,15,21,31,10
14/04/2008,6,17,34,22,11,15,20,15,43,19
14/04/2008,7,26,20,35,14,15,9,20,31,6
14/04/2008,8,30,21,36,24,6,11,20,34,11
14/04/2008,9,37,12,34,51,29,10,24,23,6
14/04/2008,10,42,14,27,60,40,18,81,29,6
14/04/2008,11,42,18,27,102,35,23,61,29,8
14/04/2008,12,41,32,38,26,26,24,64,30,-99
14/04/2008,13,47,34,37,62,34,25,78,34,-99
14/04/2008,14,48,20,42,-99,24,27,44,24,-99
14/04/2008,15,38,19,48,-99,15,18,55,34,-99
14/04/2008,16,23,28,39,23,18,35,40,35,12
14/04/2008,17,22,22,26,25,20,20,25,19,12
14/04/2008,18,18,18,20,17,9,25,27,9,19
14/04/2008,19,16,13,15,13,19,15,35,16,28
14/04/2008,20,14,12,19,18,14,24,32,21,30
14/04/2008,21,15,12,19,20,12,17,25,17,-99
14/04/2008,22,17,14,14,18,14,19,-99,20,-99
14/04/2008,23,13,22,13,18,13,12,29,18,-99
14/04/2008,24,15,21,14,27,11,17,-99,16,14
15/04/2008,1,12,18,15,22,11,19,21,25,19
15/04/2008,2,12,19,13,15,12,14,23,19,17
15/04/2008,3,16,28,11,12,14,25,20,30,13
15/04/2008,4,21,32,12,22,24,26,25,37,14
15/04/2008,5,27,32,18,22,29,27,30,-99,13
15/04/2008,6,28,38,27,21,25,45,27,-99,15
15/04/2008,7,32,47,26,24,38,40,34,-99,20
15/04/2008,8,41,70,28,30,37,42,38,51,-99
15/04/2008,9,41,70,34,39,37,31,39,65,-99
15/04/2008,10,49,67,45,35,45,33,78,70,17
15/04/2008,11,55,73,56,44,47,45,169,86,12
15/04/2008,12,63,75,66,33,49,44,50,82,14
15/04/2008,13,72,51,58,91,63,24,32,-99,18
15/04/2008,14,52,34,54,56,47,22,29,-99,6
15/04/2008,15,48,32,45,9,31,23,20,-99,12
15/04/2008,16,39,40,46,49,31,41,33,34,19
15/04/2008,17,40,35,39,39,43,33,49,39,28
15/04/2008,18,40,32,35,43,34,43,82,44,27
15/04/2008,19,48,29,42,47,38,30,85,51,31
15/04/2008,20,48,35,51,47,37,40,87,33,43
15/04/2008,21,42,49,49,30,35,56,65,40,54
15/04/2008,22,50,48,46,70,41,52,70,44,23
15/04/2008,23,48,22,40,57,30,23,69,35,19
15/04/2008,24,33,16,27,55,18,11,74,19,18
16/04/2008,1,18,16,13,59,24,13,84,13,15
16/04/2008,2,19,23,15,39,23,20,81,33,19
16/04/2008,3,22,27,20,38,24,35,41,38,19
16/04/2008,4,29,32,25,39,29,52,40,43,15
16/04/2008,5,36,39,33,34,41,39,39,49,21
16/04/2008,6,31,51,38,30,33,45,21,46,37
16/04/2008,7,38,47,35,33,47,51,39,57,39
16/04/2008,8,47,39,37,51,56,53,46,52,-99
16/04/2008,9,51,42,39,46,41,-99,66,60,-99
16/04/2008,10,51,52,44,42,53,-99,133,72,-99
16/04/2008,11,49,71,56,43,44,48,84,63,-99
16/04/2008,12,48,63,52,-99,36,43,89,63,-99
16/04/2008,13,28,30,29,-99,27,39,159,44,-99
16/04/2008,14,32,21,21,-99,24,31,-99,50,-99
16/04/2008,15,46,21,28,15,21,32,-99,38,-99
16/04/2008,16,33,22,45,31,24,38,-99,24,-99
16/04/2008,17,22,24,34,34,19,27,66,24,-99
16/04/2008,18,21,26,27,38,29,33,77,29,-99
16/04/2008,19,35,30,32,39,30,39,71,37,-99
16/04/2008,20,36,31,31,34,31,40,70,33,21
16/04/2008,21,29,-99,29,21,25,26,50,27,15
16/04/2008,22,13,-99,18,14,7,10,25,13,11
16/04/2008,23,7,-99,10,14,7,14,23,16,12
16/04/2008,24,7,13,7,12,11,14,24,20,-99
17/04/2008,1,17,9,22,14,39,18,30,30,8
17/04/2008,2,19,14,28,20,47,18,33,27,10
17/04/2008,3,19,11,27,19,20,19,27,26,23
17/04/2008,4,15,13,26,16,17,27,33,38,24
17/04/2008,5,15,15,20,22,23,23,50,34,-99
17/04/2008,6,22,16,25,25,24,24,71,42,-99
17/04/2008,7,27,28,30,32,29,32,73,51,-99
17/04/2008,8,34,41,35,39,33,34,65,59,-99
17/04/2008,9,40,40,39,42,41,39,56,47,-99
17/04/2008,10,46,38,38,42,47,41,40,51,-99
17/04/2008,11,55,36,50,22,78,43,39,46,-99
17/04/2008,12,50,34,46,22,96,40,47,45,-99
17/04/2008,13,53,35,53,47,79,35,61,36,-99
17/04/2008,14,56,35,45,52,98,45,73,42,28
17/04/2008,15,38,39,36,29,87,50,-99,38,-99
17/04/2008,16,30,45,38,41,73,46,80,38,33
17/04/2008,17,26,39,34,22,74,38,62,35,34
17/04/2008,18,29,42,25,27,68,47,50,52,38
17/04/2008,19,38,36,30,41,46,47,70,38,43
17/04/2008,20,20,17,19,11,17,36,50,26,91
17/04/2008,21,-99,14,19,-99,27,-99,60,24,-99
17/04/2008,22,15,-99,17,-99,17,-99,77,33,37
17/04/2008,23,15,15,13,9,35,28,87,18,20
17/04/2008,24,18,35,12,20,22,38,119,31,32
18/04/2008,1,18,33,13,-99,22,50,79,34,43
18/04/2008,2,19,27,15,4,29,44,58,33,48
18/04/2008,3,21,18,18,28,24,42,105,36,36
18/04/2008,4,22,19,17,50,50,-99,80,33,37
18/04/2008,5,33,26,19,25,37,-99,49,33,39
18/04/2008,6,51,36,18,44,34,-99,-99,34,40
18/04/2008,7,52,39,25,58,46,67,76,48,46
18/04/2008,8,52,45,29,94,64,60,-99,49,33
18/04/2008,9,59,59,38,164,63,68,102,61,-99
18/04/2008,10,85,74,55,111,55,-99,79,61,-99
18/04/2008,11,83,17,95,46,30,-99,70,-99,23
18/04/2008,12,38,-99,81,43,20,-99,39,94,17
18/04/2008,13,28,-99,41,43,20,-99,224,-99,9
18/04/2008,14,35,-99,35,58,24,-99,225,56,12
18/04/2008,15,42,-99,33,33,35,10,55,50,11
18/04/2008,16,39,29,28,28,36,15,29,66,14
18/04/2008,17,33,30,33,32,30,31,38,57,16
18/04/2008,18,28,32,30,24,36,33,65,65,33
18/04/2008,19,30,35,29,34,-99,49,63,44,41
18/04/2008,20,32,30,29,29,-99,37,55,54,-99
18/04/2008,21,33,25,33,28,-99,25,63,38,63
18/04/2008,22,26,23,28,21,-99,30,43,22,37
18/04/2008,23,22,28,20,23,-99,25,37,31,29
18/04/2008,24,27,41,26,100,-99,26,41,51,32
19/04/2008,1,-99,45,40,58,-99,32,38,55,39
19/04/2008,2,38,44,41,56,-99,44,58,61,35
19/04/2008,3,48,44,43,43,-99,50,65,58,33
19/04/2008,4,47,41,42,42,-99,47,67,63,34
19/04/2008,5,48,41,35,46,-99,50,61,57,37
19/04/2008,6,45,39,38,50,-99,44,62,63,44
19/04/2008,7,45,48,43,55,-99,36,68,68,35
19/04/2008,8,52,62,42,84,-99,39,58,47,51
19/04/2008,9,-99,77,-99,29,-99,43,74,77,33
19/04/2008,10,56,88,-99,101,-99,47,87,95,30
19/04/2008,11,56,86,70,63,-99,40,57,73,29
19/04/2008,12,-99,79,66,71,-99,25,46,62,13
19/04/2008,13,43,40,52,14,-99,22,50,49,13
19/04/2008,14,46,24,45,14,-99,17,27,41,15
19/04/2008,15,31,19,51,86,-99,11,32,28,12
19/04/2008,16,22,20,36,-99,-99,23,42,28,20
19/04/2008,17,30,21,39,17,-99,38,62,47,23
19/04/2008,18,35,24,29,34,-99,40,34,47,36
19/04/2008,19,33,27,29,29,-99,41,56,45,33
19/04/2008,20,30,34,27,45,-99,28,51,39,30
19/04/2008,21,27,27,27,51,-99,24,37,23,32
19/04/2008,22,22,22,19,29,-99,33,51,30,34
19/04/2008,23,24,21,21,54,-99,25,64,39,36
19/04/2008,24,25,30,25,39,-99,25,53,41,37
20/04/2008,1,25,29,26,35,-99,28,54,45,29
20/04/2008,2,32,24,28,60,-99,29,56,33,32
20/04/2008,3,30,24,26,49,-99,32,49,41,-99
20/04/2008,4,28,29,26,42,-99,31,64,42,-99
20/04/2008,5,29,27,29,31,-99,32,53,51,-99
20/04/2008,6,42,26,32,40,-99,34,51,51,45
20/04/2008,7,44,26,30,35,-99,42,44,54,50
20/04/2008,8,51,28,37,28,-99,48,50,37,52
20/04/2008,9,48,35,40,24,-99,57,46,53,32
20/04/2008,10,46,40,39,12,-99,52,40,41,24
20/04/2008,11,33,37,34,32,-99,44,43,33,25
20/04/2008,12,32,37,31,72,-99,38,41,32,21
20/04/2008,13,29,24,34,51,-99,26,45,37,26
20/04/2008,14,38,21,32,-99,-99,14,25,37,15
20/04/2008,15,33,23,31,19,-99,13,23,40,14
20/04/2008,16,26,21,36,34,-99,12,34,36,17
20/04/2008,17,22,28,33,32,-99,20,39,43,29
20/04/2008,18,23,36,28,28,-99,38,36,33,33
20/04/2008,19,32,39,33,33,-99,34,57,42,37
20/04/2008,20,36,34,36,27,-99,33,60,49,28
20/04/2008,21,27,23,32,37,-99,21,58,41,20
20/04/2008,22,27,18,19,24,-99,22,44,31,27
20/04/2008,23,17,26,16,22,-99,17,41,21,22
20/04/2008,24,10,21,18,19,-99,18,45,32,31
21/04/2008,1,16,19,21,-99,-99,32,73,27,17
21/04/2008,2,26,23,21,-99,-99,25,64,26,23
21/04/2008,3,25,24,18,-99,-99,23,55,36,26
21/04/2008,4,27,24,17,-99,-99,34,42,35,33
21/04/2008,5,30,25,19,-99,-99,30,61,37,35
21/04/2008,6,34,32,20,-99,-99,37,69,35,42
21/04/2008,7,25,36,23,-99,-99,44,76,38,45
21/04/2008,8,35,40,27,-99,-99,39,76,41,42
21/04/2008,9,42,41,34,-99,-99,42,45,43,29
21/04/2008,10,52,46,34,-99,-99,50,56,54,32
21/04/2008,11,66,48,42,-99,-99,37,84,44,24
21/04/2008,12,42,31,32,-99,-99,23,54,33,19
21/04/2008,13,51,28,30,-99,-99,20,45,29,21
21/04/2008,14,29,21,40,-99,-99,20,47,18,22
21/04/2008,15,29,23,27,54,-99,24,36,17,21
21/04/2008,16,23,36,22,54,-99,32,65,28,15
21/04/2008,17,28,28,23,36,-99,-99,76,32,-99
21/04/2008,18,34,25,33,88,-99,-99,80,25,17
21/04/2008,19,36,32,36,40,-99,-99,159,44,30
21/04/2008,20,28,37,29,39,-99,34,74,30,27
21/04/2008,21,26,30,24,30,-99,29,53,29,24
21/04/2008,22,28,26,29,23,-99,30,56,36,26
21/04/2008,23,31,38,31,42,-99,33,71,46,25
21/04/2008,24,23,31,31,-99,-99,19,48,25,22
22/04/2008,1,26,25,28,-99,-99,26,65,28,18
22/04/2008,2,30,24,27,-99,-99,21,249,55,23
22/04/2008,3,28,24,29,31,-99,31,93,43,21
22/04/2008,4,27,38,28,40,-99,30,68,39,28
22/04/2008,5,31,28,29,30,-99,32,69,40,29
22/04/2008,6,41,31,32,-99,-99,42,62,52,34
22/04/2008,7,44,38,34,-99,-99,37,83,70,38
22/04/2008,8,50,44,42,35,-99,37,100,70,32
22/04/2008,9,48,54,39,68,-99,56,90,52,33
22/04/2008,10,56,60,-99,63,-99,51,-99,60,26
22/04/2008,11,65,46,-99,50,-99,34,-99,82,23
22/04/2008,12,44,41,-99,54,-99,26,67,69,18
22/04/2008,13,33,35,43,-99,-99,19,43,53,14
22/04/2008,14,19,21,35,-99,-99,14,31,40,14
22/04/2008,15,11,12,22,-99,-99,13,22,27,9
22/04/2008,16,15,19,16,24,18,11,40,22,10
22/04/2008,17,17,17,18,39,26,23,53,29,13
22/04/2008,18,28,23,31,34,41,59,82,40,24
22/04/2008,19,30,44,35,29,35,47,31,45,36
22/04/2008,20,21,31,-99,-99,28,28,43,35,-99
22/04/2008,21,27,25,21,-99,27,34,47,-99,-99
22/04/2008,22,18,17,20,14,36,27,39,40,32
22/04/2008,23,-99,16,-99,25,17,19,27,29,33
22/04/2008,24,7,10,-99,12,13,17,21,21,22
23/04/2008,1,10,11,-99,9,13,16,20,31,24
23/04/2008,2,14,8,14,16,19,27,32,39,20
23/04/2008,3,13,11,19,22,30,25,39,19,21
23/04/2008,4,15,16,17,24,22,19,40,20,25
23/04/2008,5,21,28,15,23,21,32,45,22,34
23/04/2008,6,39,41,30,38,26,33,52,44,55
23/04/2008,7,39,44,38,35,39,38,69,54,56
23/04/2008,8,42,47,42,55,46,33,197,42,41
23/04/2008,9,48,47,50,17,53,45,-99,48,24
23/04/2008,10,54,41,48,11,-99,51,160,65,15
23/04/2008,11,57,45,46,47,-99,49,172,49,9
23/04/2008,12,42,51,41,32,-99,21,55,54,14
23/04/2008,13,32,42,35,4,31,24,30,36,8
23/04/2008,14,22,31,21,40,23,18,41,38,11
23/04/2008,15,22,28,23,26,19,12,50,24,7
23/04/2008,16,32,27,30,-99,34,26,74,32,17
23/04/2008,17,58,40,-99,-99,43,58,58,42,52
23/04/2008,18,25,34,-99,-99,23,48,77,28,50
23/04/2008,19,31,29,-99,18,28,25,-99,40,39
23/04/2008,20,20,24,-99,40,14,6,-99,19,18
23/04/2008,21,18,22,-99,48,27,12,-99,19,12
23/04/2008,22,16,17,-99,57,17,13,158,23,16
23/04/2008,23,17,20,-99,6,16,21,147,6,16
23/04/2008,24,-99,20,17,17,18,20,22,21,23
24/04/2008,1,24,22,21,35,22,16,34,27,17
24/04/2008,2,26,19,20,-99,30,25,34,30,19
24/04/2008,3,22,21,18,55,19,26,43,30,21
24/04/2008,4,18,23,17,-99,20,28,39,29,18
24/04/2008,5,14,19,17,-99,28,34,24,33,35
24/04/2008,6,20,28,20,18,33,27,29,30,33
24/04/2008,7,40,40,22,47,32,33,29,48,30
24/04/2008,8,37,39,26,11,34,22,24,44,22
24/04/2008,9,36,50,30,26,33,19,46,53,15
24/04/2008,10,58,55,28,40,36,20,26,47,8
24/04/2008,11,46,62,25,42,41,23,36,43,11
24/04/2008,12,43,71,30,59,20,26,507,43,-99
24/04/2008,13,54,39,41,44,31,29,150,35,24
24/04/2008,14,54,20,-99,15,26,11,21,16,-99
24/04/2008,15,42,18,36,9,16,11,14,36,23
24/04/2008,16,25,21,35,51,14,13,17,45,12
24/04/2008,17,14,21,-99,13,18,18,36,22,24
24/04/2008,18,19,13,-99,-99,15,33,45,-99,33
24/04/2008,19,27,20,18,21,25,25,142,-99,33
24/04/2008,20,32,23,24,14,29,26,118,9,36
24/04/2008,21,-99,21,14,24,12,26,104,20,24
24/04/2008,22,-99,19,17,27,27,25,44,25,36
24/04/2008,23,-99,19,20,11,20,22,25,30,27
24/04/2008,24,-99,21,22,26,17,17,22,29,-99
25/04/2008,1,18,25,21,13,18,29,26,22,19
25/04/2008,2,23,26,24,33,24,31,41,29,35
25/04/2008,3,21,28,26,21,34,33,46,28,34
25/04/2008,4,23,26,24,13,42,36,39,31,39
25/04/2008,5,27,21,21,51,32,30,53,41,42
25/04/2008,6,32,22,24,26,34,40,56,-99,59
25/04/2008,7,42,34,29,8,37,41,51,-99,40
25/04/2008,8,42,42,39,42,42,31,59,-99,36
25/04/2008,9,54,50,49,40,31,48,66,37,19
25/04/2008,10,65,62,60,55,38,40,81,49,19
25/04/2008,11,54,78,45,25,32,35,39,67,14
25/04/2008,12,-99,65,37,32,35,44,38,46,19
25/04/2008,13,-99,46,36,43,26,47,43,32,23
25/04/2008,14,38,43,39,49,23,28,46,42,17
25/04/2008,15,33,42,44,29,18,18,36,38,17
25/04/2008,16,31,46,47,64,28,20,30,46,20
25/04/2008,17,32,29,42,25,27,19,58,51,26
25/04/2008,18,36,28,36,40,30,44,50,35,45
25/04/2008,19,-99,36,18,39,31,43,45,33,36
25/04/2008,20,28,35,18,20,30,42,59,29,35
25/04/2008,21,31,28,26,21,26,5,31,21,12
25/04/2008,22,22,27,21,16,20,18,28,22,30
25/04/2008,23,22,27,17,19,19,19,29,30,25
25/04/2008,24,18,24,17,23,21,33,29,22,26
26/04/2008,1,19,20,21,24,31,48,26,32,16
26/04/2008,2,21,26,23,22,36,34,47,25,41
26/04/2008,3,20,36,-99,30,30,32,42,26,22
26/04/2008,4,24,38,22,32,28,32,51,23,27
26/04/2008,5,31,45,27,30,32,35,51,29,36
26/04/2008,6,28,31,27,22,35,42,46,33,43
26/04/2008,7,31,32,30,29,37,49,50,39,40
26/04/2008,8,39,48,35,40,43,44,64,25,38
26/04/2008,9,40,56,37,33,36,34,42,32,27
26/04/2008,10,45,56,37,46,25,34,48,54,25
26/04/2008,11,44,60,33,45,48,36,33,44,17
26/04/2008,12,41,57,32,25,-99,36,38,52,24
26/04/2008,13,43,52,36,-99,-99,28,41,45,26
26/04/2008,14,46,43,35,46,-99,34,45,47,28
26/04/2008,15,39,22,37,56,29,38,64,37,30
26/04/2008,16,38,27,39,38,32,42,56,35,38
26/04/2008,17,22,29,19,35,18,21,15,14,33
26/04/2008,18,21,19,18,-99,20,20,34,28,26
26/04/2008,19,24,18,22,47,18,19,34,25,41
26/04/2008,20,24,26,28,20,23,30,42,32,16
26/04/2008,21,21,31,22,23,15,17,-99,18,19
26/04/2008,22,30,31,20,-99,19,13,31,27,9
26/04/2008,23,22,17,22,20,17,15,51,12,28
26/04/2008,24,22,18,25,33,15,16,42,19,21
27/04/2008,1,30,20,29,48,29,24,34,42,18
27/04/2008,2,29,23,28,-99,25,27,55,40,35
27/04/2008,3,32,28,22,6,36,33,46,33,32
27/04/2008,4,30,25,23,52,33,37,52,17,35
27/04/2008,5,28,28,25,35,32,33,39,29,39
27/04/2008,6,33,32,27,-99,27,32,-99,40,40
27/04/2008,7,33,32,26,64,32,45,44,46,42
27/04/2008,8,41,40,29,56,26,34,39,42,49
27/04/2008,9,51,53,33,40,30,43,41,44,31
27/04/2008,10,51,47,46,37,39,40,16,28,6
27/04/2008,11,39,35,49,32,18,24,32,42,3
27/04/2008,12,34,36,52,18,22,20,38,43,10
27/04/2008,13,43,36,51,20,33,28,49,45,23
27/04/2008,14,36,37,40,12,38,33,49,42,26
27/04/2008,15,31,37,34,19,32,35,-99,41,33
27/04/2008,16,19,21,27,33,13,19,20,12,19
27/04/2008,17,23,25,22,11,19,29,9,26,36
27/04/2008,18,28,32,15,18,26,37,50,31,30
27/04/2008,19,30,35,12,30,-99,39,50,46,42
27/04/2008,20,42,32,27,30,39,29,-99,45,25
27/04/2008,21,31,28,26,36,19,31,66,30,30
27/04/2008,22,24,21,31,12,19,18,22,27,32
27/04/2008,23,20,23,24,34,21,27,40,30,16
27/04/2008,24,23,21,20,61,22,27,45,19,17
28/04/2008,1,21,20,20,15,31,34,45,24,16
28/04/2008,2,23,18,23,37,31,27,44,26,29
28/04/2008,3,26,20,25,21,29,30,50,23,34
28/04/2008,4,27,22,25,39,30,39,61,-99,35
28/04/2008,5,30,25,32,36,36,47,56,32,40
28/04/2008,6,39,42,35,50,38,53,71,52,43
28/04/2008,7,48,48,38,52,36,44,76,55,29
