"month","year","promedio"
1,2005,41.6209677419355
1,2006,33.9771505376344
1,2007,26.9650537634409
1,2008,31.3225806451613
1,2009,31.1532258064516
1,2010,25.6209677419355
1,2011,29.2029569892473
1,2012,26.8561827956989
1,2013,29.5120967741935
1,2014,30.9408602150538
1,2015,22.9341397849462
1,2016,25.2701612903226
1,2017,27.8790322580645
1,2018,22.4610215053763
1,2019,23.4301075268817
1,2020,19.2688172043011
2,2005,37.3616071428571
2,2006,37.3973214285714
2,2007,30.9479166666667
2,2008,33.6637931034483
2,2009,38.78125
2,2010,28.2366071428571
2,2011,34.6919642857143
2,2012,23.8060344827586
2,2013,35.7068452380952
2,2014,43.0104166666667
2,2015,26.5059523809524
2,2016,41.4583333333333
2,2017,31.4151785714286
2,2018,29.5550595238095
2,2019,24.4002976190476
2,2020,25.6077586206897
3,2005,37.4717741935484
3,2006,34.4381720430108
3,2007,37.1572580645161
3,2008,38.4798387096774
3,2009,38.3817204301075
3,2010,34.7715053763441
3,2011,40.1438172043011
3,2012,39.2231182795699
3,2013,35.7674731182796
3,2014,34.6733870967742
3,2015,25.1989247311828
3,2016,34.7822580645161
3,2017,29.1397849462366
3,2018,30.5537634408602
3,2019,30.3225806451613
3,2020,34.5067204301075
4,2005,49.9847222222222
4,2006,42.5097222222222
4,2007,34.8347222222222
4,2008,45.8
4,2009,45.4958333333333
4,2010,38.4638888888889
4,2011,48.8430555555556
4,2012,43.5388888888889
4,2013,46.375
4,2014,41.4652777777778
4,2015,37.1625
4,2016,42.7305555555556
4,2017,39.0319444444444
4,2018,33.5319444444444
4,2019,40.6944444444444
4,2020,40.0416666666667
5,2005,52.8373655913978
5,2006,43.0403225806452
5,2007,40.7903225806452
5,2008,47.7836021505376
5,2009,47.619623655914
5,2010,48.9731182795699
5,2011,52.0712365591398
5,2012,50.2204301075269
5,2013,53.760752688172
5,2014,40.125
5,2015,35.5497311827957
5,2016,53.4018817204301
5,2017,47.9274193548387
5,2018,32.005376344086
5,2019,46.119623655914
5,2020,42.0564516129032
6,2005,39.4097222222222
6,2006,35.2916666666667
6,2007,39.7680555555556
6,2008,32.7166666666667
6,2009,40.1888888888889
6,2010,42.0777777777778
6,2011,39.1694444444444
6,2012,36.2347222222222
6,2013,34.6902777777778
6,2014,30.3069444444444
6,2015,28.4347222222222
6,2016,37.0833333333333
6,2017,32.9319444444444
6,2018,17.8611111111111
6,2019,28.4208333333333
6,2020,29.9944444444444
7,2005,33.9354838709677
7,2006,28.6586021505376
7,2007,37.5846774193548
7,2008,29.0766129032258
7,2009,35.880376344086
7,2010,24.0860215053763
7,2011,27.0295698924731
7,2012,30.258064516129
7,2013,33.7620967741936
7,2014,32.0860215053763
7,2015,30.0376344086022
7,2016,32.5040322580645
7,2017,23.3924731182796
7,2018,23.6491935483871
7,2019,24.5295698924731
7,2020,28.6881720430108
8,2005,32.4206989247312
8,2006,28.8172043010753
8,2007,31.1478494623656
8,2008,31.7822580645161
8,2009,33.1088709677419
8,2010,25.9502688172043
8,2011,32.5819892473118
8,2012,28.9502688172043
8,2013,29.8454301075269
8,2014,33.0497311827957
8,2015,29.3373655913978
8,2016,31.5295698924731
8,2017,24.2768817204301
8,2018,21.8629032258065
8,2019,26.741935483871
8,2020,22.8198924731183
9,2005,34.5472222222222
9,2006,28.5069444444444
9,2007,26.2097222222222
9,2008,24.5722222222222
9,2009,28.0208333333333
9,2010,21.6486111111111
9,2011,32.5291666666667
9,2012,31.8819444444444
9,2013,22.3319444444444
9,2014,27.0638888888889
9,2015,23.8097222222222
9,2016,25.7694444444444
9,2017,18.6666666666667
9,2018,21.5083333333333
9,2019,23.0333333333333
9,2020,21.7875
10,2005,30.0282258064516
10,2006,25.7862903225806
10,2007,27.9798387096774
10,2008,26.1948924731183
10,2009,29.2002688172043
10,2010,38.6975806451613
10,2011,31.5147849462366
10,2012,30.0981182795699
10,2013,28.4637096774194
10,2014,27.4771505376344
10,2015,21.8790322580645
10,2016,25.5927419354839
10,2017,22.4045698924731
10,2018,16.6706989247312
10,2019,18.622311827957
10,2020,28.2513440860215
11,2005,30.7972222222222
11,2006,27.6027777777778
11,2007,30.5847222222222
11,2008,28.6583333333333
11,2009,30.8694444444444
11,2010,34.725
11,2011,29.2986111111111
11,2012,25.9638888888889
11,2013,25.9597222222222
11,2014,23.5263888888889
11,2015,18.9944444444444
11,2016,23.4958333333333
11,2017,22.6472222222222
11,2018,18.0041666666667
11,2020,26.5569444444444
12,2005,35.8387096774194
12,2006,26.3897849462366
12,2007,34.4811827956989
12,2008,31.7741935483871
12,2009,28.7231182795699
12,2010,31.6935483870968
12,2011,32.9368279569892
12,2012,31.4596774193548
12,2013,26.3091397849462
12,2014,23.239247311828
12,2015,21.7204301075269
12,2016,27.3346774193548
12,2017,24.8682795698925
12,2018,20.6478494623656
12,2020,26.0295698924731
NA,NA,NA
