"month","year","promedio"
1,2005,18.0161290322581
1,2006,13.3494623655914
1,2007,12.760752688172
1,2008,11.7688172043011
1,2009,10.3360215053763
1,2010,8.51478494623656
1,2011,8.82930107526882
1,2012,8.20967741935484
1,2013,14.7137096774194
1,2014,8.39381720430108
1,2015,6.16935483870968
1,2016,6.83333333333333
1,2017,9.72983870967742
1,2018,7.78494623655914
1,2019,8.30376344086022
1,2020,16.5618279569892
2,2005,19.0282738095238
2,2006,13.6577380952381
2,2007,9.60119047619048
2,2008,8.41522988505747
2,2009,11.6800595238095
2,2010,7.52529761904762
2,2011,10.0535714285714
2,2012,7.33045977011494
2,2013,9.50148809523809
2,2014,7.22470238095238
2,2015,6.00297619047619
2,2016,14.1609195402299
2,2017,5.77232142857143
2,2018,6.55654761904762
2,2019,4.11458333333333
2,2020,20.2112068965517
3,2005,14.9193548387097
3,2006,9.71370967741935
3,2007,9.27150537634409
3,2008,7.08736559139785
3,2009,8.16129032258065
3,2010,11.8037634408602
3,2011,6.65591397849462
3,2012,7.86021505376344
3,2013,10.3145161290323
3,2014,4.88037634408602
3,2015,4.57795698924731
3,2016,4.4247311827957
3,2017,5.69220430107527
3,2018,5.37903225806452
3,2019,8.44086021505376
3,2020,13.7809139784946
4,2005,26.1458333333333
4,2006,6.81111111111111
4,2007,7.79166666666667
4,2008,9.20972222222222
4,2009,6.65555555555556
4,2010,5.78333333333333
4,2011,5.84861111111111
4,2012,5.16666666666667
4,2013,7.17916666666667
4,2014,6.00694444444444
4,2015,6.00277777777778
4,2016,6.47361111111111
4,2017,3.725
4,2018,4.45694444444444
4,2019,4.55416666666667
4,2020,7.96666666666667
5,2005,11.9475806451613
5,2006,8.0497311827957
5,2007,5.98252688172043
5,2008,6.375
5,2009,6.86155913978495
5,2010,7.52822580645161
5,2011,7.81182795698925
5,2012,6.43951612903226
5,2013,7.11559139784946
5,2014,7.05779569892473
5,2015,3.375
5,2016,4.45430107526882
5,2017,5.67338709677419
5,2018,5.59408602150538
5,2019,8.22311827956989
5,2020,5.13978494623656
6,2005,11.7569444444444
6,2006,6.63888888888889
6,2007,7.54305555555556
6,2008,6.02083333333333
6,2009,4.87916666666667
6,2010,5.91944444444444
6,2011,4.88055555555556
6,2012,4.15972222222222
6,2013,5.29722222222222
6,2014,3.91944444444444
6,2015,5.55
6,2016,3.86388888888889
6,2017,4.25138888888889
6,2018,3.57916666666667
6,2019,5.70833333333333
6,2020,9.21805555555556
7,2005,12.6827956989247
7,2006,7.0752688172043
7,2007,6.37903225806452
7,2008,6.4744623655914
7,2009,4.86424731182796
7,2010,2.89650537634409
7,2011,5.39112903225806
7,2012,5.07258064516129
7,2013,4.0752688172043
7,2014,3.10349462365591
7,2015,3.60349462365591
7,2016,4.21774193548387
7,2017,5.06854838709677
7,2018,4.68010752688172
7,2019,8.89247311827957
7,2020,4.17741935483871
8,2005,10.3454301075269
8,2006,7.07258064516129
8,2007,6.31586021505376
8,2008,6.26478494623656
8,2009,4.56182795698925
8,2010,2.49462365591398
8,2011,5.25672043010753
8,2012,3.95161290322581
8,2013,2.71908602150538
8,2014,3.46505376344086
8,2015,3.16129032258065
8,2016,3.91801075268817
8,2017,4.08736559139785
8,2018,3.11424731182796
8,2019,5.88709677419355
8,2020,4.70698924731183
9,2005,6.82083333333333
9,2006,5.20277777777778
9,2007,5.85694444444444
9,2008,5.06111111111111
9,2009,2.60833333333333
9,2010,2.22916666666667
9,2011,6.475
9,2012,5.06111111111111
9,2013,2.675
9,2014,2.33472222222222
9,2015,3.2875
9,2016,2.92638888888889
9,2017,3.22777777777778
9,2018,3.95972222222222
9,2019,6.28055555555556
9,2020,5.51944444444444
10,2005,7.85483870967742
10,2006,7.39381720430108
10,2007,7.63306451612903
10,2008,7.57123655913978
10,2009,4.48252688172043
10,2010,5.05779569892473
10,2011,7.86290322580645
10,2012,7.78091397849462
10,2013,6.61155913978495
10,2014,5.23387096774194
10,2015,3.9502688172043
10,2016,5.06182795698925
10,2017,3.52284946236559
10,2018,2.58467741935484
10,2019,6.75
10,2020,15.877688172043
11,2005,22.5805555555556
11,2006,8.24583333333333
11,2007,12.1625
11,2008,7.81388888888889
11,2009,5.67916666666667
11,2010,7.00694444444444
11,2011,7.79861111111111
11,2012,8.50694444444444
11,2013,8.83333333333333
11,2014,7.44305555555556
11,2015,8.5375
11,2016,6.67638888888889
11,2017,7.60277777777778
11,2018,4.45
11,2020,10.6388888888889
12,2005,21.1129032258065
12,2006,9.27284946236559
12,2007,8.32795698924731
12,2008,9.02956989247312
12,2009,4.75
12,2010,10.1236559139785
12,2011,11.758064516129
12,2012,8.99059139784946
12,2013,10.9086021505376
12,2014,6.6747311827957
12,2015,9
12,2016,6.40456989247312
12,2017,9.94086021505376
12,2018,10.4018817204301
12,2020,16.4005376344086
NA,NA,NA
