"month","year","promedio"
1,2005,24.4771505376344
1,2006,17.9932795698925
1,2007,14.385752688172
1,2008,17.0981182795699
1,2009,14.2258064516129
1,2010,15.3091397849462
1,2011,14.997311827957
1,2012,12.122311827957
1,2013,11.1787634408602
1,2014,9.78897849462366
1,2015,9.05913978494624
1,2016,4.79704301075269
1,2017,4.75806451612903
1,2018,3.10483870967742
1,2019,1.41935483870968
1,2020,1.18682795698925
2,2005,20.0744047619048
2,2006,15.4761904761905
2,2007,13.3869047619048
2,2008,13.573275862069
2,2009,14.9821428571429
2,2010,15.4330357142857
2,2011,7.54761904761905
2,2012,9.93390804597701
2,2013,11.8779761904762
2,2014,9.68452380952381
2,2015,8.04017857142857
2,2016,4.07471264367816
2,2017,2.73511904761905
2,2018,2.40922619047619
2,2019,1.80059523809524
2,2020,0.725574712643678
3,2005,16.2311827956989
3,2006,13.2002688172043
3,2007,14.3870967741935
3,2008,9.26478494623656
3,2009,12.7849462365591
3,2010,12.8844086021505
3,2011,3.26612903225806
3,2012,10.7069892473118
3,2013,8.9005376344086
3,2014,7.91129032258065
3,2015,6.60618279569892
3,2016,2.54301075268817
3,2017,3.06048387096774
3,2018,0.317204301075269
3,2019,1.13172043010753
3,2020,0.407258064516129
4,2005,17.6583333333333
4,2006,18.0847222222222
4,2007,12.775
4,2008,11.3291666666667
4,2009,10.8986111111111
4,2010,12.9277777777778
4,2011,8.8375
4,2012,10.4222222222222
4,2013,6.74861111111111
4,2014,5.9375
4,2015,7.57222222222222
4,2016,3.875
4,2017,2.13611111111111
4,2018,0.411111111111111
4,2019,-0.273611111111111
4,2020,-0.691666666666667
5,2005,19.7594086021505
5,2006,14.2190860215054
5,2007,15.0940860215054
5,2008,11.5981182795699
5,2009,12.3655913978495
5,2010,14.3293010752688
5,2011,7.11827956989247
5,2012,8.03360215053763
5,2013,7.48387096774194
5,2014,6.58467741935484
5,2015,7.34543010752688
5,2016,3.40725806451613
5,2017,3.21908602150538
5,2018,0.146505376344086
5,2019,-0.741935483870968
5,2020,-1.77688172043011
6,2005,17.2736111111111
6,2006,20.3375
6,2007,15.9722222222222
6,2008,12.6375
6,2009,14.4208333333333
6,2010,13.2111111111111
6,2011,7.94027777777778
6,2012,7.19166666666667
6,2013,7.58888888888889
6,2014,7.51527777777778
6,2015,7.16944444444444
6,2016,1.95694444444444
6,2017,1.74166666666667
6,2018,-1.73333333333333
6,2019,-0.548611111111111
6,2020,-2.00694444444444
7,2005,18.2338709677419
7,2006,14.9744623655914
7,2007,14.8225806451613
7,2008,11.5981182795699
7,2009,12.1922043010753
7,2010,16.2096774193548
7,2011,9.42338709677419
7,2012,8.08870967741935
7,2013,6.16935483870968
7,2014,6.84274193548387
7,2015,6.00268817204301
7,2016,1.44086021505376
7,2017,2.81989247311828
7,2018,-0.310483870967742
7,2019,-0.0483870967741935
7,2020,-1.04166666666667
8,2005,18.9287634408602
8,2006,16.0322580645161
8,2007,15.7889784946237
8,2008,12.0954301075269
8,2009,10.5403225806452
8,2010,12.6075268817204
8,2011,6.87231182795699
8,2012,7.91129032258065
8,2013,6.32661290322581
8,2014,5.13037634408602
8,2015,3.8991935483871
8,2016,2.08602150537634
8,2017,1.15860215053763
8,2018,0.450268817204301
8,2019,-0.220430107526882
8,2020,-0.313172043010753
9,2005,18.5625
9,2006,14.4277777777778
9,2007,14.0166666666667
9,2008,9.92083333333333
9,2009,10.0013888888889
9,2010,12.9541666666667
9,2011,7.63888888888889
9,2012,8.17361111111111
9,2013,8.15416666666667
9,2014,6.87638888888889
9,2015,3.1625
9,2016,1.74027777777778
9,2017,0.843055555555556
9,2018,0.708333333333333
9,2019,-0.559722222222222
9,2020,-0.580555555555556
10,2005,17.5456989247312
10,2006,13.5322580645161
10,2007,15.2096774193548
10,2008,6.05645161290323
10,2009,9.41935483870968
10,2010,14.4731182795699
10,2011,8.43951612903226
10,2012,10.0954301075269
10,2013,7.82930107526882
10,2014,6.97043010752688
10,2015,2.13440860215054
10,2016,0.849462365591398
10,2017,1.18817204301075
10,2018,0.395161290322581
10,2019,-0.255376344086022
10,2020,0.0510752688172043
11,2005,20.6444444444444
11,2006,16.65
11,2007,17.5847222222222
11,2008,9.63611111111111
11,2009,9.025
11,2010,16.7069444444444
11,2011,10.1819444444444
11,2012,10.4666666666667
11,2013,9.24027777777778
11,2014,7.575
11,2015,3.68333333333333
11,2016,3.15555555555556
11,2017,2.56111111111111
11,2018,1.23888888888889
11,2020,1.1625
12,2005,21.3185483870968
12,2006,16.1680107526882
12,2007,17.2137096774194
12,2008,14.1290322580645
12,2009,12.2661290322581
12,2010,20.6720430107527
12,2011,14.9072580645161
12,2012,13.1975806451613
12,2013,10.6344086021505
12,2014,8.45698924731183
12,2015,5.81451612903226
12,2016,3.35752688172043
12,2017,2.5994623655914
12,2018,3.16532258064516
12,2020,1.23655913978495
NA,NA,NA
