"month","year","promedio"
1,2005,23.3252688172043
1,2006,21.6653225806452
1,2007,18.2069892473118
1,2008,16.7876344086022
1,2009,18.8064516129032
1,2010,14.6102150537634
1,2011,16.0282258064516
1,2012,11.9489247311828
1,2013,11.8588709677419
1,2014,12.3602150537634
1,2015,11.6545698924731
1,2016,8.38575268817204
1,2017,7.19354838709677
1,2018,3.9744623655914
1,2019,1.36962365591398
1,2020,1.89112903225806
2,2005,21.7366071428571
2,2006,20.1979166666667
2,2007,14.6190476190476
2,2008,16.9985632183908
2,2009,15.1770833333333
2,2010,13.6949404761905
2,2011,11.389880952381
2,2012,11.1824712643678
2,2013,12.7276785714286
2,2014,10.6383928571429
2,2015,11.297619047619
2,2016,5.29310344827586
2,2017,4.77827380952381
2,2018,3.61309523809524
2,2019,2.17559523809524
2,2020,0.702586206896552
3,2005,19.5779569892473
3,2006,17.6854838709677
3,2007,13.6774193548387
3,2008,13.7768817204301
3,2009,10.1895161290323
3,2010,13.5161290322581
3,2011,10.630376344086
3,2012,9.91532258064516
3,2013,10.3360215053763
3,2014,8.16397849462366
3,2015,9.44354838709677
3,2016,4.18279569892473
3,2017,3.83467741935484
3,2018,0.705645161290323
3,2019,0.688172043010753
3,2020,0.255376344086022
4,2005,21.0611111111111
4,2006,18.2319444444444
4,2007,13.3277777777778
4,2008,14.7861111111111
4,2009,9.18472222222222
4,2010,12.1694444444444
4,2011,9.64722222222222
4,2012,9.17638888888889
4,2013,12.0930555555556
4,2014,9.51944444444444
4,2015,9.79444444444444
4,2016,5.45416666666667
4,2017,3.58055555555556
4,2018,0.876388888888889
4,2019,-0.225
4,2020,-0.693055555555556
5,2005,19.8481182795699
5,2006,15.755376344086
5,2007,13.4153225806452
5,2008,12.5443548387097
5,2009,8.78763440860215
5,2010,10.8051075268817
5,2011,9.39247311827957
5,2012,8.22311827956989
5,2013,10.1760752688172
5,2014,7.06586021505376
5,2015,11.0188172043011
5,2016,5.04166666666667
5,2017,3.85349462365591
5,2018,0.256720430107527
5,2019,0.00806451612903226
5,2020,-1.50537634408602
6,2005,17.3944444444444
6,2006,14.0722222222222
6,2007,12.85
6,2008,11.8736111111111
6,2009,7.8375
6,2010,8.95833333333333
6,2011,7.73472222222222
6,2012,8.62638888888889
6,2013,8.84305555555556
6,2014,9.35833333333333
6,2015,9.025
6,2016,3.57777777777778
6,2017,2.32916666666667
6,2018,0.256944444444444
6,2019,-0.0902777777777778
6,2020,-1.35555555555556
7,2005,17.994623655914
7,2006,16.5147849462366
7,2007,14.2365591397849
7,2008,13.491935483871
7,2009,8.93010752688172
7,2010,10.4932795698925
7,2011,10.6061827956989
7,2012,9.36559139784946
7,2013,8.34139784946237
7,2014,9.60483870967742
7,2015,8.33467741935484
7,2016,3.54838709677419
7,2017,2.74327956989247
7,2018,0.0241935483870968
7,2019,0.165322580645161
7,2020,-0.448924731182796
8,2005,16.6774193548387
8,2006,17.4744623655914
8,2007,11.8924731182796
8,2008,11.5188172043011
8,2009,7.97715053763441
8,2010,9.08198924731183
8,2011,8.79032258064516
8,2012,8.30510752688172
8,2013,8.27822580645161
8,2014,7.65591397849462
8,2015,3.87231182795699
8,2016,3.51881720430108
8,2017,0.942204301075269
8,2018,0.227150537634409
8,2019,0.143817204301075
8,2020,-0.348118279569892
9,2005,14.2
9,2006,16.6597222222222
9,2007,13.4416666666667
9,2008,10.1611111111111
9,2009,10.775
9,2010,9.55
9,2011,8.78194444444444
9,2012,8.53333333333333
9,2013,9.4625
9,2014,9.13611111111111
9,2015,5.02916666666667
9,2016,2.91805555555556
9,2017,1.27361111111111
9,2018,0.383333333333333
9,2019,-0.0208333333333333
9,2020,-1.03055555555556
10,2005,18.5067204301075
10,2006,16.8548387096774
10,2007,13.4462365591398
10,2008,12.6505376344086
10,2009,9.89247311827957
10,2010,8.83064516129032
10,2011,7.67876344086022
10,2012,9.31854838709677
10,2013,9.26612903225806
10,2014,9.41666666666667
10,2015,4.19354838709677
10,2016,2.0994623655914
10,2017,2.44489247311828
10,2018,0.891129032258065
10,2019,0.422043010752688
10,2020,0.198924731182796
11,2005,20.4166666666667
11,2006,20.6138888888889
11,2007,16.1708333333333
11,2008,14.5458333333333
11,2009,12.1888888888889
11,2010,12.2194444444444
11,2011,11.4125
11,2012,10.0875
11,2013,10.1
11,2014,10.7083333333333
11,2015,4.92361111111111
11,2016,5.28888888888889
11,2017,3.39583333333333
11,2018,3.08888888888889
11,2020,0.693055555555556
12,2005,22.5645161290323
12,2006,24.3844086021505
12,2007,23.0268817204301
12,2008,19.0793010752688
12,2009,15.8051075268817
12,2010,17.7056451612903
12,2011,16.8454301075269
12,2012,14.0497311827957
12,2013,13.0819892473118
12,2014,12.2405913978495
12,2015,8.97849462365591
12,2016,5.15456989247312
12,2017,4.49462365591398
12,2018,4.47983870967742
12,2020,1.15322580645161
NA,NA,NA
