"month","year","promedio"
1,2005,31.1115591397849
1,2006,32.2594086021505
1,2007,18.6075268817204
1,2008,22.7755376344086
1,2009,21.3198924731183
1,2010,16.2150537634409
1,2011,18.4381720430108
1,2012,19.1182795698925
1,2013,20.6545698924731
1,2014,21.5806451612903
1,2015,17.7432795698925
1,2016,16.9072580645161
1,2017,23.5940860215054
1,2018,20.1599462365591
1,2019,18.6881720430108
1,2020,14.7486559139785
2,2005,27.8854166666667
2,2006,31.4479166666667
2,2007,23.1354166666667
2,2008,25.7959770114943
2,2009,29.2232142857143
2,2010,18.5833333333333
2,2011,23.3035714285714
2,2012,16.7212643678161
2,2013,23.7708333333333
2,2014,31.7857142857143
2,2015,19.3839285714286
2,2016,28.1149425287356
2,2017,27.6547619047619
2,2018,28.9821428571429
2,2019,21.3660714285714
2,2020,21.3807471264368
3,2005,24.9005376344086
3,2006,28.630376344086
3,2007,28.2701612903226
3,2008,31.6572580645161
3,2009,30.8844086021505
3,2010,25.6236559139785
3,2011,30.2755376344086
3,2012,30.2069892473118
3,2013,27.0618279569892
3,2014,26.6989247311828
3,2015,19.8293010752688
3,2016,25.4005376344086
3,2017,25.8588709677419
3,2018,29.9583333333333
3,2019,27.6559139784946
3,2020,29.1397849462366
4,2005,41.1944444444444
4,2006,34.6569444444444
4,2007,27.3263888888889
4,2008,33.4333333333333
4,2009,35.8319444444444
4,2010,31.4847222222222
4,2011,38.7472222222222
4,2012,32.0541666666667
4,2013,38.3361111111111
4,2014,33.3638888888889
4,2015,30.0333333333333
4,2016,32.3916666666667
4,2017,33.1166666666667
4,2018,36.15
4,2019,38.1083333333333
4,2020,38.2986111111111
5,2005,42.1438172043011
5,2006,33.9341397849462
5,2007,31.4690860215054
5,2008,37.8293010752688
5,2009,37.8897849462366
5,2010,38.6572580645161
5,2011,40.2836021505376
5,2012,38.3091397849462
5,2013,43.8575268817204
5,2014,30.0698924731183
5,2015,27.0645161290323
5,2016,40.4341397849462
5,2017,42.6626344086022
5,2018,32.3158602150538
5,2019,37.8010752688172
5,2020,39.3521505376344
6,2005,29.6305555555556
6,2006,24.8847222222222
6,2007,27.5583333333333
6,2008,24.1833333333333
6,2009,30.3222222222222
6,2010,32.6541666666667
6,2011,30.1736111111111
6,2012,25.9333333333333
6,2013,27.025
6,2014,22.7097222222222
6,2015,21.3138888888889
6,2016,29.2708333333333
6,2017,28.4041666666667
6,2018,23.7611111111111
6,2019,25.6847222222222
6,2020,27.4666666666667
7,2005,24.8844086021505
7,2006,18.1370967741935
7,2007,25.2822580645161
7,2008,21.614247311828
7,2009,26.7217741935484
7,2010,16.0887096774194
7,2011,16.989247311828
7,2012,21.0134408602151
7,2013,24.1061827956989
7,2014,22.3266129032258
7,2015,23.1908602150538
7,2016,25.1774193548387
7,2017,20.7459677419355
7,2018,25.2634408602151
7,2019,23.0551075268817
7,2020,25.5846774193548
8,2005,25.5255376344086
8,2006,20.5322580645161
8,2007,21.6706989247312
8,2008,25.0618279569892
8,2009,24.0228494623656
8,2010,19.7809139784946
8,2011,22.7688172043011
8,2012,19.8548387096774
8,2013,23.6384408602151
8,2014,23.9448924731183
8,2015,22.0712365591398
8,2016,24.6612903225806
8,2017,22.7069892473118
8,2018,21.8118279569892
8,2019,26.7567204301075
8,2020,17.4731182795699
9,2005,28.2055555555556
9,2006,20.9625
9,2007,19.4194444444444
9,2008,19.95
9,2009,20.7805555555556
9,2010,16.7833333333333
9,2011,24.55
9,2012,24.7777777777778
9,2013,16.0694444444444
9,2014,18.5569444444444
9,2015,20.2888888888889
9,2016,19.7666666666667
9,2017,17.0319444444444
9,2018,21.8611111111111
9,2019,22.2305555555556
9,2020,17.3694444444444
10,2005,22.6397849462366
10,2006,17.3897849462366
10,2007,22.7432795698925
10,2008,21.3575268817204
10,2009,22.6827956989247
10,2010,28.8951612903226
10,2011,21.5551075268817
10,2012,21.7177419354839
10,2013,20.866935483871
10,2014,18.7943548387097
10,2015,16.0403225806452
10,2016,18.8185483870968
10,2017,21.3951612903226
10,2018,16.6344086021505
10,2019,15.5766129032258
10,2020,23.4556451612903
11,2005,22.4097222222222
11,2006,19.0208333333333
11,2007,21.3694444444444
11,2008,22.3138888888889
11,2009,25.9694444444444
11,2010,24.8277777777778
11,2011,21.7986111111111
11,2012,18.2277777777778
11,2013,17.8277777777778
11,2014,15.3972222222222
11,2015,15.9888888888889
11,2016,13.4708333333333
11,2017,19.8444444444444
11,2018,17.8277777777778
11,2020,21.1069444444444
12,2005,29.5241935483871
12,2006,16.3319892473118
12,2007,25.5309139784946
12,2008,22.6491935483871
12,2009,17.5927419354839
12,2010,19.1720430107527
12,2011,21.9422043010753
12,2012,21.5443548387097
12,2013,18.4690860215054
12,2014,15.5443548387097
12,2015,17.9852150537634
12,2016,16.5188172043011
12,2017,20.2876344086022
12,2018,17.7325268817204
12,2020,18.6559139784946
NA,NA,NA
