"month","year","promedio"
1,2005,20.5336021505376
1,2006,21.8508064516129
1,2007,15.3790322580645
1,2008,16.7540322580645
1,2009,20.2311827956989
1,2010,18.0268817204301
1,2011,20.5228494623656
1,2012,21.4341397849462
1,2013,21.2137096774194
1,2014,20.8400537634409
1,2015,16.6115591397849
1,2016,16.7338709677419
1,2017,19.5860215053763
1,2018,16.122311827957
1,2019,14.1908602150538
1,2020,14.0860215053763
2,2005,19.6428571428571
2,2006,19.3154761904762
2,2007,19.4092261904762
2,2008,16.7471264367816
2,2009,18.9985119047619
2,2010,17.1919642857143
2,2011,19.4791666666667
2,2012,18.9367816091954
2,2013,22.40625
2,2014,21.1220238095238
2,2015,16.9821428571429
2,2016,17.0086206896552
2,2017,14.71875
2,2018,13.2440476190476
2,2019,13.639880952381
2,2020,13.3706896551724
3,2005,17.380376344086
3,2006,17.7715053763441
3,2007,18.3360215053763
3,2008,16.0766129032258
3,2009,16.883064516129
3,2010,18.6908602150538
3,2011,19.0322580645161
3,2012,20.9233870967742
3,2013,19.5470430107527
3,2014,17.0416666666667
3,2015,13.9354838709677
3,2016,13.5833333333333
3,2017,14.0698924731183
3,2018,12.6088709677419
3,2019,12.8319892473118
3,2020,10.7889784946237
4,2005,20.4194444444444
4,2006,17.5680555555556
4,2007,17.1791666666667
4,2008,15.6375
4,2009,15.8625
4,2010,18.5180555555556
4,2011,16.4680555555556
4,2012,19.4777777777778
4,2013,21.2083333333333
4,2014,17.3277777777778
4,2015,16.1513888888889
4,2016,16.7055555555556
4,2017,13.9638888888889
4,2018,13.5486111111111
4,2019,11.9277777777778
4,2020,7.79166666666667
5,2005,19.2930107526882
5,2006,18.7540322580645
5,2007,19.3521505376344
5,2008,15.25
5,2009,14.4811827956989
5,2010,18.8575268817204
5,2011,15.8521505376344
5,2012,18.1370967741935
5,2013,18.9986559139785
5,2014,16.2123655913978
5,2015,16.6559139784946
5,2016,15.4771505376344
5,2017,14.9932795698925
5,2018,11.4153225806452
5,2019,11.1693548387097
5,2020,6.74327956989247
6,2005,15.0097222222222
6,2006,12.2972222222222
6,2007,16.4013888888889
6,2008,10.9763888888889
6,2009,11.8819444444444
6,2010,13.9555555555556
6,2011,11.4458333333333
6,2012,16.0569444444444
6,2013,14.6583333333333
6,2014,13.5472222222222
6,2015,14.4666666666667
6,2016,13.4208333333333
6,2017,10.5777777777778
6,2018,9.59722222222222
6,2019,8.97777777777778
6,2020,4.32638888888889
7,2005,12.7325268817204
7,2006,14.5819892473118
7,2007,13.1545698924731
7,2008,12.5752688172043
7,2009,10.9610215053763
7,2010,10.0094086021505
7,2011,13.8360215053763
7,2012,16.3534946236559
7,2013,15.1801075268817
7,2014,14.2298387096774
7,2015,15.4852150537634
7,2016,12.5739247311828
7,2017,12.8481182795699
7,2018,10.383064516129
7,2019,11.0618279569892
7,2020,6.23790322580645
8,2005,13.7486559139785
8,2006,15.6532258064516
8,2007,10.7701612903226
8,2008,14.2083333333333
8,2009,9.37903225806452
8,2010,9.05645161290323
8,2011,12.9610215053763
8,2012,14.2338709677419
8,2013,12.9220430107527
8,2014,12.5510752688172
8,2015,12.4865591397849
8,2016,12.1814516129032
8,2017,10.2862903225806
8,2018,10.002688172043
8,2019,9.51612903225806
8,2020,6.34408602150538
9,2005,13.3416666666667
9,2006,13.4444444444444
9,2007,11.1166666666667
9,2008,12.3347222222222
9,2009,13.8347222222222
9,2010,11.5222222222222
9,2011,14.4875
9,2012,13.9736111111111
9,2013,13.8972222222222
9,2014,10.7222222222222
9,2015,12.6930555555556
9,2016,9.34166666666667
9,2017,9.40138888888889
9,2018,10.4180555555556
9,2019,8.75555555555556
9,2020,6.33611111111111
10,2005,13.2889784946237
10,2006,14.6572580645161
10,2007,12.369623655914
10,2008,12.880376344086
10,2009,12.8534946236559
10,2010,18.5268817204301
10,2011,16.4650537634409
10,2012,15.7432795698925
10,2013,14.7258064516129
10,2014,13.0255376344086
10,2015,10.6559139784946
10,2016,8.10483870967742
10,2017,8.00134408602151
10,2018,9.14650537634409
10,2019,8.99462365591398
10,2020,9.08333333333333
11,2005,15.9527777777778
11,2006,19.1236111111111
11,2007,16.1736111111111
11,2008,18.5625
11,2009,16.2319444444444
11,2010,20.0888888888889
11,2011,20.1166666666667
11,2012,18.5888888888889
11,2013,16.8208333333333
11,2014,15.5666666666667
11,2015,12.5736111111111
11,2016,13.1944444444444
11,2017,13.4527777777778
11,2018,13.5041666666667
11,2020,11.1305555555556
12,2005,22.8158602150538
12,2006,19.8494623655914
12,2007,21.8239247311828
12,2008,23.1491935483871
12,2009,18.1626344086022
12,2010,22.6922043010753
12,2011,27.3440860215054
12,2012,25.1370967741935
12,2013,20.8682795698925
12,2014,17.6935483870968
12,2015,17.5403225806452
12,2016,13.9744623655914
12,2017,17.1774193548387
12,2018,16.0994623655914
12,2020,13.2715053763441
NA,NA,NA
