"month","year","promedio"
1,2005,34.5483870967742
1,2006,32.5389784946237
1,2007,26.1263440860215
1,2008,29.3333333333333
1,2009,30.1411290322581
1,2010,25.7916666666667
1,2011,30.0188172043011
1,2012,30.4489247311828
1,2013,30.5685483870968
1,2014,36.4690860215054
1,2015,23.4368279569892
1,2016,17.8440860215054
1,2017,24.6088709677419
1,2018,19.880376344086
1,2019,22.119623655914
1,2020,18.4032258064516
2,2005,33.3407738095238
2,2006,36.2842261904762
2,2007,33.2142857142857
2,2008,34.5
2,2009,34.5714285714286
2,2010,25.5282738095238
2,2011,32.6889880952381
2,2012,24.8448275862069
2,2013,35.3973214285714
2,2014,46.7247023809524
2,2015,25.5342261904762
2,2016,28.5545977011494
2,2017,28.952380952381
2,2018,25.6800595238095
2,2019,25.0505952380952
2,2020,23.4511494252874
3,2005,35.6868279569892
3,2006,35.1680107526882
3,2007,35.741935483871
3,2008,39.8615591397849
3,2009,31.8010752688172
3,2010,33.5120967741936
3,2011,36.1572580645161
3,2012,37.7244623655914
3,2013,37.9126344086022
3,2014,36.2916666666667
3,2015,26.2325268817204
3,2016,29.3965053763441
3,2017,26.6948924731183
3,2018,28.7916666666667
3,2019,32.4220430107527
3,2020,28.0161290322581
4,2005,48.0625
4,2006,40.5069444444444
4,2007,36.3680555555556
4,2008,43.9583333333333
4,2009,35.9347222222222
4,2010,39.5736111111111
4,2011,44.7972222222222
4,2012,41.2833333333333
4,2013,48.6097222222222
4,2014,44.6694444444444
4,2015,36.5777777777778
4,2016,36.6402777777778
4,2017,34.3236111111111
4,2018,35.7930555555556
4,2019,42.7027777777778
4,2020,37.4916666666667
5,2005,52.8548387096774
5,2006,39.497311827957
5,2007,41.0268817204301
5,2008,43.1129032258064
5,2009,36.6706989247312
5,2010,43.2849462365591
5,2011,47.5967741935484
5,2012,46.5120967741936
5,2013,52.497311827957
5,2014,40.8965053763441
5,2015,32.4018817204301
5,2016,43.6895161290323
5,2017,42.9354838709677
5,2018,32.1236559139785
5,2019,42.494623655914
5,2020,38.3051075268817
6,2005,37.9555555555556
6,2006,30.6138888888889
6,2007,35.2125
6,2008,29.2805555555556
6,2009,34.1083333333333
6,2010,37.7625
6,2011,37.9777777777778
6,2012,36.0236111111111
6,2013,34.3527777777778
6,2014,31.9083333333333
6,2015,27.1958333333333
6,2016,30.5416666666667
6,2017,27.8055555555556
6,2018,24.1319444444444
6,2019,27.2611111111111
6,2020,24.9625
7,2005,31.0134408602151
7,2006,24.1612903225806
7,2007,31.1612903225806
7,2008,26.2231182795699
7,2009,31.241935483871
7,2010,24.0443548387097
7,2011,29.4852150537634
7,2012,30.5887096774194
7,2013,32.8588709677419
7,2014,29.3467741935484
7,2015,27.5766129032258
7,2016,26.4784946236559
7,2017,19.4663978494624
7,2018,23.9650537634409
7,2019,24.2298387096774
7,2020,22.6774193548387
8,2005,25.760752688172
8,2006,26.5215053763441
8,2007,26.4932795698925
8,2008,27.7822580645161
8,2009,27.1948924731183
8,2010,24.8427419354839
8,2011,33.7674731182796
8,2012,29.8239247311828
8,2013,33.6008064516129
8,2014,29.5618279569892
8,2015,28.7983870967742
8,2016,25.8131720430108
8,2017,21.5564516129032
8,2018,22.385752688172
8,2019,25.9180107526882
8,2020,19.1384408602151
9,2005,27.65
9,2006,24.1236111111111
9,2007,23.2736111111111
9,2008,24.2097222222222
9,2009,25.6791666666667
9,2010,22.9166666666667
9,2011,35.4625
9,2012,31.5638888888889
9,2013,25.6597222222222
9,2014,24.9166666666667
9,2015,20.8
9,2016,20.5527777777778
9,2017,19.3472222222222
9,2018,22.1111111111111
9,2019,22.2277777777778
9,2020,20.2833333333333
10,2005,23.1881720430108
10,2006,24.3185483870968
10,2007,28.4717741935484
10,2008,25.9045698924731
10,2009,26.9422043010753
10,2010,34.7930107526882
10,2011,31.1129032258065
10,2012,28.9462365591398
10,2013,29.4516129032258
10,2014,25.2903225806452
10,2015,18.3588709677419
10,2016,19.7056451612903
10,2017,22.1854838709677
10,2018,19.0524193548387
10,2019,18.9825268817204
10,2020,24.9206989247312
11,2005,28.1486111111111
11,2006,27.1291666666667
11,2007,27.6847222222222
11,2008,28.7027777777778
11,2009,28.5
11,2010,32.6236111111111
11,2011,34.7472222222222
11,2012,29.1111111111111
11,2013,28.1305555555556
11,2014,22.0027777777778
11,2015,16.9430555555556
11,2016,17.8611111111111
11,2017,19.1791666666667
11,2018,19.125
11,2020,24.2805555555556
12,2005,33.002688172043
12,2006,26.2298387096774
12,2007,31.6948924731183
12,2008,31.8629032258065
12,2009,27.5766129032258
12,2010,29.1155913978495
12,2011,34.6989247311828
12,2012,32.4758064516129
12,2013,29.2163978494624
12,2014,21.5793010752688
12,2015,20.1720430107527
12,2016,20.0658602150538
12,2017,20.4314516129032
12,2018,20.9448924731183
12,2020,23.3655913978495
NA,NA,NA
