FECHA,HORA,VAL,SUR,TAC,FAC,LLA,LPR,LVI,SAG,AZC,TLA,XAL,MER,PED,CES,ARA,TLI,ATI,VIF,TAH,LAG,PLA,UIZ,TAX,ACO,IZT,CHO
14/04/2007,3,-99,2,-99,0,-99,3,8,7,-99,3,5,3,0,1,-99,3,0,4,0,3,0,0,3,-99,-99,-99
14/04/2007,4,-99,1,-99,0,-99,3,6,6,-99,3,7,4,0,1,-99,4,0,4,1,2,1,0,3,-99,-99,-99
14/04/2007,5,-99,4,-99,0,-99,2,7,7,-99,4,7,4,0,1,-99,7,1,11,1,3,1,1,5,-99,-99,-99
14/04/2007,6,-99,2,-99,2,-99,2,9,6,-99,6,10,5,0,2,-99,5,2,16,1,5,1,1,6,-99,-99,-99
14/04/2007,7,-99,3,-99,4,-99,4,13,8,-99,8,10,7,0,6,-99,5,2,7,2,5,2,4,7,-99,-99,-99
14/04/2007,8,-99,5,-99,6,-99,14,15,12,-99,9,12,13,0,6,-99,5,3,13,2,7,5,5,6,-99,-99,-99
14/04/2007,9,-99,3,-99,4,-99,10,13,10,-99,20,8,9,2,8,-99,8,5,7,4,6,2,5,6,-99,-99,-99
14/04/2007,10,-99,2,-99,7,-99,6,14,7,-99,12,5,7,2,6,-99,7,4,5,8,6,3,5,6,-99,-99,-99
14/04/2007,11,-99,2,-99,4,-99,3,10,5,-99,9,2,5,2,7,-99,4,1,5,3,5,4,5,7,-99,-99,-99
14/04/2007,12,-99,1,-99,2,-99,2,7,4,-99,4,1,2,3,6,-99,3,1,3,2,2,5,3,5,-99,-99,-99
14/04/2007,13,-99,1,-99,3,-99,2,6,4,-99,4,2,3,2,4,-99,3,3,3,2,3,3,2,4,-99,-99,-99
14/04/2007,14,-99,2,-99,2,-99,2,6,5,-99,4,1,2,2,3,-99,3,3,3,1,3,2,2,4,-99,-99,-99
14/04/2007,15,-99,1,-99,2,-99,2,6,6,-99,5,2,3,2,2,-99,3,3,4,1,3,2,1,3,-99,-99,-99
14/04/2007,16,-99,-99,-99,2,-99,4,6,6,-99,5,2,3,1,3,-99,3,3,4,1,3,2,1,3,-99,-99,-99
14/04/2007,17,-99,-99,-99,2,-99,4,7,5,-99,6,2,2,2,2,-99,4,3,4,1,3,2,0,3,-99,-99,-99
14/04/2007,18,-99,-99,-99,2,-99,3,6,5,-99,5,5,2,1,2,-99,14,5,10,1,3,2,1,3,-99,-99,-99
14/04/2007,19,-99,-99,-99,4,-99,3,6,5,-99,18,5,2,1,2,-99,24,5,24,1,4,2,1,2,-99,-99,-99
14/04/2007,20,-99,-99,-99,2,-99,4,8,5,-99,12,4,2,1,2,-99,6,5,6,1,3,3,1,2,-99,-99,-99
14/04/2007,21,-99,-99,-99,4,-99,3,8,5,-99,14,5,4,1,3,-99,4,5,4,2,3,3,1,4,-99,-99,-99
14/04/2007,22,-99,-99,-99,3,-99,2,7,5,-99,11,4,3,3,3,-99,4,4,4,2,3,4,2,6,-99,-99,-99
14/04/2007,23,-99,-99,-99,7,-99,2,7,5,-99,8,4,3,4,4,-99,4,6,4,2,4,4,1,5,-99,-99,-99
14/04/2007,24,-99,-99,-99,11,-99,2,8,5,-99,5,3,6,4,2,-99,5,5,4,3,7,4,2,6,-99,-99,-99
15/04/2007,1,-99,-99,-99,9,-99,3,9,5,-99,8,4,4,4,3,-99,4,9,4,2,6,4,2,8,-99,-99,-99
15/04/2007,2,-99,-99,-99,7,-99,3,7,5,-99,7,3,5,3,3,-99,4,9,20,1,6,3,1,5,-99,-99,-99
15/04/2007,3,-99,-99,-99,5,-99,3,9,8,-99,20,3,7,2,3,-99,8,15,55,1,6,3,2,2,-99,-99,-99
15/04/2007,4,-99,-99,-99,4,-99,2,10,82,-99,37,3,6,1,9,-99,57,14,84,2,10,2,11,3,-99,-99,-99
15/04/2007,5,-99,-99,-99,4,-99,3,30,86,-99,74,8,29,1,40,-99,91,6,63,6,13,2,50,4,-99,-99,-99
15/04/2007,6,-99,-99,-99,5,-99,24,82,50,-99,67,22,54,1,18,-99,63,9,64,5,14,2,68,8,-99,-99,-99
15/04/2007,7,-99,-99,-99,4,-99,34,75,42,-99,35,24,57,3,14,-99,60,13,88,3,16,2,48,5,-99,-99,-99
15/04/2007,8,-99,-99,-99,11,-99,43,55,76,-99,40,45,46,17,33,-99,83,13,64,7,33,13,37,16,-99,-99,-99
15/04/2007,9,-99,-99,-99,26,-99,45,-99,66,-99,60,60,43,29,37,-99,58,39,46,13,44,30,43,42,-99,-99,-99
15/04/2007,10,-99,-99,-99,40,-99,44,-99,40,-99,48,50,47,36,33,-99,39,45,53,17,45,38,41,46,-99,-99,-99
15/04/2007,11,-99,-99,-99,39,-99,40,-99,41,-99,41,42,43,33,28,-99,45,43,50,12,47,33,29,36,-99,-99,-99
15/04/2007,12,-99,-99,-99,32,-99,24,36,29,-99,39,24,30,32,18,-99,42,35,38,7,35,30,17,22,-99,-99,-99
15/04/2007,13,-99,-99,-99,30,-99,10,18,13,-99,38,11,16,24,13,-99,37,32,29,2,17,24,12,16,-99,-99,-99
15/04/2007,14,-99,-99,-99,25,-99,7,7,8,-99,27,6,8,13,5,-99,25,28,14,2,9,12,5,9,-99,-99,-99
15/04/2007,15,-99,-99,-99,14,-99,6,5,6,-99,13,5,6,7,2,-99,14,18,9,1,6,8,2,5,-99,-99,-99
15/04/2007,16,-99,-99,-99,11,-99,6,4,6,-99,14,4,6,2,2,-99,11,13,9,1,6,5,1,3,-99,-99,-99
15/04/2007,17,-99,-99,-99,10,-99,3,2,6,-99,12,2,2,1,2,-99,10,11,9,1,4,2,1,2,-99,-99,-99
15/04/2007,18,-99,-99,-99,21,-99,2,1,5,-99,19,2,2,1,1,-99,8,42,6,1,3,1,1,2,-99,-99,-99
15/04/2007,19,-99,-99,-99,56,-99,3,1,5,-99,56,2,2,1,1,-99,13,53,4,0,3,20,1,2,-99,-99,-99
15/04/2007,20,-99,-99,-99,36,-99,6,6,6,-99,29,5,10,31,2,-99,7,22,4,1,11,40,3,10,-99,-99,-99
15/04/2007,21,-99,-99,-99,43,-99,4,7,6,-99,22,6,9,39,14,-99,5,30,4,1,9,28,12,20,-99,-99,-99
15/04/2007,22,-99,-99,-99,61,-99,3,9,7,-99,42,3,19,47,12,-99,16,49,34,8,22,45,11,23,-99,-99,-99
15/04/2007,23,-99,-99,-99,54,-99,5,28,37,-99,56,7,31,24,17,-99,64,69,229,14,31,36,26,30,-99,-99,-99
15/04/2007,24,-99,-99,-99,47,-99,8,47,132,-99,153,24,44,6,17,-99,203,90,225,5,46,37,31,28,-99,-99,-99
16/04/2007,1,-99,-99,-99,56,-99,29,102,121,-99,137,70,86,25,75,-99,99,54,150,16,86,45,89,63,-99,-99,-99
16/04/2007,2,-99,-99,-99,35,-99,60,94,122,-99,89,75,108,43,25,-99,75,22,130,15,76,42,38,36,-99,-99,-99
16/04/2007,3,-99,-99,-99,17,-99,61,102,100,-99,51,79,90,12,29,-99,64,12,146,10,76,14,50,50,-99,-99,-99
16/04/2007,4,-99,-99,-99,12,-99,71,83,73,-99,20,80,50,8,29,-99,49,9,141,12,63,10,45,42,-99,-99,-99
16/04/2007,5,-99,-99,-99,10,-99,69,67,103,-99,15,84,44,6,33,-99,55,8,85,9,50,8,33,44,-99,-99,-99
16/04/2007,6,-99,-99,-99,10,-99,69,77,85,-99,28,79,44,5,28,-99,88,7,63,6,53,9,55,36,-99,-99,-99
16/04/2007,7,-99,-99,-99,14,-99,45,64,89,-99,25,64,51,4,38,-99,79,8,46,6,39,9,55,44,-99,-99,-99
16/04/2007,8,-99,-99,-99,14,-99,41,67,93,-99,27,92,66,15,46,-99,72,13,59,5,37,12,61,26,-99,-99,-99
16/04/2007,9,-99,-99,-99,30,-99,45,68,77,-99,38,83,68,20,38,-99,52,20,72,7,59,19,46,32,-99,-99,-99
16/04/2007,10,-99,-99,-99,30,-99,40,53,53,-99,30,48,44,16,13,-99,30,22,61,7,42,23,22,17,-99,-99,-99
16/04/2007,11,-99,-99,-99,21,-99,16,29,-99,-99,23,22,15,11,5,-99,12,-99,38,3,18,15,5,7,-99,-99,-99
16/04/2007,12,-99,-99,-99,9,-99,5,5,-99,-99,11,7,3,3,2,-99,8,-99,8,1,5,4,0,3,-99,-99,-99
16/04/2007,13,-99,-99,-99,3,-99,1,1,-99,-99,6,3,1,1,4,-99,4,-99,4,1,3,1,0,2,-99,-99,-99
16/04/2007,14,-99,-99,-99,2,-99,1,0,-99,-99,4,3,1,1,1,-99,4,-99,4,1,2,2,0,2,-99,-99,-99
16/04/2007,15,-99,-99,-99,2,-99,1,0,-99,-99,4,5,1,1,2,-99,3,-99,4,1,2,2,0,2,-99,-99,-99
16/04/2007,16,-99,1,-99,1,-99,1,0,-99,-99,4,5,1,0,6,-99,3,-99,4,1,2,1,0,2,-99,-99,-99
16/04/2007,17,-99,1,-99,1,-99,1,0,-99,-99,7,6,1,0,3,-99,3,-99,3,1,2,1,0,2,-99,-99,-99
16/04/2007,18,-99,1,-99,1,-99,1,0,-99,-99,7,5,1,1,2,-99,3,-99,3,1,2,1,0,2,-99,-99,-99
16/04/2007,19,-99,1,-99,1,-99,1,0,-99,-99,3,3,1,1,1,-99,3,-99,4,0,3,1,0,2,-99,-99,-99
16/04/2007,20,-99,1,-99,2,-99,1,0,-99,-99,4,3,2,1,1,-99,4,-99,4,0,3,2,0,3,-99,-99,-99
16/04/2007,21,-99,1,-99,2,-99,2,0,-99,-99,5,4,2,1,1,-99,4,-99,4,1,4,2,0,2,-99,-99,-99
16/04/2007,22,-99,1,-99,2,-99,1,0,-99,-99,4,3,2,1,1,-99,4,-99,4,1,3,1,0,2,-99,-99,-99
16/04/2007,23,-99,1,-99,2,-99,1,0,-99,-99,4,6,1,1,1,-99,3,-99,4,-99,2,1,0,3,-99,-99,-99
16/04/2007,24,-99,1,-99,2,-99,2,0,-99,-99,3,5,1,1,1,-99,3,-99,4,-99,2,1,0,3,-99,-99,-99
17/04/2007,1,-99,1,-99,1,-99,1,1,-99,-99,3,1,1,0,2,-99,3,-99,5,-99,2,1,2,2,-99,-99,-99
17/04/2007,2,-99,1,-99,1,-99,0,2,-99,-99,3,3,5,1,1,-99,4,-99,5,-99,5,0,1,2,-99,-99,-99
17/04/2007,3,-99,1,-99,1,-99,0,3,-99,-99,4,7,3,0,1,-99,6,-99,6,-99,4,1,0,2,-99,-99,-99
17/04/2007,4,-99,1,-99,1,-99,4,1,-99,-99,3,9,2,0,1,-99,4,-99,5,-99,4,1,0,2,-99,-99,-99
17/04/2007,5,-99,1,-99,1,-99,3,1,-99,-99,5,10,3,1,3,-99,4,-99,4,-99,4,1,1,2,-99,-99,-99
17/04/2007,6,-99,2,-99,5,-99,3,4,-99,-99,7,13,5,1,6,-99,6,-99,6,-99,5,2,3,3,-99,-99,-99
17/04/2007,7,-99,4,-99,10,-99,2,11,-99,-99,11,12,8,2,7,-99,8,-99,7,-99,8,5,5,4,-99,-99,-99
17/04/2007,8,-99,4,-99,9,-99,6,14,-99,-99,11,13,10,6,11,-99,8,-99,9,-99,8,8,4,5,-99,-99,-99
17/04/2007,9,-99,3,-99,4,-99,4,9,-99,-99,14,22,7,4,7,-99,7,-99,7,-99,7,7,5,4,-99,-99,-99
17/04/2007,10,-99,3,-99,6,-99,7,10,-99,-99,13,9,4,1,6,-99,-99,-99,7,-99,5,4,7,4,-99,-99,-99
17/04/2007,11,-99,2,-99,5,-99,5,10,-99,-99,11,8,4,1,6,-99,-99,-99,6,-99,5,3,4,4,-99,-99,-99
17/04/2007,12,-99,2,-99,5,-99,3,6,-99,-99,8,6,4,1,4,-99,-99,-99,5,-99,5,3,3,3,-99,-99,-99
17/04/2007,13,-99,1,-99,2,-99,1,4,-99,-99,4,6,4,1,5,-99,-99,-99,4,-99,4,3,2,3,-99,-99,-99
17/04/2007,14,-99,1,-99,2,-99,1,3,-99,-99,4,4,2,1,3,-99,-99,-99,4,-99,3,1,0,3,-99,-99,-99
17/04/2007,15,-99,1,-99,1,-99,0,1,5,-99,5,3,3,1,2,-99,-99,-99,3,-99,3,2,1,2,-99,-99,-99
17/04/2007,16,-99,1,-99,1,-99,1,0,4,-99,3,8,3,1,3,-99,-99,-99,3,-99,3,2,1,3,-99,-99,-99
17/04/2007,17,-99,1,-99,1,-99,1,0,4,-99,7,6,3,1,4,-99,-99,4,4,-99,2,1,0,3,-99,-99,-99
17/04/2007,18,-99,1,-99,2,-99,0,0,4,-99,4,3,3,1,1,-99,-99,4,3,-99,2,1,0,2,-99,-99,-99
17/04/2007,19,-99,1,-99,2,-99,0,1,4,-99,7,3,2,1,1,-99,-99,3,3,-99,3,1,0,1,-99,-99,-99
17/04/2007,20,-99,1,-99,2,-99,0,2,4,-99,5,3,2,1,1,-99,-99,4,6,-99,4,2,0,1,-99,-99,-99
17/04/2007,21,-99,1,-99,1,-99,1,2,4,-99,9,4,3,1,1,-99,-99,5,12,-99,3,1,0,2,-99,-99,-99
17/04/2007,22,-99,1,-99,2,-99,2,4,5,-99,6,7,7,1,1,-99,-99,3,5,-99,7,1,1,2,-99,-99,-99
17/04/2007,23,-99,1,-99,1,-99,2,2,5,-99,3,6,2,0,3,-99,-99,2,6,-99,4,1,1,3,-99,-99,-99
17/04/2007,24,-99,1,-99,1,-99,2,0,5,-99,4,5,1,0,3,-99,-99,2,6,-99,4,1,2,4,-99,-99,-99
18/04/2007,1,-99,1,-99,1,-99,1,1,5,-99,4,5,1,0,1,-99,-99,2,4,-99,3,1,1,2,-99,-99,-99
18/04/2007,2,-99,1,-99,1,-99,1,0,5,-99,3,4,1,1,1,-99,-99,2,4,-99,3,1,1,2,-99,-99,-99
18/04/2007,3,-99,2,-99,1,-99,1,0,5,-99,3,4,1,1,1,-99,-99,2,4,-99,3,1,0,2,-99,-99,-99
18/04/2007,4,-99,1,-99,1,-99,1,0,5,-99,5,5,2,1,1,-99,-99,1,4,-99,4,1,0,2,-99,-99,-99
18/04/2007,5,-99,1,-99,2,-99,1,2,6,-99,5,6,4,1,1,-99,-99,1,5,-99,5,2,1,2,-99,-99,-99
18/04/2007,6,-99,3,-99,5,-99,2,6,7,-99,6,8,6,0,3,-99,-99,2,5,-99,7,2,3,3,-99,-99,-99
18/04/2007,7,-99,7,-99,7,-99,3,13,11,-99,10,12,9,1,7,-99,-99,4,6,-99,6,4,7,6,-99,-99,-99
18/04/2007,8,-99,9,-99,8,-99,3,15,12,-99,16,14,11,2,6,-99,-99,6,10,-99,11,6,8,8,-99,-99,-99
18/04/2007,9,-99,7,-99,8,-99,2,12,11,-99,17,8,10,2,11,-99,-99,5,8,-99,9,7,10,10,-99,-99,-99
18/04/2007,10,-99,10,-99,4,-99,0,5,6,-99,5,3,5,-99,11,-99,-99,1,6,-99,4,6,8,10,-99,-99,-99
18/04/2007,11,-99,3,-99,1,-99,0,3,4,-99,4,-99,2,-99,8,-99,-99,1,4,-99,3,5,6,-99,-99,-99,-99
18/04/2007,12,-99,2,-99,1,-99,-99,1,4,-99,5,3,2,-99,7,-99,-99,2,15,-99,2,2,5,-99,-99,-99,-99
18/04/2007,13,-99,3,-99,3,-99,-99,1,9,-99,5,6,2,-99,4,-99,-99,4,16,-99,3,3,2,-99,-99,-99,-99
18/04/2007,14,-99,4,-99,4,-99,9,5,14,-99,12,14,3,-99,4,-99,17,16,11,-99,4,3,2,5,-99,-99,-99
18/04/2007,15,-99,4,-99,10,-99,12,6,14,-99,17,13,5,-99,4,-99,13,21,7,-99,5,4,3,5,-99,-99,-99
18/04/2007,16,-99,4,-99,11,-99,10,9,10,-99,17,11,5,-99,5,-99,13,15,9,-99,5,4,4,5,-99,-99,-99
18/04/2007,17,-99,4,-99,11,-99,9,9,9,16,16,8,6,-99,4,-99,14,14,14,-99,8,4,4,6,-99,-99,-99
18/04/2007,18,-99,4,-99,9,-99,10,10,10,11,8,10,9,-99,4,-99,6,4,11,-99,9,6,4,5,-99,-99,-99
18/04/2007,19,-99,5,-99,4,-99,3,2,4,5,4,3,5,-99,5,-99,4,1,4,-99,4,9,5,8,-99,-99,-99
18/04/2007,20,-99,4,-99,1,-99,2,1,4,3,3,2,4,-99,5,-99,9,0,3,-99,3,4,4,5,-99,-99,-99
18/04/2007,21,-99,3,-99,2,-99,2,0,4,3,3,3,3,-99,4,-99,3,1,4,-99,3,2,3,4,-99,-99,-99
18/04/2007,22,-99,3,-99,3,-99,3,1,5,3,4,3,2,-99,4,-99,1,1,5,-99,4,1,2,5,-99,-99,-99
18/04/2007,23,-99,3,-99,2,-99,3,0,6,4,5,6,7,-99,3,-99,1,1,5,-99,4,1,2,5,-99,-99,-99
18/04/2007,24,-99,2,-99,2,-99,4,2,5,4,5,7,5,-99,2,-99,2,0,5,-99,6,1,3,4,-99,-99,-99
19/04/2007,1,-99,3,-99,2,-99,3,2,5,4,4,6,4,-99,2,-99,2,1,4,-99,6,1,1,3,-99,-99,-99
19/04/2007,2,-99,1,-99,1,-99,4,2,5,4,4,4,3,-99,2,-99,1,1,4,-99,6,1,2,3,-99,-99,-99
19/04/2007,3,-99,1,-99,1,-99,4,1,5,3,3,3,3,-99,2,-99,1,1,5,-99,6,1,2,3,-99,-99,-99
19/04/2007,4,-99,2,-99,1,-99,3,1,5,9,4,4,3,-99,2,-99,-99,1,4,-99,5,1,2,3,-99,-99,-99
19/04/2007,5,-99,2,-99,1,-99,3,1,6,6,4,5,4,-99,3,-99,-99,1,4,-99,6,1,2,2,-99,-99,-99
19/04/2007,6,-99,4,-99,2,-99,3,3,8,10,5,9,4,-99,6,-99,-99,1,4,-99,5,2,4,3,-99,-99,-99
19/04/2007,7,-99,3,-99,5,-99,5,4,12,9,9,7,5,-99,6,-99,-99,1,4,-99,6,4,4,4,-99,-99,-99
19/04/2007,8,-99,4,-99,7,-99,7,7,14,11,10,15,5,-99,5,-99,-99,1,5,-99,9,5,3,4,-99,-99,-99
19/04/2007,9,-99,4,-99,-99,-99,7,10,11,15,12,18,4,-99,3,-99,-99,3,6,-99,10,6,2,4,-99,-99,-99
19/04/2007,10,-99,3,-99,-99,-99,7,8,8,13,12,13,5,-99,4,-99,-99,3,6,-99,-99,5,2,4,-99,-99,-99
19/04/2007,11,-99,2,-99,-99,-99,6,6,5,9,9,6,6,-99,2,-99,-99,3,6,-99,-99,3,1,4,-99,-99,-99
19/04/2007,12,-99,1,-99,-99,-99,3,4,4,7,5,4,4,-99,2,-99,-99,1,5,-99,-99,2,1,3,-99,-99,-99
19/04/2007,13,-99,1,-99,-99,-99,3,2,4,5,5,4,2,-99,1,-99,-99,1,5,-99,5,2,0,3,-99,-99,-99
19/04/2007,14,-99,1,-99,-99,-99,3,0,4,4,4,3,-99,-99,1,-99,-99,1,5,-99,4,1,0,2,-99,-99,-99
19/04/2007,15,-99,1,-99,-99,-99,2,0,3,3,6,2,2,-99,2,-99,-99,-99,4,-99,3,1,0,2,-99,-99,-99
19/04/2007,16,-99,1,-99,-99,-99,2,0,3,4,5,2,2,2,1,-99,-99,-99,3,-99,4,1,0,2,-99,-99,-99
19/04/2007,17,-99,1,-99,-99,-99,2,0,2,4,6,2,2,2,3,-99,-99,-99,3,-99,4,1,0,1,-99,-99,-99
19/04/2007,18,-99,0,-99,-99,-99,2,0,4,2,3,2,2,2,1,-99,-99,-99,3,-99,4,1,0,1,-99,-99,-99
19/04/2007,19,-99,1,-99,-99,-99,2,1,3,3,4,2,3,2,1,-99,-99,-99,4,-99,5,1,0,2,-99,-99,-99
19/04/2007,20,-99,1,-99,-99,-99,2,0,4,4,12,3,2,2,1,-99,-99,-99,3,-99,5,1,0,2,-99,-99,-99
19/04/2007,21,-99,2,-99,-99,-99,2,0,4,4,8,4,2,3,2,-99,-99,-99,3,-99,5,2,0,5,-99,-99,-99
19/04/2007,22,-99,2,-99,-99,-99,3,1,4,5,7,3,2,3,2,-99,-99,-99,3,-99,5,2,1,7,-99,-99,-99
19/04/2007,23,-99,2,-99,-99,-99,2,1,4,8,7,2,2,3,2,-99,-99,-99,3,-99,5,1,1,4,-99,-99,-99
19/04/2007,24,-99,1,-99,-99,-99,3,3,4,6,5,3,2,3,1,-99,-99,-99,3,-99,6,1,1,3,-99,-99,-99
20/04/2007,1,-99,1,-99,-99,-99,4,11,3,5,6,5,4,1,2,-99,-99,-99,5,-99,10,1,0,3,-99,-99,-99
20/04/2007,2,-99,1,-99,-99,-99,5,10,3,4,4,3,6,1,1,-99,-99,-99,5,-99,8,0,0,3,-99,-99,-99
20/04/2007,3,-99,0,-99,-99,-99,4,9,3,4,4,3,6,1,1,-99,-99,-99,4,-99,9,1,0,3,-99,-99,-99
20/04/2007,4,-99,1,-99,-99,-99,4,8,3,3,4,4,7,1,1,-99,-99,-99,4,-99,8,1,1,3,-99,-99,-99
20/04/2007,5,-99,1,-99,-99,-99,4,7,3,3,4,5,7,1,1,-99,-99,-99,4,-99,9,1,1,4,-99,-99,-99
20/04/2007,6,-99,3,-99,-99,-99,4,6,4,3,6,5,6,3,2,-99,-99,-99,4,-99,8,3,2,6,-99,-99,-99
20/04/2007,7,-99,4,-99,-99,-99,5,11,6,6,8,7,9,4,4,-99,-99,-99,5,-99,9,6,4,7,-99,-99,-99
20/04/2007,8,-99,6,-99,-99,-99,7,16,8,12,11,12,10,6,6,-99,-99,-99,7,-99,10,6,5,6,-99,-99,-99
20/04/2007,9,-99,5,-99,-99,-99,15,14,10,10,13,17,8,6,-99,-99,-99,-99,11,-99,11,7,4,5,-99,-99,-99
20/04/2007,10,-99,3,-99,-99,-99,14,-99,6,13,12,12,10,5,6,-99,-99,-99,-99,-99,11,7,4,6,-99,-99,-99
20/04/2007,11,-99,3,-99,-99,-99,10,-99,6,8,7,8,4,4,5,-99,-99,-99,-99,-99,7,5,-99,5,-99,-99,-99
20/04/2007,12,-99,3,-99,-99,-99,8,0,3,6,8,3,3,4,6,-99,-99,-99,5,-99,5,3,3,3,-99,-99,-99
20/04/2007,13,-99,2,-99,-99,-99,8,0,3,5,7,4,3,3,3,-99,-99,-99,5,-99,5,3,2,3,-99,-99,-99
20/04/2007,14,-99,1,-99,-99,-99,8,0,4,4,5,4,3,2,2,-99,-99,-99,4,-99,5,2,0,2,-99,-99,-99
20/04/2007,15,-99,1,-99,4,-99,8,-99,3,3,5,3,2,2,2,-99,-99,-99,5,-99,4,1,0,2,-99,-99,-99
20/04/2007,16,-99,1,-99,3,-99,7,-99,3,3,4,3,3,2,1,-99,-99,-99,4,-99,4,1,0,1,-99,-99,-99
20/04/2007,17,-99,1,-99,4,-99,7,-99,4,2,4,2,2,2,1,-99,-99,-99,4,-99,4,2,0,2,-99,-99,-99
20/04/2007,18,-99,1,-99,3,-99,7,-99,3,3,5,3,3,2,1,-99,-99,-99,4,-99,4,1,0,2,-99,-99,-99
20/04/2007,19,-99,2,-99,4,-99,8,-99,5,4,5,4,4,2,3,-99,-99,-99,4,-99,6,2,1,5,-99,-99,-99
20/04/2007,20,-99,2,-99,5,-99,10,-99,6,6,9,8,6,5,3,-99,-99,-99,7,-99,9,6,2,5,-99,-99,-99
20/04/2007,21,-99,5,-99,8,-99,9,-99,5,7,9,5,3,7,1,-99,-99,-99,7,-99,6,5,3,4,-99,-99,-99
20/04/2007,22,-99,4,-99,7,-99,9,-99,5,10,11,5,4,7,4,-99,-99,-99,5,-99,7,6,3,6,-99,-99,-99
20/04/2007,23,-99,5,-99,5,-99,9,-99,4,6,6,6,10,6,4,-99,-99,-99,5,-99,10,5,2,7,-99,-99,-99
20/04/2007,24,-99,5,-99,4,-99,8,-99,4,8,10,6,7,4,3,-99,-99,-99,4,-99,8,4,3,7,-99,-99,-99
21/04/2007,1,-99,4,-99,4,-99,8,-99,4,5,5,4,3,3,2,-99,-99,-99,5,-99,6,3,1,5,-99,-99,-99
21/04/2007,2,-99,3,-99,4,-99,9,-99,4,4,5,4,4,3,1,-99,-99,-99,6,-99,6,2,1,4,-99,-99,-99
21/04/2007,3,-99,3,-99,3,-99,9,-99,3,3,5,4,4,2,2,-99,-99,-99,25,-99,7,2,2,3,-99,-99,-99
21/04/2007,4,-99,3,-99,3,-99,8,-99,3,3,4,3,5,2,3,-99,-99,-99,18,-99,7,2,3,3,-99,-99,-99
21/04/2007,5,-99,2,-99,4,-99,9,-99,3,4,5,2,5,2,3,-99,-99,-99,15,-99,6,2,2,3,-99,-99,-99
21/04/2007,6,-99,2,-99,4,-99,9,-99,3,5,6,3,5,2,4,-99,-99,-99,8,-99,6,2,4,4,-99,-99,-99
21/04/2007,7,-99,5,-99,6,-99,9,-99,4,12,8,5,6,4,6,-99,-99,-99,7,-99,6,3,8,4,-99,-99,-99
21/04/2007,8,-99,5,-99,6,-99,10,-99,5,16,8,25,8,4,9,-99,-99,-99,9,-99,9,4,7,5,-99,-99,-99
21/04/2007,9,-99,4,-99,8,-99,10,-99,8,12,8,19,6,4,6,-99,-99,-99,9,-99,8,5,3,4,-99,-99,-99
21/04/2007,10,-99,3,-99,6,-99,10,-99,8,9,7,10,5,3,3,-99,-99,-99,9,-99,9,4,1,4,-99,-99,-99
21/04/2007,11,-99,1,-99,4,-99,9,-99,5,8,6,5,3,2,2,-99,-99,-99,7,-99,7,2,0,2,-99,-99,-99
21/04/2007,12,-99,1,-99,4,-99,7,-99,4,5,5,2,1,1,2,-99,-99,-99,6,-99,4,1,0,2,-99,-99,-99
21/04/2007,13,-99,1,-99,3,-99,7,-99,3,3,3,2,1,2,1,-99,-99,-99,4,-99,4,1,0,2,-99,-99,-99
21/04/2007,14,-99,1,-99,2,-99,7,-99,3,3,3,2,2,2,2,-99,-99,-99,3,-99,4,1,0,2,-99,-99,-99
21/04/2007,15,-99,1,-99,3,-99,7,-99,3,3,3,4,2,2,1,-99,-99,-99,4,-99,5,2,0,1,-99,-99,-99
21/04/2007,16,-99,0,-99,2,-99,7,-99,3,1,3,4,3,1,1,-99,-99,-99,-99,-99,6,1,0,1,-99,-99,-99
21/04/2007,17,-99,0,-99,3,-99,7,-99,4,2,7,5,3,1,0,-99,-99,-99,-99,-99,5,1,0,1,-99,-99,-99
21/04/2007,18,-99,0,-99,3,-99,6,-99,3,2,9,2,1,1,2,-99,-99,-99,3,-99,3,1,0,3,-99,-99,-99
21/04/2007,19,-99,1,-99,3,-99,8,-99,3,2,3,3,1,2,1,-99,-99,-99,3,-99,5,1,0,3,-99,-99,-99
21/04/2007,20,-99,1,-99,6,-99,7,-99,3,3,4,5,3,2,1,-99,-99,-99,4,-99,6,1,2,3,-99,-99,-99
21/04/2007,21,-99,2,-99,7,-99,9,-99,3,5,6,4,4,2,3,-99,-99,-99,4,-99,6,2,3,5,-99,-99,-99
21/04/2007,22,-99,4,-99,7,-99,8,-99,3,7,6,4,3,3,3,-99,-99,-99,4,-99,6,3,2,5,-99,-99,-99
21/04/2007,23,-99,3,-99,6,-99,8,-99,3,6,4,3,3,2,3,-99,-99,-99,5,-99,6,1,3,7,-99,-99,-99
21/04/2007,24,-99,3,-99,4,-99,7,-99,3,5,5,3,4,1,4,-99,-99,-99,5,-99,7,2,2,3,-99,-99,-99
22/04/2007,1,-99,1,-99,3,-99,7,-99,3,5,7,2,2,1,3,-99,-99,-99,4,-99,5,2,2,3,-99,-99,-99
22/04/2007,2,-99,0,-99,3,-99,7,-99,3,4,4,3,2,1,2,-99,-99,-99,3,-99,5,2,1,1,-99,-99,-99
22/04/2007,3,-99,0,-99,3,-99,7,-99,3,3,4,3,3,1,1,-99,-99,-99,4,-99,5,2,0,1,-99,-99,-99
22/04/2007,4,-99,1,-99,3,-99,7,-99,3,2,4,3,4,1,1,-99,-99,-99,3,-99,5,1,0,2,-99,-99,-99
22/04/2007,5,-99,2,-99,2,-99,7,-99,3,2,4,3,4,1,2,-99,-99,-99,3,-99,5,1,2,4,-99,-99,-99
