FECHA,HORA,TAC,FAC,SAG,TLA,XAL,MER,PED,CES,TLI,ATI,VIF,PLA,LAG,AZC,UIZ,TAX,SUR,IZT
01/01/2007,1,35,26,22,35,29,28,28,27,28,32,21,26,25,-99,30,29,23,-99
01/01/2007,2,31,21,23,34,21,35,30,21,31,31,19,24,32,-99,23,30,34,-99
01/01/2007,3,27,19,13,34,28,34,30,23,25,27,16,27,32,-99,24,31,32,-99
01/01/2007,4,22,12,9,28,28,31,26,24,26,20,17,19,28,25,28,29,28,-99
01/01/2007,5,16,13,5,24,21,26,15,24,19,20,15,12,22,21,25,26,22,-99
01/01/2007,6,16,11,3,19,17,19,14,20,15,18,15,11,16,19,20,23,20,-99
01/01/2007,7,16,8,4,18,22,23,14,19,9,13,15,8,18,17,21,23,18,-99
01/01/2007,8,17,9,8,18,18,24,12,17,10,12,11,9,20,18,18,24,16,-99
01/01/2007,9,15,9,11,19,14,21,13,17,8,10,8,10,22,14,13,20,14,-99
01/01/2007,10,15,8,12,22,15,22,13,19,7,11,5,8,18,14,14,21,13,-99
01/01/2007,11,15,9,13,21,14,21,14,20,14,13,8,9,19,16,15,22,18,-99
01/01/2007,12,17,16,17,34,19,27,16,22,15,15,11,12,24,17,18,30,22,-99
01/01/2007,13,18,20,16,30,17,30,19,22,17,16,13,17,27,28,21,43,25,-99
01/01/2007,14,26,22,18,30,16,30,18,20,15,18,10,27,22,31,24,41,25,-99
01/01/2007,15,21,25,18,36,14,26,17,21,15,21,11,21,25,25,18,33,20,-99
01/01/2007,16,15,24,21,30,14,15,11,8,16,18,9,12,20,19,6,10,9,-99
01/01/2007,17,16,16,23,23,25,25,7,8,22,19,11,12,27,20,5,9,10,-99
01/01/2007,18,18,19,19,31,28,40,26,5,26,20,12,28,32,29,5,13,19,-99
01/01/2007,19,26,19,23,32,30,46,34,28,17,25,16,31,38,39,30,61,48,-99
01/01/2007,20,27,26,27,28,28,37,32,40,14,29,19,35,28,26,34,60,54,-99
01/01/2007,21,30,27,27,34,29,36,37,34,20,33,18,37,32,33,34,37,46,-99
01/01/2007,22,30,25,28,33,31,36,39,33,20,28,18,32,33,29,34,37,41,-99
01/01/2007,23,27,24,24,32,29,35,37,30,24,27,19,30,32,30,31,35,38,-99
01/01/2007,24,24,25,22,33,25,34,34,28,25,30,18,25,31,29,26,37,38,-99
02/01/2007,1,24,22,23,32,22,32,32,23,26,24,27,24,31,33,20,30,37,-99
02/01/2007,2,23,20,23,30,21,31,26,18,26,21,28,21,31,26,18,26,33,-99
02/01/2007,3,21,19,20,27,20,27,22,15,24,17,27,16,27,26,17,21,19,-99
02/01/2007,4,21,18,20,26,19,24,21,13,23,16,25,17,23,23,19,19,25,-99
02/01/2007,5,19,17,18,25,19,23,17,16,24,16,23,15,22,22,19,23,25,-99
02/01/2007,6,14,16,18,23,18,24,17,17,24,14,25,15,22,19,20,24,26,-99
02/01/2007,7,17,14,20,22,18,27,17,17,25,13,25,18,26,19,21,26,26,-99
02/01/2007,8,19,16,22,26,23,31,18,18,25,15,24,19,29,24,24,31,27,-99
02/01/2007,9,24,27,26,27,30,44,31,37,30,17,21,32,39,25,29,40,37,-99
02/01/2007,10,45,43,28,42,46,65,38,57,38,27,26,47,69,43,38,66,55,-99
02/01/2007,11,66,62,42,66,48,84,34,63,44,42,24,-99,102,63,43,81,65,-99
02/01/2007,12,83,67,35,76,39,55,69,59,45,58,22,72,-99,86,46,80,80,-99
02/01/2007,13,46,75,21,-99,22,38,-99,43,42,77,22,65,-99,62,33,60,44,-99
02/01/2007,14,32,37,16,-99,21,33,-99,14,24,48,21,46,35,36,3,20,10,-99
02/01/2007,15,16,22,14,16,16,16,-99,7,18,26,17,9,17,20,2,5,8,-99
02/01/2007,16,10,14,18,7,12,22,5,8,13,19,18,8,19,11,4,7,9,-99
02/01/2007,17,15,23,17,12,12,18,7,8,12,21,16,9,23,19,7,11,13,-99
02/01/2007,18,19,25,21,19,16,21,10,12,16,26,21,11,30,29,10,18,16,-99
02/01/2007,19,29,38,35,29,25,33,15,24,28,34,33,17,40,37,19,23,23,-99
02/01/2007,20,34,37,31,44,32,38,15,33,40,34,37,29,44,47,29,32,25,-99
02/01/2007,21,39,34,36,49,31,46,35,35,37,47,26,35,44,47,39,45,26,-99
02/01/2007,22,45,36,38,42,52,44,34,36,36,36,27,30,47,52,34,39,37,-99
02/01/2007,23,33,33,42,36,39,51,31,32,43,24,36,24,51,43,36,40,41,-99
02/01/2007,24,25,30,39,32,32,46,30,29,38,19,38,23,44,37,43,37,41,-99
03/01/2007,1,24,26,35,29,29,41,28,37,35,18,32,22,37,30,45,42,39,-99
03/01/2007,2,22,26,30,27,24,40,26,34,33,19,30,22,31,27,31,36,37,-99
03/01/2007,3,19,20,27,23,24,35,25,27,30,19,27,20,34,25,29,35,35,-99
03/01/2007,4,19,18,25,20,29,34,25,26,29,21,26,19,34,23,29,31,35,-99
03/01/2007,5,18,17,24,21,24,32,25,25,28,24,24,19,27,22,29,32,32,-99
03/01/2007,6,18,20,21,22,22,30,26,25,27,24,22,15,29,23,27,35,34,-99
03/01/2007,7,23,20,24,31,25,33,24,24,25,23,22,19,28,23,25,35,32,-99
03/01/2007,8,27,24,25,29,25,36,25,24,28,26,23,23,31,30,25,37,37,-99
03/01/2007,9,34,25,36,32,32,50,35,35,43,30,26,29,45,34,30,40,47,-99
03/01/2007,10,54,43,72,42,47,62,60,-99,50,36,38,52,70,43,43,48,66,-99
03/01/2007,11,56,-99,89,72,25,-99,78,64,60,43,51,70,80,78,41,83,81,-99
03/01/2007,12,85,-99,55,94,34,-99,69,59,67,68,52,71,60,102,39,82,74,-99
03/01/2007,13,62,-99,24,59,26,-99,61,36,63,103,51,62,63,63,21,80,61,-99
03/01/2007,14,38,-99,12,49,13,-99,45,18,25,51,29,52,41,60,-99,22,18,-99
03/01/2007,15,18,-99,12,34,14,-99,11,4,21,52,16,8,27,28,4,8,11,-99
03/01/2007,16,12,21,11,9,13,19,7,17,17,26,15,11,22,13,5,9,11,-99
03/01/2007,17,15,16,17,13,12,24,7,20,14,26,18,12,24,16,8,13,10,-99
03/01/2007,18,19,15,22,22,17,28,8,17,18,22,25,16,27,26,13,21,16,-99
03/01/2007,19,28,28,28,32,26,33,20,26,28,36,35,22,32,38,27,15,20,-99
03/01/2007,20,31,42,30,35,26,38,34,36,33,48,28,32,42,41,26,22,26,-99
03/01/2007,21,32,44,32,42,26,42,36,40,37,46,36,33,43,41,26,18,24,-99
03/01/2007,22,36,41,34,43,28,45,33,40,35,38,39,33,43,43,32,23,26,-99
03/01/2007,23,36,38,37,42,30,46,35,26,41,34,44,29,43,41,17,20,41,-99
03/01/2007,24,30,38,39,45,30,45,32,14,41,34,41,27,42,39,15,22,40,-99
04/01/2007,1,33,39,35,34,28,42,31,20,33,34,37,24,42,43,16,15,26,-99
04/01/2007,2,28,42,36,31,29,42,30,18,42,30,31,21,43,41,15,6,27,-99
04/01/2007,3,29,40,37,28,30,45,22,17,42,20,30,23,42,35,9,6,35,-99
04/01/2007,4,30,39,36,32,26,39,27,16,37,21,32,23,41,34,11,10,33,-99
04/01/2007,5,29,38,36,28,26,39,30,17,39,24,27,25,46,31,8,20,33,-99
04/01/2007,6,29,35,30,28,29,43,29,12,40,29,31,25,44,30,13,16,34,-99
04/01/2007,7,31,32,29,39,34,45,29,25,33,32,27,23,46,38,22,22,32,-99
04/01/2007,8,31,46,31,45,27,43,29,31,37,35,28,25,40,47,26,23,34,-99
04/01/2007,9,53,50,31,36,26,44,32,36,39,38,29,28,42,45,27,32,42,-99
04/01/2007,10,51,64,31,44,29,39,43,26,63,48,41,47,46,48,14,25,54,-99
04/01/2007,11,31,49,34,50,36,24,47,21,73,56,55,57,61,43,3,37,58,-99
04/01/2007,12,-99,28,31,47,41,19,49,12,35,44,56,30,59,38,4,28,-99,-99
04/01/2007,13,-99,13,20,20,23,32,30,13,17,30,36,21,44,20,3,12,35,-99
04/01/2007,14,-99,7,15,6,15,22,21,14,11,9,26,18,27,6,6,18,14,-99
04/01/2007,15,-99,10,18,11,15,20,17,20,12,12,19,15,24,8,6,25,15,-99
04/01/2007,16,-99,5,17,16,14,23,15,17,23,10,21,10,32,11,7,18,14,-99
04/01/2007,17,13,9,21,15,15,26,10,21,24,14,11,12,32,9,8,30,12,-99
04/01/2007,18,21,11,30,18,17,37,18,35,25,14,15,15,46,13,12,40,12,-99
04/01/2007,19,29,20,36,22,27,45,23,39,27,18,32,23,51,22,23,31,28,-99
04/01/2007,20,32,40,43,32,26,53,31,41,37,26,35,22,44,43,35,44,26,-99
04/01/2007,21,38,38,40,45,33,54,35,40,38,34,42,28,39,39,43,43,40,-99
04/01/2007,22,36,32,37,40,33,50,36,38,44,25,36,30,49,51,40,42,44,-99
04/01/2007,23,40,34,38,30,27,50,32,37,40,29,39,27,42,36,42,39,41,-99
04/01/2007,24,35,31,39,30,31,45,25,33,41,30,33,28,37,34,37,36,40,-99
05/01/2007,1,37,32,37,30,27,43,20,31,36,30,31,27,36,32,34,35,36,-99
05/01/2007,2,39,31,34,29,27,39,17,29,32,29,30,25,35,32,33,32,33,-99
05/01/2007,3,37,31,32,28,24,41,17,24,30,28,29,24,36,31,33,31,33,-99
05/01/2007,4,35,29,29,27,24,40,16,25,36,29,27,23,36,30,30,28,33,-99
05/01/2007,5,34,29,30,28,20,41,17,23,35,28,24,22,36,29,28,29,31,-99
05/01/2007,6,34,29,29,29,28,41,20,22,36,28,23,24,32,28,29,25,30,-99
05/01/2007,7,36,30,26,30,27,42,25,21,31,30,25,27,36,29,26,27,27,-99
05/01/2007,8,36,35,31,37,29,-99,29,28,31,33,22,32,34,33,34,26,29,-99
05/01/2007,9,69,39,38,50,35,44,36,48,41,38,31,30,42,42,39,32,38,-99
05/01/2007,10,88,62,46,67,57,-99,45,78,80,51,53,52,80,65,54,65,54,-99
05/01/2007,11,86,63,49,71,44,-99,52,72,71,38,49,96,130,80,64,-99,66,-99
05/01/2007,12,87,64,-99,66,23,60,61,72,43,44,-99,115,83,90,55,84,90,-99
05/01/2007,13,110,90,-99,77,16,56,64,56,47,64,-99,73,61,84,49,73,71,-99
05/01/2007,14,68,91,-99,55,21,57,54,32,38,78,-99,49,49,53,21,67,49,-99
05/01/2007,15,49,67,18,44,-99,38,37,29,28,57,18,33,39,45,6,38,30,-99
05/01/2007,16,40,60,19,48,12,21,14,12,37,53,19,26,28,35,8,18,13,-99
05/01/2007,17,36,53,22,36,14,27,15,11,39,50,23,21,33,34,11,18,18,-99
05/01/2007,18,46,50,25,42,16,38,24,17,24,49,25,25,48,50,19,26,20,-99
05/01/2007,19,29,37,30,59,23,48,32,36,29,51,27,26,57,33,19,34,30,-99
05/01/2007,20,40,44,35,55,31,44,42,36,43,53,31,34,56,42,24,32,34,-99
05/01/2007,21,40,51,42,48,39,45,45,32,53,23,50,42,53,45,28,40,45,-99
05/01/2007,22,41,58,40,57,39,51,39,38,61,33,57,43,43,56,32,43,55,-99
05/01/2007,23,49,54,43,56,34,52,42,36,62,44,53,37,52,57,36,40,48,-99
05/01/2007,24,61,59,43,54,33,48,37,37,56,43,46,40,49,57,41,40,34,-99
06/01/2007,1,50,53,43,45,33,46,37,30,56,43,43,37,49,52,34,38,27,-99
06/01/2007,2,36,47,35,42,29,43,31,32,54,35,41,38,50,45,34,35,26,-99
06/01/2007,3,31,43,33,38,29,40,29,29,52,34,41,34,41,40,33,34,27,-99
06/01/2007,4,37,37,29,35,29,38,26,26,49,35,40,29,38,34,27,29,29,-99
06/01/2007,5,38,30,31,30,28,35,12,25,47,30,35,25,34,33,28,30,34,-99
06/01/2007,6,33,29,28,30,31,36,15,25,44,32,33,25,36,31,29,26,34,-99
06/01/2007,7,34,26,27,33,33,37,22,25,45,35,30,27,40,31,30,27,34,-99
06/01/2007,8,36,28,28,36,29,38,24,27,39,34,28,30,36,33,31,28,31,-99
06/01/2007,9,57,39,47,46,38,48,26,34,47,42,35,37,46,59,34,31,39,-99
06/01/2007,10,67,102,60,82,45,63,40,43,73,60,36,48,60,86,35,56,46,-99
06/01/2007,11,61,94,41,66,23,41,25,46,73,74,47,38,42,59,26,49,35,-99
06/01/2007,12,48,64,24,40,20,33,23,25,62,81,36,33,34,44,21,36,28,-99
06/01/2007,13,42,50,20,46,-99,25,21,22,38,81,23,20,30,31,14,-99,28,-99
06/01/2007,14,32,44,17,44,18,33,16,16,32,58,17,17,31,27,13,40,21,-99
06/01/2007,15,31,41,11,51,19,20,16,31,24,40,17,15,28,24,11,-99,21,-99
06/01/2007,16,41,45,10,-99,14,27,16,28,21,36,17,18,31,27,11,-99,23,-99
06/01/2007,17,38,51,13,35,31,24,18,-99,23,33,18,24,37,28,13,59,25,-99
06/01/2007,18,56,58,27,43,33,39,23,-99,40,35,23,29,42,49,15,40,24,-99
06/01/2007,19,64,-99,38,68,25,42,26,41,77,113,54,40,56,71,23,30,33,-99
06/01/2007,20,54,80,41,61,28,50,57,38,49,45,45,39,53,63,36,42,51,-99
06/01/2007,21,60,52,39,-99,33,58,53,42,46,44,48,38,57,64,47,47,51,-99
06/01/2007,22,74,74,39,81,39,58,52,45,56,37,48,46,58,83,48,51,49,-99
06/01/2007,23,68,66,36,69,34,55,54,40,67,30,45,50,57,79,46,44,48,-99
06/01/2007,24,59,58,39,63,36,55,52,40,56,27,48,47,59,71,45,43,45,-99
07/01/2007,1,55,55,41,57,34,54,46,38,53,21,50,44,66,63,45,41,28,-99
07/01/2007,2,47,48,37,49,34,47,23,33,41,35,46,38,58,53,38,40,33,-99
07/01/2007,3,36,37,38,38,30,43,18,29,48,33,45,31,53,48,39,41,46,-99
07/01/2007,4,26,27,39,34,29,43,14,27,50,18,41,23,47,34,34,35,40,-99
07/01/2007,5,-99,30,33,30,28,44,15,25,44,17,38,19,40,34,31,33,38,-99
07/01/2007,6,22,24,29,26,29,45,10,25,35,20,36,21,46,33,34,32,38,-99
07/01/2007,7,35,31,33,32,26,43,12,25,33,28,35,25,43,36,32,31,39,-99
07/01/2007,8,38,35,36,33,30,52,18,25,41,37,30,28,44,36,34,32,34,-99
07/01/2007,9,41,36,42,39,39,69,25,38,40,40,30,36,50,38,48,42,35,-99
07/01/2007,10,49,27,59,60,54,81,47,57,42,50,32,58,60,26,62,71,36,-99
07/01/2007,11,37,38,65,55,59,76,38,85,41,28,29,60,54,46,50,82,33,-99
07/01/2007,12,48,30,51,43,51,57,39,50,35,19,32,53,45,55,45,85,42,-99
07/01/2007,13,50,25,27,32,26,50,40,45,30,21,31,30,46,41,45,62,52,-99
07/01/2007,14,38,27,17,33,21,37,28,42,27,17,22,36,34,33,33,44,39,-99
07/01/2007,15,36,31,15,43,17,45,24,49,27,23,16,31,34,33,29,47,28,-99
07/01/2007,16,36,30,13,32,22,-99,25,36,17,18,13,29,23,27,17,-99,30,-99
07/01/2007,17,39,30,15,27,34,-99,31,24,13,20,12,32,26,28,12,62,30,-99
07/01/2007,18,-99,32,20,29,34,58,35,49,19,22,13,39,34,33,17,-99,33,-99
07/01/2007,19,39,27,25,38,30,44,44,40,24,21,10,49,41,40,23,-99,41,-99
07/01/2007,20,33,27,21,25,24,33,36,30,13,20,10,33,29,31,19,47,33,-99
07/01/2007,21,25,20,20,18,19,26,26,26,14,17,10,23,25,20,23,37,34,-99
07/01/2007,22,27,13,15,19,14,20,17,19,12,14,7,17,-99,22,19,30,21,-99
07/01/2007,23,17,10,10,14,13,24,17,16,9,11,7,15,19,15,18,22,20,-99
07/01/2007,24,19,9,10,12,11,17,17,14,6,9,5,15,21,15,12,22,12,-99
08/01/2007,1,19,12,6,7,8,-99,13,12,4,7,3,10,11,9,8,17,8,-99
08/01/2007,2,11,13,4,8,7,-99,11,4,3,6,3,8,9,4,4,12,13,-99
08/01/2007,3,12,6,2,7,6,-99,10,3,2,6,2,6,7,9,3,8,10,-99
08/01/2007,4,-99,3,1,12,7,-99,6,2,4,6,3,3,9,9,5,13,10,-99
08/01/2007,5,17,5,3,11,11,12,5,3,6,8,3,2,8,14,8,17,8,-99
08/01/2007,6,20,7,7,19,15,19,7,4,10,11,7,12,14,22,13,22,13,-99
08/01/2007,7,27,17,10,19,21,27,16,16,15,17,9,21,21,22,23,32,23,-99
08/01/2007,8,27,19,14,27,20,28,24,22,18,20,10,20,22,24,26,30,28,-99
08/01/2007,9,25,16,14,26,18,27,23,21,14,18,8,19,22,23,27,-99,25,-99
08/01/2007,10,22,18,12,22,21,28,19,25,11,16,5,22,20,20,26,27,25,-99
08/01/2007,11,24,15,10,21,20,26,19,-99,13,14,5,22,19,22,32,31,25,-99
08/01/2007,12,25,22,8,20,22,-99,26,-99,13,18,6,28,25,16,41,39,29,-99
08/01/2007,13,-99,31,10,27,19,-99,26,-99,21,22,7,28,33,23,34,38,29,-99
08/01/2007,14,-99,32,10,33,21,47,23,38,33,33,10,24,43,33,26,43,23,-99
08/01/2007,15,-99,41,6,30,14,34,24,23,37,39,15,28,42,34,15,28,27,-99
08/01/2007,16,44,48,9,25,13,33,28,22,28,33,-99,33,35,33,7,21,14,-99
08/01/2007,17,40,43,14,27,14,-99,17,31,17,29,13,18,38,32,13,22,17,-99
08/01/2007,18,40,64,33,39,20,-99,22,44,24,31,13,20,38,31,9,27,29,-99
08/01/2007,19,58,58,34,69,28,-99,34,38,31,37,20,43,48,65,18,27,35,-99
08/01/2007,20,60,47,26,37,40,-99,43,25,25,54,20,58,50,49,26,21,31,-99
08/01/2007,21,46,46,27,38,29,47,46,42,28,36,19,45,45,41,29,51,43,-99
08/01/2007,22,42,33,23,39,26,41,40,36,24,39,21,37,37,39,37,52,49,-99
08/01/2007,23,39,29,20,33,27,36,39,34,23,37,15,29,32,37,37,44,41,-99
08/01/2007,24,38,20,12,32,25,38,39,34,27,33,26,23,36,36,38,39,39,-99
09/01/2007,1,32,17,29,26,23,38,39,27,37,20,36,22,35,28,27,37,24,-99
09/01/2007,2,25,25,31,31,27,35,33,16,38,17,34,23,34,31,21,30,26,-99
09/01/2007,3,27,24,31,29,26,30,28,23,32,13,28,25,32,22,26,26,23,-99
09/01/2007,4,23,22,29,23,27,31,-99,23,28,15,27,26,30,17,26,29,31,-99
09/01/2007,5,30,31,26,24,24,32,20,24,28,20,29,22,31,19,27,29,32,-99
09/01/2007,6,32,28,21,26,23,33,23,24,28,21,24,19,30,28,28,32,22,-99
09/01/2007,7,34,33,23,34,27,31,26,25,29,24,23,24,27,33,28,38,29,-99
09/01/2007,8,36,32,25,31,28,33,30,26,29,27,22,26,31,35,25,-99,33,-99
09/01/2007,9,35,27,25,33,34,45,-99,30,31,26,25,40,40,33,30,-99,35,-99
09/01/2007,10,32,25,25,28,45,47,-99,51,41,22,32,40,42,32,54,57,49,-99
09/01/2007,11,34,21,25,36,24,-99,60,75,42,20,31,29,47,37,64,63,63,-99
09/01/2007,12,27,17,18,23,22,61,32,52,23,-99,12,25,47,-99,56,55,40,-99
09/01/2007,13,30,20,7,19,22,55,24,55,13,15,10,22,38,-99,59,65,37,-99
09/01/2007,14,25,17,8,17,15,39,33,53,-99,15,7,29,23,-99,45,57,44,-99
09/01/2007,15,22,17,6,18,20,35,32,42,-99,12,8,22,25,-99,25,55,37,-99
09/01/2007,16,29,22,9,20,18,39,33,34,11,12,9,24,30,22,15,-99,34,-99
09/01/2007,17,34,19,9,25,26,44,33,29,14,12,6,26,27,27,29,61,38,-99
09/01/2007,18,42,26,13,36,28,48,42,50,17,17,7,38,32,36,24,68,46,-99
09/01/2007,19,33,31,19,33,24,40,49,50,25,26,13,40,36,38,37,53,55,-99
09/01/2007,20,35,30,18,31,19,36,29,33,21,35,13,32,33,31,28,-99,42,-99
09/01/2007,21,38,21,18,31,22,31,29,32,22,32,12,28,28,32,33,40,27,-99
09/01/2007,22,33,22,16,32,25,37,25,29,32,36,17,20,33,29,34,40,33,-99
09/01/2007,23,34,24,16,33,24,36,20,31,28,35,22,21,33,34,34,33,28,-99
09/01/2007,24,29,13,15,29,20,34,25,32,26,27,19,21,33,28,33,33,35,-99
10/01/2007,1,23,11,14,17,23,36,20,29,28,13,14,13,34,19,31,33,21,-99
10/01/2007,2,17,11,15,16,25,34,17,14,30,12,18,10,28,14,15,32,23,-99
10/01/2007,3,16,13,14,19,27,32,16,10,28,11,19,11,32,20,13,21,16,-99
10/01/2007,4,24,13,22,23,25,30,19,11,32,10,23,19,30,27,13,15,14,-99
10/01/2007,5,26,14,23,24,23,28,18,14,32,11,29,22,28,25,15,18,18,-99
10/01/2007,6,29,19,25,25,25,29,21,16,32,14,29,25,28,24,23,26,23,-99
10/01/2007,7,34,21,23,24,26,36,28,22,30,18,28,25,31,27,27,32,31,-99
10/01/2007,8,34,26,21,-99,28,40,30,28,31,21,27,25,32,30,29,33,32,-99
10/01/2007,9,56,32,26,39,37,46,31,34,37,29,26,30,34,40,33,34,37,-99
10/01/2007,10,83,55,31,56,48,51,47,60,53,46,23,51,57,62,41,68,49,-99
10/01/2007,11,108,103,33,100,58,73,58,69,59,58,24,71,79,96,47,86,67,-99
10/01/2007,12,111,91,30,-99,54,80,65,52,54,88,22,79,96,106,41,86,83,-99
10/01/2007,13,120,84,27,-99,42,63,62,45,37,78,21,76,68,124,36,64,77,-99
10/01/2007,14,64,57,25,-99,43,53,44,38,20,27,11,49,54,67,27,66,53,-99
10/01/2007,15,49,56,14,34,38,44,39,32,20,25,9,37,39,33,17,49,37,-99
10/01/2007,16,47,59,20,30,31,31,32,33,20,31,11,33,41,34,16,54,27,-99
10/01/2007,17,46,56,21,52,53,-99,22,52,23,28,11,25,43,38,16,64,27,-99
10/01/2007,18,63,79,37,58,67,-99,31,55,28,31,17,31,60,51,16,68,31,-99
10/01/2007,19,95,105,41,65,43,-99,49,53,54,40,32,47,66,77,21,45,44,-99
10/01/2007,20,72,68,34,57,26,-99,54,49,40,50,33,71,65,70,34,52,35,-99
10/01/2007,21,70,62,42,54,28,-99,80,40,43,36,43,73,71,57,40,59,55,-99
10/01/2007,22,58,33,43,48,37,-99,69,41,57,36,40,55,54,52,46,44,54,-99
10/01/2007,23,52,37,40,48,38,52,56,40,50,28,42,44,55,52,45,46,48,-99
10/01/2007,24,57,39,41,52,36,54,41,41,50,25,42,42,53,53,45,44,50,-99
11/01/2007,1,46,43,39,47,33,52,22,33,40,22,40,34,53,49,38,40,32,-99
11/01/2007,2,34,32,39,39,32,54,15,33,43,21,41,28,52,43,35,36,40,-99
11/01/2007,3,27,19,35,32,30,48,13,27,42,21,41,19,46,31,32,30,23,-99
11/01/2007,4,29,18,31,31,28,40,18,25,41,19,37,24,45,26,29,22,33,-99
11/01/2007,5,36,18,27,33,27,40,15,21,41,24,32,26,43,29,32,18,32,-99
11/01/2007,6,40,27,31,37,32,43,22,23,39,31,31,28,39,35,33,22,31,-99
11/01/2007,7,42,39,37,37,33,43,29,26,39,35,32,31,37,36,34,27,22,-99
11/01/2007,8,44,44,41,42,37,49,32,31,43,41,32,34,39,39,42,31,33,-99
11/01/2007,9,64,50,52,55,49,68,34,48,49,46,34,44,64,50,48,43,46,-99
11/01/2007,10,122,82,60,84,74,82,40,68,60,63,39,54,109,74,56,86,60,-99
11/01/2007,11,99,104,57,107,88,97,49,84,-99,58,37,64,143,78,-99,106,76,-99
11/01/2007,12,76,46,44,86,65,-99,44,69,-99,62,22,64,123,88,-99,97,65,-99
11/01/2007,13,48,44,17,49,19,-99,42,57,-99,21,9,46,74,36,-99,71,65,-99
11/01/2007,14,41,52,8,42,12,-99,41,43,16,25,-99,32,55,31,-99,-99,46,-99
11/01/2007,15,43,41,9,42,14,52,28,36,16,30,-99,29,55,35,23,-99,30,-99
11/01/2007,16,46,43,11,34,15,44,25,50,11,31,7,30,44,36,18,48,22,-99
11/01/2007,17,49,57,11,33,15,42,18,19,12,31,8,22,40,26,21,57,19,-99
11/01/2007,18,46,68,30,31,24,25,27,25,18,36,9,31,43,25,25,110,31,-99
11/01/2007,19,78,79,38,65,35,51,44,49,31,53,17,60,68,62,29,58,39,-99
11/01/2007,20,70,48,36,42,24,41,44,53,19,36,18,68,65,49,41,41,39,-99
11/01/2007,21,64,40,36,38,30,61,46,53,26,35,24,59,62,47,50,46,40,-99
11/01/2007,22,46,27,36,37,32,62,40,43,36,30,28,37,62,36,45,47,46,-99
11/01/2007,23,45,28,50,39,34,40,38,38,41,27,32,37,39,34,41,46,45,-99
11/01/2007,24,46,35,36,47,35,37,27,35,39,32,35,29,38,38,39,45,53,-99
12/01/2007,1,46,34,32,42,31,40,34,34,45,12,33,29,43,38,38,50,33,-99
12/01/2007,2,35,30,32,35,25,47,36,34,43,20,37,27,44,35,38,44,30,-99
12/01/2007,3,40,23,30,35,25,42,29,14,39,26,35,28,40,33,30,39,24,-99
12/01/2007,4,40,23,28,30,29,38,24,13,40,24,28,21,39,30,19,25,22,-99
12/01/2007,5,36,20,32,29,32,37,18,14,35,25,26,23,38,27,31,26,35,-99
12/01/2007,6,34,26,34,31,35,41,20,22,36,29,30,27,43,28,39,37,36,-99
12/01/2007,7,34,31,32,33,37,49,26,35,42,32,27,27,41,30,47,34,26,-99
12/01/2007,8,37,35,35,37,43,56,29,40,38,37,29,32,44,36,42,38,42,-99
12/01/2007,9,56,41,50,49,50,57,40,58,46,52,39,39,70,46,66,43,50,-99
12/01/2007,10,97,66,46,61,43,86,58,98,82,61,53,39,94,79,102,71,48,-99
12/01/2007,11,123,84,51,-99,40,80,44,57,99,-99,37,48,101,105,58,-99,45,-99
12/01/2007,12,98,85,24,-99,19,50,41,44,69,62,47,45,57,91,33,-99,40,-99
12/01/2007,13,45,-99,14,-99,16,29,27,17,36,45,32,36,38,37,7,-99,17,-99
12/01/2007,14,23,39,16,-99,18,16,6,15,19,39,12,9,18,20,2,-99,10,-99
12/01/2007,15,20,28,11,-99,19,17,6,10,22,28,14,7,16,12,3,19,9,-99
12/01/2007,16,18,26,12,-99,16,16,5,11,18,22,19,10,17,12,3,15,9,-99
12/01/2007,17,20,27,17,18,13,27,7,28,15,20,16,9,21,14,6,10,12,-99
12/01/2007,18,23,26,34,26,18,21,11,26,19,24,18,15,30,18,13,20,17,-99
12/01/2007,19,30,34,40,37,28,42,33,36,25,43,36,32,48,29,30,36,27,-99
12/01/2007,20,34,43,40,46,33,59,35,34,39,28,37,35,65,36,35,46,40,-99
12/01/2007,21,41,40,52,45,42,62,36,50,45,38,43,36,65,37,41,61,22,-99
12/01/2007,22,46,42,58,43,44,55,34,48,51,26,54,39,60,43,45,59,49,-99
12/01/2007,23,49,47,57,54,44,53,44,44,54,23,58,39,48,43,49,60,54,-99
12/01/2007,24,45,46,57,48,45,45,45,43,46,20,43,36,48,46,52,58,53,-99
13/01/2007,1,37,37,50,53,42,47,20,43,49,18,33,31,47,46,52,54,53,-99
13/01/2007,2,31,38,44,47,37,44,17,37,45,19,40,27,42,39,43,48,46,-99
13/01/2007,3,35,31,40,39,35,44,10,31,42,28,41,26,40,38,37,43,38,-99
13/01/2007,4,35,29,35,36,29,43,10,28,40,21,34,24,40,35,33,34,25,-99
13/01/2007,5,32,24,28,34,27,38,8,24,43,25,30,18,38,33,24,32,33,-99
13/01/2007,6,33,24,29,33,32,34,10,24,40,29,27,22,38,31,25,28,31,-99
13/01/2007,7,35,30,28,30,29,35,12,28,45,30,28,26,38,32,30,44,33,-99
13/01/2007,8,35,30,29,34,28,38,26,31,40,30,26,27,39,32,32,36,35,-99
13/01/2007,9,50,42,39,57,34,57,33,41,49,40,29,37,46,41,48,39,34,-99
13/01/2007,10,112,88,52,70,44,79,30,65,61,72,38,53,77,75,67,-99,40,-99
13/01/2007,11,101,70,56,95,49,73,39,80,63,92,36,71,73,71,104,-99,64,-99
