FECHA,HORA,MER,TLA,COY,UIZ,SJA,SAG,PER,CAM,ACO
28/03/2009,1,15,20,21,19,20,-99,13,-99,21
28/03/2009,2,11,23,20,22,15,-99,21,-99,22
28/03/2009,3,13,24,20,20,23,-99,19,-99,25
28/03/2009,4,11,30,22,20,24,-99,12,-99,21
28/03/2009,5,12,39,21,19,23,-99,16,-99,24
28/03/2009,6,18,31,20,25,21,-99,25,-99,21
28/03/2009,7,17,53,21,28,23,-99,42,-99,30
28/03/2009,8,21,41,-99,14,28,-99,42,-99,27
28/03/2009,9,18,37,-99,18,40,-99,44,-99,26
28/03/2009,10,25,39,29,21,33,-99,14,-99,19
28/03/2009,11,25,21,21,19,19,-99,22,-99,17
28/03/2009,12,17,10,14,16,14,-99,17,-99,19
28/03/2009,13,-99,10,13,12,9,-99,12,-99,20
28/03/2009,14,-99,7,14,11,13,-99,12,-99,50
28/03/2009,15,7,7,15,11,9,-99,19,-99,41
28/03/2009,16,12,8,23,24,11,-99,33,-99,15
28/03/2009,17,13,5,24,28,21,-99,33,-99,26
28/03/2009,18,6,5,-99,22,14,-99,17,-99,28
28/03/2009,19,11,4,-99,18,13,-99,24,-99,56
28/03/2009,20,6,8,-99,23,10,-99,23,-99,44
28/03/2009,21,7,13,14,17,12,-99,17,-99,35
28/03/2009,22,11,16,16,18,17,-99,25,-99,23
28/03/2009,23,11,17,19,23,19,-99,20,-99,28
28/03/2009,24,9,18,17,20,17,-99,18,-99,22
29/03/2009,1,9,18,14,24,20,-99,18,-99,25
29/03/2009,2,9,17,11,18,27,-99,13,-99,31
29/03/2009,3,14,14,12,15,27,-99,14,-99,38
29/03/2009,4,7,15,9,18,22,-99,11,-99,29
29/03/2009,5,9,16,10,13,25,-99,11,-99,33
29/03/2009,6,7,19,13,15,-99,-99,12,-99,38
29/03/2009,7,9,19,12,17,21,-99,18,-99,46
29/03/2009,8,13,26,13,6,19,-99,11,-99,37
29/03/2009,9,17,32,19,14,17,-99,5,-99,30
29/03/2009,10,27,35,21,35,13,-99,5,-99,21
29/03/2009,11,20,36,24,20,6,-99,11,-99,11
29/03/2009,12,16,32,28,12,14,-99,10,-99,11
29/03/2009,13,10,20,18,6,13,-99,6,-99,12
29/03/2009,14,-99,21,11,9,10,-99,8,-99,14
29/03/2009,15,-99,22,11,11,9,-99,10,-99,10
29/03/2009,16,13,20,16,17,13,-99,19,-99,14
29/03/2009,17,12,25,15,19,19,-99,29,-99,15
29/03/2009,18,9,27,18,27,19,-99,31,-99,25
29/03/2009,19,9,23,20,25,22,-99,30,-99,23
29/03/2009,20,8,54,15,21,19,-99,23,-99,20
29/03/2009,21,6,73,11,16,10,-99,26,-99,14
29/03/2009,22,4,23,13,12,11,-99,21,-99,16
29/03/2009,23,8,14,14,11,13,-99,22,-99,15
29/03/2009,24,9,11,15,8,15,-99,11,-99,14
30/03/2009,1,11,8,15,13,11,-99,10,-99,13
30/03/2009,2,-99,10,12,11,8,-99,7,-99,14
30/03/2009,3,7,10,9,9,7,-99,5,-99,7
30/03/2009,4,5,9,9,8,13,-99,13,-99,8
30/03/2009,5,7,11,7,8,11,-99,8,-99,12
30/03/2009,6,7,20,11,13,12,-99,15,-99,15
30/03/2009,7,12,13,12,13,14,-99,20,-99,21
30/03/2009,8,19,21,17,13,21,-99,14,-99,28
30/03/2009,9,13,36,18,9,13,-99,5,-99,28
30/03/2009,10,13,40,21,5,6,-99,7,-99,21
30/03/2009,11,5,22,15,13,3,-99,7,-99,-99
30/03/2009,12,-99,16,8,4,10,-99,6,-99,10
30/03/2009,13,6,13,7,7,10,-99,12,-99,18
30/03/2009,14,5,18,12,7,8,-99,1,-99,23
30/03/2009,15,4,15,9,6,7,-99,14,-99,25
30/03/2009,16,4,14,7,17,11,-99,29,-99,23
30/03/2009,17,12,14,10,21,22,-99,29,-99,27
30/03/2009,18,18,12,22,25,30,-99,33,-99,37
30/03/2009,19,17,21,24,23,19,-99,41,-99,38
30/03/2009,20,13,21,28,25,17,-99,28,-99,30
30/03/2009,21,11,27,18,25,16,-99,22,-99,17
30/03/2009,22,14,31,22,23,19,-99,23,-99,16
30/03/2009,23,14,35,19,23,21,-99,22,-99,22
30/03/2009,24,16,44,18,21,18,-99,14,-99,20
31/03/2009,1,11,22,18,21,15,-99,17,-99,20
31/03/2009,2,9,24,15,14,17,-99,9,-99,22
31/03/2009,3,13,25,13,17,10,-99,13,-99,18
31/03/2009,4,15,24,14,12,12,-99,10,-99,22
31/03/2009,5,8,23,16,25,19,-99,16,-99,31
31/03/2009,6,13,23,31,23,23,-99,22,-99,25
31/03/2009,7,14,40,27,21,35,-99,32,-99,24
31/03/2009,8,25,45,-99,24,60,-99,33,-99,27
31/03/2009,9,22,-99,-99,12,20,-99,21,-99,30
31/03/2009,10,30,-99,37,25,20,-99,15,-99,23
31/03/2009,11,33,-99,33,42,25,-99,31,-99,-99
31/03/2009,12,26,51,38,48,24,-99,30,-99,-99
31/03/2009,13,16,42,52,39,19,-99,25,-99,30
31/03/2009,14,20,39,-99,27,20,-99,18,-99,26
31/03/2009,15,35,33,-99,30,30,-99,21,-99,27
31/03/2009,16,35,24,51,35,35,-99,28,-99,14
31/03/2009,17,35,21,49,26,31,-99,28,-99,15
31/03/2009,18,25,20,36,22,-99,-99,19,-99,21
31/03/2009,19,26,23,27,27,-99,-99,32,-99,26
31/03/2009,20,22,48,27,31,32,-99,33,-99,30
31/03/2009,21,20,35,28,28,32,-99,30,-99,21
31/03/2009,22,25,26,31,31,32,-99,34,-99,19
31/03/2009,23,25,42,28,29,30,-99,30,-99,24
31/03/2009,24,28,39,27,19,27,-99,26,-99,-99
01/04/2009,1,23,26,25,25,35,-99,27,-99,32
01/04/2009,2,24,22,21,33,35,-99,24,-99,35
01/04/2009,3,23,23,24,27,26,-99,14,-99,41
01/04/2009,4,15,20,22,31,25,-99,13,-99,34
01/04/2009,5,22,42,22,25,18,-99,17,-99,27
01/04/2009,6,8,40,28,26,20,-99,21,-99,35
01/04/2009,7,7,32,31,22,26,-99,29,-99,31
01/04/2009,8,27,39,41,20,22,-99,27,-99,31
01/04/2009,9,23,72,56,19,15,-99,21,-99,36
01/04/2009,10,17,36,56,17,12,-99,12,-99,26
01/04/2009,11,57,20,41,20,11,-99,-99,-99,16
01/04/2009,12,14,18,29,9,16,-99,-99,-99,18
01/04/2009,13,16,16,-99,14,24,-99,-99,-99,20
01/04/2009,14,8,7,-99,18,-99,-99,52,-99,29
01/04/2009,15,11,15,-99,23,-99,-99,47,-99,45
01/04/2009,16,12,24,-99,27,16,-99,47,-99,42
01/04/2009,17,11,19,17,26,19,-99,38,-99,40
01/04/2009,18,10,17,17,22,15,-99,33,-99,40
01/04/2009,19,13,15,24,25,24,-99,25,-99,32
01/04/2009,20,12,16,19,16,20,-99,27,-99,25
01/04/2009,21,8,18,22,20,12,-99,29,-99,21
01/04/2009,22,7,25,30,14,14,-99,30,-99,33
01/04/2009,23,6,27,22,19,20,-99,28,-99,22
01/04/2009,24,7,28,24,20,19,-99,28,-99,18
02/04/2009,1,9,29,23,19,21,-99,21,-99,24
02/04/2009,2,8,28,25,19,18,-99,17,-99,15
02/04/2009,3,8,31,16,13,15,-99,19,-99,16
02/04/2009,4,12,20,20,-99,15,-99,15,-99,19
02/04/2009,5,6,21,20,-99,19,-99,18,-99,15
02/04/2009,6,12,22,18,-99,23,-99,18,-99,29
02/04/2009,7,12,26,16,30,22,-99,15,-99,32
02/04/2009,8,14,35,21,25,20,-99,32,-99,25
02/04/2009,9,18,40,24,20,24,-99,35,-99,26
02/04/2009,10,26,53,29,23,23,-99,11,-99,21
02/04/2009,11,24,46,49,15,24,-99,16,-99,18
02/04/2009,12,10,22,38,11,15,-99,5,-99,9
02/04/2009,13,17,15,14,12,12,9,9,-99,13
02/04/2009,14,15,16,15,11,18,14,10,-99,13
02/04/2009,15,12,23,18,11,17,20,12,-99,12
02/04/2009,16,18,25,23,21,16,27,17,-99,12
02/04/2009,17,22,39,30,25,25,-99,26,-99,12
02/04/2009,18,23,27,42,27,-99,33,33,-99,23
02/04/2009,19,20,27,29,30,38,42,52,-99,41
02/04/2009,20,17,57,27,29,33,36,58,-99,29
02/04/2009,21,19,55,24,31,26,33,29,-99,31
02/04/2009,22,17,36,25,28,26,33,32,-99,30
02/04/2009,23,15,40,21,31,27,34,25,-99,29
02/04/2009,24,14,37,22,30,22,22,29,-99,34
03/04/2009,1,18,25,21,29,27,27,21,-99,38
03/04/2009,2,20,38,16,27,33,34,29,-99,48
03/04/2009,3,22,48,16,22,22,45,20,-99,45
03/04/2009,4,14,41,26,21,13,37,13,-99,40
03/04/2009,5,11,37,29,18,13,17,13,-99,39
03/04/2009,6,11,34,19,23,20,28,20,-99,42
03/04/2009,7,15,39,21,20,26,50,36,-99,39
03/04/2009,8,17,43,26,20,48,43,30,-99,36
03/04/2009,9,17,48,25,13,33,31,20,-99,47
03/04/2009,10,-99,45,26,14,23,-99,17,-99,37
03/04/2009,11,-99,40,22,11,19,13,25,-99,35
03/04/2009,12,-99,26,16,5,13,20,27,-99,9
03/04/2009,13,-99,5,11,8,6,13,25,-99,18
03/04/2009,14,17,9,11,10,14,18,40,-99,11
03/04/2009,15,15,9,19,22,19,-99,53,-99,21
03/04/2009,16,18,10,27,20,36,34,44,-99,27
03/04/2009,17,16,30,25,25,26,37,30,-99,32
03/04/2009,18,19,34,32,29,24,35,22,-99,33
03/04/2009,19,16,27,27,25,34,28,32,-99,33
03/04/2009,20,16,23,21,20,20,29,58,-99,24
03/04/2009,21,-99,26,18,35,-99,35,38,-99,29
03/04/2009,22,-99,26,27,48,-99,25,44,-99,26
03/04/2009,23,-99,25,23,33,18,26,36,-99,22
03/04/2009,24,-99,21,21,7,20,27,37,-99,-99
04/04/2009,1,13,20,32,-99,25,29,28,-99,29
04/04/2009,2,11,24,27,-99,23,36,23,-99,33
04/04/2009,3,7,26,17,16,15,16,17,-99,21
04/04/2009,4,18,19,17,22,17,15,20,-99,23
04/04/2009,5,-99,16,15,18,20,15,16,-99,32
04/04/2009,6,-99,17,15,18,24,23,17,-99,34
04/04/2009,7,-99,18,17,23,25,42,29,-99,35
04/04/2009,8,28,28,17,27,34,46,34,-99,31
04/04/2009,9,8,36,13,29,33,42,42,-99,38
04/04/2009,10,27,26,14,23,22,37,26,-99,23
04/04/2009,11,22,27,-99,15,31,25,20,-99,19
04/04/2009,12,5,17,-99,4,11,14,13,-99,8
04/04/2009,13,-99,16,5,7,3,12,6,-99,11
04/04/2009,14,-99,14,4,-99,1,19,5,-99,7
04/04/2009,15,3,11,6,8,1,11,28,-99,7
04/04/2009,16,6,29,13,19,8,13,31,-99,9
04/04/2009,17,11,52,20,20,18,19,35,-99,13
04/04/2009,18,10,28,25,25,21,23,23,-99,18
04/04/2009,19,16,39,22,29,18,35,34,-99,27
04/04/2009,20,17,47,21,24,26,35,33,-99,27
04/04/2009,21,18,34,24,27,24,38,28,-99,21
04/04/2009,22,18,34,27,24,22,31,34,-99,20
04/04/2009,23,22,42,23,25,24,29,39,-99,19
04/04/2009,24,15,40,25,28,24,28,27,-99,26
05/04/2009,1,17,35,27,39,28,30,27,-99,34
05/04/2009,2,16,28,47,24,25,29,24,-99,35
05/04/2009,3,14,25,28,26,28,32,36,-99,39
05/04/2009,4,17,28,25,23,27,37,43,-99,37
05/04/2009,5,17,56,37,33,30,37,42,-99,32
05/04/2009,6,23,26,41,31,42,40,41,-99,34
05/04/2009,7,26,21,40,31,34,43,38,-99,33
05/04/2009,8,17,26,40,31,45,45,53,-99,40
05/04/2009,9,48,29,41,40,30,39,45,-99,49
05/04/2009,10,38,34,49,42,36,45,46,-99,30
05/04/2009,11,25,27,38,31,34,29,37,-99,37
05/04/2009,12,-99,20,38,25,36,21,33,-99,30
05/04/2009,13,-99,20,47,25,27,21,30,-99,29
05/04/2009,14,24,23,47,19,21,26,32,-99,25
05/04/2009,15,20,25,49,25,23,29,33,-99,19
05/04/2009,16,23,29,47,30,23,31,37,-99,24
05/04/2009,17,26,33,49,32,29,34,41,-99,25
05/04/2009,18,23,31,48,37,33,32,41,-99,20
05/04/2009,19,19,33,42,33,21,41,47,-99,25
05/04/2009,20,19,32,-99,33,30,27,55,-99,21
05/04/2009,21,16,53,-99,40,21,25,54,-99,25
05/04/2009,22,17,33,50,-99,22,23,33,-99,22
05/04/2009,23,22,36,40,42,25,32,29,-99,28
05/04/2009,24,30,64,35,45,34,47,54,-99,32
06/04/2009,1,35,43,40,38,34,35,47,-99,27
06/04/2009,2,10,28,35,31,27,31,36,-99,28
06/04/2009,3,11,33,29,26,29,32,32,-99,32
06/04/2009,4,32,30,29,45,28,29,32,-99,29
06/04/2009,5,19,32,37,65,27,28,34,-99,25
06/04/2009,6,25,26,33,37,26,28,40,-99,23
06/04/2009,7,29,28,35,28,23,25,45,-99,29
06/04/2009,8,37,32,33,46,25,30,31,-99,27
06/04/2009,9,19,42,34,31,16,26,26,-99,19
06/04/2009,10,13,31,38,18,15,-99,17,-99,14
06/04/2009,11,19,25,41,25,19,-99,30,-99,10
06/04/2009,12,17,26,41,30,26,-99,30,-99,16
06/04/2009,13,12,24,43,26,24,20,29,-99,13
06/04/2009,14,27,27,45,24,28,21,19,-99,20
06/04/2009,15,30,30,39,21,32,28,16,-99,20
06/04/2009,16,24,34,32,27,33,35,26,-99,26
06/04/2009,17,22,39,30,28,30,41,25,-99,28
06/04/2009,18,20,41,29,31,32,39,26,-99,24
06/04/2009,19,20,38,29,30,32,35,51,-99,18
06/04/2009,20,15,57,38,43,29,26,48,-99,27
06/04/2009,21,11,45,34,35,19,23,36,-99,20
06/04/2009,22,10,28,31,36,22,14,29,-99,12
06/04/2009,23,3,17,23,20,18,17,20,-99,14
06/04/2009,24,9,16,23,15,16,14,14,-99,11
07/04/2009,1,23,22,19,31,17,12,14,-99,9
07/04/2009,2,9,31,21,20,15,12,14,-99,10
07/04/2009,3,13,26,26,11,16,19,11,-99,13
07/04/2009,4,26,28,20,15,20,22,14,-99,4
07/04/2009,5,21,29,19,20,24,21,17,-99,10
07/04/2009,6,31,30,26,24,24,22,21,-99,15
07/04/2009,7,28,33,28,22,27,23,25,-99,10
07/04/2009,8,30,41,33,19,23,35,27,-99,10
07/04/2009,9,28,60,36,21,29,36,23,-99,6
07/04/2009,10,34,65,45,16,33,35,26,-99,13
07/04/2009,11,36,-99,60,29,41,50,20,-99,11
07/04/2009,12,49,-99,73,44,55,49,38,-99,25
07/04/2009,13,59,93,85,48,58,53,46,-99,28
07/04/2009,14,58,72,88,48,53,49,38,-99,23
07/04/2009,15,63,52,89,-99,56,42,31,-99,24
07/04/2009,16,46,45,81,63,47,29,44,-99,24
07/04/2009,17,34,41,69,61,39,38,36,-99,20
07/04/2009,18,38,31,86,56,34,25,39,-99,18
07/04/2009,19,26,37,67,64,25,19,26,-99,16
07/04/2009,20,22,54,40,55,27,27,26,-99,20
07/04/2009,21,24,49,41,34,20,21,23,-99,39
07/04/2009,22,22,44,48,62,27,20,40,-99,23
07/04/2009,23,38,45,53,61,28,25,39,-99,26
07/04/2009,24,41,40,49,45,24,23,29,-99,21
08/04/2009,1,41,38,34,34,31,26,19,-99,32
08/04/2009,2,36,35,23,43,41,29,28,-99,27
08/04/2009,3,12,37,20,35,34,27,33,-99,28
08/04/2009,4,12,34,19,39,36,35,33,-99,26
08/04/2009,5,-99,35,20,42,24,31,60,-99,34
08/04/2009,6,27,36,24,49,36,41,101,-99,33
08/04/2009,7,31,40,28,45,40,51,39,-99,35
08/04/2009,8,40,68,38,44,47,52,63,-99,26
08/04/2009,9,47,83,62,32,42,40,35,-99,21
08/04/2009,10,37,49,79,30,43,29,32,-99,21
08/04/2009,11,33,36,64,24,33,34,26,-99,27
08/04/2009,12,35,22,37,26,36,34,34,-99,19
08/04/2009,13,19,16,23,32,31,16,19,-99,17
08/04/2009,14,13,18,30,23,12,12,16,-99,23
08/04/2009,15,23,18,23,6,14,16,11,-99,17
08/04/2009,16,12,22,21,16,15,22,10,-99,19
08/04/2009,17,15,23,20,23,29,29,26,-99,23
08/04/2009,18,17,23,23,29,23,24,28,-99,21
08/04/2009,19,16,21,29,31,29,24,29,-99,21
08/04/2009,20,15,23,33,32,24,26,40,-99,21
08/04/2009,21,27,25,32,32,32,35,41,-99,23
08/04/2009,22,21,32,30,32,30,42,42,-99,22
08/04/2009,23,18,28,25,26,29,38,40,-99,-99
08/04/2009,24,20,21,21,18,28,37,36,-99,24
09/04/2009,1,13,40,21,23,19,35,18,-99,26
09/04/2009,2,5,49,22,26,20,28,24,-99,29
09/04/2009,3,4,45,24,27,18,28,29,-99,28
09/04/2009,4,16,36,24,23,22,24,24,-99,30
09/04/2009,5,12,29,30,28,30,28,32,-99,37
09/04/2009,6,22,34,33,33,36,38,45,-99,37
09/04/2009,7,39,39,28,34,47,38,50,-99,40
09/04/2009,8,30,45,31,32,40,-99,75,-99,39
09/04/2009,9,17,61,41,52,25,45,65,-99,33
09/04/2009,10,27,62,58,46,18,22,28,-99,32
09/04/2009,11,22,64,59,38,21,23,30,-99,27
09/04/2009,12,27,59,-99,26,26,23,28,-99,30
09/04/2009,13,23,54,-99,34,28,29,28,-99,29
09/04/2009,14,24,40,49,22,30,-99,23,-99,27
09/04/2009,15,21,28,51,24,20,29,28,-99,30
09/04/2009,16,22,54,48,26,28,26,34,-99,31
09/04/2009,17,20,64,46,32,31,31,38,-99,30
09/04/2009,18,22,58,-99,30,31,45,52,-99,41
09/04/2009,19,16,43,-99,25,25,41,75,-99,36
09/04/2009,20,16,32,22,24,28,34,37,-99,32
09/04/2009,21,11,26,27,26,19,28,32,-99,21
09/04/2009,22,18,24,34,26,25,29,32,-99,20
09/04/2009,23,15,21,34,31,23,31,26,-99,24
09/04/2009,24,8,20,28,24,23,36,26,-99,24
10/04/2009,1,10,20,26,13,24,29,21,-99,33
10/04/2009,2,21,21,26,27,27,32,20,-99,31
10/04/2009,3,9,21,32,22,25,28,25,-99,31
10/04/2009,4,16,19,23,22,25,30,35,-99,37
10/04/2009,5,23,20,25,21,28,27,30,-99,38
10/04/2009,6,-99,23,30,28,33,27,31,-99,41
10/04/2009,7,29,22,36,31,32,38,44,-99,34
10/04/2009,8,27,32,35,23,34,32,44,-99,25
10/04/2009,9,21,43,36,25,21,28,35,-99,29
10/04/2009,10,37,54,30,37,25,33,24,-99,25
10/04/2009,11,35,39,35,39,32,30,26,-99,22
10/04/2009,12,38,28,42,16,29,26,24,-99,22
10/04/2009,13,-99,27,37,25,29,20,19,-99,20
10/04/2009,14,-99,29,25,19,20,22,19,-99,16
10/04/2009,15,11,25,15,13,13,19,19,-99,16
10/04/2009,16,6,18,17,18,14,25,-99,-99,21
10/04/2009,17,9,18,14,23,16,19,24,-99,19
10/04/2009,18,6,21,20,14,19,16,16,-99,19
10/04/2009,19,17,17,61,25,20,16,23,-99,23
10/04/2009,20,18,22,40,31,26,34,29,-99,31
10/04/2009,21,15,33,23,31,26,31,26,-99,26
10/04/2009,22,17,34,20,27,23,31,27,-99,24
10/04/2009,23,14,34,25,30,27,26,31,-99,18
10/04/2009,24,12,26,37,31,26,24,31,-99,18
11/04/2009,1,26,19,32,28,24,26,27,-99,26
11/04/2009,2,15,21,28,20,20,25,23,-99,28
11/04/2009,3,-99,21,23,16,19,20,19,-99,30
11/04/2009,4,11,20,22,18,19,25,17,-99,41
11/04/2009,5,26,18,22,16,18,26,18,-99,33
11/04/2009,6,33,29,21,19,19,26,22,-99,30
11/04/2009,7,25,29,24,26,31,45,22,-99,34
11/04/2009,8,11,28,28,18,29,38,42,-99,43
11/04/2009,9,15,40,30,15,27,38,28,-99,34
11/04/2009,10,33,41,24,23,25,24,26,-99,18
11/04/2009,11,20,37,24,24,23,27,25,-99,25
11/04/2009,12,18,22,21,19,24,21,16,-99,19
11/04/2009,13,14,25,18,14,14,21,17,-99,15
11/04/2009,14,11,23,16,12,19,15,15,-99,11
11/04/2009,15,13,24,17,19,17,16,18,-99,18
11/04/2009,16,14,22,19,-99,25,26,14,-99,22
11/04/2009,17,15,23,21,18,24,26,20,-99,22
11/04/2009,18,15,30,24,29,26,38,23,-99,37
11/04/2009,19,14,24,26,34,25,32,41,-99,21
11/04/2009,20,13,15,22,28,18,24,27,-99,23
11/04/2009,21,15,19,21,24,19,24,23,-99,32
11/04/2009,22,20,16,26,30,18,38,30,-99,24
11/04/2009,23,18,18,28,24,23,34,34,-99,27
11/04/2009,24,19,18,20,18,22,33,27,-99,32
12/04/2009,1,13,17,24,20,36,30,22,-99,48
12/04/2009,2,10,17,22,23,29,32,20,-99,43
12/04/2009,3,16,16,20,17,29,25,14,-99,35
12/04/2009,4,24,15,25,16,21,19,18,-99,41
12/04/2009,5,12,18,31,19,25,24,21,-99,41
12/04/2009,6,31,23,26,24,27,23,25,-99,37
12/04/2009,7,29,32,25,24,31,37,25,-99,56
12/04/2009,8,16,45,25,19,29,33,39,-99,55
12/04/2009,9,14,60,33,17,23,33,32,-99,38
12/04/2009,10,37,50,30,27,24,28,32,-99,41
12/04/2009,11,32,48,24,24,25,29,24,-99,36
12/04/2009,12,16,38,29,30,24,18,14,-99,28
12/04/2009,13,18,22,22,21,16,18,-99,-99,28
12/04/2009,14,11,16,17,19,16,11,-99,-99,21
12/04/2009,15,9,16,23,13,27,29,-99,-99,29
12/04/2009,16,-99,17,46,25,25,34,30,-99,42
12/04/2009,17,-99,21,41,15,5,14,18,-99,-99
12/04/2009,18,-99,-99,24,20,15,14,18,-99,-99
12/04/2009,19,-99,-99,-99,19,16,-99,20,-99,20
12/04/2009,20,14,-99,-99,20,20,-99,65,-99,21
12/04/2009,21,17,18,-99,21,32,-99,46,-99,15
12/04/2009,22,27,19,28,-99,34,-99,30,-99,15
12/04/2009,23,18,16,28,-99,30,-99,29,-99,20
12/04/2009,24,17,19,28,30,30,28,30,-99,23
13/04/2009,1,10,18,25,45,21,27,21,-99,17
13/04/2009,2,13,15,24,33,17,24,33,-99,22
13/04/2009,3,14,14,28,34,18,20,28,-99,27
13/04/2009,4,29,21,30,29,24,25,39,-99,25
13/04/2009,5,12,22,26,26,32,27,43,-99,29
13/04/2009,6,27,25,30,34,29,29,48,-99,41
13/04/2009,7,27,29,36,32,29,33,64,-99,48
13/04/2009,8,36,36,38,31,35,29,70,-99,33
13/04/2009,9,35,49,39,27,30,35,46,-99,27
13/04/2009,10,28,62,37,33,35,29,54,-99,19
13/04/2009,11,-99,36,35,38,24,-99,41,-99,20
13/04/2009,12,-99,21,42,30,16,18,51,-99,14
13/04/2009,13,-99,20,32,22,17,13,100,-99,17
13/04/2009,14,31,21,22,17,17,20,-99,-99,15
13/04/2009,15,25,21,24,15,23,20,34,-99,20
13/04/2009,16,22,25,18,22,22,27,22,-99,24
13/04/2009,17,20,23,20,-99,21,24,26,-99,15
13/04/2009,18,18,23,-99,18,14,20,38,-99,29
13/04/2009,19,16,22,-99,6,8,21,48,-99,23
13/04/2009,20,22,21,27,32,23,21,51,-99,-99
13/04/2009,21,23,22,30,30,21,24,39,-99,23
13/04/2009,22,19,28,-99,23,21,23,32,-99,21
13/04/2009,23,18,32,-99,30,32,29,46,-99,24
13/04/2009,24,21,34,-99,25,34,28,79,-99,26
14/04/2009,1,17,23,22,24,26,33,44,-99,31
14/04/2009,2,21,18,19,22,26,29,33,-99,28
14/04/2009,3,20,18,18,20,29,29,28,-99,36
14/04/2009,4,20,23,17,23,31,35,67,-99,31
14/04/2009,5,20,36,17,34,36,37,58,-99,40
14/04/2009,6,29,36,19,43,48,37,52,-99,46
14/04/2009,7,34,44,22,41,53,45,65,-99,42
14/04/2009,8,41,40,26,39,58,47,68,-99,60
14/04/2009,9,51,50,37,38,51,49,48,-99,50
14/04/2009,10,50,70,53,45,45,63,40,-99,27
14/04/2009,11,54,72,-99,42,44,54,93,-99,30
14/04/2009,12,44,56,-99,28,31,33,69,-99,28
14/04/2009,13,23,27,-99,22,18,22,63,-99,19
14/04/2009,14,23,30,25,12,20,15,21,-99,23
14/04/2009,15,19,32,21,23,28,21,25,-99,28
14/04/2009,16,18,32,23,12,18,32,27,19,23
14/04/2009,17,18,29,27,15,18,22,20,33,24
14/04/2009,18,23,38,24,20,20,27,17,49,18
14/04/2009,19,18,35,19,19,23,34,26,58,24
14/04/2009,20,15,43,21,23,21,23,25,49,23
14/04/2009,21,17,37,19,17,18,22,28,40,25
14/04/2009,22,12,32,17,24,20,24,30,33,17
14/04/2009,23,14,27,17,18,22,27,28,25,28
14/04/2009,24,18,38,22,19,17,33,31,28,26
15/04/2009,1,17,37,21,15,22,21,38,35,24
15/04/2009,2,16,31,19,21,19,23,23,32,34
15/04/2009,3,15,36,20,17,17,26,23,26,33
15/04/2009,4,16,50,20,22,26,36,22,27,29
15/04/2009,5,20,49,22,22,26,29,27,36,35
15/04/2009,6,20,44,21,23,28,42,29,51,40
15/04/2009,7,25,44,22,24,28,46,38,27,38
15/04/2009,8,27,66,28,18,33,27,35,44,33
15/04/2009,9,27,-99,32,19,19,25,58,39,33
15/04/2009,10,26,-99,-99,19,14,22,48,30,37
15/04/2009,11,20,-99,-99,13,17,19,32,17,-99
15/04/2009,12,10,33,18,12,15,15,15,13,33
15/04/2009,13,10,30,9,11,8,13,20,18,-99
15/04/2009,14,9,25,7,7,15,14,15,11,18
15/04/2009,15,11,23,13,12,14,13,19,15,20
15/04/2009,16,12,22,15,-99,14,24,22,18,21
15/04/2009,17,17,25,31,24,21,25,20,25,27
15/04/2009,18,23,29,28,23,27,24,26,35,52
15/04/2009,19,17,27,20,25,22,34,26,52,34
15/04/2009,20,15,30,22,25,18,23,32,38,23
15/04/2009,21,15,34,23,22,23,20,21,24,25
15/04/2009,22,15,25,19,21,18,17,24,24,-99
15/04/2009,23,15,26,17,20,17,19,28,20,-99
15/04/2009,24,18,23,18,26,23,27,29,25,107
16/04/2009,1,22,20,18,24,24,27,27,24,22
16/04/2009,2,22,19,18,30,28,30,28,24,25
16/04/2009,3,19,23,23,25,28,30,29,23,29
16/04/2009,4,22,49,26,25,30,31,30,-99,25
16/04/2009,5,18,59,25,28,33,36,48,22,33
16/04/2009,6,20,29,23,33,35,45,65,33,34
16/04/2009,7,21,32,31,38,51,37,53,38,39
16/04/2009,8,30,50,37,36,47,33,34,45,27
16/04/2009,9,25,93,33,25,30,29,28,42,33
16/04/2009,10,34,95,29,24,27,29,25,49,30
16/04/2009,11,28,63,27,22,24,29,26,42,25
16/04/2009,12,10,-99,16,15,13,15,23,25,29
16/04/2009,13,9,20,8,-99,18,16,21,7,18
16/04/2009,14,8,18,-99,19,16,19,20,-99,20
16/04/2009,15,12,18,-99,15,19,24,15,15,18
16/04/2009,16,13,28,23,23,20,21,30,38,20
16/04/2009,17,15,40,24,21,21,25,24,10,28
16/04/2009,18,18,36,41,30,25,25,28,47,28
16/04/2009,19,21,40,-99,30,20,36,39,71,26
16/04/2009,20,23,56,-99,29,33,31,34,60,26
16/04/2009,21,19,53,23,26,21,23,28,27,25
16/04/2009,22,-99,35,24,26,24,22,30,32,24
16/04/2009,23,-99,25,36,31,29,29,41,14,23
16/04/2009,24,-99,21,28,31,22,43,41,19,31
17/04/2009,1,17,21,26,32,21,42,38,22,33
17/04/2009,2,19,29,26,35,27,57,43,27,43
17/04/2009,3,25,26,28,40,44,59,41,31,44
17/04/2009,4,29,24,32,38,43,50,39,37,41
17/04/2009,5,29,28,36,40,47,40,41,49,43
17/04/2009,6,30,61,44,45,51,41,46,49,41
17/04/2009,7,35,58,52,42,52,47,52,25,45
17/04/2009,8,39,60,49,37,44,43,38,46,40
17/04/2009,9,41,71,55,34,33,36,91,38,35
17/04/2009,10,43,80,50,34,26,37,44,43,41
17/04/2009,11,35,76,36,26,35,29,29,44,54
