FECHA,HORA,CAM,COY,HGM,MER,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL,,,,,,,,,,,,,,
19/04/2012,7,49,35,31,50,38,26,59,42,47,49,37,48,74,,,,,,,,,,,,,,
19/04/2012,8,64,38,39,53,48,33,49,54,52,59,35,58,57,,,,,,,,,,,,,,
19/04/2012,9,59,42,18,49,49,39,59,41,40,64,27,59,78,,,,,,,,,,,,,,
19/04/2012,10,63,64,54,-99,56,40,53,54,51,59,28,57,62,,,,,,,,,,,,,,
19/04/2012,11,45,37,90,-99,33,37,47,43,36,-99,28,34,51,,,,,,,,,,,,,,
19/04/2012,12,42,34,72,-99,30,36,59,57,26,-99,20,44,53,,,,,,,,,,,,,,
19/04/2012,13,32,47,22,36,27,48,51,50,22,-99,23,33,43,,,,,,,,,,,,,,
19/04/2012,14,26,43,11,35,40,47,42,37,17,27,32,38,30,,,,,,,,,,,,,,
19/04/2012,15,21,41,32,33,38,43,30,43,12,22,36,35,38,,,,,,,,,,,,,,
19/04/2012,16,25,41,41,25,28,33,25,47,30,24,32,37,35,,,,,,,,,,,,,,
19/04/2012,17,23,14,28,37,33,26,27,34,30,20,29,34,34,,,,,,,,,,,,,,
19/04/2012,18,20,1,15,29,26,27,17,42,28,29,28,27,26,,,,,,,,,,,,,,
19/04/2012,19,32,10,46,23,29,28,22,32,26,22,21,26,30,,,,,,,,,,,,,,
19/04/2012,20,16,40,42,28,30,25,20,27,18,24,34,27,27,,,,,,,,,,,,,,
19/04/2012,21,8,46,9,23,22,32,21,31,17,34,42,33,29,,,,,,,,,,,,,,
19/04/2012,22,55,37,27,29,26,26,29,37,26,37,34,35,33,,,,,,,,,,,,,,
19/04/2012,23,22,36,55,35,34,26,30,18,29,42,34,31,33,,,,,,,,,,,,,,
19/04/2012,24,34,34,38,27,30,29,39,24,32,35,28,28,39,,,,,,,,,,,,,,
20/04/2012,1,-99,31,20,38,32,28,37,29,31,29,25,33,44,,,,,,,,,,,,,,
20/04/2012,2,-99,35,23,28,38,30,54,29,38,33,28,31,49,,,,,,,,,,,,,,
20/04/2012,3,47,33,34,32,32,21,53,25,30,45,30,34,44,,,,,,,,,,,,,,
20/04/2012,4,73,31,37,32,24,24,43,23,39,32,25,36,51,,,,,,,,,,,,,,
20/04/2012,5,63,30,34,34,39,25,48,27,35,34,32,31,54,,,,,,,,,,,,,,
20/04/2012,6,51,28,36,39,42,25,52,24,40,35,40,34,74,,,,,,,,,,,,,,
20/04/2012,7,72,27,40,54,40,29,61,25,63,49,47,36,69,,,,,,,,,,,,,,
20/04/2012,8,65,40,37,57,48,33,57,21,56,75,41,45,75,,,,,,,,,,,,,,
20/04/2012,9,79,50,75,57,53,35,56,17,49,73,37,53,67,,,,,,,,,,,,,,
20/04/2012,10,45,59,38,43,41,38,56,24,36,37,40,44,39,,,,,,,,,,,,,,
20/04/2012,11,38,66,45,47,31,66,45,20,31,29,54,39,43,,,,,,,,,,,,,,
20/04/2012,12,33,49,45,43,35,56,36,25,30,33,42,51,35,,,,,,,,,,,,,,
20/04/2012,13,39,47,45,50,37,57,27,18,37,34,39,48,34,,,,,,,,,,,,,,
20/04/2012,14,38,51,47,42,38,53,36,17,35,32,37,52,40,,,,,,,,,,,,,,
20/04/2012,15,25,53,40,40,41,45,43,19,27,23,33,47,36,,,,,,,,,,,,,,
20/04/2012,16,26,56,40,38,34,27,26,21,31,16,17,31,22,,,,,,,,,,,,,,
20/04/2012,17,22,41,13,28,24,17,35,18,24,-99,15,24,43,,,,,,,,,,,,,,
20/04/2012,18,19,24,33,17,-99,19,32,17,20,-99,-99,23,36,,,,,,,,,,,,,,
20/04/2012,19,21,10,16,17,21,17,37,19,23,-99,21,18,38,,,,,,,,,,,,,,
20/04/2012,20,25,16,20,19,22,19,27,26,19,-99,23,17,35,,,,,,,,,,,,,,
20/04/2012,21,20,19,23,23,24,21,25,24,25,-99,44,23,34,,,,,,,,,,,,,,
20/04/2012,22,24,22,19,12,26,20,22,18,23,-99,37,23,38,,,,,,,,,,,,,,
20/04/2012,23,33,23,24,28,25,19,20,26,34,26,31,20,34,,,,,,,,,,,,,,
20/04/2012,24,24,27,26,32,28,20,30,25,-99,40,25,25,38,,,,,,,,,,,,,,
21/04/2012,1,31,30,35,31,35,23,33,29,30,33,20,33,39,,,,,,,,,,,,,,
21/04/2012,2,28,29,35,31,41,26,38,24,32,26,26,39,48,,,,,,,,,,,,,,
21/04/2012,3,29,29,37,30,34,23,31,13,33,30,22,28,50,,,,,,,,,,,,,,
21/04/2012,4,27,27,35,29,42,22,29,25,39,30,24,34,28,,,,,,,,,,,,,,
21/04/2012,5,26,29,18,32,32,26,24,24,35,26,23,31,27,,,,,,,,,,,,,,
21/04/2012,6,30,27,35,31,23,26,27,25,30,31,28,30,26,,,,,,,,,,,,,,
21/04/2012,7,30,27,26,25,26,28,25,27,27,42,41,23,21,,,,,,,,,,,,,,
21/04/2012,8,32,30,29,27,27,30,18,23,26,31,29,21,23,,,,,,,,,,,,,,
21/04/2012,9,12,33,35,10,14,32,13,27,11,22,25,20,17,,,,,,,,,,,,,,
21/04/2012,10,18,26,34,15,8,23,15,27,1,26,11,23,18,,,,,,,,,,,,,,
21/04/2012,11,29,15,-99,28,12,34,14,14,12,32,12,15,20,,,,,,,,,,,,,,
21/04/2012,12,26,23,35,33,18,28,17,23,19,33,22,29,21,,,,,,,,,,,,,,
21/04/2012,13,20,32,46,30,20,31,18,33,16,25,28,26,23,,,,,,,,,,,,,,
21/04/2012,14,25,29,19,24,38,35,18,37,22,25,32,33,25,,,,,,,,,,,,,,
21/04/2012,15,18,32,31,22,29,23,17,15,24,29,14,28,19,,,,,,,,,,,,,,
21/04/2012,16,18,18,20,20,28,14,17,14,16,15,10,19,14,,,,,,,,,,,,,,
21/04/2012,17,17,8,16,17,20,13,11,12,10,28,6,19,15,,,,,,,,,,,,,,
21/04/2012,18,28,19,28,19,13,17,16,17,21,28,-99,18,22,,,,,,,,,,,,,,
21/04/2012,19,26,16,14,20,25,18,13,18,29,15,30,8,16,,,,,,,,,,,,,,
21/04/2012,20,14,22,15,15,23,18,11,19,14,15,29,18,7,,,,,,,,,,,,,,
21/04/2012,21,18,19,21,13,17,12,8,3,22,18,26,10,11,,,,,,,,,,,,,,
21/04/2012,22,-99,9,11,16,15,11,10,12,18,17,23,14,10,,,,,,,,,,,,,,
21/04/2012,23,-99,8,13,6,13,11,12,7,9,19,15,10,15,,,,,,,,,,,,,,
21/04/2012,24,-99,10,25,13,23,13,13,25,8,20,12,10,11,,,,,,,,,,,,,,
22/04/2012,1,-99,12,15,6,32,13,10,21,18,19,12,9,18,,,,,,,,,,,,,,
22/04/2012,2,-99,17,5,15,13,11,8,13,12,16,13,13,13,,,,,,,,,,,,,,
22/04/2012,3,28,14,14,22,13,16,9,16,19,14,15,15,9,,,,,,,,,,,,,,
22/04/2012,4,6,19,19,20,8,17,7,24,13,22,17,15,5,,,,,,,,,,,,,,
22/04/2012,5,21,23,14,17,14,15,15,14,10,16,15,13,10,,,,,,,,,,,,,,
22/04/2012,6,22,16,16,24,14,19,21,11,14,19,-99,10,15,,,,,,,,,,,,,,
22/04/2012,7,21,17,20,22,17,16,15,18,20,22,20,20,21,,,,,,,,,,,,,,
22/04/2012,8,20,18,23,25,15,12,20,4,17,26,17,17,26,,,,,,,,,,,,,,
22/04/2012,9,18,18,19,20,21,16,14,11,20,17,16,17,23,,,,,,,,,,,,,,
22/04/2012,10,18,23,9,10,15,9,9,3,16,12,13,18,11,,,,,,,,,,,,,,
22/04/2012,11,9,26,13,11,8,7,8,-99,16,12,14,13,12,,,,,,,,,,,,,,
22/04/2012,12,10,8,12,21,10,17,14,-99,8,13,14,17,7,,,,,,,,,,,,,,
22/04/2012,13,10,18,11,13,11,21,11,13,13,3,17,14,13,,,,,,,,,,,,,,
22/04/2012,14,9,17,21,16,10,14,11,12,2,8,11,12,6,,,,,,,,,,,,,,
22/04/2012,15,9,8,8,4,6,18,7,17,1,4,6,12,5,,,,,,,,,,,,,,
22/04/2012,16,7,10,20,7,5,12,5,6,3,8,2,7,8,,,,,,,,,,,,,,
22/04/2012,17,10,7,21,7,8,5,7,27,3,8,10,8,5,,,,,,,,,,,,,,
22/04/2012,18,11,4,15,9,5,4,10,11,8,9,7,8,8,,,,,,,,,,,,,,
22/04/2012,19,6,-99,7,9,17,6,8,9,14,12,9,7,8,,,,,,,,,,,,,,
22/04/2012,20,8,5,4,8,13,7,9,12,19,8,18,6,5,,,,,,,,,,,,,,
22/04/2012,21,10,5,16,4,14,8,7,1,9,12,14,6,7,,,,,,,,,,,,,,
22/04/2012,22,6,6,7,2,15,4,4,5,11,8,17,8,5,,,,,,,,,,,,,,
22/04/2012,23,6,8,10,16,4,8,9,20,10,11,13,6,6,,,,,,,,,,,,,,
22/04/2012,24,5,9,9,8,10,9,9,16,8,15,9,4,6,,,,,,,,,,,,,,
23/04/2012,1,7,12,8,8,5,6,10,-99,11,12,6,8,9,,,,,,,,,,,,,,
23/04/2012,2,7,9,5,24,8,6,7,3,9,12,14,8,7,,,,,,,,,,,,,,
23/04/2012,3,15,8,13,9,6,3,7,4,6,16,13,13,13,,,,,,,,,,,,,,
23/04/2012,4,14,9,19,5,9,6,11,2,12,12,4,14,12,,,,,,,,,,,,,,
23/04/2012,5,12,11,15,15,8,1,15,11,19,6,16,9,47,,,,,,,,,,,,,,
23/04/2012,6,12,13,20,26,13,4,11,3,21,18,15,10,21,,,,,,,,,,,,,,
23/04/2012,7,17,18,19,25,14,7,15,11,20,36,27,16,31,,,,,,,,,,,,,,
23/04/2012,8,29,26,17,-99,15,19,21,15,7,29,18,17,41,,,,,,,,,,,,,,
23/04/2012,9,22,27,27,35,10,20,17,22,18,38,17,20,48,,,,,,,,,,,,,,
23/04/2012,10,26,41,19,33,14,36,15,24,20,33,20,32,33,,,,,,,,,,,,,,
23/04/2012,11,31,49,29,40,11,28,9,9,17,-99,15,27,16,,,,,,,,,,,,,,
23/04/2012,12,19,51,41,24,7,23,11,22,16,8,28,23,11,,,,,,,,,,,,,,
23/04/2012,13,14,54,14,14,7,26,4,17,3,16,29,6,9,,,,,,,,,,,,,,
23/04/2012,14,14,44,6,14,7,20,4,10,-99,15,2,10,10,,,,,,,,,,,,,,
23/04/2012,15,6,16,19,14,3,4,7,2,1,7,5,11,12,,,,,,,,,,,,,,
23/04/2012,16,8,12,8,18,7,8,8,11,-99,13,-99,14,4,,,,,,,,,,,,,,
23/04/2012,17,4,11,1,10,6,6,11,6,9,11,-99,7,10,,,,,,,,,,,,,,
23/04/2012,18,8,9,-99,11,6,8,11,10,6,-99,-99,5,11,,,,,,,,,,,,,,
23/04/2012,19,8,1,2,7,13,7,8,7,10,-99,-99,5,9,,,,,,,,,,,,,,
23/04/2012,20,11,5,13,5,15,10,10,4,20,-99,-99,13,5,,,,,,,,,,,,,,
23/04/2012,21,9,8,12,10,14,6,-99,13,13,-99,-99,11,7,,,,,,,,,,,,,,
23/04/2012,22,-99,11,13,11,14,7,-99,22,14,-99,-99,8,10,,,,,,,,,,,,,,
23/04/2012,23,14,9,10,17,9,16,-99,14,13,-99,-99,6,10,,,,,,,,,,,,,,
23/04/2012,24,15,10,14,16,10,10,-99,3,10,-99,-99,11,2,,,,,,,,,,,,,,
24/04/2012,1,11,11,7,-99,13,11,-99,2,10,-99,-99,9,9,,,,,,,,,,,,,,
24/04/2012,2,15,10,11,-99,15,-99,-99,-99,14,-99,-99,16,9,,,,,,,,,,,,,,
24/04/2012,3,13,12,13,26,25,7,-99,-99,13,-99,-99,24,16,,,,,,,,,,,,,,
24/04/2012,4,16,10,15,13,10,4,-99,7,23,-99,-99,12,19,,,,,,,,,,,,,,
24/04/2012,5,18,10,14,21,11,5,-99,6,17,-99,-99,14,43,,,,,,,,,,,,,,
24/04/2012,6,20,6,13,26,16,5,-99,5,16,-99,-99,14,34,,,,,,,,,,,,,,
24/04/2012,7,46,12,21,22,21,6,-99,14,27,-99,-99,23,46,,,,,,,,,,,,,,
24/04/2012,8,-99,11,24,37,14,14,-99,19,23,-99,-99,28,53,,,,,,,,,,,,,,
24/04/2012,9,-99,23,34,37,24,25,-99,5,24,-99,-99,30,48,,,,,,,,,,,,,,
24/04/2012,10,-99,35,43,40,-99,26,-99,13,23,-99,-99,34,62,,,,,,,,,,,,,,
24/04/2012,11,-99,29,33,37,-99,32,-99,8,20,-99,26,32,50,,,,,,,,,,,,,,
24/04/2012,12,-99,25,31,40,-99,20,-99,4,30,-99,15,25,16,,,,,,,,,,,,,,
24/04/2012,13,-99,27,6,6,14,17,-99,6,13,-99,22,14,11,,,,,,,,,,,,,,
24/04/2012,14,-99,19,10,13,11,9,-99,12,-99,-99,-99,11,7,,,,,,,,,,,,,,
24/04/2012,15,-99,6,8,10,9,11,-99,5,1,-99,8,15,9,,,,,,,,,,,,,,
24/04/2012,16,-99,5,2,9,11,13,-99,15,3,-99,3,13,14,,,,,,,,,,,,,,
24/04/2012,17,-99,7,3,7,9,6,-99,9,9,-99,9,5,16,,,,,,,,,,,,,,
24/04/2012,18,-99,5,3,11,8,11,-99,9,6,-99,12,10,5,,,,,,,,,,,,,,
24/04/2012,19,-99,2,3,12,8,10,-99,1,10,-99,17,10,8,,,,,,,,,,,,,,
24/04/2012,20,-99,8,12,8,13,7,-99,-99,13,-99,20,14,9,,,,,,,,,,,,,,
24/04/2012,21,-99,5,12,8,11,7,-99,5,9,-99,25,5,15,,,,,,,,,,,,,,
24/04/2012,22,-99,5,6,14,12,4,-99,13,17,-99,17,10,14,,,,,,,,,,,,,,
24/04/2012,23,-99,4,10,16,16,6,-99,4,13,-99,11,12,18,,,,,,,,,,,,,,
24/04/2012,24,-99,10,13,15,7,15,-99,15,12,17,12,14,25,,,,,,,,,,,,,,
25/04/2012,1,-99,16,-99,15,14,-99,-99,10,11,19,14,15,37,,,,,,,,,,,,,,
25/04/2012,2,-99,13,19,13,16,-99,-99,2,21,11,16,19,19,,,,,,,,,,,,,,
25/04/2012,3,-99,10,17,12,26,2,-99,2,18,9,23,21,26,,,,,,,,,,,,,,
25/04/2012,4,-99,9,16,13,25,9,-99,6,18,10,12,25,36,,,,,,,,,,,,,,
25/04/2012,5,-99,4,13,15,31,-99,-99,9,28,7,9,38,58,,,,,,,,,,,,,,
25/04/2012,6,-99,10,15,21,28,12,-99,10,35,11,14,34,66,,,,,,,,,,,,,,
25/04/2012,7,-99,17,9,21,28,6,-99,3,45,16,23,39,66,,,,,,,,,,,,,,
25/04/2012,8,-99,23,13,35,32,5,-99,18,52,28,19,43,57,,,,,,,,,,,,,,
25/04/2012,9,-99,31,17,34,30,16,-99,8,23,34,30,44,92,,,,,,,,,,,,,,
25/04/2012,10,-99,24,21,20,37,3,-99,16,28,9,43,36,46,,,,,,,,,,,,,,
25/04/2012,11,-99,15,1,24,19,4,-99,14,9,12,18,18,15,,,,,,,,,,,,,,
25/04/2012,12,-99,-99,-99,9,10,7,-99,13,8,7,21,7,11,,,,,,,,,,,,,,
25/04/2012,13,-99,-99,3,10,6,8,-99,-99,8,15,7,15,9,,,,,,,,,,,,,,
25/04/2012,14,-99,14,10,9,11,14,-99,-99,-99,13,11,18,4,,,,,,,,,,,,,,
25/04/2012,15,-99,8,6,15,7,11,-99,18,4,7,8,20,14,,,,,,,,,,,,,,
25/04/2012,16,-99,15,1,4,11,8,-99,13,9,17,12,13,14,,,,,,,,,,,,,,
25/04/2012,17,-99,3,7,14,8,10,-99,11,10,14,13,18,9,,,,,,,,,,,,,,
25/04/2012,18,-99,2,1,11,10,7,-99,5,10,7,17,7,12,,,,,,,,,,,,,,
25/04/2012,19,-99,2,8,3,13,6,-99,-99,8,12,19,12,4,,,,,,,,,,,,,,
25/04/2012,20,-99,4,11,13,10,4,-99,-99,15,7,21,6,5,,,,,,,,,,,,,,
25/04/2012,21,-99,6,7,13,11,4,-99,-99,15,5,21,10,12,,,,,,,,,,,,,,
25/04/2012,22,-99,7,11,12,11,13,-99,10,13,9,17,6,12,,,,,,,,,,,,,,
25/04/2012,23,-99,-99,10,15,12,8,-99,24,14,13,8,12,12,,,,,,,,,,,,,,
25/04/2012,24,-99,6,2,18,14,3,-99,4,10,13,14,8,11,,,,,,,,,,,,,,
26/04/2012,1,-99,9,15,7,8,1,-99,14,6,13,25,10,19,,,,,,,,,,,,,,
26/04/2012,2,-99,9,11,11,7,-99,-99,1,16,5,23,11,23,,,,,,,,,,,,,,
26/04/2012,3,-99,8,14,14,10,6,-99,-99,14,10,15,13,20,,,,,,,,,,,,,,
26/04/2012,4,-99,3,24,13,25,1,-99,-99,15,9,12,11,28,,,,,,,,,,,,,,
26/04/2012,5,-99,11,11,20,36,4,-99,2,14,11,16,18,39,,,,,,,,,,,,,,
26/04/2012,6,-99,9,12,21,26,4,-99,10,16,16,22,21,77,,,,,,,,,,,,,,
26/04/2012,7,-99,10,19,29,27,9,-99,7,33,18,22,9,46,,,,,,,,,,,,,,
26/04/2012,8,-99,14,28,46,22,15,-99,17,18,24,19,29,45,,,,,,,,,,,,,,
26/04/2012,9,-99,16,35,45,59,15,-99,18,12,35,23,32,58,,,,,,,,,,,,,,
26/04/2012,10,-99,30,45,49,54,22,-99,-99,20,51,20,40,59,,,,,,,,,,,,,,
26/04/2012,11,-99,32,55,37,39,24,-99,24,13,43,11,30,68,,,,,,,,,,,,,,
26/04/2012,12,-99,17,21,24,7,11,-99,19,23,27,16,26,35,,,,,,,,,,,,,,
26/04/2012,13,-99,36,12,18,9,15,-99,-99,16,15,18,21,14,,,,,,,,,,,,,,
26/04/2012,14,-99,5,10,11,4,12,-99,9,-99,16,10,10,7,,,,,,,,,,,,,,
26/04/2012,15,-99,9,9,15,7,13,-99,9,6,18,9,13,16,,,,,,,,,,,,,,
26/04/2012,16,-99,19,14,16,11,17,12,27,5,15,10,15,30,,,,,,,,,,,,,,
26/04/2012,17,-99,15,22,24,11,19,7,-99,10,18,14,22,22,,,,,,,,,,,,,,
26/04/2012,18,-99,21,18,19,17,20,10,-99,19,23,13,17,19,,,,,,,,,,,,,,
26/04/2012,19,-99,17,29,23,18,26,4,-99,22,22,21,16,9,,,,,,,,,,,,,,
26/04/2012,20,-99,16,11,11,12,31,9,33,15,16,28,19,11,,,,,,,,,,,,,,
26/04/2012,21,-99,10,14,19,15,13,5,24,17,19,24,11,16,,,,,,,,,,,,,,
26/04/2012,22,-99,6,18,14,14,9,9,5,15,18,25,9,17,,,,,,,,,,,,,,
26/04/2012,23,-99,10,16,15,13,22,17,11,13,21,24,10,15,,,,,,,,,,,,,,
26/04/2012,24,-99,15,24,21,15,12,8,5,16,22,18,16,13,,,,,,,,,,,,,,
27/04/2012,1,-99,17,23,17,14,9,13,2,16,18,-99,23,21,,,,,,,,,,,,,,
27/04/2012,2,-99,15,16,20,24,6,11,9,30,17,22,41,30,,,,,,,,,,,,,,
27/04/2012,3,-99,14,11,22,17,10,24,9,42,22,25,41,31,,,,,,,,,,,,,,
27/04/2012,4,-99,21,29,25,20,8,13,20,27,21,49,48,43,,,,,,,,,,,,,,
27/04/2012,5,-99,35,23,22,26,7,16,12,21,18,39,38,53,,,,,,,,,,,,,,
27/04/2012,6,-99,21,29,32,33,13,21,21,26,23,39,39,60,,,,,,,,,,,,,,
27/04/2012,7,-99,22,36,46,36,11,26,24,38,31,41,37,49,,,,,,,,,,,,,,
27/04/2012,8,-99,27,41,40,42,21,36,2,21,35,41,44,64,,,,,,,,,,,,,,
27/04/2012,9,-99,40,46,39,62,34,36,36,24,49,40,42,71,,,,,,,,,,,,,,
27/04/2012,10,-99,44,57,51,71,40,39,34,34,45,21,57,70,,,,,,,,,,,,,,
27/04/2012,11,-99,62,48,42,67,35,38,20,31,59,25,49,66,,,,,,,,,,,,,,
27/04/2012,12,-99,55,40,31,32,27,48,26,27,37,26,31,82,,,,,,,,,,,,,,
27/04/2012,13,-99,46,21,43,21,27,25,8,-99,25,26,34,53,,,,,,,,,,,,,,
27/04/2012,14,-99,20,16,39,28,19,8,15,34,10,21,37,11,,,,,,,,,,,,,,
27/04/2012,15,-99,25,24,12,11,11,11,15,-99,18,17,27,16,,,,,,,,,,,,,,
27/04/2012,16,-99,24,17,15,5,15,9,9,-99,22,6,21,18,,,,,,,,,,,,,,
27/04/2012,17,-99,14,14,18,9,27,12,17,1,16,6,15,16,,,,,,,,,,,,,,
27/04/2012,18,-99,16,14,21,11,20,10,24,12,18,15,18,19,,,,,,,,,,,,,,
27/04/2012,19,-99,14,19,14,37,10,15,16,18,20,24,27,22,,,,,,,,,,,,,,
27/04/2012,20,-99,26,49,67,84,37,48,21,47,19,57,59,48,,,,,,,,,,,,,,
27/04/2012,21,-99,64,60,55,62,57,65,37,69,43,61,54,75,,,,,,,,,,,,,,
27/04/2012,22,-99,59,61,61,63,55,70,49,77,61,70,59,81,,,,,,,,,,,,,,
27/04/2012,23,-99,59,63,65,59,49,65,50,75,28,69,57,70,,,,,,,,,,,,,,
27/04/2012,24,-99,60,39,53,56,42,36,43,73,23,72,60,59,,,,,,,,,,,,,,
28/04/2012,1,-99,50,33,-99,81,36,22,38,67,21,69,65,67,,,,,,,,,,,,,,
28/04/2012,2,-99,46,37,-99,86,39,24,33,84,34,66,63,59,,,,,,,,,,,,,,
28/04/2012,3,-99,44,44,-99,64,34,20,30,59,29,79,63,53,,,,,,,,,,,,,,
28/04/2012,4,-99,47,55,31,45,27,35,24,52,26,82,54,41,,,,,,,,,,,,,,
28/04/2012,5,-99,49,51,27,57,25,41,24,38,26,96,57,54,,,,,,,,,,,,,,
28/04/2012,6,-99,53,55,43,60,24,39,19,34,30,68,55,68,,,,,,,,,,,,,,
28/04/2012,7,-99,59,57,44,69,20,35,21,39,26,71,67,83,,,,,,,,,,,,,,
28/04/2012,8,-99,61,61,49,61,26,43,29,41,53,68,62,98,,,,,,,,,,,,,,
28/04/2012,9,-99,64,67,59,56,50,46,42,40,58,64,63,92,,,,,,,,,,,,,,
28/04/2012,10,-99,67,67,71,71,65,59,71,61,73,76,75,79,,,,,,,,,,,,,,
28/04/2012,11,-99,75,56,55,64,78,50,81,53,71,77,64,66,,,,,,,,,,,,,,
28/04/2012,12,-99,70,50,41,45,76,42,79,37,58,47,45,70,,,,,,,,,,,,,,
28/04/2012,13,-99,46,49,51,50,39,20,40,45,36,24,47,44,,,,,,,,,,,,,,
28/04/2012,14,-99,33,27,43,31,33,15,31,18,30,21,29,20,,,,,,,,,,,,,,
28/04/2012,15,-99,19,16,15,13,22,15,22,7,23,35,16,18,,,,,,,,,,,,,,
28/04/2012,16,-99,20,10,17,18,16,17,12,6,28,30,15,23,,,,,,,,,,,,,,
28/04/2012,17,-99,17,20,19,23,14,19,15,20,31,22,21,24,,,,,,,,,,,,,,
28/04/2012,18,-99,21,29,14,54,23,18,27,24,25,38,49,21,,,,,,,,,,,,,,
28/04/2012,19,-99,43,31,-99,64,52,52,45,52,22,81,50,61,,,,,,,,,,,,,,
28/04/2012,20,-99,67,77,-99,62,57,59,57,66,55,82,64,66,,,,,,,,,,,,,,
28/04/2012,21,-99,73,45,59,63,66,58,50,67,69,67,62,70,,,,,,,,,,,,,,
28/04/2012,22,-99,58,77,64,67,61,54,52,72,73,66,60,74,,,,,,,,,,,,,,
28/04/2012,23,-99,57,39,63,59,48,50,55,68,78,67,58,77,,,,,,,,,,,,,,
28/04/2012,24,-99,62,46,53,64,53,52,48,69,68,49,44,74,,,,,,,,,,,,,,
29/04/2012,1,-99,60,77,51,61,45,59,40,66,58,54,51,66,,,,,,,,,,,,,,
29/04/2012,2,-99,60,66,58,50,50,53,45,56,49,57,52,67,,,,,,,,,,,,,,
29/04/2012,3,-99,57,47,54,51,54,43,49,50,47,55,52,57,,,,,,,,,,,,,,
29/04/2012,4,-99,55,40,59,55,54,45,53,53,50,54,53,65,,,,,,,,,,,,,,
29/04/2012,5,-99,55,45,67,52,52,48,45,59,49,58,59,66,,,,,,,,,,,,,,
29/04/2012,6,-99,57,69,67,51,62,53,53,55,59,59,56,62,,,,,,,,,,,,,,
29/04/2012,7,-99,53,84,63,52,58,52,54,58,55,52,59,59,,,,,,,,,,,,,,
29/04/2012,8,-99,60,82,61,52,63,50,45,55,53,56,57,61,,,,,,,,,,,,,,
29/04/2012,9,-99,65,71,65,54,67,47,52,54,66,48,66,59,,,,,,,,,,,,,,
29/04/2012,10,-99,69,30,69,66,58,46,58,55,72,53,65,72,,,,,,,,,,,,,,
29/04/2012,11,-99,77,47,68,55,58,54,66,50,45,55,70,70,,,,,,,,,,,,,,
29/04/2012,12,-99,62,54,62,60,51,65,44,50,39,51,62,77,,,,,,,,,,,,,,
29/04/2012,13,-99,45,37,41,59,46,52,44,53,32,49,48,74,,,,,,,,,,,,,,
29/04/2012,14,-99,43,29,43,53,31,29,20,38,41,39,48,47,,,,,,,,,,,,,,
29/04/2012,15,-99,37,37,33,21,39,24,27,16,-99,20,38,20,,,,,,,,,,,,,,
29/04/2012,16,-99,44,23,24,24,39,31,29,11,-99,24,35,36,,,,,,,,,,,,,,
29/04/2012,17,-99,33,26,24,30,29,41,27,23,-99,23,34,39,,,,,,,,,,,,,,
29/04/2012,18,-99,30,25,35,49,27,22,21,36,-99,38,44,27,,,,,,,,,,,,,,
29/04/2012,19,-99,34,18,50,60,38,47,44,56,-99,61,45,43,,,,,,,,,,,,,,
29/04/2012,20,-99,49,48,52,55,46,41,39,61,-99,64,51,47,,,,,,,,,,,,,,
29/04/2012,21,-99,55,45,51,58,59,43,42,59,-99,66,49,46,,,,,,,,,,,,,,
29/04/2012,22,-99,60,47,53,49,68,44,29,59,-99,64,46,62,,,,,,,,,,,,,,
29/04/2012,23,-99,72,71,45,54,67,29,40,58,-99,62,45,36,,,,,,,,,,,,,,
29/04/2012,24,-99,55,49,50,50,48,24,28,55,-99,59,49,33,,,,,,,,,,,,,,
30/04/2012,1,-99,38,14,44,59,33,22,31,-99,-99,73,63,35,,,,,,,,,,,,,,
30/04/2012,2,-99,26,20,9,59,39,20,32,36,-99,61,54,31,,,,,,,,,,,,,,
30/04/2012,3,-99,27,19,-99,47,32,15,25,27,-99,48,36,25,,,,,,,,,,,,,,
30/04/2012,4,-99,42,23,-99,45,32,32,31,25,-99,55,41,40,,,,,,,,,,,,,,
30/04/2012,5,-99,59,28,21,35,26,31,24,34,-99,56,32,65,,,,,,,,,,,,,,
30/04/2012,6,-99,42,32,35,31,24,26,26,44,-99,44,41,52,,,,,,,,,,,,,,
30/04/2012,7,-99,47,35,33,37,28,34,25,36,-99,53,43,55,,,,,,,,,,,,,,
30/04/2012,8,-99,44,31,33,37,34,35,37,32,-99,49,41,68,,,,,,,,,,,,,,
30/04/2012,9,-99,44,37,42,41,31,34,42,33,-99,44,43,50,,,,,,,,,,,,,,
30/04/2012,10,-99,41,35,43,-99,36,33,-99,26,-99,66,42,53,,,,,,,,,,,,,,
30/04/2012,11,-99,62,49,43,35,43,37,-99,32,-99,99,44,49,,,,,,,,,,,,,,
30/04/2012,12,-99,60,54,54,45,54,39,-99,49,-99,48,49,51,,,,,,,,,,,,,,
30/04/2012,13,-99,-99,51,51,42,62,39,46,-99,-99,42,49,42,,,,,,,,,,,,,,
30/04/2012,14,-99,52,54,36,-99,43,42,32,30,-99,31,46,26,,,,,,,,,,,,,,
30/04/2012,15,-99,45,57,42,61,43,37,34,28,-99,26,42,42,,,,,,,,,,,,,,
30/04/2012,16,-99,50,50,44,67,50,35,35,33,-99,32,47,35,,,,,,,,,,,,,,
30/04/2012,17,-99,50,37,39,51,49,30,39,39,-99,44,46,34,,,,,,,,,,,,,,
30/04/2012,18,-99,42,40,35,42,40,30,35,39,-99,36,35,30,,,,,,,,,,,,,,
