FECHA,HORA,TAC,FAC,SAG,TLA,XAL,MER,PED,CES,TLI,ATI,VIF,PLA,LAG,AZC,UIZ,TAX,SUR,IZT
01/01/2008,1,34,23,36,30,26,40,23,38,-99,17,40,32,41,33,40,36,-99,38
01/01/2008,2,37,24,38,32,34,39,19,37,-99,14,41,35,39,29,37,33,-99,39
01/01/2008,3,36,29,40,34,35,37,26,37,-99,13,46,35,40,31,35,31,-99,36
01/01/2008,4,35,27,40,33,35,36,23,36,-99,13,45,33,40,32,35,31,-99,37
01/01/2008,5,34,18,38,32,32,37,24,34,-99,12,41,32,37,27,36,31,-99,36
01/01/2008,6,31,14,33,32,31,36,18,33,-99,8,38,27,38,28,36,29,-99,35
01/01/2008,7,28,12,34,28,28,35,19,31,-99,6,34,27,38,27,36,27,-99,35
01/01/2008,8,31,14,29,28,23,36,19,29,-99,7,35,28,35,22,35,28,-99,36
01/01/2008,9,27,19,10,21,6,45,18,39,-99,15,17,23,28,24,37,36,-99,46
01/01/2008,10,12,5,7,8,4,16,10,19,-99,7,12,14,13,9,14,23,-99,15
01/01/2008,11,9,5,6,4,5,14,5,10,-99,4,3,8,10,6,7,15,-99,8
01/01/2008,12,7,4,5,0,4,9,6,8,-99,3,2,9,8,3,4,14,-99,4
01/01/2008,13,5,3,5,1,4,6,5,8,-99,3,2,9,6,1,3,11,-99,3
01/01/2008,14,6,4,6,1,6,9,4,10,-99,4,3,9,8,2,-99,10,-99,5
01/01/2008,15,7,5,6,1,6,11,7,10,-99,4,3,9,9,2,-99,12,-99,5
01/01/2008,16,10,6,8,4,7,9,9,10,-99,7,5,17,11,6,3,12,-99,7
01/01/2008,17,12,7,9,7,8,11,9,11,-99,8,6,15,-99,10,7,12,-99,8
01/01/2008,18,14,11,11,7,11,14,15,14,-99,10,6,21,13,12,8,16,-99,10
01/01/2008,19,9,15,14,7,15,19,11,17,-99,11,6,17,19,6,10,17,-99,13
01/01/2008,20,9,13,15,7,14,17,13,17,-99,14,6,17,16,8,11,18,-99,15
01/01/2008,21,15,13,14,7,16,18,12,17,-99,10,6,19,17,10,12,17,-99,14
01/01/2008,22,18,13,14,5,15,16,13,19,-99,9,5,16,17,10,18,15,-99,11
01/01/2008,23,13,12,15,6,11,18,13,16,-99,6,4,15,14,9,15,17,-99,11
01/01/2008,24,10,6,9,4,8,14,11,12,-99,5,3,14,12,11,13,14,-99,9
02/01/2008,1,9,6,6,3,4,11,9,9,-99,3,2,12,8,6,9,9,-99,7
02/01/2008,2,9,3,3,2,1,7,6,6,-99,3,5,9,5,8,6,8,-99,4
02/01/2008,3,10,-99,4,4,1,4,5,6,-99,3,7,7,4,7,-99,2,-99,2
02/01/2008,4,10,-99,6,4,2,5,7,7,-99,6,10,10,6,7,6,2,-99,3
02/01/2008,5,10,-99,5,5,4,7,8,8,-99,7,10,11,6,7,8,4,-99,5
02/01/2008,6,12,-99,6,10,13,9,10,10,-99,7,14,14,9,9,11,12,-99,6
02/01/2008,7,19,-99,8,13,21,16,16,16,-99,8,10,21,17,19,18,25,-99,12
02/01/2008,8,28,-99,14,17,20,27,22,20,-99,7,8,30,26,24,23,27,-99,23
02/01/2008,9,25,-99,13,16,23,26,24,23,-99,12,7,32,21,20,23,35,-99,20
02/01/2008,10,24,-99,12,19,28,28,24,21,-99,12,4,30,23,21,21,34,-99,19
02/01/2008,11,21,-99,-99,15,22,28,18,19,-99,11,5,25,24,17,27,33,-99,23
02/01/2008,12,18,-99,-99,11,23,31,14,23,-99,11,6,20,24,13,28,31,-99,23
02/01/2008,13,15,-99,-99,9,22,24,13,21,-99,10,6,19,21,10,23,27,-99,18
02/01/2008,14,16,-99,-99,11,21,27,14,16,0,12,5,20,23,11,18,24,-99,18
02/01/2008,15,16,-99,-99,10,18,25,13,17,0,10,5,18,21,11,18,28,-99,14
02/01/2008,16,17,-99,8,12,22,26,15,13,0,12,4,22,22,14,-99,29,-99,15
02/01/2008,17,18,14,9,15,21,29,18,18,0,15,5,25,25,17,21,30,-99,16
02/01/2008,18,23,13,12,23,24,28,20,27,3,13,6,29,30,20,24,33,-99,22
02/01/2008,19,27,17,18,25,26,31,23,29,8,14,8,28,30,27,27,36,-99,28
02/01/2008,20,34,18,17,21,25,34,21,27,6,18,9,28,29,24,27,34,-99,26
02/01/2008,21,34,16,21,20,26,28,19,22,5,13,10,28,28,24,28,27,-99,21
02/01/2008,22,24,12,23,21,27,31,16,26,12,11,12,22,29,24,29,34,-99,32
02/01/2008,23,19,10,16,-99,25,36,14,34,16,9,10,17,35,17,38,28,-99,34
02/01/2008,24,11,8,-99,-99,17,33,9,27,13,5,10,13,32,9,36,-99,-99,27
03/01/2008,1,8,6,15,-99,14,24,8,20,15,3,8,10,25,3,29,14,-99,17
03/01/2008,2,8,4,11,-99,11,22,7,15,12,2,6,8,23,4,27,10,-99,16
03/01/2008,3,8,1,8,-99,19,19,6,14,12,3,8,7,20,1,22,11,-99,13
03/01/2008,4,7,5,9,-99,21,24,7,12,6,3,9,8,24,2,22,13,-99,12
03/01/2008,5,10,4,25,-99,24,29,8,14,13,4,16,11,28,8,30,16,-99,24
03/01/2008,6,18,9,30,-99,27,33,12,20,17,12,24,17,30,14,35,25,-99,27
03/01/2008,7,29,19,31,-99,29,36,16,29,25,16,28,31,36,25,36,32,-99,31
03/01/2008,8,34,23,31,-99,31,36,26,33,29,19,30,34,39,29,33,32,-99,33
03/01/2008,9,28,19,33,-99,37,38,26,37,26,17,30,28,40,25,39,34,-99,-99
03/01/2008,10,23,14,35,-99,47,37,25,41,23,10,19,28,42,20,54,41,-99,39
03/01/2008,11,28,19,26,-99,36,-99,27,74,19,10,12,36,51,32,65,52,-99,-99
03/01/2008,12,36,20,24,-99,38,-99,37,88,15,21,10,42,65,41,68,70,-99,70
03/01/2008,13,52,41,27,-99,40,-99,-99,78,12,23,9,-99,95,54,61,99,-99,86
03/01/2008,14,63,47,20,-99,35,-99,57,71,9,21,5,-99,96,57,52,111,-99,80
03/01/2008,15,61,43,16,-99,42,59,65,60,15,18,6,-99,89,55,43,95,-99,60
03/01/2008,16,70,54,20,-99,55,62,64,59,14,31,9,68,73,53,34,75,-99,47
03/01/2008,17,72,61,28,-99,60,58,60,45,13,36,12,72,81,56,33,85,-99,54
03/01/2008,18,78,75,34,-99,61,44,53,40,23,36,11,82,90,59,47,79,-99,58
03/01/2008,19,62,50,35,-99,-99,72,92,57,19,39,15,89,69,52,57,110,-99,80
03/01/2008,20,53,39,36,-99,52,56,76,56,19,42,16,63,54,47,49,65,-99,59
03/01/2008,21,47,34,25,-99,52,51,54,47,15,41,14,53,46,38,44,53,-99,49
03/01/2008,22,45,34,22,-99,45,46,47,39,16,39,14,48,43,38,46,45,-99,43
03/01/2008,23,39,28,21,-99,39,42,42,41,25,31,14,43,40,33,42,43,-99,41
03/01/2008,24,35,21,25,-99,38,39,39,34,20,25,13,42,38,31,33,38,-99,38
04/01/2008,1,32,21,29,-99,34,36,37,31,18,18,18,39,36,25,28,32,-99,35
04/01/2008,2,27,25,23,-99,32,32,35,26,22,13,14,37,35,25,27,29,-99,31
04/01/2008,3,28,25,28,-99,29,29,32,28,24,11,18,34,33,19,26,27,-99,29
04/01/2008,4,28,26,29,-99,27,29,31,26,26,11,13,34,30,22,26,24,-99,26
04/01/2008,5,28,26,26,-99,24,31,30,28,23,13,15,35,32,23,29,25,-99,29
04/01/2008,6,30,26,31,-99,24,30,27,28,25,16,24,31,30,23,29,27,-99,29
04/01/2008,7,33,24,31,-99,28,31,26,26,25,16,30,31,30,27,29,24,-99,30
04/01/2008,8,36,25,30,-99,30,34,26,26,27,20,31,31,32,27,28,24,-99,30
04/01/2008,9,42,34,33,-99,33,40,30,36,29,31,29,37,36,34,32,37,-99,34
04/01/2008,10,65,54,39,-99,45,52,35,54,53,38,31,60,54,51,42,65,-99,48
04/01/2008,11,93,90,47,-99,63,71,44,69,79,58,38,88,77,80,55,86,-99,72
04/01/2008,12,123,118,48,-99,-99,80,59,87,95,92,54,124,88,111,68,109,-99,81
04/01/2008,13,120,117,55,-99,-99,78,67,88,95,97,64,117,101,107,71,109,-99,84
04/01/2008,14,70,70,35,-99,-99,73,47,54,63,87,35,78,66,62,50,85,-99,58
04/01/2008,15,41,46,27,-99,-99,49,45,52,41,81,15,48,46,39,29,73,-99,45
04/01/2008,16,48,60,31,-99,50,34,38,51,23,30,11,47,45,55,28,58,-99,44
04/01/2008,17,74,36,25,-99,58,57,40,48,7,23,8,54,63,54,32,93,-99,35
04/01/2008,18,60,50,36,-99,59,72,58,54,18,39,18,73,78,44,34,86,-99,60
04/01/2008,19,62,61,56,-99,68,69,83,74,38,50,34,91,74,61,58,117,-99,82
04/01/2008,20,71,66,51,-99,60,73,87,79,48,59,44,79,75,71,76,101,-99,82
04/01/2008,21,86,70,58,-99,54,73,76,76,42,56,44,79,74,74,78,80,-99,79
04/01/2008,22,76,62,54,-99,60,71,62,72,57,39,41,75,73,65,78,83,-99,72
04/01/2008,23,67,51,54,-99,58,69,54,76,66,42,57,62,67,58,72,73,-99,69
04/01/2008,24,61,54,53,-99,51,66,40,68,53,35,61,57,66,55,69,66,-99,66
05/01/2008,1,54,51,51,-99,49,63,35,68,51,37,58,51,64,54,68,66,-99,67
05/01/2008,2,48,42,49,-99,48,62,23,63,51,40,53,48,61,47,66,61,-99,68
05/01/2008,3,41,40,48,-99,45,60,20,54,46,35,48,43,59,41,59,54,-99,63
05/01/2008,4,41,29,45,-99,45,57,23,51,41,29,40,39,57,38,63,49,-99,59
05/01/2008,5,41,25,49,-99,43,51,32,46,36,20,37,36,51,35,55,45,-99,52
05/01/2008,6,38,30,43,-99,44,48,31,43,36,27,36,37,45,33,42,43,-99,49
05/01/2008,7,40,32,39,-99,41,47,34,41,34,34,36,45,46,33,41,42,-99,50
05/01/2008,8,42,35,33,-99,35,45,40,43,40,37,36,46,50,34,44,39,-99,48
05/01/2008,9,56,42,38,-99,50,63,40,62,45,44,50,58,77,47,55,52,-99,64
05/01/2008,10,96,69,64,-99,86,91,62,95,51,49,55,74,112,63,95,65,-99,94
05/01/2008,11,113,110,83,-99,103,117,68,89,62,57,-99,89,120,134,95,73,-99,119
05/01/2008,12,98,105,67,-99,79,111,41,69,68,71,49,74,109,122,55,65,-99,98
05/01/2008,13,84,66,50,-99,86,79,37,73,19,60,13,65,83,74,64,97,-99,76
05/01/2008,14,34,27,17,-99,26,63,33,57,3,18,8,50,84,24,40,65,-99,40
05/01/2008,15,30,22,17,-99,19,78,41,43,2,16,6,48,61,16,37,84,-99,56
05/01/2008,16,31,24,23,-99,32,70,43,86,6,17,7,42,44,20,46,65,-99,43
05/01/2008,17,38,39,26,-99,44,82,46,53,8,22,9,41,49,30,53,99,-99,41
05/01/2008,18,56,56,37,-99,60,94,63,47,16,41,16,51,62,38,64,-99,-99,50
05/01/2008,19,90,84,67,-99,65,104,71,75,48,61,47,94,94,74,66,104,-99,95
05/01/2008,20,82,79,67,-99,63,79,74,67,50,44,53,99,102,84,64,63,-99,103
05/01/2008,21,91,74,66,-99,75,91,69,67,52,51,64,95,104,81,92,-99,-99,101
05/01/2008,22,75,67,90,-99,94,107,59,87,56,51,57,82,108,76,86,93,-99,100
05/01/2008,23,65,61,96,-99,93,106,55,89,56,30,51,66,84,63,89,82,-99,91
05/01/2008,24,60,54,63,-99,70,82,48,86,42,29,48,61,69,56,87,83,-99,87
06/01/2008,1,52,45,53,-99,61,72,64,77,46,28,46,63,63,52,78,76,-99,83
06/01/2008,2,55,37,50,-99,63,79,31,73,32,26,47,65,60,42,73,70,-99,76
06/01/2008,3,53,39,51,-99,64,68,22,70,37,34,43,56,57,39,72,68,-99,76
06/01/2008,4,51,36,42,-99,46,57,29,64,38,32,37,50,54,38,69,61,-99,74
06/01/2008,5,53,35,44,-99,41,58,26,58,38,28,31,46,59,37,67,56,-99,63
06/01/2008,6,47,34,35,-99,43,53,17,52,43,28,30,44,54,36,60,52,-99,58
06/01/2008,7,44,40,33,-99,52,52,27,48,42,32,27,34,51,36,53,47,-99,57
06/01/2008,8,44,36,37,-99,39,51,34,45,37,36,26,44,61,35,47,41,-99,50
06/01/2008,9,64,42,36,-99,47,71,35,53,50,43,31,57,70,44,76,36,-99,53
06/01/2008,10,93,73,57,-99,55,89,71,89,77,46,40,95,84,68,107,40,-99,92
06/01/2008,11,86,66,60,-99,73,90,69,109,58,44,49,95,101,79,85,60,-99,102
06/01/2008,12,71,51,60,-99,65,74,38,73,31,-99,41,70,77,54,58,80,-99,78
06/01/2008,13,55,43,29,-99,45,39,38,54,14,48,16,61,51,60,32,66,-99,51
06/01/2008,14,49,43,17,-99,16,31,38,51,14,34,11,50,31,44,22,45,-99,27
06/01/2008,15,32,36,12,-99,15,27,28,49,11,32,11,33,25,26,15,33,-99,21
06/01/2008,16,25,27,12,-99,6,20,13,28,3,25,10,25,28,18,7,31,-99,12
06/01/2008,17,24,31,23,-99,13,20,8,23,7,-99,15,26,23,17,6,15,-99,15
06/01/2008,18,36,53,31,-99,13,29,11,22,12,30,26,28,40,29,18,18,-99,24
06/01/2008,19,27,23,40,-99,32,37,18,33,24,30,34,44,48,28,29,25,-99,35
06/01/2008,20,38,27,55,-99,43,61,28,52,36,41,56,56,68,41,31,41,-99,54
06/01/2008,21,42,49,62,-99,64,75,29,65,42,51,54,47,73,50,50,54,-99,67
06/01/2008,22,64,57,58,-99,64,69,-99,57,45,48,63,54,76,60,56,56,-99,62
06/01/2008,23,61,55,45,-99,61,70,46,60,44,54,63,53,73,65,58,54,-99,64
06/01/2008,24,58,53,52,-99,62,62,30,55,56,46,55,43,64,55,48,51,-99,55
07/01/2008,1,48,47,55,-99,60,54,14,51,48,48,52,35,59,24,49,45,-99,48
07/01/2008,2,31,29,56,-99,51,49,19,38,50,37,48,40,51,27,32,38,-99,46
07/01/2008,3,46,25,41,-99,44,45,18,28,47,22,40,35,48,40,26,23,-99,41
07/01/2008,4,39,20,42,-99,42,44,15,24,49,30,40,22,47,37,27,19,-99,33
07/01/2008,5,32,15,40,-99,42,43,19,26,45,32,37,21,39,31,32,24,-99,33
07/01/2008,6,35,27,35,-99,42,40,14,37,44,35,37,39,44,31,37,29,-99,35
07/01/2008,7,39,34,34,-99,35,40,33,39,47,38,33,58,44,32,37,30,-99,37
07/01/2008,8,50,35,34,-99,47,58,36,42,52,40,31,53,58,37,47,35,-99,41
07/01/2008,9,92,46,40,-99,85,82,42,67,64,45,39,56,82,60,85,43,-99,57
07/01/2008,10,140,59,62,-99,95,97,60,111,65,50,44,59,113,95,116,61,-99,108
07/01/2008,11,139,79,76,-99,50,103,55,146,78,96,36,82,-99,124,107,105,-99,121
07/01/2008,12,64,91,36,-99,30,65,39,-99,48,88,34,56,-99,53,74,112,-99,64
07/01/2008,13,26,39,15,-99,20,49,26,57,5,39,17,55,-99,19,35,64,-99,34
07/01/2008,14,22,26,13,-99,12,42,24,36,6,27,17,38,-99,12,23,51,-99,26
07/01/2008,15,30,31,16,-99,20,34,19,31,11,26,12,31,33,21,10,31,-99,17
07/01/2008,16,29,42,24,28,-99,19,10,25,16,31,15,26,39,26,10,12,13,14
07/01/2008,17,24,34,29,32,-99,26,11,20,14,35,19,23,33,24,12,10,16,18
07/01/2008,18,24,27,31,32,-99,33,12,23,28,35,28,23,43,24,17,12,20,26
07/01/2008,19,23,24,34,33,-99,43,15,38,29,29,36,37,52,30,27,15,35,39
07/01/2008,20,30,36,42,42,-99,52,17,44,30,24,48,46,57,36,32,32,31,44
07/01/2008,21,31,33,44,49,49,51,34,49,37,40,34,34,57,31,45,39,45,44
07/01/2008,22,29,40,48,41,48,49,35,49,42,40,48,26,47,31,48,47,54,52
07/01/2008,23,35,42,44,48,47,43,42,46,40,32,44,25,38,39,48,50,52,55
07/01/2008,24,39,36,40,40,47,36,36,45,41,32,42,36,38,37,48,43,46,44
08/01/2008,1,35,34,40,37,43,44,16,43,35,31,38,34,42,35,44,38,47,44
08/01/2008,2,26,24,44,35,38,43,11,40,36,-99,34,28,44,31,38,34,42,39
08/01/2008,3,30,19,40,32,37,40,8,37,37,30,33,29,44,30,37,30,35,36
08/01/2008,4,31,21,36,31,36,38,10,29,35,24,31,22,42,28,30,26,30,35
08/01/2008,5,28,29,38,31,36,38,31,31,33,22,35,33,40,27,28,23,26,34
08/01/2008,6,33,27,38,31,37,38,19,34,33,28,37,43,38,28,33,28,33,33
08/01/2008,7,36,31,37,32,36,37,26,37,41,30,35,47,42,29,36,29,38,37
08/01/2008,8,42,31,37,36,40,45,35,36,36,33,36,42,53,31,42,31,37,38
08/01/2008,9,78,39,45,52,56,77,46,50,42,43,38,63,74,46,58,45,43,47
08/01/2008,10,75,53,66,90,87,97,68,129,72,72,47,105,91,66,102,75,47,133
08/01/2008,11,115,65,57,90,59,81,68,152,69,79,55,120,93,112,91,95,53,116
08/01/2008,12,84,97,31,68,36,56,-99,118,56,92,44,101,55,65,78,136,64,57
08/01/2008,13,27,39,13,19,20,34,-99,49,33,47,24,54,30,13,32,90,92,40
08/01/2008,14,33,33,11,28,16,41,-99,30,15,23,11,41,34,24,14,38,42,30
08/01/2008,15,39,47,15,44,18,37,21,16,10,30,11,29,36,29,11,24,17,20
08/01/2008,16,37,36,16,38,32,30,12,29,14,31,14,23,36,28,10,41,14,18
08/01/2008,17,35,47,21,47,22,28,-99,33,24,35,16,31,37,31,10,26,18,21
08/01/2008,18,56,82,31,70,22,33,24,44,28,42,20,42,51,41,13,50,24,30
08/01/2008,19,58,93,42,74,34,41,49,51,50,79,45,59,56,64,22,35,33,41
08/01/2008,20,61,64,42,59,39,50,38,56,26,92,44,51,61,58,41,36,52,42
08/01/2008,21,47,67,46,57,46,55,50,55,32,37,32,32,61,56,48,47,54,52
08/01/2008,22,54,53,45,52,47,54,33,52,28,38,29,51,53,46,48,43,53,53
08/01/2008,23,53,28,37,50,41,52,36,48,31,36,23,49,52,48,49,48,54,52
08/01/2008,24,40,12,43,33,45,51,41,46,39,26,22,45,51,26,46,48,54,49
09/01/2008,1,32,8,47,26,48,37,34,48,43,18,32,41,39,15,49,48,49,30
09/01/2008,2,32,13,37,21,40,29,27,39,42,9,33,39,35,17,30,41,48,21
09/01/2008,3,25,10,36,15,38,41,23,39,30,6,16,31,42,13,28,33,42,18
09/01/2008,4,24,7,32,20,37,34,18,43,9,6,10,21,35,12,23,37,37,20
09/01/2008,5,31,11,34,42,32,41,14,40,12,6,28,25,44,18,39,35,38,26
09/01/2008,6,38,32,36,44,33,44,18,37,38,15,39,33,44,30,40,34,39,41
09/01/2008,7,40,37,36,46,31,43,30,36,42,29,39,43,46,39,38,32,38,42
09/01/2008,8,41,40,38,49,36,47,36,38,40,42,42,46,50,44,41,32,39,41
09/01/2008,9,49,42,40,53,64,61,36,49,47,47,46,46,65,50,53,45,51,49
09/01/2008,10,55,40,47,80,63,94,47,69,33,53,24,73,104,59,72,59,57,70
09/01/2008,11,71,-99,40,73,51,78,57,74,32,-99,30,94,103,79,94,102,62,94
09/01/2008,12,94,-99,-99,67,38,48,82,75,32,-99,48,113,59,76,78,90,71,85
09/01/2008,13,51,-99,-99,36,18,50,64,57,22,56,30,76,47,35,39,38,36,55
09/01/2008,14,41,-99,20,36,17,38,27,29,9,35,17,38,50,35,8,25,17,14
09/01/2008,15,31,46,18,44,18,16,11,18,-99,43,20,19,30,28,8,12,12,12
09/01/2008,16,23,32,19,30,14,17,10,20,-99,37,23,23,30,21,10,13,13,15
09/01/2008,17,27,25,21,28,13,29,11,20,15,30,18,25,41,24,14,14,16,23
09/01/2008,18,20,30,30,41,19,32,14,31,12,34,22,27,50,37,20,21,18,28
09/01/2008,19,24,31,33,61,31,47,17,44,18,42,38,43,60,36,24,22,23,38
09/01/2008,20,34,41,38,66,38,48,35,49,28,21,42,51,65,48,30,38,35,40
09/01/2008,21,31,53,44,39,45,57,53,57,41,42,56,45,60,48,46,43,51,48
09/01/2008,22,24,52,48,62,56,59,54,54,52,43,61,41,50,49,56,52,57,55
09/01/2008,23,41,46,54,53,58,59,48,54,46,43,55,52,41,53,48,46,58,60
09/01/2008,24,33,37,54,41,55,56,43,50,46,39,53,33,37,42,55,49,54,57
10/01/2008,1,32,33,52,39,56,53,15,48,36,37,51,22,47,38,49,42,50,47
10/01/2008,2,33,29,47,38,50,49,11,33,34,34,42,15,54,34,39,42,47,46
10/01/2008,3,33,25,45,36,39,48,9,35,30,33,38,13,48,33,31,28,45,40
10/01/2008,4,30,22,41,30,42,45,18,31,34,31,33,31,41,30,32,29,37,31
10/01/2008,5,18,24,37,36,37,44,12,32,32,28,30,40,44,29,28,29,35,40
10/01/2008,6,37,28,38,36,38,47,13,37,30,32,32,34,47,30,38,35,38,35
10/01/2008,7,43,28,37,39,44,53,29,39,32,35,30,37,46,32,43,39,39,48
10/01/2008,8,38,32,36,41,42,54,40,41,34,40,34,45,54,39,48,39,42,49
10/01/2008,9,60,43,45,54,60,66,48,63,39,51,46,57,78,51,62,47,48,65
10/01/2008,10,102,62,47,76,91,80,71,63,47,60,69,81,88,80,77,-99,49,100
10/01/2008,11,139,71,48,92,69,88,62,60,-99,-99,51,93,89,85,66,-99,43,88
10/01/2008,12,113,91,24,80,42,82,39,58,37,55,-99,88,71,95,52,-99,33,57
10/01/2008,13,65,84,15,68,19,-99,23,50,37,48,-99,49,66,55,30,-99,22,45
10/01/2008,14,58,70,20,70,33,47,25,39,44,44,-99,38,59,48,17,-99,27,31
10/01/2008,15,49,57,30,78,35,58,20,23,16,33,-99,34,53,43,23,-99,26,33
10/01/2008,16,47,59,39,46,61,58,18,38,14,12,10,51,53,48,26,74,26,31
10/01/2008,17,58,35,46,46,75,60,30,60,10,12,4,50,62,35,15,64,27,39
10/01/2008,18,65,40,42,46,59,46,30,59,13,15,4,56,65,46,16,50,26,38
10/01/2008,19,69,65,47,59,32,48,37,53,30,45,24,47,63,64,23,50,35,51
10/01/2008,20,79,75,41,64,35,51,48,64,34,39,32,41,66,73,31,50,51,48
10/01/2008,21,61,41,54,42,58,66,48,63,25,44,33,53,67,45,53,56,57,66
10/01/2008,22,56,39,59,54,54,63,55,57,36,36,39,61,65,49,55,70,63,63
10/01/2008,23,47,37,50,44,42,58,48,58,43,27,44,48,55,41,58,60,58,63
10/01/2008,24,39,32,48,36,44,47,33,53,36,24,44,42,45,34,56,54,48,51
11/01/2008,1,29,29,45,30,45,43,20,51,35,14,34,32,41,35,47,44,43,44
11/01/2008,2,31,24,43,30,41,40,14,46,35,14,28,29,42,30,47,43,43,40
11/01/2008,3,26,22,42,37,40,40,23,41,34,21,26,29,39,26,43,43,35,40
11/01/2008,4,35,19,46,35,36,38,34,28,33,21,21,39,42,30,37,38,32,44
11/01/2008,5,37,22,42,35,37,39,27,34,32,28,25,37,44,31,40,32,36,42
11/01/2008,6,37,27,38,35,40,42,30,40,32,33,30,29,45,30,41,38,39,40
11/01/2008,7,41,30,36,44,42,46,37,43,39,38,28,44,48,34,45,41,41,42
11/01/2008,8,50,33,35,41,53,45,41,43,42,40,32,48,53,39,46,44,41,48
11/01/2008,9,80,40,47,55,67,71,48,54,49,50,35,56,72,53,75,52,48,65
11/01/2008,10,129,88,51,96,79,92,52,-99,59,77,31,72,89,100,118,81,54,106
11/01/2008,11,125,130,50,78,54,106,53,-99,65,107,34,75,104,95,108,113,76,108
11/01/2008,12,82,108,24,78,21,48,53,-99,63,-99,46,77,59,63,48,117,78,58
11/01/2008,13,47,79,18,78,18,35,51,56,45,-99,35,56,47,40,37,76,49,-99
11/01/2008,14,53,62,22,50,26,33,46,58,33,85,23,58,41,40,24,42,43,-99
11/01/2008,15,46,51,20,46,-99,32,27,36,55,69,19,46,41,37,16,47,24,24
11/01/2008,16,30,29,27,40,13,29,25,21,45,59,19,32,42,26,16,22,16,20
11/01/2008,17,14,9,25,48,6,36,21,30,43,-99,19,17,49,12,21,24,16,24
11/01/2008,18,16,20,31,51,11,44,17,25,21,15,18,24,50,18,21,21,22,23
11/01/2008,19,20,32,31,60,17,45,18,40,20,21,28,38,50,30,24,32,36,39
11/01/2008,20,34,34,34,49,24,47,42,49,32,63,35,55,57,32,40,37,35,39
11/01/2008,21,37,45,38,43,25,58,53,43,37,56,40,59,61,34,37,49,44,44
11/01/2008,22,58,44,40,60,23,54,43,36,27,51,36,55,55,50,30,44,43,42
11/01/2008,23,54,48,35,56,29,54,36,40,25,48,32,47,54,48,41,45,46,42
11/01/2008,24,53,36,40,50,36,48,37,40,45,36,45,38,50,49,39,40,48,41
12/01/2008,1,47,38,44,40,37,48,35,31,42,27,43,38,50,40,33,46,42,45
12/01/2008,2,43,37,43,38,31,48,33,37,26,23,38,36,50,38,44,44,40,47
12/01/2008,3,43,38,40,36,29,44,-99,39,23,27,35,34,44,36,46,43,40,43
12/01/2008,4,40,31,39,35,29,40,21,36,32,31,31,33,42,33,43,43,39,39
12/01/2008,5,40,28,37,33,29,39,20,33,33,28,29,33,43,31,39,40,37,37
12/01/2008,6,39,29,35,30,37,40,23,31,38,28,25,36,45,27,40,38,35,36
12/01/2008,7,38,30,30,31,40,40,24,31,28,31,25,38,45,27,38,44,36,35
12/01/2008,8,42,31,33,33,52,46,29,34,30,32,27,35,47,30,43,48,37,36
12/01/2008,9,72,41,47,47,54,71,32,62,41,38,34,47,70,48,79,48,50,57
12/01/2008,10,77,48,60,50,57,73,30,109,57,37,25,69,80,64,83,83,67,88
12/01/2008,11,75,55,42,55,45,45,45,61,54,36,24,89,56,55,35,105,60,49
12/01/2008,12,52,43,19,51,11,82,50,39,47,45,23,79,44,30,29,73,78,37
12/01/2008,13,43,40,17,56,20,35,59,39,34,57,26,62,43,35,30,63,68,32
12/01/2008,14,39,43,17,49,7,29,36,31,32,52,23,37,44,33,24,46,49,27
12/01/2008,15,38,43,22,46,18,28,20,34,27,49,17,26,35,32,17,41,24,20
12/01/2008,16,32,24,29,47,23,27,9,50,23,42,17,13,42,32,15,42,24,21
12/01/2008,17,24,45,41,47,47,31,12,51,24,49,19,16,34,34,16,42,30,12
12/01/2008,18,31,44,42,43,48,33,20,51,-99,42,24,36,37,32,17,35,28,31
12/01/2008,19,31,26,46,47,21,42,32,42,-99,35,41,39,56,46,24,36,29,41
12/01/2008,20,26,20,49,65,30,51,36,44,-99,27,38,28,63,34,27,36,43,46
12/01/2008,21,54,29,48,50,38,60,36,55,-99,29,43,33,60,59,49,42,51,47
12/01/2008,22,53,26,50,49,39,63,36,53,-99,40,27,39,66,47,56,56,49,54
12/01/2008,23,52,26,54,51,47,55,37,46,-99,36,16,42,50,50,51,49,44,55
12/01/2008,24,40,22,34,42,31,51,-99,45,-99,30,16,37,51,40,43,52,45,50
13/01/2008,1,25,17,19,27,23,47,29,43,-99,26,9,23,47,27,50,46,37,41
13/01/2008,2,27,17,13,22,10,34,18,35,-99,14,16,18,37,26,43,36,22,33
13/01/2008,3,28,19,19,25,21,34,-99,33,-99,20,13,20,33,28,40,41,27,27
13/01/2008,4,31,26,16,27,28,37,25,30,-99,24,12,26,36,30,40,39,44,29
13/01/2008,5,35,20,14,29,24,38,18,28,-99,14,8,25,38,31,36,39,38,35
13/01/2008,6,26,12,14,26,24,38,21,28,-99,12,10,21,37,24,33,40,32,36
13/01/2008,7,35,13,28,27,21,37,20,30,-99,13,14,25,36,26,31,38,32,34
13/01/2008,8,33,16,26,32,22,36,27,30,-99,20,21,29,36,28,31,36,35,33
13/01/2008,9,28,17,25,26,23,36,23,32,-99,17,18,23,34,24,30,39,32,29
13/01/2008,10,26,12,23,26,28,36,17,38,-99,13,9,20,35,25,34,26,20,26
13/01/2008,11,37,26,25,31,21,41,18,45,-99,13,2,28,41,30,39,37,23,33
