"mes","mean.TLA","mean.MER","mean.UIZ","mean.PED","mean.SAG","mean.XAL","cont"
"03/2017",0.477399380804954,0.774515235457064,NA,0.354810495626822,0.668882602545969,0.993428571428571,744
"03/2018",0.521327683615819,0.598780487804878,0.498045112781955,0.296477794793262,0.608070866141732,0.686686838124055,744
"03/2019",0.522083333333333,0.382843137254902,0.432323232323232,0.245295055821372,0.483070301291248,0.597050561797753,744
"03/2020",0.365014164305949,0.430386740331492,0.339718309859155,0.234540389972145,0.394700139470014,0.518478260869565,744
"04/2005",1.50786838340486,1.72291371994342,1.31148036253776,1.13390313390313,0.930983847283407,1.30919377652051,720
"04/2006",1.18072463768116,1.11301684532925,0.987892376681614,1.07886524822695,0.663083451202263,1.50737951807229,720
"04/2007",1.35351123595506,1.23215767634855,0.677824858757062,0.943224699828473,1.1140350877193,0.95095168374817,720
"04/2008",0.943768115942029,1.61926298157454,1.13433133732535,0.424786324786325,1.43800298062593,0.842477876106195,720
"04/2009",0.606666666666667,0.757284299858557,0.757018813314038,0.292511013215859,0.523723723723724,0.674571428571429,720
"04/2010",1.00333333333333,1.10402985074627,0.98599348534202,0.543831640058055,0.713548387096774,1.1046875,720
"04/2011",0.77089552238806,0.800289435600579,0.731397174254317,0.438968481375358,0.566202090592335,0.92952380952381,720
"04/2012",0.741059602649007,0.888175182481752,0.953846153846154,0.438392857142857,0.621388101983003,0.770791366906475,720
"04/2013",1.11703056768559,1.2496328928047,0.516666666666667,0.519969742813918,NA,1.10545454545455,720
"04/2014",0.849538461538462,1.14427083333333,0.669736842105263,0.472082018927445,NA,0.962238805970149,720
"04/2015",0.926685796269727,1.04732576985413,0.795292439372325,0.497159940209268,0.771711456859972,1.09093484419263,720
"04/2016",0.979465776293823,1.11170634920635,0.756695652173913,0.483982035928144,0.926363636363636,1.24414285714286,720
"04/2017",0.482828282828283,0.766916167664671,0.676602086438152,0.484875183553598,0.611889250814332,0.962962962962963,720
"04/2018",0.538230383973289,0.501497005988024,0.384530386740332,0.327474150664697,0.553780313837375,0.659628378378378,720
"04/2019",0.406512301013025,NA,NA,0.249641319942611,0.380546623794212,0.442075471698113,720
"04/2020",0.299857752489331,0.328347578347578,0.258755426917511,0.192052023121387,0.308802308802309,NA,720
"05/2005",1.59761904761905,1.77390070921986,1.18913043478261,1.40803814713896,0.856865464632455,1.38479452054795,744
"05/2006",1.15936639118457,0.898371777476255,1.12404891304348,1.16892808683853,0.729234972677596,1.71372282608696,744
"05/2007",1.05359195402299,1.15336076817558,0.656698240866035,0.594169096209913,0.942134062927497,0.905593451568895,744
"05/2008",0.8689556509299,1.39429530201342,0.861369863013699,0.51304347826087,0.766037735849057,0.623001402524544,744
"05/2009",0.47538247566064,0.766529492455418,0.917793103448276,0.258130081300813,0.494598337950139,0.519797687861272,744
"05/2010",0.882666666666667,NA,0.724719101123595,0.475428571428571,NA,1.01785714285714,744
"05/2011",0.87093023255814,1,0.798063623789765,0.382503556187767,0.644546850998464,0.889211618257261,744
"05/2012",0.653961136023916,0.81614730878187,0.747714285714286,0.456709956709957,0.551448275862069,0.752789699570815,744
"05/2013",1.0361581920904,1.11456859971711,0.999354838709677,0.47977369165488,NA,0.896754250386399,744
"05/2014",0.944923504867872,1.07996688741722,0.642606149341142,0.57298747763864,NA,0.843581616481775,744
"05/2015",0.879063360881543,1.19160839160839,0.780300957592339,0.557083906464924,0.812774725274725,1.13420245398773,744
"05/2016",0.904287690179806,0.994083694083694,0.786417910447761,0.543922651933702,0.755427251732102,1.03516699410609,744
"05/2017",0.624544179523142,0.88963963963964,0.768336314847943,0.628709677419355,0.80922131147541,0.907330567081604,744
"05/2018",0.417405582922824,0.406314243759178,0.390050590219224,0.302650957290133,0.413688760806916,0.54781976744186,744
"05/2019",0.438947368421053,0.452253521126761,0.298776758409786,0.290537634408602,0.395925925925926,NA,744
"05/2020",0.283542538354254,0.347434119278779,0.237743732590529,0.202985074626866,0.346676300578035,NA,744
"06/2005",1.21549815498155,1.18402877697842,0.756643356643357,1.14767932489451,0.922111269614836,1.11859154929577,720
"06/2006",0.980758426966292,0.743215339233038,1.72226890756303,1.00830985915493,0.49002808988764,0.89625748502994,720
"06/2007",0.875770308123249,1.07489481065919,0.765992647058824,0.61858407079646,1.26684027777778,0.958869701726845,720
"06/2008",0.581994047619048,1.29942028985507,0.816831683168317,0.374461979913917,0.579454022988506,0.742481751824818,720
"06/2009",0.550438596491228,0.677978883861237,0.850704225352113,0.184194977843427,0.5002886002886,0.443213728549142,720
"06/2010",0.891133720930233,0.769592476489028,0.491815476190476,0.307735583684951,0.423132969034608,0.879289940828402,720
"06/2011",0.505588235294118,0.721678321678322,0.865034965034965,0.427027027027027,0.47218045112782,0.65050505050505,720
"06/2012",0.698175787728027,0.820695652173913,0.723853211009174,0.358152958152958,0.5267776096823,0.838109305760709,720
"06/2013",0.816434108527132,1.08202676864245,0.791449275362319,0.391751085383502,NA,0.659922178988327,720
"06/2014",0.851488095238095,1.01107828655835,0.580028530670471,0.385365853658537,NA,0.80015037593985,720
