"mes","mean.TLA","mean.MER","mean.UIZ","mean.PED","mean.SAG","mean.XAL","cont"
2008-11-01,22.9709724238026,20.7100424328147,25.8591749644381,27.1474878444084,19.5514809590973,18.2160228898426,720
2008-12-01,26.2828571428571,21.8787878787879,27.0055325034578,33.3250414593698,18.860088365243,22.7800829875519,744
2009-01-01,24.8517441860465,19.5361271676301,26.3106267029973,30.2890262751159,16.1123778501629,20.4421768707483,744
2009-02-01,28.2893481717011,23.9593984962406,34.0195195195195,38.0834645669291,17.5324074074074,22.4920886075949,672
2009-03-01,30.6046511627907,26.1270358306189,35.4711538461538,37.5659509202454,26.150495049505,25.5016077170418,744
2009-04-01,34.6256239600666,31.4542815674891,43.9117647058824,42.0713245997089,32.2177177177177,32.4985673352435,720
2009-05-01,35.1903225806452,32.6982167352538,45.3357245337159,42.1991869918699,34.2240663900415,31.424040066778,744
2009-06-01,32.0504885993485,25.8373287671233,36.9352112676056,36.6544,27.3921852387844,22.5419075144509,720
2009-07-01,29.7612612612613,24.4083333333333,29.4452347083926,35.2694938440493,23.4992947813822,20.673640167364,744
2009-08-01,26.7878787878788,22.5135520684736,26.3035190615836,31.5370879120879,21.2083333333333,19.0110192837466,744
2009-09-01,22.7188449848024,18.9655667144907,22.9145299145299,24.0469208211144,20.6579710144928,16.9348769898698,720
2009-10-01,24.6906906906907,22.031045751634,27.1855203619909,25.7828492392808,23.1806167400881,19.1129943502825,744
2009-11-01,24.8237037037037,23.2041522491349,27.2704225352113,31.5637795275591,25.6309341500766,22.0626780626781,720
2009-12-01,20.2391608391608,16.4201680672269,22.7431693989071,24.0082304526749,20.3152639087019,19.1792656587473,744
2010-01-01,19.595166163142,15.2447257383966,20.1493150684932,20.0927694406548,18.1002824858757,15.6619047619048,744
2010-02-01,20.2883642495784,17.0030165912519,23.5847860538827,21.3905053598775,19.4876325088339,16.2287581699346,672
2010-03-01,29.3288490284006,23.0821529745043,29.5796387520525,29.3449235048679,30.928870292887,26.0368349249659,744
2010-04-01,34.6860643185299,29.0530846484935,37.0318181818182,36.0660225442834,34.8032258064516,30.4900568181818,720
2010-05-01,42.5122349102773,35.2594594594595,43.3145743145743,47.406528189911,NA,33.758573388203,744
2010-06-01,32.1617161716172,30.9197183098592,36.7470238095238,41.1237693389592,28.4197080291971,28.2340740740741,720
