FECHA,HORA,MER,TLA,COY,UIZ,SJA,SAG,PER,CAM,ACO
21/02/2010,22,4,5,6,7,12,22,14,8,18
21/02/2010,23,6,6,7,4,6,19,5,6,8
21/02/2010,24,8,5,9,2,6,10,12,10,8
22/02/2010,1,9,11,9,9,12,17,7,15,4
22/02/2010,2,9,14,6,8,16,9,1,5,-99
22/02/2010,3,7,9,3,4,10,6,-99,6,10
22/02/2010,4,9,4,1,4,13,7,4,11,8
22/02/2010,5,7,5,4,5,14,15,13,12,6
22/02/2010,6,4,7,6,15,10,20,8,11,13
22/02/2010,7,8,13,8,38,24,33,14,20,-99
22/02/2010,8,19,25,14,41,26,25,26,36,-99
22/02/2010,9,27,31,27,21,24,11,29,30,6
22/02/2010,10,35,39,46,22,11,8,-99,35,10
22/02/2010,11,48,52,33,29,11,9,-99,44,-99
22/02/2010,12,28,37,29,23,-99,3,-99,22,4
22/02/2010,13,3,16,33,9,-99,6,-99,10,-99
22/02/2010,14,9,7,16,6,-99,-99,6,14,-99
22/02/2010,15,7,2,12,6,-99,-99,18,9,-99
22/02/2010,16,5,-99,9,10,9,-99,24,-99,4
22/02/2010,17,5,7,2,8,4,-99,7,18,4
22/02/2010,18,5,10,5,11,7,-99,30,2,8
22/02/2010,19,15,10,10,25,24,-99,20,10,7
22/02/2010,20,14,10,-99,19,-99,-99,26,12,9
22/02/2010,21,17,15,-99,14,-99,-99,16,17,-99
22/02/2010,22,16,21,16,17,-99,-99,12,13,-99
22/02/2010,23,14,22,16,17,-99,-99,15,16,-99
22/02/2010,24,18,23,19,17,-99,-99,9,31,26
23/02/2010,1,23,25,19,13,-99,-99,12,42,23
23/02/2010,2,17,24,17,13,-99,-99,13,19,17
23/02/2010,3,15,17,15,13,14,-99,6,17,14
23/02/2010,4,15,17,16,13,15,19,5,22,13
23/02/2010,5,15,12,17,10,8,14,3,20,15
23/02/2010,6,16,7,15,7,13,18,9,19,16
23/02/2010,7,19,16,18,19,26,16,19,15,33
23/02/2010,8,20,33,23,16,32,26,19,14,18
23/02/2010,9,26,29,25,23,35,22,29,9,12
23/02/2010,10,12,12,25,22,15,11,21,-99,-99
23/02/2010,11,12,4,18,12,-99,13,19,11,11
23/02/2010,12,11,-99,5,-99,9,10,7,1,8
23/02/2010,13,7,2,5,5,6,7,11,5,-99
23/02/2010,14,7,2,7,7,1,9,14,5,-99
23/02/2010,15,7,6,6,7,4,5,23,14,-99
23/02/2010,16,15,9,6,23,10,8,25,-99,14
23/02/2010,17,11,7,5,16,10,11,24,-99,13
23/02/2010,18,8,4,3,18,6,18,26,17,15
23/02/2010,19,11,6,6,14,10,14,24,18,18
23/02/2010,20,11,6,9,14,10,17,3,7,19
23/02/2010,21,8,4,6,17,8,12,-99,4,10
23/02/2010,22,8,6,6,12,13,12,13,4,19
23/02/2010,23,5,8,10,14,9,21,19,8,23
23/02/2010,24,2,11,12,11,11,18,19,10,20
24/02/2010,1,10,11,-99,16,15,13,23,14,15
24/02/2010,2,17,10,-99,12,17,16,3,11,12
24/02/2010,3,12,8,-99,16,21,11,3,9,14
24/02/2010,4,11,10,5,10,18,12,13,11,19
24/02/2010,5,14,17,6,13,15,12,6,11,19
24/02/2010,6,13,18,6,14,13,24,-99,10,-99
24/02/2010,7,14,23,7,17,20,33,5,13,20
24/02/2010,8,11,32,11,21,26,27,30,33,22
24/02/2010,9,22,40,20,24,22,27,31,34,15
24/02/2010,10,32,45,30,27,33,31,31,34,23
24/02/2010,11,33,50,44,24,32,38,34,31,-99
24/02/2010,12,44,38,46,34,34,28,42,28,17
24/02/2010,13,-99,36,45,32,32,25,33,35,16
24/02/2010,14,-99,37,42,33,33,26,30,38,13
24/02/2010,15,-99,36,46,32,27,26,32,36,16
24/02/2010,16,39,32,48,37,33,25,33,-99,16
24/02/2010,17,34,30,36,31,25,19,25,-99,16
24/02/2010,18,31,28,31,25,27,22,24,-99,14
24/02/2010,19,32,29,27,34,30,21,24,-99,20
24/02/2010,20,33,27,24,25,26,21,20,22,21
24/02/2010,21,31,20,22,24,30,15,12,17,20
24/02/2010,22,31,20,21,15,7,14,13,14,11
24/02/2010,23,13,18,18,16,14,13,9,20,15
24/02/2010,24,15,14,16,16,7,13,22,15,14
25/02/2010,1,15,15,17,28,17,11,16,10,15
25/02/2010,2,10,15,18,55,11,12,15,21,12
25/02/2010,3,17,12,18,46,14,15,10,23,14
25/02/2010,4,26,16,20,8,19,17,16,19,14
25/02/2010,5,22,18,19,15,20,13,16,21,11
25/02/2010,6,27,22,17,15,25,14,14,22,16
25/02/2010,7,28,27,18,19,26,19,-99,36,21
25/02/2010,8,33,30,22,16,19,24,20,38,21
25/02/2010,9,34,40,27,13,16,18,22,31,13
25/02/2010,10,37,50,36,26,46,29,33,45,12
25/02/2010,11,44,67,46,37,22,34,48,47,18
25/02/2010,12,52,63,47,37,24,42,68,39,29
25/02/2010,13,34,47,48,27,18,34,39,25,22
25/02/2010,14,19,34,24,4,12,17,11,15,10
25/02/2010,15,6,14,-99,8,5,17,17,7,21
25/02/2010,16,18,-99,-99,7,8,-99,14,-99,25
25/02/2010,17,18,3,3,5,4,4,24,-99,4
25/02/2010,18,19,3,7,6,8,8,18,-99,18
25/02/2010,19,10,3,7,15,7,9,35,-99,29
25/02/2010,20,20,4,9,21,10,19,28,-99,25
25/02/2010,21,21,12,18,20,10,27,32,-99,30
25/02/2010,22,18,10,19,16,17,30,32,-99,29
25/02/2010,23,20,12,14,17,20,28,28,2,25
25/02/2010,24,28,13,11,15,18,32,27,7,-99
26/02/2010,1,26,13,11,32,25,31,27,9,28
26/02/2010,2,11,16,6,27,28,24,16,16,23
26/02/2010,3,18,14,3,21,22,24,24,21,22
26/02/2010,4,10,17,7,14,17,29,12,22,26
26/02/2010,5,7,8,9,16,17,30,8,17,29
26/02/2010,6,10,7,8,18,16,-99,13,20,26
26/02/2010,7,19,16,8,28,24,-99,31,26,26
26/02/2010,8,28,26,13,34,33,-99,39,29,25
26/02/2010,9,31,35,22,20,39,-99,45,29,23
26/02/2010,10,34,37,26,17,52,-99,36,26,19
26/02/2010,11,53,50,33,45,32,-99,40,48,13
26/02/2010,12,44,28,50,31,13,-99,27,51,5
26/02/2010,13,25,16,39,4,9,13,16,44,7
26/02/2010,14,23,16,23,8,12,7,16,-99,7
26/02/2010,15,30,12,16,12,17,16,25,-99,14
26/02/2010,16,22,8,-99,22,13,17,27,-99,11
26/02/2010,17,18,7,3,18,10,12,23,-99,10
26/02/2010,18,21,5,7,13,6,12,18,-99,11
26/02/2010,19,16,9,17,19,25,17,19,-99,23
26/02/2010,20,28,24,24,28,24,27,24,-99,19
26/02/2010,21,26,24,22,22,24,20,22,-99,32
26/02/2010,22,27,26,22,21,38,22,24,-99,25
26/02/2010,23,31,22,23,22,61,32,29,22,22
26/02/2010,24,40,27,25,22,19,28,24,22,26
27/02/2010,1,25,24,21,26,21,23,24,28,28
27/02/2010,2,23,18,17,38,25,25,33,22,22
27/02/2010,3,20,18,22,31,42,22,20,22,24
27/02/2010,4,21,17,20,29,31,28,24,23,18
27/02/2010,5,18,23,18,30,31,26,27,29,17
27/02/2010,6,25,14,19,34,30,14,12,30,19
27/02/2010,7,36,13,16,31,29,25,18,38,24
27/02/2010,8,37,17,19,24,20,30,26,31,26
27/02/2010,9,40,27,28,19,35,36,25,24,22
27/02/2010,10,37,50,33,22,46,43,24,32,14
27/02/2010,11,43,56,47,25,-99,43,35,42,14
27/02/2010,12,45,68,54,31,47,46,40,46,25
27/02/2010,13,47,66,55,26,44,42,43,43,17
27/02/2010,14,33,36,37,24,16,24,27,33,7
27/02/2010,15,28,45,33,25,22,17,44,-99,18
27/02/2010,16,40,40,39,18,35,30,34,-99,23
27/02/2010,17,38,38,28,16,34,35,15,-99,26
27/02/2010,18,33,44,24,22,24,35,25,-99,38
27/02/2010,19,27,46,21,30,24,35,29,-99,50
27/02/2010,20,28,40,21,35,21,31,30,-99,31
27/02/2010,21,31,21,26,30,30,36,37,-99,29
27/02/2010,22,35,15,28,27,32,26,24,17,19
27/02/2010,23,30,12,19,-99,29,22,21,12,18
27/02/2010,24,23,15,14,30,17,17,35,17,12
28/02/2010,1,22,16,14,31,26,19,30,18,16
28/02/2010,2,17,15,15,21,23,20,24,20,19
28/02/2010,3,14,18,19,20,31,18,26,19,17
28/02/2010,4,25,15,19,25,40,26,38,27,20
28/02/2010,5,18,16,21,32,24,25,33,27,21
28/02/2010,6,20,16,23,27,25,25,26,24,19
28/02/2010,7,31,15,22,29,28,26,18,18,24
28/02/2010,8,30,18,24,31,25,26,37,24,8
28/02/2010,9,38,28,26,23,20,25,46,16,18
28/02/2010,10,40,51,28,36,26,28,43,29,22
28/02/2010,11,37,43,24,31,18,25,14,28,17
28/02/2010,12,28,19,18,9,16,18,16,13,11
28/02/2010,13,13,25,13,-99,-99,12,14,15,3
28/02/2010,14,8,14,5,9,3,18,13,10,13
28/02/2010,15,7,6,7,2,11,18,14,-99,15
28/02/2010,16,11,7,12,15,7,36,19,-99,16
28/02/2010,17,13,10,10,15,14,38,27,-99,27
28/02/2010,18,11,13,8,19,15,34,29,-99,26
28/02/2010,19,16,13,8,20,12,27,30,-99,22
28/02/2010,20,18,11,10,19,12,18,16,-99,16
28/02/2010,21,18,5,10,11,14,19,14,7,16
28/02/2010,22,18,5,6,11,11,21,8,5,11
28/02/2010,23,18,6,3,10,11,15,11,4,8
28/02/2010,24,12,10,2,6,7,25,9,5,15
01/03/2010,1,9,3,2,7,14,11,7,9,3
01/03/2010,2,11,-99,2,11,8,16,3,8,8
01/03/2010,3,3,-99,4,1,12,8,3,9,7
01/03/2010,4,5,11,4,3,10,9,11,7,3
01/03/2010,5,12,11,5,9,8,12,9,6,7
01/03/2010,6,10,12,6,12,13,8,5,5,6
01/03/2010,7,6,11,11,11,8,19,7,11,1
01/03/2010,8,11,13,17,9,8,10,6,7,6
01/03/2010,9,10,14,18,4,5,8,16,3,7
01/03/2010,10,3,9,13,7,-99,19,19,4,9
01/03/2010,11,7,6,13,7,-99,11,26,4,24
01/03/2010,12,9,1,5,1,2,10,8,-99,6
01/03/2010,13,5,3,4,-99,5,4,8,6,6
01/03/2010,14,4,3,6,1,5,10,-99,-99,13
01/03/2010,15,9,-99,8,10,-99,3,-99,-99,14
01/03/2010,16,15,-99,7,12,11,11,-99,-99,21
01/03/2010,17,14,2,6,10,10,21,13,-99,21
01/03/2010,18,26,4,5,19,10,22,11,-99,30
01/03/2010,19,25,14,11,34,17,21,25,-99,38
01/03/2010,20,24,12,11,24,20,25,-99,-99,25
01/03/2010,21,16,12,10,18,18,23,19,-99,16
01/03/2010,22,18,14,9,18,20,20,17,9,15
01/03/2010,23,21,12,10,18,21,23,17,5,12
01/03/2010,24,21,13,11,17,19,16,13,9,14
02/03/2010,1,13,18,10,21,22,16,6,13,11
02/03/2010,2,19,13,11,16,15,25,11,14,12
02/03/2010,3,10,9,10,21,17,26,10,22,12
02/03/2010,4,19,8,9,11,16,12,4,15,14
02/03/2010,5,25,10,9,14,20,16,2,10,17
02/03/2010,6,20,14,10,14,19,25,10,13,15
02/03/2010,7,10,13,11,16,25,28,22,21,19
02/03/2010,8,24,16,15,22,43,21,25,49,16
02/03/2010,9,21,26,16,6,35,17,24,29,11
02/03/2010,10,20,38,13,20,30,40,29,17,9
02/03/2010,11,41,48,19,17,16,43,22,14,18
02/03/2010,12,24,31,31,-99,10,24,7,28,16
02/03/2010,13,8,26,18,-99,-99,12,21,12,5
02/03/2010,14,13,30,11,-99,7,9,16,-99,13
02/03/2010,15,13,31,15,-99,4,10,19,-99,-99
02/03/2010,16,16,21,17,-99,15,15,26,-99,29
02/03/2010,17,22,9,17,-99,21,22,25,-99,26
02/03/2010,18,21,6,14,-99,13,23,22,-99,14
02/03/2010,19,20,20,16,-99,23,18,38,-99,22
02/03/2010,20,24,13,13,-99,23,22,18,-99,25
02/03/2010,21,22,5,13,-99,21,27,13,-99,22
02/03/2010,22,21,13,17,-99,29,25,14,-99,31
02/03/2010,23,29,26,18,-99,27,30,17,21,37
02/03/2010,24,24,27,19,-99,23,32,13,25,35
03/03/2010,1,19,21,8,-99,36,27,16,16,23
03/03/2010,2,26,26,7,-99,41,27,18,31,24
03/03/2010,3,21,20,7,-99,50,41,24,17,22
03/03/2010,4,25,12,9,-99,59,47,29,19,27
03/03/2010,5,31,12,10,-99,36,50,26,21,22
03/03/2010,6,54,12,10,-99,36,44,29,32,34
03/03/2010,7,48,16,12,-99,41,38,53,34,35
03/03/2010,8,52,27,15,-99,39,52,36,28,29
03/03/2010,9,59,29,21,-99,39,48,37,27,13
03/03/2010,10,46,49,34,-99,36,53,48,47,20
03/03/2010,11,38,71,52,-99,17,36,42,44,8
03/03/2010,12,32,71,47,-99,6,20,18,29,13
03/03/2010,13,25,64,34,-99,4,15,-99,25,17
03/03/2010,14,23,47,27,-99,10,14,13,29,11
03/03/2010,15,28,28,30,11,21,23,16,42,20
03/03/2010,16,32,22,39,15,29,33,22,32,33
03/03/2010,17,15,21,24,3,9,18,15,24,32
03/03/2010,18,17,7,11,11,13,19,22,6,25
03/03/2010,19,22,14,11,10,17,23,39,10,19
03/03/2010,20,24,28,8,5,21,29,32,11,30
03/03/2010,21,19,11,11,15,23,23,35,4,23
03/03/2010,22,20,14,14,12,22,24,28,13,20
03/03/2010,23,20,23,19,14,30,20,14,17,19
03/03/2010,24,19,26,17,11,23,22,13,24,53
04/03/2010,1,18,12,17,14,24,18,14,23,33
04/03/2010,2,21,18,15,14,26,30,15,19,29
04/03/2010,3,15,12,12,13,22,28,12,17,26
04/03/2010,4,19,12,13,13,25,43,11,15,24
04/03/2010,5,24,11,12,12,19,34,15,22,17
04/03/2010,6,19,12,13,17,28,36,14,29,19
04/03/2010,7,22,17,13,13,40,40,-99,34,25
04/03/2010,8,30,29,18,21,43,36,-99,48,26
04/03/2010,9,26,36,17,23,28,21,21,37,19
04/03/2010,10,29,-99,15,30,28,51,27,37,22
04/03/2010,11,25,-99,14,24,24,36,62,35,-99
04/03/2010,12,16,-99,10,15,31,33,17,13,-99
04/03/2010,13,11,45,14,20,6,23,14,13,-99
04/03/2010,14,14,41,17,13,3,26,14,17,-99
04/03/2010,15,15,35,17,12,7,22,15,21,-99
04/03/2010,16,20,34,18,18,15,26,21,28,-99
04/03/2010,17,19,34,16,14,15,20,19,28,-99
04/03/2010,18,20,30,13,10,9,16,22,14,-99
04/03/2010,19,22,23,11,8,16,26,30,10,-99
04/03/2010,20,25,19,11,10,17,21,42,5,-99
04/03/2010,21,19,22,13,8,19,20,23,12,-99
04/03/2010,22,19,30,14,8,18,24,11,15,-99
04/03/2010,23,17,26,14,7,19,16,19,18,-99
04/03/2010,24,18,24,14,12,18,19,17,13,-99
05/03/2010,1,17,24,13,42,8,37,13,10,-99
05/03/2010,2,13,23,14,21,19,18,16,16,-99
05/03/2010,3,15,20,12,32,18,15,7,16,-99
05/03/2010,4,15,23,11,8,13,14,14,22,-99
05/03/2010,5,9,24,11,8,14,18,18,26,-99
05/03/2010,6,18,18,10,8,17,17,29,22,-99
05/03/2010,7,24,21,9,12,19,19,25,28,-99
05/03/2010,8,26,29,14,21,28,30,23,42,-99
05/03/2010,9,32,55,19,23,21,41,36,43,-99
05/03/2010,10,27,62,21,18,20,34,45,41,-99
05/03/2010,11,20,44,18,16,16,25,19,38,-99
05/03/2010,12,22,58,16,19,22,26,12,46,-99
05/03/2010,13,25,52,19,14,15,32,9,39,-99
05/03/2010,14,22,51,24,22,11,23,20,32,12
05/03/2010,15,27,42,26,35,21,39,20,38,6
05/03/2010,16,42,30,36,42,40,24,43,40,13
05/03/2010,17,55,19,51,22,32,18,38,28,13
05/03/2010,18,50,18,47,16,25,11,35,16,12
05/03/2010,19,22,28,19,14,18,25,28,21,24
05/03/2010,20,25,23,13,15,15,34,28,24,32
05/03/2010,21,23,29,16,19,20,32,15,26,32
05/03/2010,22,23,33,14,19,28,28,27,32,41
05/03/2010,23,21,34,15,24,59,23,36,29,-99
05/03/2010,24,24,32,21,23,74,29,21,34,-99
06/03/2010,1,23,26,25,26,66,32,22,35,-99
06/03/2010,2,22,23,26,29,57,26,52,25,21
06/03/2010,3,22,22,22,31,43,28,61,23,24
06/03/2010,4,23,19,24,30,28,32,39,20,23
06/03/2010,5,28,22,24,33,29,42,64,17,25
06/03/2010,6,25,26,26,35,43,37,53,23,23
06/03/2010,7,34,28,22,34,28,38,58,34,24
06/03/2010,8,38,41,23,32,31,35,52,44,29
06/03/2010,9,28,41,27,36,39,43,55,48,32
06/03/2010,10,30,41,29,66,34,40,67,42,31
06/03/2010,11,50,56,38,54,43,47,61,30,25
06/03/2010,12,55,78,36,76,46,55,76,35,16
06/03/2010,13,48,64,45,71,33,33,63,43,13
06/03/2010,14,54,46,76,60,20,14,39,46,-99
06/03/2010,15,27,49,51,19,6,20,7,50,-99
06/03/2010,16,15,36,16,15,4,-99,10,24,-99
06/03/2010,17,12,23,15,24,9,20,13,10,27
06/03/2010,18,20,20,14,22,9,18,12,14,17
06/03/2010,19,29,18,10,22,15,12,51,10,5
06/03/2010,20,25,22,10,24,16,16,99,13,16
06/03/2010,21,32,21,20,23,25,26,35,12,18
06/03/2010,22,26,26,25,25,21,28,31,16,22
06/03/2010,23,28,30,23,25,25,22,34,20,26
06/03/2010,24,31,25,26,26,39,25,41,20,25
07/03/2010,1,24,28,27,32,41,27,39,22,23
07/03/2010,2,30,49,27,37,58,37,41,32,23
07/03/2010,3,36,46,36,26,54,33,27,34,21
07/03/2010,4,41,40,36,21,28,37,21,44,20
07/03/2010,5,34,36,27,25,28,36,19,45,23
07/03/2010,6,31,45,27,27,28,37,26,43,26
07/03/2010,7,35,42,41,34,35,40,35,49,35
07/03/2010,8,37,35,36,37,42,45,-99,41,36
07/03/2010,9,40,35,40,41,40,39,36,35,33
07/03/2010,10,47,51,50,53,34,39,46,38,24
07/03/2010,11,55,60,58,61,37,52,53,56,27
07/03/2010,12,59,75,62,61,44,54,58,61,28
07/03/2010,13,57,67,58,55,38,42,52,48,26
07/03/2010,14,37,59,40,58,20,21,39,36,19
07/03/2010,15,30,64,38,-99,25,17,25,21,23
07/03/2010,16,41,60,47,-99,32,27,12,22,28
07/03/2010,17,44,50,39,-99,25,37,18,42,27
07/03/2010,18,34,38,23,12,21,38,18,37,29
07/03/2010,19,29,35,19,15,13,31,18,32,36
07/03/2010,20,41,36,35,29,27,24,21,29,26
07/03/2010,21,37,25,28,25,23,23,20,19,20
07/03/2010,22,29,24,18,14,21,16,25,14,22
07/03/2010,23,25,20,18,13,17,18,22,14,23
07/03/2010,24,19,19,18,19,17,17,19,14,21
08/03/2010,1,22,25,19,18,17,16,13,30,25
08/03/2010,2,26,33,21,22,27,18,23,31,22
08/03/2010,3,27,26,20,26,24,23,20,28,17
08/03/2010,4,34,23,20,25,21,25,31,27,21
08/03/2010,5,26,20,20,25,22,26,37,26,20
08/03/2010,6,25,19,22,28,28,25,28,22,22
08/03/2010,7,32,22,23,28,46,22,35,29,24
08/03/2010,8,34,32,25,31,44,33,49,38,29
08/03/2010,9,33,56,31,43,20,40,53,31,28
08/03/2010,10,35,50,36,48,30,44,43,49,21
08/03/2010,11,41,26,36,54,39,34,42,31,21
08/03/2010,12,23,23,20,38,17,28,36,22,19
08/03/2010,13,20,17,13,14,3,14,16,15,14
08/03/2010,14,17,14,16,18,9,21,21,12,19
08/03/2010,15,15,17,18,20,18,31,9,17,16
08/03/2010,16,18,17,15,28,17,88,20,15,24
08/03/2010,17,20,7,7,24,18,29,19,11,17
08/03/2010,18,12,6,5,14,7,21,-99,7,20
08/03/2010,19,10,7,5,5,2,19,-99,6,26
08/03/2010,20,12,11,6,15,6,24,20,5,43
08/03/2010,21,13,13,14,21,14,47,43,12,39
08/03/2010,22,17,19,14,21,19,49,36,11,28
08/03/2010,23,20,17,13,12,19,42,22,16,25
08/03/2010,24,23,24,17,7,18,34,21,25,18
09/03/2010,1,21,28,15,10,18,30,15,28,12
09/03/2010,2,18,26,16,9,16,14,10,21,9
09/03/2010,3,13,23,14,13,14,17,16,20,5
09/03/2010,4,16,22,9,8,16,21,14,14,-99
09/03/2010,5,14,26,5,10,16,19,8,20,9
09/03/2010,6,18,25,10,15,16,26,12,20,19
09/03/2010,7,20,18,17,20,20,20,16,32,23
09/03/2010,8,25,29,23,26,22,32,16,45,30
09/03/2010,9,24,43,28,19,15,23,30,27,21
09/03/2010,10,20,49,24,21,21,23,20,23,10
09/03/2010,11,13,27,21,23,6,22,7,11,17
09/03/2010,12,8,13,12,21,10,15,6,2,11
09/03/2010,13,9,7,8,13,7,16,10,13,9
09/03/2010,14,8,8,6,15,5,11,8,8,-99
09/03/2010,15,10,12,3,14,6,12,12,7,-99
09/03/2010,16,20,11,-99,15,14,14,-99,9,-99
09/03/2010,17,13,12,4,13,15,10,21,11,23
09/03/2010,18,12,13,5,13,-99,13,19,7,22
09/03/2010,19,8,12,3,9,9,19,21,10,34
09/03/2010,20,9,12,5,13,12,15,14,10,22
09/03/2010,21,18,12,8,9,9,13,11,7,-99
09/03/2010,22,22,14,10,10,13,21,13,13,-99
09/03/2010,23,17,17,11,9,13,14,15,12,-99
09/03/2010,24,15,12,9,14,5,19,24,10,-99
10/03/2010,1,13,10,8,18,8,12,17,8,-99
10/03/2010,2,11,10,7,19,7,8,12,8,-99
10/03/2010,3,12,6,4,12,11,7,5,8,-99
10/03/2010,4,14,5,7,11,13,13,7,9,-99
10/03/2010,5,14,6,10,9,15,9,7,12,-99
10/03/2010,6,16,8,9,4,13,16,10,10,-99
10/03/2010,7,16,9,11,14,13,44,13,8,-99
10/03/2010,8,18,9,17,18,9,27,14,9,-99
10/03/2010,9,23,11,18,19,6,11,16,-99,-99
10/03/2010,10,14,8,13,13,9,13,21,5,9
10/03/2010,11,13,3,10,15,5,15,25,13,7
10/03/2010,12,15,6,11,13,11,13,18,18,17
10/03/2010,13,12,7,12,21,13,19,22,12,34
10/03/2010,14,14,11,11,24,17,42,27,8,19
10/03/2010,15,10,13,13,17,-99,41,25,9,18
10/03/2010,16,20,14,-99,3,-99,27,14,8,27
10/03/2010,17,13,10,-99,-99,11,23,12,15,20
10/03/2010,18,5,12,-99,-99,12,21,12,9,25
10/03/2010,19,-99,11,-99,9,12,18,27,13,20
10/03/2010,20,4,7,-99,11,16,16,22,12,22
10/03/2010,21,13,8,4,8,11,25,17,13,16
10/03/2010,22,16,16,10,10,17,17,14,11,14
10/03/2010,23,17,23,12,5,16,13,11,13,13
10/03/2010,24,11,20,12,11,13,13,12,12,16
11/03/2010,1,13,14,15,9,7,11,9,26,11
11/03/2010,2,13,21,13,13,8,16,7,12,7
11/03/2010,3,12,22,8,12,10,19,5,14,7
11/03/2010,4,8,18,6,17,7,16,11,13,7
11/03/2010,5,9,13,5,13,7,15,5,12,13
11/03/2010,6,16,16,8,13,14,24,6,12,18
11/03/2010,7,14,20,7,18,15,20,7,14,17
11/03/2010,8,21,28,11,11,18,22,9,9,16
11/03/2010,9,23,30,15,18,5,22,9,11,71
11/03/2010,10,21,23,15,22,6,46,14,14,16
11/03/2010,11,18,3,15,16,5,13,17,18,6
11/03/2010,12,12,6,14,16,5,15,21,7,-99
11/03/2010,13,6,6,-99,14,11,-99,15,13,-99
11/03/2010,14,7,7,7,23,7,-99,17,12,-99
11/03/2010,15,-99,11,-99,9,9,-99,23,10,-99
11/03/2010,16,-99,12,-99,12,11,18,18,12,-99
11/03/2010,17,-99,9,-99,11,9,10,12,5,-99
11/03/2010,18,-99,8,-99,15,10,10,16,13,-99
11/03/2010,19,9,9,-99,10,10,13,22,12,-99
11/03/2010,20,13,10,-99,4,19,15,23,13,-99
11/03/2010,21,17,10,-99,5,9,11,16,11,-99
11/03/2010,22,14,12,5,6,14,12,24,8,-99
11/03/2010,23,14,12,7,5,14,15,15,9,-99
11/03/2010,24,13,10,7,15,17,18,14,13,-99
12/03/2010,1,10,13,7,15,16,14,13,1,-99
12/03/2010,2,14,11,6,13,11,15,7,14,-99
12/03/2010,3,15,9,9,9,16,10,7,8,-99
12/03/2010,4,16,9,8,7,18,15,11,11,-99
12/03/2010,5,10,13,8,8,19,17,5,19,-99
12/03/2010,6,18,20,9,9,20,12,5,12,-99
12/03/2010,7,12,30,11,17,22,18,17,19,-99
12/03/2010,8,22,28,14,27,20,14,31,29,-99
12/03/2010,9,22,20,24,20,11,9,26,27,-99
12/03/2010,10,30,25,27,21,25,11,18,22,-99
12/03/2010,11,39,24,34,17,14,19,15,19,-99
12/03/2010,12,31,24,30,29,19,26,21,35,-99
12/03/2010,13,19,37,24,21,12,24,16,33,-99
12/03/2010,14,25,50,25,17,25,28,9,28,-99
12/03/2010,15,19,26,20,-99,22,32,22,26,-99
12/03/2010,16,19,6,5,17,10,35,24,12,-99
12/03/2010,17,20,3,6,13,-99,7,30,7,-99
12/03/2010,18,10,5,6,13,6,2,30,6,-99
12/03/2010,19,13,7,13,21,9,15,36,8,-99
12/03/2010,20,19,12,15,15,25,34,33,11,-99
12/03/2010,21,27,16,13,12,22,36,32,11,-99
12/03/2010,22,22,15,13,14,17,30,-99,12,-99
12/03/2010,23,18,14,13,16,19,28,32,15,-99
12/03/2010,24,15,15,9,18,30,32,34,39,-99
13/03/2010,1,12,28,8,15,53,45,26,33,-99
13/03/2010,2,19,32,8,38,42,42,45,38,-99
13/03/2010,3,40,33,11,34,48,34,29,32,-99
13/03/2010,4,35,31,29,34,43,40,26,34,-99
13/03/2010,5,40,28,34,40,37,35,31,28,-99
13/03/2010,6,30,21,35,43,43,34,31,23,-99
13/03/2010,7,30,25,25,43,58,35,39,20,-99
13/03/2010,8,45,23,22,42,53,42,40,20,-99
13/03/2010,9,50,26,35,45,28,33,48,19,-99
13/03/2010,10,49,33,50,54,35,41,59,38,-99
13/03/2010,11,60,53,57,61,33,40,48,56,-99
13/03/2010,12,54,73,57,61,25,30,32,48,-99
13/03/2010,13,28,58,46,25,11,21,17,24,-99
13/03/2010,14,24,41,29,-99,14,22,16,21,-99
13/03/2010,15,18,25,7,-99,17,21,21,10,-99
13/03/2010,16,13,5,-99,-99,2,25,29,5,-99
13/03/2010,17,19,5,-99,-99,2,9,34,7,-99
13/03/2010,18,19,8,-99,-99,10,11,34,4,-99
13/03/2010,19,19,6,6,-99,13,14,31,11,-99
13/03/2010,20,19,8,13,-99,13,14,32,13,-99
13/03/2010,21,19,13,13,11,16,20,20,10,-99
13/03/2010,22,14,15,13,8,15,24,21,11,-99
13/03/2010,23,13,14,11,8,13,21,24,13,-99
13/03/2010,24,12,8,9,10,14,19,12,27,-99
14/03/2010,1,8,9,11,10,11,31,14,16,-99
14/03/2010,2,-99,20,16,9,12,36,3,11,-99
14/03/2010,3,8,15,11,8,15,44,22,14,-99
14/03/2010,4,13,15,9,5,9,35,13,22,-99
14/03/2010,5,6,17,11,15,10,7,13,24,-99
14/03/2010,6,14,17,11,10,14,13,4,17,-99
14/03/2010,7,12,20,12,12,19,9,6,15,-99
14/03/2010,8,15,18,-99,20,17,8,11,9,-99
14/03/2010,9,23,18,-99,19,1,-99,15,3,-99
14/03/2010,10,21,10,-99,13,1,9,15,5,-99
14/03/2010,11,16,6,9,9,-99,10,12,5,-99
14/03/2010,12,13,5,6,18,2,5,12,5,-99
14/03/2010,13,8,7,6,19,9,5,16,12,-99
14/03/2010,14,13,8,-99,22,16,15,33,12,-99
14/03/2010,15,16,7,-99,20,29,25,32,13,-99
14/03/2010,16,28,12,10,20,27,36,24,17,-99
14/03/2010,17,23,12,12,22,19,37,37,13,-99
14/03/2010,18,11,12,10,13,13,30,26,11,-99
14/03/2010,19,9,12,11,12,17,31,32,15,-99
14/03/2010,20,15,11,12,9,21,29,25,12,-99
