FECHA,HORA,VAL,SUR,TAC,FAC,LLA,LPR,LVI,SAG,AZC,TLA,XAL,MER,PED,CES,ARA,TLI,ATI,VIF,TAH,LAG,PLA,UIZ,TAX,ACO,IZT,CHO
01/01/2010,1,6,30,14,8,-99,7,3,6,19,10,6,9,8,6,-99,15,9,14,13,6,11,8,8,4,18,-99
01/01/2010,2,8,26,12,7,-99,9,3,16,22,8,11,10,5,11,-99,12,9,13,10,6,8,11,8,4,16,-99
01/01/2010,3,10,14,9,7,-99,5,2,8,11,10,5,8,6,9,-99,11,7,9,10,6,8,11,8,3,11,-99
01/01/2010,4,6,6,9,10,-99,2,1,1,10,10,2,2,5,6,-99,9,17,7,7,3,8,8,4,2,7,-99
01/01/2010,5,5,5,12,20,-99,2,1,1,13,17,1,2,5,4,-99,10,33,5,3,3,9,5,3,1,5,-99
01/01/2010,6,1,6,9,12,-99,2,1,0,7,5,1,4,6,4,-99,3,8,1,2,3,10,5,3,1,6,-99
01/01/2010,7,0,2,3,3,-99,2,1,0,2,1,0,2,3,3,-99,4,4,0,1,1,4,4,2,0,5,-99
01/01/2010,8,0,1,2,2,-99,2,1,0,2,1,0,2,1,4,-99,2,4,0,1,1,3,4,1,0,4,-99
01/01/2010,9,0,0,3,3,-99,1,1,0,2,2,1,2,1,4,-99,2,3,0,1,2,2,4,1,0,4,-99
01/01/2010,10,0,0,2,3,-99,2,1,0,1,1,0,2,2,4,-99,2,3,0,1,2,2,5,0,0,4,-99
01/01/2010,11,0,0,2,2,-99,2,1,0,1,1,0,1,1,3,-99,1,3,0,1,1,2,4,0,0,4,-99
01/01/2010,12,0,0,2,2,-99,2,1,0,1,1,0,1,1,3,-99,1,3,0,1,1,2,4,1,0,4,-99
01/01/2010,13,0,0,2,2,-99,2,1,0,1,1,0,1,1,4,-99,1,3,0,1,1,2,4,1,0,4,-99
01/01/2010,14,0,0,2,2,-99,2,1,0,1,2,0,1,1,4,-99,1,3,0,1,1,2,4,1,0,4,-99
01/01/2010,15,0,0,2,2,-99,2,1,0,2,1,0,1,1,4,-99,1,3,0,1,1,2,5,1,0,4,-99
01/01/2010,16,0,0,2,3,-99,2,1,0,2,1,0,1,1,4,-99,1,3,0,1,1,3,5,1,0,5,-99
01/01/2010,17,0,0,3,2,-99,2,1,0,2,2,1,2,1,4,-99,1,4,0,1,1,3,4,1,0,5,-99
01/01/2010,18,0,0,2,3,-99,2,1,0,2,2,0,2,1,4,-99,1,3,0,1,2,3,4,1,0,5,-99
01/01/2010,19,0,0,6,19,-99,2,1,0,5,12,1,2,1,4,-99,1,54,0,1,2,3,4,1,1,5,-99
01/01/2010,20,15,3,46,34,-99,3,1,0,58,69,1,11,6,4,-99,69,63,0,1,6,17,5,5,0,14,-99
01/01/2010,21,91,35,37,30,-99,11,7,21,34,31,1,60,18,9,-99,93,14,1,1,25,29,25,44,0,49,-99
01/01/2010,22,64,35,12,10,-99,25,11,28,25,70,26,66,20,16,-99,79,15,141,3,29,24,36,23,0,25,-99
01/01/2010,23,65,14,11,7,-99,43,10,87,37,82,42,43,17,9,-99,123,9,71,5,25,13,13,12,0,25,-99
01/01/2010,24,77,7,12,6,-99,44,13,58,50,102,27,20,11,20,-99,75,6,58,3,22,9,20,12,2,27,-99
02/01/2010,1,54,14,16,4,-99,46,-99,41,47,44,35,21,7,9,-99,64,6,82,2,17,10,13,9,1,24,-99
02/01/2010,2,49,7,20,4,-99,51,-99,58,29,44,32,13,6,11,-99,118,8,140,1,11,15,13,9,2,18,-99
02/01/2010,3,56,7,23,5,-99,29,6,84,40,74,28,22,6,16,-99,119,6,124,1,9,11,18,13,0,31,-99
02/01/2010,4,55,13,28,5,-99,19,7,52,33,61,34,31,5,16,-99,98,4,70,1,11,9,40,30,0,66,-99
02/01/2010,5,54,30,30,6,-99,18,9,10,28,27,45,29,6,19,-99,88,4,5,1,18,8,33,40,0,52,-99
02/01/2010,6,45,21,19,5,-99,28,7,9,22,14,27,19,9,17,-99,88,3,3,1,17,16,15,28,0,20,-99
02/01/2010,7,24,22,30,4,-99,24,5,7,30,33,17,12,7,10,-99,75,4,7,1,12,25,11,19,1,12,-99
02/01/2010,8,23,5,23,8,-99,18,5,3,24,26,12,9,7,8,-99,70,6,12,1,10,16,9,5,1,11,-99
02/01/2010,9,23,3,22,18,-99,18,6,10,20,25,14,11,10,9,-99,48,18,21,1,16,17,13,4,1,12,-99
02/01/2010,10,17,3,20,23,-99,19,6,11,17,20,20,11,11,9,-99,33,20,24,2,18,16,13,4,3,11,-99
02/01/2010,11,13,2,18,20,-99,17,5,14,15,16,20,11,12,9,-99,30,18,24,3,16,14,13,5,9,12,-99
02/01/2010,12,12,2,16,17,-99,14,4,13,12,14,13,10,8,8,-99,24,14,17,3,13,8,10,4,8,11,-99
02/01/2010,13,7,1,9,13,-99,11,3,8,10,11,9,9,6,7,-99,13,11,14,2,8,6,9,4,6,9,-99
02/01/2010,14,1,0,5,6,-99,6,2,3,5,5,5,4,3,5,-99,6,6,6,2,4,5,6,3,3,6,-99
02/01/2010,15,0,0,3,4,-99,4,2,2,4,3,3,3,2,5,-99,6,6,2,2,3,4,5,2,2,6,-99
02/01/2010,16,0,0,4,4,-99,4,1,2,3,3,2,2,2,4,-99,5,7,0,1,3,4,5,1,2,5,-99
02/01/2010,17,0,0,3,4,-99,4,1,1,3,3,2,2,2,5,-99,3,7,0,1,2,3,5,1,2,5,-99
02/01/2010,18,0,0,3,4,-99,3,1,1,3,6,1,1,2,4,-99,23,10,23,1,4,3,5,0,1,4,-99
02/01/2010,19,16,0,3,3,-99,14,2,6,5,8,3,4,2,4,-99,-99,6,46,1,7,3,5,2,11,5,-99
02/01/2010,20,1,1,4,4,-99,6,2,4,5,4,9,8,1,9,-99,-99,4,0,1,9,4,12,5,-99,11,-99
02/01/2010,21,0,2,3,3,-99,4,2,1,3,2,3,4,2,9,-99,-99,3,0,3,6,5,9,6,-99,8,-99
02/01/2010,22,1,0,2,2,-99,4,2,1,3,5,2,2,1,5,-99,-99,3,2,2,5,3,6,3,-99,6,-99
02/01/2010,23,4,0,3,2,-99,14,2,3,3,7,7,4,1,4,-99,-99,3,13,1,3,3,4,2,-99,5,-99
02/01/2010,24,12,0,8,5,-99,15,2,7,10,12,23,8,1,6,-99,-99,21,0,5,5,4,6,3,-99,7,-99
03/01/2010,1,3,0,10,44,-99,13,3,2,6,5,7,18,1,8,-99,-99,38,0,7,7,7,8,5,-99,21,-99
03/01/2010,2,-99,11,11,16,-99,8,2,1,10,5,4,6,3,5,-99,-99,25,0,6,6,24,6,9,-99,9,-99
03/01/2010,3,-99,5,14,10,-99,7,1,0,11,9,3,3,9,4,-99,-99,18,0,5,5,19,6,3,-99,6,-99
03/01/2010,4,-99,3,16,9,-99,6,1,0,14,11,3,2,8,5,-99,-99,16,0,3,5,12,6,4,0,6,-99
03/01/2010,5,-99,2,10,10,-99,5,1,0,8,8,2,3,5,6,-99,4,13,0,4,4,8,7,4,0,8,-99
03/01/2010,6,-99,2,9,8,-99,6,1,0,8,6,2,3,5,6,-99,5,10,0,2,4,7,8,3,0,7,-99
03/01/2010,7,-99,4,9,9,-99,4,2,0,10,11,3,4,6,6,-99,9,12,0,1,5,8,7,5,0,8,-99
03/01/2010,8,-99,4,12,11,-99,4,2,1,16,19,3,6,6,6,-99,11,13,2,2,5,8,7,4,1,8,-99
03/01/2010,9,-99,4,14,14,-99,5,2,3,17,22,2,11,7,6,-99,21,15,1,4,9,10,6,6,1,12,-99
03/01/2010,10,-99,5,13,12,-99,7,3,3,17,28,4,15,7,6,-99,25,12,7,4,14,10,7,7,1,14,-99
03/01/2010,11,-99,7,19,12,-99,8,3,6,24,28,7,15,8,8,-99,30,16,4,3,17,10,9,7,2,15,-99
03/01/2010,12,-99,7,18,14,-99,8,2,7,18,25,7,11,10,8,-99,22,12,12,3,17,11,10,8,2,13,-99
03/01/2010,13,-99,-99,15,14,-99,6,2,6,18,22,6,5,8,7,-99,24,13,33,4,9,9,9,4,3,8,-99
03/01/2010,14,-99,5,17,13,-99,8,2,17,19,21,9,6,7,7,-99,8,8,18,3,10,10,8,4,44,8,-99
03/01/2010,15,-99,5,8,6,-99,4,2,6,6,6,6,9,7,7,-99,2,4,0,2,9,10,9,8,34,12,-99
03/01/2010,16,-99,1,4,4,-99,3,2,3,4,6,3,4,4,9,-99,2,4,2,8,7,5,9,5,15,7,-99
03/01/2010,17,0,0,4,3,-99,3,2,4,4,5,2,3,4,7,-99,2,4,1,3,5,4,7,3,8,6,-99
03/01/2010,18,0,1,3,4,-99,3,1,5,3,4,2,3,2,9,-99,7,7,9,4,5,4,9,5,5,8,-99
03/01/2010,19,3,3,7,11,-99,5,1,8,9,14,7,6,3,9,-99,7,22,0,4,4,6,8,6,4,9,-99
03/01/2010,20,9,4,16,16,-99,10,2,5,17,16,6,10,3,8,-99,3,25,0,4,6,8,8,7,2,11,-99
03/01/2010,21,0,2,14,18,-99,3,1,2,4,4,2,3,5,6,-99,1,9,0,4,5,16,5,4,2,7,-99
03/01/2010,22,0,0,2,4,-99,2,1,1,2,3,0,1,6,5,-99,1,4,0,2,2,5,6,3,1,5,-99
03/01/2010,23,0,0,3,3,-99,2,1,0,2,2,0,1,3,4,-99,0,6,0,2,2,4,5,2,1,5,-99
03/01/2010,24,0,0,3,3,-99,2,1,0,2,1,0,1,5,4,-99,0,5,0,2,2,3,5,2,2,5,-99
04/01/2010,1,0,0,2,3,-99,1,1,0,1,1,0,1,3,4,-99,0,3,0,1,2,3,5,2,1,5,-99
04/01/2010,2,0,0,2,3,-99,2,1,0,2,-99,0,1,2,4,-99,0,3,0,1,2,3,5,1,0,4,-99
04/01/2010,3,0,0,2,2,-99,1,0,0,1,-99,0,1,2,4,-99,0,2,0,1,2,3,5,1,0,4,-99
04/01/2010,4,0,0,2,2,-99,2,0,0,1,2,0,1,2,4,-99,0,2,0,1,1,3,4,1,0,4,-99
04/01/2010,5,0,0,2,2,-99,1,0,0,5,6,0,2,2,4,-99,1,3,0,1,1,3,4,1,0,4,-99
04/01/2010,6,0,0,7,3,-99,1,0,0,7,7,0,6,1,4,-99,1,8,0,1,2,3,5,4,0,9,-99
04/01/2010,7,0,3,10,7,-99,2,1,0,9,9,1,7,2,6,-99,2,10,0,1,2,5,5,6,0,9,-99
04/01/2010,8,0,4,14,10,-99,2,1,0,11,11,1,5,3,6,-99,1,10,0,1,2,8,6,7,1,9,-99
04/01/2010,9,0,7,12,11,-99,4,2,1,9,10,1,7,5,7,-99,1,10,0,1,5,8,7,8,2,11,-99
04/01/2010,10,0,4,7,8,-99,2,1,1,-99,9,1,3,5,8,-99,2,11,0,2,5,8,7,6,1,9,-99
04/01/2010,11,0,-99,5,5,-99,1,1,1,-99,4,-99,3,6,6,-99,0,4,0,2,5,5,7,5,1,6,-99
04/01/2010,12,0,-99,-99,3,-99,2,1,0,2,2,-99,2,4,5,-99,0,3,0,1,3,3,6,3,1,6,-99
04/01/2010,13,0,-99,-99,2,-99,2,0,0,1,2,-99,1,2,5,-99,0,3,0,1,2,3,5,2,0,5,-99
04/01/2010,14,0,0,-99,2,-99,-99,0,0,2,2,1,1,2,4,-99,0,2,0,1,2,3,5,1,0,4,2
04/01/2010,15,0,0,2,2,-99,-99,0,0,2,2,1,1,1,4,-99,0,3,0,1,1,2,4,1,0,4,2
04/01/2010,16,0,0,2,2,-99,1,0,0,2,2,1,1,1,4,-99,0,3,0,1,1,3,5,1,0,4,2
04/01/2010,17,0,0,2,2,-99,1,0,0,2,3,0,2,1,4,-99,0,2,0,1,1,3,5,1,0,4,3
04/01/2010,18,0,0,2,2,-99,1,0,0,2,3,2,1,1,4,-99,0,3,0,1,1,3,5,2,0,4,2
04/01/2010,19,0,0,2,3,-99,1,0,0,2,3,1,2,1,4,-99,0,6,0,1,3,3,5,2,0,4,4
04/01/2010,20,0,0,2,2,-99,1,0,0,2,3,1,1,1,4,-99,0,3,0,1,3,3,4,2,0,4,3
04/01/2010,21,0,0,2,2,-99,1,1,0,1,2,1,1,1,4,-99,0,3,0,1,2,2,4,2,0,5,5
04/01/2010,22,0,0,2,2,-99,1,0,0,2,2,0,1,1,4,-99,0,3,0,1,2,2,5,1,-99,5,1
04/01/2010,23,0,0,2,2,-99,1,0,0,2,2,0,1,0,4,-99,0,2,0,1,1,2,4,2,-99,4,5
04/01/2010,24,0,0,2,2,-99,1,0,0,1,1,0,1,0,4,-99,1,3,0,1,1,2,5,1,0,5,5
05/01/2010,1,0,0,2,3,-99,1,0,0,1,1,0,2,0,4,-99,0,3,0,1,1,2,5,1,0,4,2
05/01/2010,2,0,1,2,2,-99,1,0,0,1,1,0,2,1,4,-99,0,2,0,0,1,4,4,1,0,4,1
05/01/2010,3,0,1,2,2,-99,1,0,0,1,1,0,1,1,4,-99,0,2,0,0,1,3,4,1,0,4,2
05/01/2010,4,0,0,2,2,-99,1,0,0,1,1,0,1,1,4,-99,0,2,0,1,1,2,4,0,0,4,2
05/01/2010,5,0,0,2,2,-99,1,0,0,1,1,0,2,0,4,-99,0,2,0,0,1,3,4,0,0,4,1
05/01/2010,6,0,0,2,2,-99,1,0,0,2,3,1,2,1,3,-99,0,2,0,1,1,2,4,1,0,5,3
05/01/2010,7,0,0,3,3,-99,2,1,0,3,4,1,4,1,4,-99,2,3,0,1,2,3,5,2,0,5,3
05/01/2010,8,1,0,4,3,-99,2,0,0,4,7,3,5,1,4,-99,4,3,1,1,2,3,5,1,1,5,4
05/01/2010,9,2,1,6,4,-99,2,1,1,6,7,5,4,1,5,-99,4,4,0,1,3,3,7,4,1,6,3
05/01/2010,10,1,1,5,-99,-99,3,1,1,3,4,7,5,2,6,-99,2,4,0,1,4,4,8,3,1,8,3
05/01/2010,11,0,0,4,-99,-99,4,2,2,-99,4,6,6,2,6,-99,3,3,0,1,5,4,9,3,1,7,-99
05/01/2010,12,0,1,4,3,-99,5,1,1,-99,5,8,5,2,8,-99,3,3,0,1,4,4,10,3,1,8,-99
05/01/2010,13,0,2,4,4,-99,6,1,-99,-99,5,7,4,3,8,-99,3,4,0,1,4,5,8,3,1,8,-99
05/01/2010,14,0,1,6,5,-99,4,1,-99,-99,4,5,3,3,7,-99,2,5,0,-99,4,5,7,3,1,9,4
05/01/2010,15,0,-99,5,4,-99,4,0,1,-99,4,6,3,3,6,-99,2,5,0,2,3,5,7,4,1,8,4
05/01/2010,16,0,2,3,3,-99,3,0,1,-99,4,7,2,2,6,-99,1,4,0,1,-99,4,6,4,1,7,4
05/01/2010,17,0,1,2,3,-99,3,0,0,2,4,3,3,3,6,-99,0,4,0,1,-99,4,6,2,0,6,4
05/01/2010,18,0,0,3,3,-99,3,0,0,2,3,5,3,2,5,-99,1,4,0,1,-99,5,5,1,1,6,3
05/01/2010,19,0,0,3,4,-99,2,0,0,2,3,5,3,2,4,-99,1,15,0,1,-99,5,5,1,1,6,5
05/01/2010,20,0,0,16,25,-99,3,0,0,26,25,9,2,1,4,-99,6,62,0,1,-99,4,5,0,2,5,4
05/01/2010,21,0,0,53,72,-99,2,0,0,53,41,3,4,3,5,-99,6,57,0,-99,-99,21,5,1,2,4,4
05/01/2010,22,0,27,48,45,-99,2,2,0,54,65,3,23,26,5,-99,15,49,0,1,9,50,5,19,1,28,4
05/01/2010,23,0,48,62,50,-99,2,2,0,50,39,2,10,48,16,-99,16,62,3,8,6,46,20,41,1,43,5
05/01/2010,24,8,43,52,47,-99,6,1,-99,49,38,2,9,48,28,-99,21,60,6,19,5,42,24,45,2,15,14
06/01/2010,1,20,49,46,26,-99,11,4,-99,38,60,2,44,20,9,-99,56,60,32,13,12,38,7,14,2,43,12
06/01/2010,2,28,17,48,23,-99,5,4,6,82,77,4,53,10,5,-99,78,26,66,14,17,21,6,3,2,28,7
06/01/2010,3,45,2,19,16,-99,15,8,22,46,85,5,12,10,5,-99,67,31,51,6,31,14,5,3,1,7,6
06/01/2010,4,49,3,23,12,-99,28,11,22,44,88,5,7,7,5,-99,75,25,44,3,35,12,6,3,2,12,8
06/01/2010,5,37,2,45,11,-99,35,5,21,62,91,14,9,5,5,-99,80,22,40,5,31,8,6,4,1,13,6
06/01/2010,6,52,3,43,11,-99,19,3,10,38,76,17,12,5,5,-99,66,16,25,4,16,7,6,3,1,13,6
06/01/2010,7,60,2,23,10,-99,16,3,3,30,62,21,13,4,6,-99,49,13,9,3,13,6,7,3,2,14,5
06/01/2010,8,45,2,20,9,-99,16,4,6,27,54,18,13,4,7,-99,28,15,6,2,14,7,11,4,2,17,8
06/01/2010,9,50,4,18,12,-99,30,6,8,25,47,26,14,6,10,-99,32,27,11,3,24,8,16,4,2,15,10
06/01/2010,10,42,5,24,12,-99,42,5,10,22,39,25,12,7,11,-99,31,-99,27,5,20,8,16,6,3,13,13
06/01/2010,11,21,6,23,18,-99,23,4,12,-99,26,20,13,7,13,-99,23,22,24,8,14,9,17,8,-99,17,15
06/01/2010,12,11,5,14,17,-99,15,3,8,-99,18,17,8,7,11,-99,13,-99,11,8,8,9,13,8,-99,17,13
06/01/2010,13,7,5,10,13,-99,12,2,7,-99,12,13,5,7,9,-99,8,11,5,-99,5,9,10,6,-99,10,8
06/01/2010,14,2,4,8,11,-99,9,1,5,-99,9,9,4,6,7,-99,5,9,1,5,5,7,8,4,-99,8,9
06/01/2010,15,1,3,8,8,-99,7,1,4,-99,7,7,5,5,7,-99,5,9,0,4,5,6,7,4,-99,7,8
06/01/2010,16,1,2,7,7,-99,6,1,2,-99,7,5,6,5,7,-99,3,7,0,3,6,7,7,4,1,8,5
06/01/2010,17,0,3,6,6,-99,5,1,3,8,4,5,6,6,7,-99,2,5,0,3,5,8,8,6,0,8,6
06/01/2010,18,0,3,4,4,-99,4,1,2,6,4,4,5,6,8,-99,3,5,19,-99,5,6,8,6,2,8,5
06/01/2010,19,15,0,6,4,-99,18,1,33,14,24,21,4,3,6,-99,32,23,34,2,7,5,7,3,39,6,4
06/01/2010,20,42,1,44,41,-99,29,4,28,44,42,31,4,1,5,-99,22,42,7,2,15,5,7,2,16,7,5
06/01/2010,21,15,1,39,33,-99,15,4,10,26,17,15,10,2,6,-99,5,17,1,2,19,6,7,2,4,7,9
06/01/2010,22,6,1,20,23,-99,8,3,3,12,8,7,5,3,6,-99,2,11,0,2,10,8,7,2,2,7,6
06/01/2010,23,7,4,12,18,-99,7,2,2,10,9,4,5,3,6,-99,5,11,0,2,8,7,7,2,1,8,5
06/01/2010,24,5,3,12,15,-99,7,2,2,11,12,5,5,2,6,-99,4,10,0,2,7,7,7,3,1,8,5
07/01/2010,1,1,4,13,13,-99,7,2,1,10,8,4,5,3,5,-99,6,10,0,2,7,7,7,3,0,7,6
07/01/2010,2,2,5,11,9,-99,6,1,1,9,8,4,5,4,6,-99,6,10,2,2,6,7,6,3,0,8,12
07/01/2010,3,3,5,9,9,-99,7,2,0,9,7,5,4,4,6,-99,5,8,2,2,6,7,7,3,0,7,6
07/01/2010,4,2,4,9,8,-99,7,1,0,9,6,7,3,3,6,-99,4,6,2,2,5,5,6,3,0,7,7
07/01/2010,5,1,2,7,7,-99,6,1,0,6,6,4,3,3,6,-99,4,5,2,1,4,4,6,3,0,8,6
07/01/2010,6,2,2,6,7,-99,5,1,0,6,5,4,3,2,6,-99,3,5,3,1,4,4,6,3,0,7,5
07/01/2010,7,1,1,6,7,-99,6,1,1,6,9,8,3,2,7,-99,5,6,3,1,4,5,7,3,1,9,6
07/01/2010,8,3,2,7,8,-99,8,2,1,6,10,7,4,3,9,-99,4,6,5,1,5,6,8,4,2,9,8
07/01/2010,9,3,3,7,12,-99,9,2,3,9,13,11,7,6,8,-99,6,9,8,4,6,7,11,4,3,10,6
07/01/2010,10,2,3,7,10,-99,8,2,6,8,12,14,7,6,9,-99,6,9,9,3,-99,7,11,3,4,10,8
07/01/2010,11,2,5,-99,10,-99,8,2,6,8,10,11,-99,8,-99,-99,5,9,6,4,-99,8,13,5,8,10,10
07/01/2010,12,3,4,7,9,-99,8,2,12,7,10,11,6,6,-99,-99,7,10,9,5,-99,8,11,5,6,11,15
07/01/2010,13,1,3,5,8,-99,8,1,8,6,8,10,5,6,-99,-99,7,10,4,5,-99,8,10,5,4,11,9
07/01/2010,14,2,3,6,9,-99,9,1,5,6,-99,11,-99,5,9,-99,6,9,1,5,11,8,-99,4,2,9,6
07/01/2010,15,2,2,6,9,-99,8,2,4,5,8,8,-99,5,8,-99,5,9,0,4,11,8,9,3,2,10,5
07/01/2010,16,2,2,6,8,-99,8,1,4,6,8,7,4,5,7,-99,4,8,1,2,12,8,8,3,2,9,6
07/01/2010,17,0,2,6,8,-99,6,1,3,7,10,6,4,5,7,-99,25,19,17,2,11,7,7,3,3,8,5
07/01/2010,18,16,0,17,11,-99,4,1,2,22,48,5,1,4,6,-99,70,64,63,1,10,6,5,2,9,6,4
07/01/2010,19,26,1,27,11,-99,28,3,1,15,20,11,27,2,6,-99,24,15,26,1,12,4,12,4,2,28,5
07/01/2010,20,13,6,13,8,-99,20,3,12,12,17,20,17,2,21,-99,22,14,3,5,11,6,32,11,2,26,6
07/01/2010,21,16,22,18,17,-99,8,2,5,15,23,10,20,6,20,-99,7,20,0,16,10,14,25,20,2,27,8
07/01/2010,22,2,19,19,21,-99,5,2,2,10,9,6,11,12,18,-99,1,8,0,18,10,16,21,13,1,18,10
07/01/2010,23,0,11,6,9,-99,4,2,1,4,5,4,5,9,12,-99,1,5,0,16,9,10,13,8,0,14,18
07/01/2010,24,0,5,4,4,-99,3,1,0,3,3,3,2,5,10,-99,1,4,0,10,8,5,11,4,0,8,13
08/01/2010,1,0,1,3,4,-99,2,1,0,2,4,2,1,3,7,-99,0,3,0,6,7,3,7,2,0,6,8
08/01/2010,2,0,1,2,3,-99,-99,0,0,3,4,1,0,2,5,-99,0,3,0,5,7,3,6,1,0,6,5
08/01/2010,3,0,0,2,2,-99,2,0,0,2,2,1,0,2,4,-99,0,3,0,2,7,3,5,0,0,5,4
08/01/2010,4,0,0,2,2,-99,2,0,0,1,2,1,0,1,4,-99,0,2,0,-99,6,2,5,0,0,5,3
08/01/2010,5,0,0,2,2,-99,1,0,0,1,1,1,0,1,4,-99,0,2,0,1,6,2,5,0,0,5,3
08/01/2010,6,0,0,1,2,-99,2,0,0,1,1,1,0,1,4,-99,0,2,0,1,6,2,5,1,0,5,3
08/01/2010,7,-99,-99,2,2,-99,2,1,0,1,2,1,0,1,4,-99,0,3,0,1,6,2,5,1,0,5,3
08/01/2010,8,-99,-99,2,3,-99,2,1,0,1,2,2,0,1,9,-99,0,3,0,1,6,3,5,1,0,5,3
08/01/2010,9,-99,-99,2,3,-99,2,1,0,1,3,4,2,1,4,-99,1,3,0,0,8,4,5,1,0,6,4
08/01/2010,10,0,0,3,5,-99,2,2,0,3,4,5,1,1,5,-99,0,3,0,1,9,3,6,1,0,5,4
08/01/2010,11,0,0,3,5,-99,2,1,1,2,3,8,0,-99,4,-99,-99,3,0,1,11,3,6,0,-99,5,3
08/01/2010,12,0,0,3,5,-99,2,1,1,2,3,6,0,-99,4,-99,-99,3,0,1,10,3,6,0,-99,-99,4
08/01/2010,13,0,0,2,4,-99,1,1,0,2,2,5,0,1,5,-99,-99,3,0,-99,9,3,5,1,-99,-99,4
08/01/2010,14,0,0,2,4,-99,2,1,0,2,3,6,0,2,6,-99,-99,3,0,1,9,3,5,1,-99,-99,3
08/01/2010,15,0,0,2,4,-99,2,0,0,2,4,5,1,2,5,-99,1,3,0,0,9,-99,5,1,0,-99,3
08/01/2010,16,0,0,2,3,-99,1,1,0,1,2,3,1,2,5,-99,0,2,0,1,9,4,5,1,0,6,3
08/01/2010,17,0,0,2,2,-99,1,1,0,1,2,2,0,1,5,-99,0,2,0,-99,7,3,5,2,0,5,3
08/01/2010,18,0,0,2,3,-99,1,1,0,2,4,2,0,2,5,-99,0,3,0,1,8,4,5,2,0,5,5
08/01/2010,19,0,0,2,4,-99,1,1,0,3,5,3,0,2,7,-99,0,2,0,1,8,4,6,3,1,6,3
08/01/2010,20,0,0,3,3,-99,1,2,0,2,4,2,0,2,7,-99,0,3,0,1,8,4,6,3,1,6,3
08/01/2010,21,0,1,2,4,-99,2,1,0,3,5,2,0,2,7,-99,0,3,0,1,8,5,6,3,2,6,5
08/01/2010,22,0,0,3,4,-99,2,2,0,3,4,2,0,3,6,-99,0,3,0,1,8,4,5,3,2,6,4
08/01/2010,23,0,0,3,3,-99,2,2,0,3,4,2,0,2,5,-99,0,2,0,1,7,4,5,2,2,6,3
08/01/2010,24,0,0,2,2,-99,2,1,0,2,2,1,0,2,5,-99,0,2,0,1,7,4,5,2,2,5,3
09/01/2010,1,0,0,2,2,-99,2,1,1,2,2,1,0,2,4,-99,0,2,1,1,6,3,4,1,2,4,2
09/01/2010,2,0,0,2,2,-99,2,1,3,2,2,1,0,1,4,-99,1,2,5,1,6,2,4,1,8,5,3
09/01/2010,3,0,0,2,2,-99,3,1,3,2,3,3,3,0,4,-99,1,2,7,1,6,2,4,1,4,8,2
09/01/2010,4,0,0,3,3,-99,3,1,8,3,4,5,4,1,4,-99,4,2,7,0,6,3,5,1,1,9,2
09/01/2010,5,0,1,4,3,-99,2,1,9,2,4,3,4,1,4,-99,8,2,9,0,6,3,6,3,0,10,2
09/01/2010,6,0,1,3,3,-99,2,1,4,3,6,3,3,1,5,-99,8,2,5,0,7,3,8,3,0,9,2
09/01/2010,7,0,0,3,3,-99,2,0,2,2,5,3,2,1,5,-99,9,2,0,0,7,3,8,2,0,8,2
09/01/2010,8,1,0,4,2,-99,2,1,1,6,9,3,2,1,8,-99,4,3,0,0,7,3,7,3,0,7,3
09/01/2010,9,0,0,6,3,-99,2,2,1,4,5,3,4,2,6,-99,2,6,0,1,7,4,8,4,1,8,3
09/01/2010,10,0,1,4,3,-99,3,1,0,3,6,2,2,2,6,-99,2,3,0,2,7,4,7,4,1,7,3
09/01/2010,11,0,0,4,3,-99,-99,1,1,5,8,3,1,2,6,-99,3,2,1,1,7,4,6,2,1,6,3
09/01/2010,12,4,0,3,3,-99,4,2,0,5,6,3,1,1,6,-99,9,3,0,-99,8,3,6,2,-99,6,4
09/01/2010,13,8,0,6,3,-99,3,1,1,9,12,4,2,2,7,-99,4,6,0,2,7,4,6,2,-99,6,5
09/01/2010,14,0,1,8,7,-99,3,1,1,8,10,2,1,1,5,-99,4,19,2,3,7,4,6,2,-99,6,4
09/01/2010,15,0,2,6,16,-99,2,1,1,7,22,2,0,2,5,-99,13,35,0,2,7,5,5,3,-99,5,6
09/01/2010,16,0,0,6,32,-99,2,1,0,22,39,2,0,2,5,-99,6,55,0,2,7,5,5,2,-99,5,6
09/01/2010,17,0,0,17,41,-99,2,1,0,30,27,1,0,2,4,-99,2,37,2,1,8,5,6,1,-99,5,4
09/01/2010,18,0,1,8,22,-99,3,1,0,12,14,1,0,2,5,-99,2,11,0,1,7,6,5,1,-99,6,3
09/01/2010,19,0,1,7,9,-99,2,1,0,7,6,2,0,2,5,-99,0,5,0,1,7,5,5,1,-99,6,4
09/01/2010,20,0,1,4,4,-99,1,1,0,4,5,1,0,3,4,-99,0,7,0,1,8,5,5,2,-99,6,3
09/01/2010,21,0,0,6,11,-99,1,1,0,4,4,1,0,2,5,-99,0,14,0,1,6,4,5,2,-99,5,3
09/01/2010,22,0,1,3,12,-99,1,1,0,3,3,0,0,6,4,-99,0,15,0,1,6,7,4,2,-99,5,3
09/01/2010,23,0,0,2,18,-99,1,1,0,2,3,0,0,4,4,-99,1,29,0,0,6,6,4,1,-99,4,3
09/01/2010,24,0,0,16,18,-99,1,0,0,6,15,0,0,4,4,-99,1,26,0,0,6,8,4,1,-99,5,4
