FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
29/02/2016,21,-99,36,-99,-99,44,-99,-99,42,29,15,22,35,-99,38,-99,-99,41,39,19,-99,37,37,33,-99,-99,-99,34,-99,33,38,-99,23
29/02/2016,22,-99,25,-99,-99,34,-99,-99,27,23,28,18,26,-99,30,-99,-99,42,25,19,-99,45,21,25,-99,-99,-99,37,-99,33,45,-99,28
29/02/2016,23,-99,16,-99,-99,28,-99,-99,23,41,41,34,24,-99,22,-99,-99,26,27,18,-99,44,23,19,-99,-99,-99,48,-99,22,34,-99,45
29/02/2016,24,-99,12,-99,-99,41,-99,-99,19,34,40,27,26,-99,22,-99,-99,29,39,17,-99,36,19,36,-99,-99,-99,49,-99,37,27,-99,39
01/03/2016,1,-99,8,-99,-99,50,-99,-99,22,31,44,29,33,-99,29,-99,-99,40,34,30,-99,27,20,43,-99,-99,-99,46,-99,38,21,-99,26
01/03/2016,2,-99,8,-99,-99,48,-99,-99,29,28,41,23,30,-99,31,-99,-99,53,41,30,-99,36,14,24,-99,-99,-99,42,-99,25,26,-99,32
01/03/2016,3,-99,7,-99,-99,37,-99,-99,20,22,35,20,23,-99,22,-99,-99,34,34,24,-99,28,13,28,-99,-99,-99,38,-99,17,19,-99,28
01/03/2016,4,-99,11,-99,-99,40,-99,-99,21,22,24,17,20,-99,23,-99,-99,31,24,24,-99,27,13,27,-99,-99,-99,27,-99,17,20,-99,36
01/03/2016,5,-99,7,-99,-99,39,-99,-99,21,30,30,19,24,-99,27,-99,-99,34,27,25,-99,37,14,30,-99,-99,-99,29,-99,25,22,-99,41
01/03/2016,6,-99,9,-99,-99,42,-99,-99,25,41,28,26,29,-99,36,-99,-99,43,40,30,-99,44,17,33,-99,-99,-99,31,-99,27,34,-99,43
01/03/2016,7,-99,11,-99,-99,40,-99,-99,36,44,25,29,36,-99,39,-99,-99,46,46,25,-99,45,30,34,-99,-99,-99,-99,-99,33,43,-99,42
01/03/2016,8,-99,18,-99,-99,44,-99,-99,42,51,29,34,44,-99,41,-99,-99,49,42,26,-99,44,33,35,-99,-99,-99,34,-99,34,43,-99,44
01/03/2016,9,-99,28,-99,-99,46,-99,-99,45,40,43,41,48,-99,51,-99,-99,54,42,26,-99,44,38,43,-99,-99,-99,50,-99,36,52,-99,56
01/03/2016,10,-99,28,-99,-99,49,-99,-99,59,43,41,47,71,-99,70,-99,-99,65,58,19,-99,45,42,47,-99,-99,-99,69,-99,41,62,-99,63
01/03/2016,11,-99,35,-99,-99,72,-99,-99,83,45,31,44,63,-99,68,-99,-99,57,73,20,-99,41,50,36,-99,-99,-99,68,-99,37,59,-99,58
01/03/2016,12,-99,45,-99,-99,45,-99,-99,81,52,14,53,42,-99,-99,-99,-99,36,60,8,-99,40,68,14,-99,-99,-99,50,-99,25,54,-99,27
01/03/2016,13,-99,38,-99,-99,32,-99,-99,51,26,12,52,27,-99,35,-99,-99,23,38,10,-99,34,56,10,-99,-99,-99,44,-99,35,46,-99,21
01/03/2016,14,-99,27,-99,-99,26,-99,-99,40,45,16,43,31,-99,37,-99,-99,31,36,5,-99,20,39,15,-99,-99,-99,40,-99,15,30,-99,20
01/03/2016,15,-99,24,-99,-99,24,-99,-99,34,12,15,35,30,-99,36,-99,-99,41,28,7,-99,13,35,18,-99,-99,-99,32,-99,-99,15,-99,27
01/03/2016,16,-99,18,-99,-99,18,-99,-99,25,23,24,19,20,-99,23,-99,-99,34,16,9,-99,18,16,18,-99,-99,-99,22,-99,-99,16,-99,24
01/03/2016,17,-99,22,-99,-99,19,-99,-99,25,15,38,14,25,-99,25,-99,-99,22,17,9,-99,19,19,21,-99,-99,-99,23,-99,22,16,-99,27
01/03/2016,18,-99,18,-99,-99,28,-99,-99,31,22,32,25,26,-99,36,-99,-99,36,23,13,-99,32,24,21,-99,-99,-99,25,-99,29,28,-99,26
01/03/2016,19,-99,20,-99,-99,52,-99,-99,44,22,32,49,43,-99,48,-99,-99,54,47,14,-99,34,30,23,-99,-99,-99,63,-99,37,34,-99,44
01/03/2016,20,-99,39,-99,-99,58,-99,-99,63,28,42,60,41,-99,-99,-99,-99,53,57,18,-99,47,56,32,-99,-99,-99,-99,-99,43,52,-99,46
01/03/2016,21,-99,60,-99,-99,47,-99,-99,50,51,26,57,39,-99,45,-99,-99,44,53,23,-99,33,53,34,-99,-99,-99,63,-99,49,44,-99,48
01/03/2016,22,-99,51,-99,-99,54,-99,-99,48,50,20,41,47,-99,52,-99,-99,54,43,27,-99,44,50,45,-99,-99,-99,55,-99,53,51,-99,44
01/03/2016,23,-99,45,-99,-99,43,-99,-99,39,32,14,25,43,-99,49,-99,-99,48,33,24,-99,57,45,42,-99,-99,-99,42,-99,49,56,-99,52
01/03/2016,24,-99,39,-99,-99,37,-99,-99,34,44,28,23,27,-99,28,-99,-99,37,34,25,-99,56,37,38,-99,-99,-99,34,-99,34,40,-99,52
02/03/2016,1,-99,34,-99,-99,47,-99,-99,28,43,39,26,36,-99,36,-99,-99,47,31,31,-99,52,40,23,-99,-99,-99,42,-99,33,40,-99,47
02/03/2016,2,-99,35,-99,-99,45,-99,-99,27,29,30,23,42,-99,44,-99,-99,47,27,30,-99,35,27,21,-99,-99,-99,30,-99,36,47,-99,46
02/03/2016,3,-99,36,-99,-99,31,-99,-99,22,15,30,18,28,-99,42,-99,-99,40,25,28,-99,24,15,21,-99,-99,-99,37,-99,29,31,-99,45
02/03/2016,4,-99,24,-99,-99,41,-99,-99,22,22,26,20,30,-99,30,-99,-99,35,25,28,-99,26,19,19,-99,-99,-99,40,-99,34,26,-99,36
02/03/2016,5,-99,17,-99,-99,41,-99,-99,29,23,18,16,37,-99,36,-99,-99,38,25,25,-99,27,16,20,-99,-99,-99,31,-99,37,37,-99,26
02/03/2016,6,-99,20,-99,-99,35,-99,-99,34,25,23,31,34,-99,40,-99,-99,38,32,22,-99,27,23,20,-99,-99,-99,36,-99,39,40,-99,19
02/03/2016,7,-99,22,-99,-99,39,-99,-99,40,27,26,27,41,-99,38,-99,-99,43,35,27,-99,34,23,30,-99,-99,-99,41,-99,34,38,-99,29
02/03/2016,8,-99,23,-99,-99,44,-99,-99,38,38,34,38,40,-99,40,-99,-99,42,41,31,-99,39,33,35,-99,-99,-99,45,-99,35,36,-99,38
02/03/2016,9,-99,23,-99,-99,43,-99,-99,36,32,37,42,37,-99,36,-99,-99,41,39,29,-99,32,33,33,-99,-99,-99,47,-99,31,32,-99,38
02/03/2016,10,-99,22,-99,-99,38,-99,-99,30,31,40,41,33,-99,31,-99,-99,35,38,26,-99,34,29,30,-99,-99,-99,44,-99,20,24,-99,39
02/03/2016,11,-99,23,-99,-99,32,-99,-99,29,26,35,40,26,-99,31,-99,-99,32,32,23,-99,38,28,29,-99,-99,-99,38,-99,21,25,-99,38
02/03/2016,12,-99,18,-99,-99,26,-99,-99,24,22,33,35,24,-99,27,-99,-99,26,25,18,-99,28,20,25,-99,-99,-99,29,-99,13,22,-99,38
02/03/2016,13,-99,14,-99,-99,35,-99,-99,15,25,25,37,26,-99,25,-99,-99,30,25,15,-99,25,17,22,-99,-99,-99,-99,-99,11,23,-99,28
02/03/2016,14,-99,18,-99,-99,41,-99,-99,22,20,22,37,29,-99,26,-99,-99,41,28,5,-99,28,15,18,-99,-99,-99,-99,-99,8,25,-99,28
02/03/2016,15,-99,16,-99,-99,39,-99,-99,-99,15,30,34,28,-99,28,-99,-99,40,29,5,-99,41,14,27,-99,-99,-99,-99,-99,11,32,-99,23
02/03/2016,16,-99,8,-99,-99,40,-99,-99,26,15,22,30,29,-99,30,-99,-99,38,28,10,-99,45,15,28,-99,-99,-99,43,-99,19,27,-99,29
02/03/2016,17,-99,11,-99,-99,38,-99,-99,26,16,16,35,32,-99,33,-99,-99,40,30,15,-99,39,12,17,-99,-99,-99,43,-99,15,31,-99,28
02/03/2016,18,-99,16,-99,-99,44,-99,-99,25,20,31,39,34,-99,32,-99,-99,39,35,20,-99,35,15,21,-99,-99,-99,47,-99,17,26,-99,26
02/03/2016,19,-99,25,-99,-99,41,-99,-99,29,32,34,43,35,-99,35,-99,-99,46,42,30,-99,46,29,42,-99,-99,-99,53,-99,28,33,-99,48
02/03/2016,20,-99,31,-99,-99,47,-99,-99,42,42,52,49,42,-99,46,-99,-99,45,49,40,-99,51,39,52,-99,-99,-99,52,-99,41,44,-99,54
02/03/2016,21,-99,30,-99,-99,49,-99,-99,47,33,55,49,45,-99,50,-99,-99,49,51,31,-99,54,40,50,-99,-99,-99,54,-99,40,49,-99,55
02/03/2016,22,-99,17,-99,-99,49,-99,-99,45,31,52,44,48,-99,47,-99,-99,50,49,20,-99,53,29,46,-99,-99,-99,54,-99,39,46,-99,56
02/03/2016,23,-99,11,-99,-99,49,-99,-99,40,30,50,37,48,-99,47,-99,-99,47,46,17,-99,49,22,41,-99,-99,-99,45,-99,34,43,-99,50
02/03/2016,24,-99,11,-99,-99,36,-99,-99,33,26,46,38,46,-99,44,-99,-99,47,38,18,-99,46,20,37,-99,-99,-99,37,-99,33,41,-99,49
03/03/2016,1,-99,12,-99,-99,35,-99,-99,29,8,43,29,45,-99,41,-99,-99,45,34,19,-99,42,22,24,-99,-99,-99,36,-99,27,37,-99,46
03/03/2016,2,-99,12,-99,-99,38,-99,-99,29,10,40,28,35,-99,36,-99,-99,43,27,17,-99,40,22,24,-99,-99,-99,42,-99,30,37,-99,32
03/03/2016,3,-99,8,-99,-99,38,-99,-99,32,8,35,29,34,-99,34,-99,-99,37,29,17,-99,35,21,27,-99,-99,-99,35,-99,29,33,-99,31
03/03/2016,4,-99,7,-99,-99,35,-99,-99,30,7,33,26,36,-99,32,-99,-99,35,29,18,-99,31,15,24,-99,-99,-99,34,-99,24,30,-99,32
03/03/2016,5,-99,12,-99,-99,39,-99,-99,28,13,28,25,33,-99,31,-99,-99,31,29,16,-99,25,16,25,-99,-99,-99,36,-99,23,29,-99,33
03/03/2016,6,-99,12,-99,-99,35,-99,-99,25,24,27,26,34,-99,30,-99,-99,36,29,15,-99,25,15,28,-99,-99,-99,32,-99,24,32,-99,39
03/03/2016,7,-99,26,-99,-99,36,-99,-99,25,31,27,28,36,-99,35,-99,-99,37,29,16,-99,29,16,29,-99,-99,-99,34,-99,23,29,-99,36
03/03/2016,8,-99,28,-99,-99,35,-99,-99,25,33,27,31,35,-99,35,-99,-99,38,34,19,-99,32,19,24,-99,-99,-99,38,-99,26,28,-99,34
03/03/2016,9,-99,28,-99,-99,43,-99,-99,37,29,32,34,39,-99,40,-99,-99,48,41,-99,-99,43,31,33,-99,-99,-99,44,-99,29,37,-99,47
03/03/2016,10,-99,35,-99,-99,54,-99,-99,45,28,31,39,52,-99,55,-99,-99,66,44,23,-99,59,37,50,-99,-99,-99,52,-99,43,52,-99,67
03/03/2016,11,-99,31,-99,-99,65,-99,-99,49,23,26,54,58,-99,62,-99,-99,73,57,17,-99,50,49,52,-99,-99,-99,54,-99,34,56,-99,74
03/03/2016,12,-99,32,-99,-99,61,-99,-99,53,27,9,31,55,-99,47,-99,-99,66,46,13,-99,40,40,49,-99,-99,-99,32,-99,32,54,-99,68
03/03/2016,13,-99,23,-99,-99,26,-99,-99,44,30,7,15,54,-99,60,-99,-99,62,27,13,-99,37,43,28,-99,-99,-99,23,-99,38,53,-99,49
03/03/2016,14,-99,19,-99,-99,21,-99,-99,52,12,9,16,43,-99,43,-99,-99,46,21,12,-99,27,19,17,-99,-99,-99,18,-99,40,40,-99,21
03/03/2016,15,-99,28,-99,-99,22,-99,-99,41,24,6,19,39,-99,41,-99,-99,31,54,11,-99,19,32,16,-99,-99,-99,25,-99,29,33,-99,17
03/03/2016,16,-99,31,-99,-99,27,-99,-99,39,35,10,27,51,-99,43,-99,-99,59,59,8,-99,36,34,15,-99,-99,-99,29,-99,32,36,-99,21
03/03/2016,17,-99,26,-99,-99,30,-99,-99,28,25,9,29,47,-99,28,-99,-99,45,36,5,-99,24,25,14,-99,-99,-99,-99,-99,33,33,-99,26
03/03/2016,18,-99,23,-99,-99,31,-99,-99,33,32,12,26,21,-99,37,-99,-99,30,41,7,-99,24,23,17,-99,-99,-99,36,-99,25,26,-99,34
03/03/2016,19,-99,27,-99,-99,36,-99,-99,47,34,15,26,28,-99,48,-99,-99,38,42,15,-99,29,40,24,-99,-99,-99,36,-99,28,37,-99,24
03/03/2016,20,-99,19,-99,-99,27,-99,-99,38,23,14,32,24,-99,32,-99,-99,27,28,12,-99,28,33,22,-99,-99,-99,27,-99,30,29,-99,32
03/03/2016,21,-99,15,-99,-99,30,-99,-99,33,30,19,38,25,-99,29,-99,-99,31,23,8,-99,24,26,29,-99,-99,-99,28,-99,26,25,-99,30
03/03/2016,22,-99,16,-99,-99,34,-99,-99,46,37,20,44,25,-99,46,-99,-99,28,24,7,-99,28,30,28,-99,-99,-99,24,-99,35,45,-99,-99
03/03/2016,23,-99,19,-99,-99,35,-99,-99,41,41,24,32,25,-99,32,-99,-99,29,35,10,-99,28,40,28,-99,-99,-99,29,-99,50,32,-99,-99
03/03/2016,24,-99,26,-99,-99,25,-99,-99,20,32,16,26,21,-99,21,-99,-99,20,35,10,-99,25,28,22,-99,-99,-99,22,-99,35,21,-99,-99
04/03/2016,1,16,25,-99,-99,25,-99,-99,22,23,25,19,26,-99,23,-99,-99,27,24,19,-99,22,29,25,-99,-99,-99,29,-99,21,23,-99,-99
04/03/2016,2,12,27,-99,-99,23,-99,-99,24,10,19,10,14,-99,23,-99,-99,25,24,7,-99,14,22,22,-99,-99,-99,24,-99,10,13,-99,-99
04/03/2016,3,14,16,-99,-99,21,-99,-99,17,7,21,9,17,-99,20,-99,-99,17,24,6,-99,13,17,15,-99,-99,-99,26,-99,13,21,-99,-99
04/03/2016,4,12,12,-99,-99,26,-99,-99,21,8,14,10,20,-99,18,-99,-99,21,21,7,-99,18,17,10,-99,-99,-99,19,-99,25,35,-99,-99
04/03/2016,5,14,12,-99,-99,31,-99,-99,26,11,21,14,27,-99,23,-99,-99,23,23,14,-99,27,16,10,-99,-99,-99,22,-99,25,41,-99,-99
04/03/2016,6,20,12,-99,-99,41,-99,-99,28,15,39,18,30,-99,37,-99,-99,47,29,23,-99,36,19,27,-99,-99,-99,31,-99,30,46,-99,-99
04/03/2016,7,23,16,-99,-99,54,-99,-99,46,24,41,32,51,-99,50,-99,-99,51,41,27,-99,44,36,39,-99,-99,-99,50,-99,46,51,-99,-99
04/03/2016,8,26,25,-99,-99,55,-99,-99,53,31,39,39,50,-99,50,-99,-99,52,48,26,-99,47,42,38,-99,-99,-99,58,-99,49,51,-99,24
04/03/2016,9,25,26,-99,-99,54,-99,-99,42,20,30,25,46,-99,49,-99,-99,43,41,15,-99,42,32,40,-99,-99,-99,45,-99,48,47,-99,42
04/03/2016,10,8,20,-99,-99,31,-99,-99,35,15,11,30,30,-99,30,-99,-99,27,28,6,-99,30,23,26,-99,-99,-99,34,-99,46,31,-99,17
04/03/2016,11,4,24,-99,-99,20,-99,-99,21,19,7,23,15,-99,21,-99,-99,22,21,4,-99,29,23,21,-99,-99,-99,18,-99,24,28,-99,20
04/03/2016,12,3,-99,-99,-99,20,-99,-99,19,-99,7,16,-99,-99,17,-99,-99,17,19,3,-99,11,15,12,-99,-99,-99,15,-99,17,13,-99,19
04/03/2016,13,4,-99,-99,-99,21,-99,-99,12,14,5,14,-99,-99,15,-99,-99,12,21,6,-99,9,9,10,-99,-99,-99,17,-99,9,9,-99,15
04/03/2016,14,4,-99,-99,-99,15,-99,-99,14,11,6,20,-99,-99,16,-99,-99,11,17,7,-99,10,9,13,-99,-99,-99,15,-99,11,10,-99,19
04/03/2016,15,4,-99,-99,-99,16,-99,-99,17,10,6,22,-99,-99,17,-99,-99,14,13,7,-99,11,10,13,-99,-99,-99,25,-99,12,13,-99,13
04/03/2016,16,5,-99,-99,-99,18,-99,-99,18,16,7,28,-99,-99,18,-99,-99,16,17,6,-99,14,10,16,-99,-99,-99,20,-99,15,14,-99,17
04/03/2016,17,4,13,-99,-99,18,-99,-99,19,17,8,23,16,-99,18,-99,-99,17,19,6,-99,13,16,14,-99,-99,-99,31,-99,15,15,-99,13
04/03/2016,18,5,17,-99,-99,19,-99,-99,18,20,11,30,19,-99,20,-99,-99,20,18,6,-99,11,14,13,-99,-99,-99,31,-99,14,15,-99,20
04/03/2016,19,8,24,-99,-99,25,-99,-99,24,24,15,35,20,-99,27,-99,-99,25,22,8,-99,14,17,18,-99,-99,-99,35,-99,20,22,-99,21
04/03/2016,20,11,25,-99,-99,34,-99,-99,26,25,22,37,22,-99,29,-99,-99,24,26,10,-99,24,20,24,-99,-99,-99,-99,-99,23,24,-99,25
04/03/2016,21,11,25,-99,-99,29,-99,-99,23,32,20,32,24,-99,26,-99,-99,21,30,11,-99,27,21,21,-99,-99,-99,-99,-99,23,30,-99,25
04/03/2016,22,10,28,-99,-99,32,-99,-99,29,28,16,33,24,-99,25,-99,-99,30,28,22,-99,22,28,18,-99,-99,-99,-99,-99,27,27,-99,26
04/03/2016,23,12,29,-99,-99,36,-99,-99,34,27,17,29,33,-99,31,-99,-99,33,33,27,-99,31,32,27,-99,-99,-99,-99,-99,32,39,-99,15
04/03/2016,24,12,22,-99,-99,37,-99,-99,42,19,9,19,35,-99,41,-99,-99,40,31,29,-99,37,36,22,-99,-99,-99,-99,-99,44,43,-99,16
05/03/2016,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
05/03/2016,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
05/03/2016,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
05/03/2016,4,13,14,-99,-99,44,-99,-99,34,13,25,14,33,-99,31,-99,-99,31,34,22,-99,17,21,23,-99,-99,-99,18,-99,33,35,-99,25
05/03/2016,5,15,11,-99,-99,42,-99,-99,31,19,30,17,29,-99,41,-99,-99,40,38,20,-99,17,16,24,-99,-99,-99,28,-99,31,33,-99,29
05/03/2016,6,18,13,-99,-99,44,-99,-99,38,24,29,24,38,-99,37,-99,-99,40,42,20,-99,27,21,28,-99,-99,-99,41,-99,32,36,-99,33
05/03/2016,7,20,8,-99,-99,39,-99,-99,38,41,25,31,40,-99,36,-99,-99,40,42,18,-99,33,19,27,-99,-99,-99,43,-99,33,36,-99,34
05/03/2016,8,17,12,-99,-99,40,-99,-99,38,35,25,33,40,-99,35,-99,-99,38,44,17,-99,29,25,26,-99,-99,-99,42,-99,31,36,-99,30
05/03/2016,9,17,14,-99,-99,36,-99,-99,41,12,39,31,44,-99,41,-99,-99,42,36,22,-99,37,32,30,-99,-99,-99,53,-99,32,41,-99,43
05/03/2016,10,17,20,-99,-99,31,-99,-99,38,9,31,26,30,-99,51,-99,-99,43,21,15,-99,37,24,28,-99,-99,-99,41,-99,42,49,-99,53
05/03/2016,11,8,15,-99,-99,40,-99,-99,28,8,18,30,26,-99,29,-99,-99,41,25,12,-99,35,18,35,-99,-99,-99,36,-99,43,48,-99,55
05/03/2016,12,6,15,-99,-99,36,-99,-99,26,12,8,24,41,-99,32,-99,-99,44,24,9,-99,25,17,24,-99,-99,-99,23,-99,27,33,-99,30
05/03/2016,13,4,20,-99,-99,40,-99,-99,35,15,6,21,36,-99,26,-99,-99,23,33,3,-99,15,25,14,-99,-99,-99,20,-99,21,20,-99,13
05/03/2016,14,3,23,-99,-99,13,-99,-99,18,17,5,14,11,-99,14,-99,-99,18,22,2,-99,12,24,10,-99,-99,-99,19,-99,14,15,-99,11
05/03/2016,15,3,12,-99,-99,14,-99,-99,12,10,4,11,12,-99,12,-99,-99,17,13,3,-99,8,11,10,-99,-99,-99,15,-99,9,10,-99,10
05/03/2016,16,3,13,-99,-99,15,-99,-99,12,9,3,10,13,-99,12,-99,-99,14,14,3,-99,7,11,12,-99,-99,-99,17,-99,7,-99,-99,11
05/03/2016,17,4,13,-99,-99,15,-99,-99,13,10,4,13,10,-99,13,-99,-99,14,16,4,-99,8,11,12,-99,-99,-99,14,-99,6,10,-99,14
05/03/2016,18,4,12,-99,-99,17,-99,-99,12,10,6,16,12,-99,17,-99,-99,21,16,6,-99,12,10,16,-99,-99,-99,18,-99,8,11,-99,19
05/03/2016,19,6,17,-99,-99,22,-99,-99,14,15,11,21,19,-99,24,-99,-99,27,24,12,-99,18,15,25,-99,-99,-99,30,-99,12,19,-99,31
05/03/2016,20,9,21,-99,-99,27,-99,-99,35,21,13,25,24,-99,39,-99,-99,30,30,16,-99,23,24,27,-99,-99,-99,-99,-99,16,32,-99,23
05/03/2016,21,11,30,-99,-99,25,-99,-99,31,20,14,22,21,-99,37,-99,-99,31,25,11,-99,22,25,25,-99,-99,-99,23,-99,24,36,-99,27
05/03/2016,22,18,29,-99,-99,36,-99,-99,25,27,16,27,30,-99,34,-99,-99,29,32,10,-99,30,27,27,-99,-99,-99,41,-99,36,33,-99,21
05/03/2016,23,13,23,-99,-99,40,-99,-99,39,18,20,21,40,-99,38,-99,-99,38,28,10,-99,38,30,30,-99,-99,-99,35,-99,41,43,-99,21
05/03/2016,24,12,15,-99,-99,37,-99,-99,30,15,22,13,30,-99,35,-99,-99,43,21,25,-99,38,22,30,-99,-99,-99,28,-99,30,46,-99,31
06/03/2016,1,13,9,-99,-99,34,-99,-99,21,16,31,10,24,-99,31,-99,-99,41,21,24,-99,42,27,22,-99,-99,-99,28,-99,25,44,-99,38
06/03/2016,2,17,10,-99,-99,42,-99,-99,18,20,29,24,24,-99,31,-99,-99,37,21,25,-99,33,25,12,-99,-99,-99,31,-99,18,39,-99,35
06/03/2016,3,19,7,-99,-99,34,-99,-99,26,25,27,27,25,-99,27,-99,-99,37,20,23,-99,25,12,16,-99,-99,-99,30,-99,21,39,-99,29
06/03/2016,4,23,8,-99,-99,35,-99,-99,25,39,26,25,32,-99,33,-99,-99,37,29,24,-99,20,17,29,-99,-99,-99,37,-99,31,31,-99,23
06/03/2016,5,17,7,-99,-99,31,-99,-99,35,23,26,20,38,-99,36,-99,-99,37,32,22,-99,20,13,25,-99,-99,-99,32,-99,32,25,-99,31
06/03/2016,6,16,9,-99,-99,35,-99,-99,33,27,22,23,38,-99,35,-99,-99,38,31,19,-99,30,15,28,-99,-99,-99,27,-99,30,34,-99,29
06/03/2016,7,15,14,-99,-99,38,-99,-99,31,17,24,31,39,-99,36,-99,-99,41,40,19,-99,31,21,26,-99,-99,-99,36,-99,30,34,-99,29
06/03/2016,8,16,14,-99,-99,38,-99,-99,31,30,22,31,43,-99,44,-99,-99,41,37,21,-99,29,30,25,-99,-99,-99,35,-99,28,34,-99,35
06/03/2016,9,16,22,-99,-99,38,-99,-99,34,18,27,32,41,-99,55,-99,-99,50,35,26,-99,28,24,30,-99,-99,-99,41,-99,25,45,-99,42
06/03/2016,10,13,19,-99,-99,42,-99,-99,30,15,24,36,54,-99,68,-99,-99,59,37,17,-99,26,22,26,-99,-99,-99,59,-99,26,46,-99,42
06/03/2016,11,10,20,-99,-99,39,-99,-99,59,25,17,42,51,-99,37,-99,-99,44,49,13,-99,26,24,26,-99,-99,-99,-99,-99,45,36,-99,22
06/03/2016,12,10,31,-99,-99,33,-99,-99,31,25,8,30,28,-99,25,-99,-99,24,28,5,-99,17,43,16,-99,-99,-99,27,-99,23,19,-99,17
06/03/2016,13,7,22,-99,-99,14,-99,-99,20,16,6,16,17,-99,17,-99,-99,24,20,3,-99,10,23,12,-99,-99,-99,19,-99,12,14,-99,18
06/03/2016,14,5,14,-99,-99,10,-99,-99,13,8,4,13,11,-99,16,-99,-99,16,13,4,-99,12,11,10,-99,-99,-99,15,-99,13,15,-99,9
06/03/2016,15,5,10,-99,-99,10,-99,-99,10,8,5,12,10,-99,18,-99,-99,15,10,4,-99,10,7,8,-99,-99,-99,-99,-99,10,13,-99,11
06/03/2016,16,5,-99,-99,-99,11,-99,-99,10,7,4,11,9,-99,10,-99,-99,14,10,4,-99,9,8,9,-99,-99,-99,18,-99,11,12,-99,10
06/03/2016,17,6,12,-99,-99,12,-99,-99,10,7,6,11,10,-99,13,-99,-99,14,12,4,-99,11,8,10,-99,-99,-99,17,-99,10,9,-99,13
06/03/2016,18,8,11,-99,-99,14,-99,-99,13,10,6,19,12,-99,19,-99,-99,13,14,3,-99,10,12,11,-99,-99,-99,18,-99,15,-99,-99,15
06/03/2016,19,10,10,-99,-99,22,-99,-99,20,21,11,34,25,-99,26,-99,-99,25,37,10,-99,17,17,21,-99,-99,-99,-99,-99,17,20,-99,29
06/03/2016,20,15,10,-99,-99,44,-99,-99,22,36,35,49,42,-99,27,-99,-99,30,53,12,-99,24,19,31,-99,-99,-99,46,-99,18,22,-99,41
06/03/2016,21,16,13,-99,-99,45,-99,-99,35,18,28,30,40,-99,38,-99,-99,32,29,18,-99,30,22,26,-99,-99,-99,61,-99,18,24,-99,25
06/03/2016,22,32,30,-99,-99,48,-99,-99,23,22,29,55,39,-99,49,-99,-99,42,40,24,-99,35,32,34,-99,-99,-99,47,-99,24,30,-99,28
06/03/2016,23,30,12,-99,-99,45,-99,-99,35,15,26,45,33,-99,41,-99,-99,46,34,21,-99,39,30,37,-99,-99,-99,45,-99,22,30,-99,34
06/03/2016,24,27,6,-99,-99,50,-99,-99,49,12,32,20,30,-99,43,-99,-99,54,17,19,-99,31,13,34,-99,-99,-99,43,-99,29,39,-99,35
07/03/2016,1,25,9,-99,-99,47,-99,-99,46,7,31,25,29,-99,42,-99,-99,47,15,23,-99,24,18,37,-99,-99,-99,38,-99,21,26,-99,46
07/03/2016,2,18,13,-99,-99,44,-99,-99,34,5,31,21,38,-99,25,-99,-99,45,31,11,-99,20,24,39,-99,-99,-99,40,-99,25,25,-99,45
07/03/2016,3,22,5,-99,-99,48,-99,-99,25,5,30,33,35,-99,36,-99,-99,38,44,7,-99,10,28,26,-99,-99,-99,46,-99,16,26,-99,37
07/03/2016,4,23,6,-99,-99,43,-99,-99,24,6,31,29,32,-99,25,-99,-99,26,33,5,-99,13,18,12,-99,-99,-99,47,-99,9,20,-99,28
07/03/2016,5,20,7,-99,-99,34,-99,-99,34,7,28,25,19,-99,18,-99,-99,32,35,9,-99,18,14,12,-99,-99,-99,42,-99,9,16,-99,21
07/03/2016,6,21,9,-99,-99,35,-99,-99,40,9,26,33,34,-99,36,-99,-99,38,39,8,-99,28,15,23,-99,-99,-99,42,-99,15,30,-99,26
07/03/2016,7,27,13,-99,-99,50,-99,-99,40,16,29,40,42,-99,45,-99,-99,43,50,9,-99,34,32,27,-99,-99,-99,47,-99,31,38,-99,41
07/03/2016,8,26,20,-99,-99,54,-99,-99,43,21,29,43,48,-99,51,-99,-99,46,53,19,-99,38,39,35,-99,-99,-99,51,-99,37,41,-99,45
07/03/2016,9,27,21,-99,-99,53,-99,-99,41,11,37,54,49,-99,42,-99,-99,44,52,12,-99,31,37,28,-99,-99,-99,59,-99,27,32,-99,38
07/03/2016,10,9,29,-99,-99,46,-99,-99,27,8,30,52,44,-99,32,-99,-99,35,47,7,-99,18,25,20,-99,-99,-99,47,-99,16,18,-99,27
07/03/2016,11,7,25,-99,-99,26,-99,-99,16,8,19,20,32,-99,22,-99,-99,26,36,6,-99,11,16,19,-99,-99,-99,53,-99,10,11,-99,31
